Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
LOMO E.N.ENVASADO;9.832;0.285;0.111;0.177;0.0;0.0;0.0;0.0;0.102;0.075;0.0;0.0;0.0;0.0;9.217;1.026;8.343;7.044;1.506;0.018;0.0;0.0;0.0;0.03;0.089;0.387;5.0;enero
LOMO EMB.IBERICO;2.452;0.505;0.0;0.505;0.0;0.0;0.0;0.0;0.41;0.096;0.0;0.0;0.0;0.0;1.636;0.25;1.39;1.272;0.125;0.0;0.0;0.0;0.0;0.068;0.026;0.194;4.0;enero
LOMO E.I.AL CORTE;1.083;0.427;0.0;0.427;0.0;0.0;0.0;0.0;0.322;0.106;0.0;0.0;0.0;0.0;0.581;0.05;0.532;0.532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.086;5.0;enero
LOMO E.I.ENVASADO;1.374;0.104;0.0;0.104;0.0;0.0;0.0;0.0;0.087;0.017;0.0;0.0;0.0;0.0;1.081;0.202;0.88;0.758;0.125;0.0;0.0;0.0;0.0;0.068;0.026;0.104;5.0;enero
OTRAS SALAZONES;11.313;1.943;0.047;1.919;0.0;0.0;0.0;0.0;1.723;0.215;0.0;0.0;0.0;0.0;9.282;1.138;8.327;6.822;1.682;0.032;0.0;0.0;0.024;0.0;0.113;0.07;3.0;enero
O.SALAZONES AL COR;4.159;1.782;0.047;1.758;0.0;0.0;0.0;0.0;1.586;0.19;0.0;0.0;0.0;0.0;2.279;0.361;1.918;1.626;0.292;0.028;0.0;0.0;0.0;0.0;0.064;0.039;4.0;enero
O.SALAZONES ENVASA;7.506;0.177;0.0;0.177;0.0;0.0;0.0;0.0;0.152;0.024;0.0;0.0;0.0;0.0;7.256;0.814;6.558;5.281;1.393;0.004;0.0;0.0;0.024;0.0;0.049;0.031;4.0;enero
TOCINO Y MANTECA;19.652;1.492;0.189;1.275;0.0;0.0;0.023;0.018;0.954;0.281;0.0;0.02;0.0;0.021;18.072;2.56;16.208;13.0;4.055;0.033;0.0;0.0;0.023;0.016;0.32;0.394;3.0;enero
TOCINO;1.73;0.724;0.05;0.674;0.0;0.0;0.0;0.0;0.513;0.143;0.0;0.0;0.0;0.0;0.994;0.178;0.813;0.709;0.096;0.0;0.0;0.0;0.023;0.0;0.008;0.036;4.0;enero
CHORIZOS;36.282;4.088;0.365;3.744;0.0;0.002;0.009;0.0;3.103;0.63;0.0;0.05;0.0;0.168;32.599;5.861;28.479;22.926;7.511;0.118;0.129;0.0;0.034;0.239;0.595;0.984;3.0;enero
