Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
SALCHICHON DE CERD;20.532;2.052;0.232;1.963;0.0;0.007;0.0;0.0;1.53;0.307;0.0;0.054;0.039;0.025;18.314;2.663;16.228;12.554;4.313;0.035;0.142;0.0;0.0;0.035;0.322;0.524;4.0;enero
FUET/LONGANIZAS;26.557;2.162;0.212;1.927;0.0;0.0;0.0;0.0;1.449;0.3;0.0;0.0;0.0;0.166;24.769;3.647;22.158;18.312;5.093;0.04;0.101;0.013;0.0;0.0;0.571;0.293;3.0;enero
FUET/LONGANIZ.PAVO;2.64;0.078;0.0;0.078;0.0;0.0;0.0;0.0;0.078;0.0;0.0;0.0;0.0;0.0;2.506;0.257;2.257;1.939;0.312;0.0;0.0;0.0;0.0;0.0;0.075;0.021;4.0;enero
FUET/LONGANIZ.CERD;24.821;2.08;0.212;1.844;0.0;0.0;0.0;0.0;1.368;0.3;0.0;0.0;0.0;0.166;23.077;3.537;20.533;16.838;4.85;0.04;0.101;0.013;0.0;0.0;0.548;0.272;4.0;enero
OTROS PROD.CURADOS;14.284;2.023;0.123;2.014;0.0;0.0;0.004;0.0;1.573;0.324;0.024;0.015;0.038;0.016;12.079;1.927;10.395;8.2;2.296;0.038;0.062;0.027;0.0;0.0;0.257;0.256;3.0;enero
O.PROD.CURAD.CORTE;4.642;1.445;0.049;1.461;0.0;0.0;0.0;0.0;1.141;0.284;0.0;0.015;0.0;0.016;3.088;0.673;2.407;2.195;0.21;0.029;0.062;0.027;0.0;0.0;0.145;0.069;4.0;enero
O.PROD.CURAD.ENVAS;10.249;0.634;0.077;0.587;0.0;0.0;0.004;0.0;0.481;0.04;0.024;0.0;0.038;0.0;9.407;1.325;8.239;6.237;2.1;0.008;0.0;0.0;0.0;0.0;0.14;0.184;4.0;enero
SALCHICHAS;28.714;0.745;0.153;0.612;0.0;0.109;0.014;0.0;0.459;0.029;0.0;0.0;0.0;0.006;27.484;4.944;23.613;18.488;6.568;0.057;0.0;0.024;0.0;0.0;0.743;0.273;3.0;enero
JAMON COCIDO;42.981;3.843;0.313;3.614;0.0;0.013;0.024;0.0;2.793;0.777;0.0;0.053;0.0;0.032;39.799;6.97;35.235;29.04;8.479;0.135;0.023;0.041;0.017;0.049;1.032;0.451;3.0;enero
J.COC.SIN/BAJO SAL;2.716;0.245;0.046;0.197;0.0;0.0;0.0;0.0;0.188;0.0;0.0;0.0;0.0;0.013;2.417;0.4;2.022;1.528;0.486;0.0;0.0;0.0;0.0;0.0;0.092;0.0;4.0;enero
PALETA COCIDA;1.471;0.657;0.019;0.638;0.0;0.0;0.0;0.0;0.577;0.065;0.0;0.0;0.0;0.0;0.773;0.251;0.524;0.475;0.05;0.0;0.03;0.0;0.0;0.0;0.0;0.058;3.0;enero
FIAMBRES;58.857;4.848;0.511;4.384;0.0;0.0;0.007;0.0;3.344;1.013;0.0;0.021;0.027;0.069;55.298;9.245;50.252;41.536;14.076;0.163;0.12;0.042;0.017;0.0;1.088;0.958;3.0;enero
