Alimentos;T.ESPAÑA;TIENDA TRADICIONAL;T.T.GENERAL;T.T.ESPECIALIZADA;PESCADERIAS;TIENDA CONGELADOS;HERBORISTERIAS;FARMACIAS;CARNICERIA/CHARCUT;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;DISTR ORGA/PLATAFORMA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;ECONOMATO/COOPERATIVA;MERCADILLOS/AMBULANTES;VENTA A DOMICILIO;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;E-COMMERCE;RESTO CANALES;Nivel;Hoja
YOGURT NATURAL;26.2;0.114;0.058;0.061;0.0;0.0;0.0;0.0;0.026;0.0;0.02;0.0;0.0;0.023;25.728;3.921;23.313;18.452;6.78;0.067;0.0;0.01;0.0;0.0;0.528;0.266;4.0;enero
YOGURT SABORES;22.252;0.107;0.037;0.071;0.0;0.0;0.025;0.0;0.0;0.012;0.012;0.0;0.0;0.022;21.584;3.652;19.41;15.066;5.64;0.126;0.0;0.0;0.0;0.0;0.45;0.426;4.0;enero
YOGURT FRUTAS;4.594;0.029;0.0;0.029;0.0;0.0;0.029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.543;0.615;4.068;2.272;2.046;0.011;0.0;0.0;0.0;0.0;0.003;0.007;4.0;enero
YOGURT DESNATADO;20.451;0.102;0.003;0.103;0.0;0.0;0.034;0.0;0.0;0.0;0.053;0.0;0.0;0.015;19.963;3.136;17.92;14.107;4.711;0.022;0.0;0.0;0.0;0.0;0.412;0.165;4.0;enero
YOGURT ENRIQUECIDO;3.069;0.119;0.048;0.068;0.0;0.0;0.013;0.0;0.032;0.022;0.008;0.0;0.0;0.0;2.815;1.053;2.007;1.559;0.478;0.018;0.0;0.023;0.0;0.0;0.111;0.053;4.0;enero
OTROS;33.374;0.106;0.023;0.083;0.0;0.0;0.029;0.0;0.036;0.0;0.006;0.014;0.0;0.0;32.746;5.208;29.658;22.874;9.782;0.061;0.0;0.022;0.0;0.0;0.902;0.155;4.0;enero
YOGURT SIN LACTOSA;4.156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.054;1.144;3.157;3.038;0.135;0.0;0.0;0.0;0.0;0.0;0.079;0.034;4.0;enero
L.F.CON BIFIDUBACTE;24.991;0.202;0.156;0.047;0.0;0.0;0.02;0.0;0.017;0.0;0.0;0.0;0.0;0.01;24.455;6.144;20.433;16.455;5.724;0.032;0.0;0.0;0.0;0.0;0.612;0.194;3.0;enero
O.LECHES FERMENTADS;17.642;0.067;0.046;0.023;0.0;0.0;0.017;0.0;0.0;0.0;0.008;0.0;0.0;0.015;17.353;3.256;15.245;12.588;3.692;0.007;0.0;0.0;0.0;0.0;0.318;0.089;3.0;enero
LECHE FERM. SIN LACT;4.335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.224;1.261;3.227;3.108;0.135;0.0;0.0;0.0;0.0;0.0;0.089;0.05;2.0;enero
MANTEQUILLA;19.743;0.097;0.04;0.057;0.0;0.0;0.024;0.0;0.01;0.022;0.0;0.0;0.0;0.0;19.23;3.294;16.533;12.335;4.943;0.045;0.013;0.0;0.0;0.0;0.35;0.205;2.0;enero
MANTEQ.ENV.LIGHT;2.568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.497;0.765;1.807;1.104;0.761;0.0;0.0;0.0;0.0;0.0;0.061;0.042;3.0;enero
MANTEQ.ENV.NORMAL;17.674;0.097;0.04;0.057;0.0;0.0;0.024;0.0;0.01;0.022;0.0;0.0;0.0;0.0;17.199;2.567;15.018;11.4;4.244;0.045;0.013;0.0;0.0;0.0;0.289;0.165;3.0;enero
QUESO;88.628;7.166;1.17;6.121;0.0;0.041;0.017;0.0;4.221;1.474;0.186;0.016;0.07;0.436;86.412;21.213;81.059;69.989;31.685;0.34;0.613;0.17;0.02;0.407;2.675;2.672;2.0;enero
QUESO FRESCO;54.325;2.496;0.391;2.14;0.0;0.03;0.0;0.0;1.276;0.718;0.146;0.0;0.01;0.096;52.076;9.311;47.181;37.633;15.486;0.111;0.053;0.04;0.0;0.109;1.5;1.006;3.0;enero
Q.FRESCO LIGHT;18.091;0.298;0.032;0.286;0.0;0.0;0.0;0.0;0.047;0.222;0.018;0.0;0.0;0.0;17.404;2.628;15.577;11.692;4.892;0.072;0.0;0.0;0.0;0.0;0.535;0.154;4.0;enero
Q.FRESCO SIN SAL;0.646;0.045;0.045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.585;0.063;0.519;0.498;0.019;0.011;0.0;0.0;0.0;0.0;0.012;0.01;4.0;enero
Q.FRESCO BAJO SAL;2.715;0.732;0.08;0.648;0.0;0.0;0.0;0.0;0.434;0.214;0.0;0.0;0.0;0.0;2.06;0.194;1.89;1.757;0.131;0.0;0.0;0.02;0.0;0.0;0.023;0.042;4.0;enero
Q.FRESCO CALCIO/VI;2.229;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.173;0.325;1.895;1.756;0.165;0.0;0.0;0.0;0.0;0.0;0.067;0.0;4.0;enero
QUESO FUNDIDO;30.312;1.007;0.116;0.902;0.0;0.01;0.0;0.0;0.683;0.236;0.0;0.0;0.0;0.0;28.933;4.69;25.416;20.591;6.209;0.11;0.0;0.0;0.0;0.0;0.602;0.282;3.0;enero
QUESO TIERNO;20.56;0.315;0.058;0.255;0.0;0.0;0.0;0.0;0.23;0.0;0.0;0.0;0.0;0.026;19.967;2.594;18.056;12.205;6.751;0.023;0.0;0.0;0.0;0.023;0.341;0.208;3.0;enero
