Alimentos;;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;+ 50 AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;NORESTE;LEVANTE;ANDALUCIA;CENTRO-SUR;CASTILLA Y LEON;NOROESTE;NORTE;T.CANARIAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;Nivel;Hoja
CREMA CATALANA;;7.027;8.926;7.322;7.153;5.011;6.373;7.084;6.542;7.322;6.942;7.132;8.286;5.725;8.398;7.339;7.875;4.949;7.451;7.707;8.491;9.966;7.021;7.731;5.559;6.59;4.851;5.877;4.725;6.869;6.564;6.913;6.758;8.214;2.718;7.672;6.544;7.853;11.156;8.998;6.364;5.163;6.863;2.0;VALOR
POSTRES CON NATA;;28.816;30.174;28.64;30.903;27.097;26.605;25.093;39.623;44.528;31.093;26.208;32.575;36.479;28.371;21.326;24.925;19.186;23.622;34.601;41.277;27.41;25.375;31.744;27.237;34.429;34.342;28.447;25.614;32.102;30.839;29.938;29.116;22.614;19.546;30.615;39.624;42.429;35.007;38.761;23.85;19.071;19.992;2.0;VALOR
OT.DERIVADOS LACTEOS;;73.185;76.992;75.748;74.14;74.594;65.719;70.468;81.794;83.497;77.269;68.315;78.672;80.357;76.076;61.714;69.105;64.48;71.038;77.305;82.063;71.022;75.107;78.22;74.345;71.637;66.375;67.726;77.322;69.645;69.017;74.121;75.996;71.96;69.331;79.261;81.79;81.664;80.049;80.81;73.425;71.861;60.153;2.0;VALOR
OT.DERIVD.SIN LACTS;;16.516;19.925;19.732;17.184;17.206;10.109;16.136;17.155;18.918;20.382;12.064;27.764;19.149;18.386;9.787;14.181;13.881;17.249;17.588;17.871;16.369;17.341;16.806;17.418;11.457;15.671;16.611;18.744;12.421;13.169;16.728;18.17;18.355;20.918;23.468;17.157;18.659;22.118;20.6;15.577;18.391;9.447;3.0;VALOR
PAN;;99.853;99.93;99.746;99.921;99.805;99.789;99.839;99.917;99.9;99.869;99.834;99.769;99.859;99.938;99.839;99.892;99.768;99.826;99.91;99.939;99.732;99.871;99.923;99.864;99.854;99.839;99.927;99.869;99.602;99.864;99.882;99.882;99.823;99.563;99.73;99.917;99.897;99.965;99.934;99.94;99.902;99.816;1.0;VALOR
PAN FRESCO/CONGELADO;;98.687;99.298;98.644;98.986;98.588;97.71;98.553;99.064;99.277;98.85;98.506;97.994;99.166;99.039;98.378;98.731;97.658;98.934;99.048;99.203;98.784;98.872;99.178;98.521;98.764;98.632;98.351;96.856;98.775;98.795;98.607;98.848;98.529;97.516;98.606;99.064;99.25;99.558;98.955;99.408;98.265;98.186;2.0;VALOR
PAN RESCO/CONG.GRAN;;88.184;90.754;88.762;88.857;87.922;84.639;88.197;88.225;90.068;88.385;88.257;81.816;88.524;91.863;88.305;90.171;84.226;89.169;90.859;89.034;88.95;83.823;91.275;87.343;87.846;90.053;88.73;85.243;89.669;89.64;87.24;88.532;88.066;79.088;85.232;88.232;90.505;92.337;89.707;91.983;88.184;87.791;3.0;VALOR
PAN RESCO/CONG.ENV.;;95.822;97.783;96.506;96.09;95.2;93.285;95.163;97.469;98.384;96.962;94.363;96.215;97.674;96.491;93.306;94.984;93.355;95.989;96.772;97.679;96.437;96.678;96.747;96.221;95.48;93.787;94.204;92.385;93.178;94.998;95.953;96.45;96.452;95.07;97.078;97.471;98.272;97.579;97.55;97.014;93.588;92.908;3.0;VALOR
PAN FRESCO INTEGRAL;;69.244;75.868;70.839;70.641;66.227;62.465;69.421;68.331;73.002;72.337;66.16;70.048;72.897;73.57;65.922;69.852;67.74;69.473;70.289;70.333;70.675;69.823;75.756;66.803;60.043;67.355;68.531;62.134;66.915;67.362;69.551;69.786;70.482;73.899;71.635;68.332;73.745;73.82;71.337;73.615;71.976;64.592;3.0;VALOR
PAN FRESCO NORMAL;;98.285;98.925;98.11;98.704;98.179;97.252;98.057;98.878;99.214;98.514;98.023;97.498;98.934;98.765;97.705;98.273;96.892;98.552;98.745;99.096;98.515;98.4;98.785;98.191;98.566;98.091;97.631;96.259;98.516;97.971;98.336;98.499;98.069;97.171;98.135;98.879;99.143;99.45;98.777;99.287;97.103;97.492;3.0;VALOR
PAN FRESCO SIN SAL;;40.878;45.335;45.701;39.444;41.558;41.54;41.944;44.969;40.923;41.816;42.977;49.586;40.569;45.287;45.533;44.477;37.134;43.051;43.796;43.708;42.831;39.959;42.645;41.824;47.314;35.386;48.817;31.868;44.61;38.571;42.337;42.503;37.483;33.523;42.57;44.984;42.236;48.164;46.394;44.123;41.264;45.137;3.0;VALOR
PAN INDUSTRIAL;;98.446;99.237;98.36;98.409;98.282;97.835;98.097;99.391;99.703;98.75;98.067;99.066;98.852;98.549;97.853;98.201;96.873;98.516;99.131;99.567;97.41;99.042;99.035;99.063;98.482;97.216;98.065;98.909;97.904;98.339;98.331;98.662;98.702;96.55;98.547;99.392;99.755;99.474;99.441;98.95;96.451;97.575;2.0;VALOR
PAN INDUSTRIAL FRES;;91.676;94.436;91.859;91.937;93.064;87.529;89.66;97.828;98.274;93.855;88.989;97.179;95.816;92.081;84.87;88.567;84.951;89.996;95.456;97.92;89.024;90.637;91.591;95.766;92.748;90.147;89.348;94.047;90.682;90.846;92.011;91.792;91.835;91.174;95.499;97.819;98.239;96.153;97.076;89.417;84.644;84.272;3.0;VALOR
PAN IND.F.INTEGRAL;;28.609;31.612;31.425;29.135;27.982;23.912;28.083;32.079;29.992;31.084;25.782;38.737;30.238;29.109;24.69;26.947;27.971;27.624;30.459;28.957;26.361;27.423;19.253;32.457;25.906;31.108;32.972;53.069;22.544;26.069;28.544;30.794;30.041;33.361;32.233;32.081;30.253;28.585;31.713;29.029;27.952;24.156;4.0;VALOR
PAN IND.F.NORMAL;;86.31;90.348;86.766;85.985;88.787;80.672;83.424;95.394;95.919;89.874;81.943;95.354;92.731;86.67;75.996;81.474;77.379;83.729;90.766;95.622;81.916;85.801;87.344;92.025;89.214;84.652;82.884;83.435;83.421;85.528;86.587;86.773;86.741;88.622;92.121;95.386;95.398;92.548;94.386;83.208;76.716;74.979;4.0;VALOR
PAN IND.F.S/CORTEZ;;42.878;46.993;44.117;45.193;41.732;36.337;39.687;53.64;55.282;44.623;40.859;42.778;48.769;42.962;37.533;40.271;33.127;40.063;50.063;51.867;43.726;39.791;42.075;46.606;40.229;36.816;39.271;55.94;44.565;44.38;44.153;40.759;40.979;33.64;37.446;53.638;53.864;49.915;49.963;41.966;31.965;36.45;4.0;VALOR
PAN IND.F.ENRIQUEC;;78.722;84.859;82.082;77.844;81.217;69.665;74.782;90.61;92.852;83.958;72.368;90.509;87.409;80.025;64.643;72.534;68.565;74.047;84.447;90.992;73.623;75.882;79.615;86.329;78.87;77.652;79.213;73.379;74.825;75.912;78.915;80.038;80.262;82.402;85.508;90.603;91.51;86.404;88.939;73.054;71.833;63.175;4.0;VALOR
PAN INDUSTRIAL SECO;;94.114;95.97;94.422;94.19;92.993;92.715;93.347;95.732;97.738;94.437;93.739;94.163;95.028;94.715;93.367;94.048;90.66;93.936;95.038;97.378;93.205;96.234;95.805;94.299;92.931;90.925;93.86;92.06;93.418;94.765;93.869;94.045;94.495;87.497;94.108;95.735;97.993;96.762;96.772;95.091;88.968;92.821;3.0;VALOR
PAN IND.S.INTEGRAL;;46.428;51.377;49.454;45.902;44.138;41.803;46.339;46.781;47.834;47.406;45.347;51.613;47.375;47.853;44.177;46.055;43.602;48.631;47.961;45.819;45.02;50.259;48.129;45.621;39.977;45.721;46.823;47.255;41.267;44.637;47.44;45.952;48.273;42.184;54.443;46.783;48.722;46.751;46.243;49.864;45.202;43.808;4.0;VALOR
PAN IND.S.NORMAL;;92.097;94.596;91.995;92.258;90.539;90.551;91.034;94.611;96.862;92.21;91.982;92.824;92.869;92.587;91.584;92.079;87.791;91.563;93.221;96.644;91.67;94.363;93.859;92.596;91.14;87.577;91.039;89.527;91.026;93.251;91.885;91.683;92.587;83.148;91.435;94.615;97.094;96.139;94.257;93.11;84.922;91.006;4.0;VALOR
BOLL.PAST.GALLET.CERE;;99.664;99.799;99.735;99.683;99.348;99.661;99.601;99.82;99.947;99.675;99.653;99.593;99.774;99.709;99.636;99.672;99.376;99.64;99.832;99.914;99.719;99.807;99.615;99.664;99.802;99.57;99.481;99.437;99.701;99.846;99.607;99.585;99.721;99.226;99.456;99.82;99.957;99.878;99.911;99.749;99.41;99.616;1.0;VALOR
BOLLERIA/PASTELERIA;;96.99;98.06;97.473;96.704;97.111;95.765;96.381;98.494;99.423;97.65;96.156;96.998;98.175;97.946;94.966;96.54;93.592;97.277;98.486;99.109;97.396;97.808;97.165;97.167;96.946;96.38;95.356;94.89;98.252;95.786;97.126;97.055;97.16;94.877;96.122;98.496;99.38;99.086;98.818;98.549;95.378;94.308;2.0;VALOR
BOLL./PAST.ENVASADA;;95.203;96.592;95.392;94.89;95.134;94.068;94.28;97.579;98.881;96.106;94.084;95.698;97.225;96.013;92.339;94.247;90.916;95.084;97.152;98.549;95.131;95.894;95.334;95.823;95.959;95.11;93.436;92.371;96.434;93.502;95.719;94.914;95.44;92.321;94.948;97.581;98.913;97.984;97.999;96.411;91.87;91.759;3.0;VALOR
O.PASTEL/TARTA ENV;;24.993;24.749;25.232;27.106;24.008;23.866;24.234;27.414;29.241;25.128;24.864;23.529;26.498;27.538;22.126;24.873;21.061;24.533;25.478;29.937;27.966;25.043;23.89;25.898;24.505;21.572;23.461;23.276;18.309;23.051;24.973;25.892;27.998;15.516;28.766;27.421;30.146;28.986;26.448;25.517;24.957;21.349;4.0;VALOR
BOLL./PAST.GRANEL;;75.06;79.093;77.001;76.209;72.558;70.373;73.584;78.311;83.377;75.934;74.252;67.94;78.278;78.999;72.144;75.718;68.319;73.944;78.66;80.708;77.3;77.236;76.215;73.693;74.497;70.451;71.138;76.341;76.751;75.425;75.419;74.812;73.728;67.219;68.013;78.311;83.777;81.425;77.707;79.893;70.274;70.633;3.0;VALOR
O.PASTEL/TARTA GRA;;10.928;12.102;9.828;12.875;12.683;8.323;11.606;8.782;9.113;11.617;10.394;6.503;8.976;13.942;11.536;12.454;10.848;11.463;10.845;11.08;16.524;9.487;8.148;8.899;14.731;10.597;10.906;9.919;8.418;12.37;11.103;9.915;13.201;12.649;8.767;8.789;9.321;13.29;9.877;15.135;13.091;11.546;4.0;VALOR
GALLETAS;;96.915;98.038;96.586;97.068;96.228;96.313;96.234;98.858;99.39;97.015;96.804;97.004;97.383;97.396;96.368;96.883;93.613;97.052;98.455;99.291;96.649;96.774;96.921;97.342;96.919;96.948;96.642;97.115;97.308;97.774;97.191;96.364;96.131;91.62;95.982;98.85;99.572;99.003;98.474;97.0;94.683;95.994;2.0;VALOR
GALLETAS ENVASADAS;;96.851;98.037;96.433;96.928;96.224;96.287;96.146;98.858;99.39;96.954;96.735;97.004;97.378;97.275;96.271;96.773;93.405;97.009;98.45;99.29;96.498;96.771;96.913;97.293;96.913;96.761;96.639;97.013;97.305;97.767;97.086;96.301;96.088;91.618;95.979;98.85;99.571;98.992;98.376;96.971;94.381;95.879;3.0;VALOR
GALLETAS SALADAS;;43.521;52.991;45.649;43.86;42.036;33.688;39.23;58.152;59.608;48.176;38.129;52.357;52.088;45.038;31.97;38.674;32.181;40.221;48.227;56.568;45.566;53.667;36.458;44.626;36.219;36.111;37.514;58.682;42.362;41.927;44.527;41.888;45.564;36.618;47.65;58.154;58.468;48.325;50.374;41.667;37.749;30.347;4.0;VALOR
GALLETAS DULCES;;96.159;97.362;95.498;96.224;95.697;95.662;95.333;98.446;99.256;96.142;96.193;96.301;96.698;96.739;95.48;96.112;92.252;96.145;98.025;99.126;96.032;95.481;96.455;96.584;96.81;96.349;96.183;94.519;97.253;96.844;96.369;95.864;95.077;89.693;94.785;98.438;99.43;98.805;97.813;96.361;93.652;94.999;4.0;VALOR
DIETETICAS;;35.704;40.765;36.801;37.839;32.68;29.92;34.721;35.366;43.045;38.294;32.727;35.936;36.761;40.532;30.561;35.632;27.661;35.644;40.013;41.772;36.054;34.975;32.707;36.5;34.221;39.826;37.077;36.328;31.68;36.971;35.913;35.638;35.657;28.956;36.916;35.369;43.996;44.181;42.167;38.662;30.165;28.797;5.0;VALOR
GALLETAS GRANEL;;5.169;5.995;4.405;6.24;4.081;5.492;5.611;4.093;3.979;4.605;5.802;5.745;3.461;6.035;6.049;6.035;5.844;5.901;4.042;4.882;5.252;5.385;4.397;4.6;10.276;5.656;7.444;2.987;4.677;7.062;4.833;5.707;4.912;3.64;6.266;4.093;3.638;5.466;5.961;6.068;5.844;6.678;3.0;VALOR
CEREALES;;67.13;79.211;71.793;66.854;64.919;53.746;61.159;87.086;86.834;74.086;58.764;88.39;79.422;66.812;48.111;57.725;51.422;59.911;75.412;86.009;65.617;68.867;63.763;70.79;67.569;67.307;62.746;72.755;64.047;66.431;67.221;67.915;67.521;72.066;79.27;87.094;87.548;75.871;81.711;55.365;48.734;47.392;2.0;VALOR
CEREALES DESAY.ENV.;;67.13;79.211;71.793;66.854;64.919;53.746;61.159;87.086;86.834;74.086;58.764;88.39;79.422;66.812;48.111;57.725;51.422;59.911;75.412;86.009;65.617;68.867;63.763;70.79;67.569;67.307;62.746;72.755;64.047;66.431;67.221;67.915;67.521;72.066;79.27;87.094;87.548;75.871;81.711;55.365;48.734;47.392;3.0;VALOR
CON FIBRA;;45.653;54.608;50.616;44.901;43.755;35.839;42.122;59.94;57.161;50.25;40.281;65.383;52.953;46.675;32.735;39.887;34.964;40.658;51.809;58.606;45.179;49.428;41.723;47.539;44.905;41.974;42.384;57.152;40.533;41.44;45.973;47.803;47.362;50.012;53.295;59.951;60.53;53.74;54.102;39.096;32.455;32.105;4.0;VALOR
PRODUCTOS NAVIDEÑOS;;78.108;78.209;78.702;78.79;75.649;78.544;77.993;75.914;82.798;75.112;81.763;64.767;75.991;81.486;83.067;82.24;71.429;79.914;80.24;81.727;80.001;77.184;79.766;75.531;75.892;82.721;73.846;78.822;76.08;77.293;78.661;77.896;78.736;57.782;67.681;75.92;82.543;84.895;78.148;85.616;69.256;82.678;2.0;VALOR
MANTECADOS/POLVORON;;34.673;33.154;36.539;34.892;32.121;36.863;35.681;33.693;34.974;31.869;38.492;23.522;31.072;37.649;40.086;38.799;29.007;37.765;37.059;36.153;33.99;33.464;37.159;33.933;33.571;38.255;35.365;32.477;35.925;34.065;34.183;36.398;33.69;17.057;30.649;33.701;36.335;40.114;33.497;39.853;29.226;40.517;3.0;VALOR
MAZAPANES;;8.96;6.2;6.411;10.106;10.039;11.216;9.962;4.23;4.686;6.19;11.916;2.091;4.601;7.595;14.971;11.246;8.175;12.171;9.423;5.546;6.306;3.19;9.432;11.585;14.237;8.759;15.611;7.958;7.337;9.001;7.418;11.509;9.832;2.172;4.836;4.23;4.643;9.634;5.782;10.924;4.449;15.251;3.0;VALOR
PRD.NAVIDEÑO TURRON;;53.42;52.211;52.864;54.418;50.378;55.872;56.449;37.262;47.974;47.872;59.829;40.726;42.146;59.359;63.702;61.486;48.041;58.89;54.556;52.346;56.787;54.321;51.655;49.31;53.421;63.346;47.734;51.377;55.149;52.935;54.393;52.69;51.925;31.819;46.256;37.278;50.401;64.683;49.868;63.129;43.793;64.112;3.0;VALOR
OTROS PRD.NAVIDEÑOS;;61.573;61.053;62.473;63.01;58.924;61.704;59.839;66.994;70.402;59.191;64.404;51.304;61.075;63.545;64.421;63.964;52.176;63.886;64.093;67.753;63.009;55.446;65.825;61.492;59.25;62.041;59.735;63.402;55.041;60.353;61.569;62.127;64.566;40.046;51.386;67.004;68.102;67.582;62.723;67.869;51.356;62.895;3.0;VALOR
CHOCOLATES/CACAOS/SUC;;98.025;98.518;98.188;98.264;97.445;97.52;97.651;98.78;99.644;97.971;98.101;98.196;98.424;97.754;98.217;97.98;96.569;97.745;98.744;99.34;97.706;97.707;98.572;97.805;97.866;99.035;97.202;99.087;98.711;97.845;98.242;97.786;97.775;96.926;97.062;98.781;99.67;99.178;98.385;98.118;95.127;98.06;1.0;VALOR
CHOCOLATES;;91.083;93.097;90.52;91.65;90.136;89.447;90.632;91.119;94.599;90.973;91.254;90.708;91.501;91.744;91.274;91.509;87.147;91.325;93.053;93.564;92.324;90.094;90.776;90.166;90.225;92.406;91.724;91.102;91.704;91.559;91.434;90.94;89.815;87.833;89.121;91.126;94.984;94.635;93.169;91.946;84.163;91.295;2.0;VALOR
CHOCOLATE TABLETAS;;87.169;89.234;86.524;87.87;86.428;85.289;86.455;87.936;91.775;87.623;86.668;88.723;88.326;87.529;86.382;86.964;83.048;86.755;89.061;90.73;88.1;84.852;87.601;85.783;86.56;88.228;89.256;89.484;86.353;88.368;87.526;86.879;85.975;85.793;85.763;87.931;91.96;92.065;89.335;87.022;79.746;86.286;3.0;VALOR
CHOC.TAB.CON LECHE;;68.343;72.1;68.467;69.756;67.102;63.872;64.996;77.336;82.328;70.361;66.0;77.057;73.91;69.19;60.257;64.846;55.722;65.939;74.277;80.336;63.643;63.772;72.961;66.52;72.301;76.936;68.013;75.353;71.004;70.651;70.017;67.861;61.9;68.099;69.448;77.333;81.357;76.275;76.32;66.05;55.245;58.574;4.0;VALOR
CHOC.TAB.SIN LECHE;;68.31;71.552;69.574;68.655;67.498;64.558;69.319;61.49;68.823;68.741;67.873;62.177;66.374;71.735;70.243;71.01;65.942;68.972;69.658;69.144;73.44;70.612;65.784;66.209;62.126;62.561;74.075;62.802;67.891;69.925;68.194;67.906;67.942;62.039;63.514;61.49;71.878;75.893;67.012;71.795;64.649;70.391;4.0;VALOR
CHOC.TAB.C.ALMENDR;;42.589;44.208;42.401;42.857;40.534;42.295;42.481;40.643;45.994;42.232;43.029;35.972;41.231;46.006;43.258;44.655;36.859;44.001;45.103;45.459;40.234;38.878;44.03;40.966;41.993;51.407;41.813;53.557;43.558;41.303;42.777;44.341;40.319;29.954;38.919;40.646;45.185;48.961;45.106;47.355;37.872;42.603;4.0;VALOR
CHOC.TABLETA OTROS;;84.338;86.84;84.253;85.36;83.643;81.26;83.336;86.154;89.888;85.267;83.274;87.96;86.086;84.906;82.124;83.55;79.806;83.267;86.526;88.91;85.626;81.873;83.99;82.712;84.585;86.296;87.036;85.528;84.059;86.236;85.06;83.017;82.942;84.9;83.335;86.15;89.836;89.386;87.67;84.555;77.196;81.493;4.0;VALOR
TURRON DE CHOCOLATE;;55.267;59.018;55.776;55.181;53.708;52.604;54.371;53.077;63.952;54.41;56.341;45.923;54.409;58.747;56.152;57.462;42.985;57.803;60.129;62.619;58.595;51.167;55.746;53.103;60.569;61.861;55.804;39.98;60.956;56.331;54.981;54.749;53.904;34.227;51.836;53.08;64.246;63.18;61.1;58.522;43.333;55.383;3.0;VALOR
O.PROD.CHOC./CACAO;;93.177;95.344;94.437;93.186;92.144;90.768;91.545;97.411;99.164;93.912;92.286;95.494;95.685;92.767;90.689;91.745;86.985;92.297;96.211;98.388;91.299;93.492;95.026;92.754;93.732;95.172;91.751;94.073;94.912;92.157;94.07;93.053;91.554;91.561;92.772;97.404;99.141;96.343;96.493;93.196;82.998;89.987;2.0;VALOR
BOMBONES;;64.528;65.826;64.646;65.917;61.645;63.798;64.555;62.557;68.811;63.153;66.456;67.607;62.133;66.559;68.391;67.43;58.366;64.99;69.022;67.47;66.552;60.818;65.83;63.356;69.665;66.83;62.19;62.786;70.252;58.829;66.775;63.284;64.192;46.323;61.474;62.565;70.865;69.103;66.361;69.363;54.812;68.151;3.0;VALOR
SNACKS CHOCOLATE;;62.02;68.635;67.398;62.493;61.332;51.881;55.813;84.423;81.79;67.7;55.284;78.836;74.959;59.499;46.91;53.39;47.57;57.37;69.639;77.344;56.943;59.886;68.197;61.082;61.449;65.971;56.631;76.942;61.853;61.479;64.587;60.882;58.163;68.151;67.884;84.42;79.184;65.599;69.787;58.298;46.643;44.398;3.0;VALOR
CACAO SOLUBLE;;60.407;66.852;63.96;59.809;61.111;52.047;55.935;73.966;78.734;63.464;56.885;69.208;68.171;62.06;50.132;56.227;45.928;55.698;67.995;76.679;54.026;61.692;62.012;62.149;62.378;66.61;57.46;64.365;69.896;63.795;61.105;59.279;53.795;55.644;57.319;73.969;79.131;71.069;69.495;56.224;44.317;49.322;3.0;VALOR
NORMAL;;59.24;66.041;62.719;59.199;59.38;50.341;54.64;72.971;78.27;62.605;55.365;69.438;67.148;60.923;48.556;54.877;44.225;54.035;67.245;76.272;53.007;60.055;61.285;60.691;61.346;65.704;56.111;63.16;69.237;62.388;59.96;58.112;52.629;54.702;56.878;72.975;78.761;70.442;68.821;54.63;42.496;47.54;4.0;VALOR
LIGHT;;5.482;4.979;6.415;5.134;7.16;5.036;5.461;6.733;5.039;5.074;5.948;8.011;5.414;4.933;5.966;5.43;5.078;4.892;7.527;5.371;5.392;5.323;3.967;6.891;3.155;6.684;6.493;7.05;9.023;7.5;4.715;5.12;5.579;6.323;5.498;6.737;4.932;5.656;5.46;5.076;5.778;6.052;4.0;VALOR
CREMA CACAO UNTAR;;49.768;59.76;52.89;50.187;49.884;37.502;41.678;73.968;81.645;56.384;41.995;64.852;66.689;48.354;30.644;39.67;31.322;41.304;57.768;74.576;51.736;51.233;48.918;46.429;51.306;52.504;47.592;51.459;60.994;55.174;51.284;47.603;40.122;47.583;53.162;73.969;79.869;55.755;64.833;38.87;32.134;28.956;3.0;VALOR
ARROZ;;93.92;96.563;93.288;94.435;93.524;91.291;93.137;96.368;97.002;94.032;93.805;95.971;93.856;95.343;92.56;93.97;87.885;95.02;96.787;97.166;93.462;94.639;94.937;94.625;93.089;94.427;91.555;91.682;94.237;94.782;93.597;93.492;94.435;86.469;94.301;96.371;97.701;98.2;95.79;95.86;88.405;91.945;1.0;VALOR
LARGO;;29.764;31.463;29.709;31.299;33.506;24.144;27.382;40.289;37.418;30.184;29.293;45.86;31.912;28.685;25.273;26.928;21.501;28.984;31.546;39.3;27.953;25.598;28.453;31.863;25.359;33.006;28.624;49.81;29.569;31.322;29.833;29.364;29.287;27.045;33.927;40.301;37.07;33.367;35.517;26.56;18.948;24.595;2.0;VALOR
NORMAL;;69.947;74.346;66.858;70.058;67.081;69.54;68.95;73.176;75.163;67.46;72.918;69.091;68.196;71.896;72.109;72.002;58.574;71.081;75.245;77.763;70.412;76.28;73.294;71.129;73.786;66.717;67.236;37.13;81.582;75.892;69.674;65.095;68.069;49.731;66.736;73.177;77.983;80.581;70.998;73.692;51.285;72.04;4.0;VALOR
VAPORIZADO;;14.221;15.455;14.798;14.067;13.592;13.288;13.264;16.506;18.838;13.718;14.814;14.175;15.819;15.149;11.946;13.565;9.404;12.216;17.38;19.86;7.498;6.55;19.286;13.509;14.209;25.621;12.569;36.139;11.555;15.223;14.76;15.812;10.671;6.162;11.012;16.507;19.39;19.975;17.888;14.032;10.656;11.572;2.0;VALOR
P.P.CONSERVA ARROZ;;26.81;33.022;30.716;25.582;26.671;19.819;25.684;33.427;29.552;32.042;20.739;33.599;32.538;29.074;17.583;23.436;25.84;24.448;27.877;29.977;30.961;29.667;27.378;27.478;19.565;21.169;21.865;21.564;18.442;19.749;26.878;28.192;34.105;36.515;35.466;33.429;29.525;31.419;33.697;22.681;29.503;16.598;2.0;VALOR
P.P.CONGELADO ARROZ;;29.191;32.142;28.147;31.404;29.087;24.804;26.996;38.6;36.759;31.213;26.879;41.171;33.434;31.12;20.781;26.069;21.278;27.565;31.058;38.93;30.731;28.069;40.077;32.738;26.604;14.99;20.802;11.714;26.082;29.139;29.754;28.151;30.584;26.863;37.568;38.603;36.448;37.634;34.345;26.021;22.271;20.215;2.0;VALOR
P.P.ARROZ RESTO;;3.774;5.094;4.578;3.967;3.038;2.487;3.831;4.335;3.348;4.115;3.399;8.49;3.776;4.024;2.928;3.467;3.213;3.769;4.872;3.583;5.894;2.191;3.262;3.574;2.789;2.458;5.163;3.029;3.152;3.322;3.477;4.318;4.429;3.012;7.523;4.337;3.671;5.454;4.492;3.068;3.1;3.042;2.0;VALOR
OTROS TIPOS ARROZ;;39.243;46.898;43.477;41.209;35.456;29.775;38.576;44.283;41.057;42.259;35.8;46.473;42.024;41.29;33.86;37.644;34.799;40.972;42.133;40.755;45.587;36.954;41.245;37.435;25.084;39.04;34.346;44.739;30.965;36.408;40.714;38.873;41.638;34.419;49.0;44.289;42.544;43.208;40.292;40.763;38.767;33.91;2.0;VALOR
TOTAL PASTAS;;96.725;98.635;95.891;96.492;96.823;95.563;96.078;98.694;98.988;96.967;96.443;98.59;97.252;96.786;95.807;96.259;92.519;97.709;98.439;99.053;97.081;97.468;96.9;96.768;96.333;95.497;96.11;96.044;97.838;97.485;96.825;95.946;96.486;93.357;98.227;98.696;99.154;99.328;98.126;97.752;89.749;95.746;1.0;VALOR
PASTAS ALIMENTICIAS;;96.496;98.492;95.86;96.36;96.443;95.111;95.792;98.614;98.959;96.753;96.197;98.541;97.057;96.603;95.441;95.983;92.015;97.545;98.304;98.978;96.851;97.305;96.776;96.522;95.818;95.121;95.879;95.953;97.848;97.064;96.7;95.546;96.337;93.12;98.023;98.616;99.133;99.123;98.129;97.623;89.022;95.377;2.0;VALOR
PASTA ALIM.SECA;;95.627;98.021;94.315;95.497;95.378;94.376;94.771;98.248;98.641;95.686;95.572;97.785;96.114;95.753;94.771;95.226;89.774;97.03;98.018;98.746;95.605;96.614;96.279;95.868;94.88;94.819;93.696;95.258;96.788;96.73;95.78;94.599;95.306;89.021;97.147;98.25;98.882;98.979;97.477;97.537;86.682;94.573;3.0;VALOR
PASTA ALIM.FRESCA;;40.113;51.112;47.205;40.564;37.221;26.377;37.668;49.634;49.041;48.511;30.261;57.311;48.882;42.59;24.79;33.875;32.474;37.953;45.249;47.444;53.674;41.385;35.148;38.286;28.518;30.039;36.015;38.177;27.68;34.632;40.792;40.401;47.363;52.276;56.425;49.636;49.904;46.655;52.759;35.34;35.247;23.037;3.0;VALOR
PASTAS ALIM.GRANEL;;4.556;5.689;4.959;4.073;5.747;3.282;4.57;4.31;4.769;4.726;4.386;6.066;4.81;4.384;4.53;4.454;3.833;5.066;4.725;4.847;5.067;4.873;4.116;4.057;3.301;4.158;7.119;2.86;3.956;4.732;4.223;5.673;3.926;6.543;5.733;4.311;5.509;4.202;3.852;4.59;3.597;4.461;3.0;VALOR
PASTAS ALIM.ENVASAD;;96.408;98.468;95.853;96.222;96.188;95.073;95.69;98.538;98.957;96.701;96.064;98.512;97.024;96.522;95.267;95.856;91.866;97.444;98.279;98.93;96.757;97.215;96.68;96.502;95.719;95.108;95.585;95.882;97.587;97.001;96.613;95.427;96.339;93.131;97.988;98.54;99.131;99.089;98.073;97.62;88.609;95.238;3.0;VALOR
PASTAS PARA RELLENAR;;27.48;35.632;30.478;25.855;24.888;21.503;25.954;34.079;33.968;28.671;26.236;39.601;27.662;30.42;23.516;27.035;15.732;28.587;31.914;36.58;29.62;26.915;21.196;31.22;31.445;32.922;22.5;21.206;32.292;30.296;26.093;27.149;27.093;18.636;33.686;34.09;35.358;35.99;31.263;29.061;13.342;23.008;2.0;VALOR
