Alimentos;;T.ESPAÑA;CATALUÑA;ARAGÓN;ILLES BALEARS;COMUNITAT VALENCIANA;REGIÓN DE MURCIA;ANDALUCÍA;COMUNIDAD DE MADRID;CASTILLA - LA MANCHA;EXTREMADURA;CASTILLA Y LEÓN;GALICIA;PRINCIPADO DE ASTURIAS;CANTABRIA;PAIS VASCO;LA RIOJA;C. FORAL DE NAVARRA;CANARIAS;Nivel;Hoja
CARNE FRESCA;;7.515458622512402;7.876037621026173;7.84253948568418;7.525193281548952;7.133206125037005;7.256959643095908;6.9908382043671855;7.680004196753431;7.197828777943695;6.8481813664570605;7.644602301719114;7.315638314964537;7.569555266576864;7.7055362202287006;8.468216992726495;7.819362105098053;8.26400734291305;7.719544808041407;2.0;VALOR
SALCHICHAS FRESCAS;;8.85722698619812;9.376788880275056;8.39930355785336;8.990333025130933;8.3276812548433;8.777214946589062;8.450803904391538;8.430144842931732;8.05900476948738;8.397378069505681;8.35638187136544;9.046036142310104;8.147947999995862;8.45693128377459;10.371086206955754;9.638287378225396;10.172393708190283;8.49255841848741;3.0;VALOR
CARNE VACUNO;;12.180582138004509;12.883797299043295;12.246704016657372;12.598850893756817;11.933283873543854;12.69369852680825;11.68572972323709;12.038905010830767;11.813346171426623;11.680984655952976;11.849385804859144;11.312519731365391;12.20558166736384;12.594618256862423;13.523447022845833;12.235497801685547;12.717208448671894;11.341119867671345;3.0;VALOR
TERNERA;;12.095030689036689;12.94966865739515;12.14575575340818;12.491796503083599;11.62232304334537;12.62930528197313;11.613631634642193;11.809939351025106;11.622206254492623;11.684702816975916;11.785859671699342;11.253618093223348;12.2530072066368;11.902584449327385;13.424674014386463;11.992994906578586;12.604833466243537;11.36133433791403;4.0;VALOR
AÑOJO;;12.372641946391278;12.20335124547802;12.841894690648761;13.279259998127346;12.848643134097705;12.65258548998092;11.891241410378248;12.391173311741676;12.249001432317767;11.468864152331287;12.065655407247734;11.911603059565623;11.970737356288677;13.649061787174213;13.868828816932254;13.003144218424508;12.889853730538432;11.218101004354999;4.0;VALOR
MAYOR;;12.570890138419514;13.317122659858244;12.075616266794592;12.164770162278376;11.97528471710897;13.506131119240688;11.718143980264585;12.53616327156891;13.079298804676688;12.423883993722168;12.239419437296618;11.993928344413227;11.603602503898871;14.54104499954918;13.340694031796472;13.476914120399426;13.609683052674653;11.8578262299998;4.0;VALOR
CARNE POLLO;;5.473768250227627;5.7460163384620335;5.655611895291674;5.565021117393261;5.248370279963164;5.308014517128441;5.4462180835169125;5.459668893300162;5.157635213002635;5.173979928686975;5.234946560954332;5.201037128880526;5.3210629582874684;5.350191538146886;5.951170261444278;5.3887985721718445;5.499120434198155;6.2493659427505435;3.0;VALOR
POLLO ENTERO;;3.9588272828873676;4.093629410569411;4.578024973800933;3.9396797861100756;3.792244053976592;3.853668725046713;3.7382594939330622;3.9330063665590203;3.652282819762594;3.8573005617861122;3.9158761183347157;4.3015859217575825;4.086463687607109;3.9045714753032383;4.216326371438988;3.888460519652562;3.5798954708187267;4.3515929764560655;4.0;VALOR
POLLO FILETES;;7.544123071179304;7.804899442387758;7.819530793788887;7.77704997746813;7.477801921329938;7.615306911872398;7.4507550929927335;7.296406760486281;7.349744127415347;7.297263108794275;7.280896920404304;7.284362088280702;7.15614848164353;7.521216740212432;8.152261263704984;7.880333834338128;8.164200732869059;7.833567488600097;4.0;VALOR
POLLO POR PIEZAS;;5.561462205208785;5.902106889932119;5.684902214709778;5.631945434412979;5.442195630905844;5.5050726084111945;5.540755129236267;5.380209301045071;5.366109109196561;5.233457722740129;5.306128570987707;5.286952015831573;5.155640214333693;5.420723668017443;6.01703644321094;5.356114517509408;5.8987370665697645;6.18830115007143;4.0;VALOR
CARNE CONEJO;;8.523750298723098;8.822494953229958;8.283946752571847;8.482066922802563;8.4481687114265;8.563984743499217;8.626417279040993;8.537930018645614;8.558422084828415;8.283505937866233;8.364203145450615;8.17022517792154;8.32663482049109;8.192880415989364;8.728994302724763;8.37526490291438;8.572794637035894;7.567470934493617;3.0;VALOR
CARNE OVINO/CAPRINO;;14.363256573763836;15.653161385780388;14.780009044279408;13.102129195442858;14.817649137056346;14.044563775086147;14.292130367095629;14.900425199526941;13.045803747404456;12.1628494041349;13.280584841346895;13.601026248948406;13.846669710290952;13.47314180061356;14.29202136098292;15.047524981878448;15.374804764218085;11.152316638169816;3.0;VALOR
CORDERO;;14.35183900741499;15.264318623482515;14.76923675169195;13.044443203177137;14.776915715503579;13.985044037495838;14.197998197413023;14.92684888311038;13.469048355328184;12.72690384099288;13.427251939488777;13.695644779595389;13.559648475106485;14.079894596559663;14.062872334338605;15.093382759930991;15.548533215168899;11.427082544689403;4.0;VALOR
CABRITO;;15.277705674280186;18.54635381100721;14.994567133110154;14.254495334671184;15.982759827759734;14.629710277407456;15.934184737843927;15.091447911740918;9.892328496046273;8.716469835230827;13.25267018860436;13.396184617225217;17.11248194871821;9.221337069188966;18.622736158369825;12.868455280541845;14.4396824415925;10.6794235326836;4.0;VALOR
OTRO OVINO/CAPRINO;;12.023256691050145;13.082740637243461;14.837537500331683;9.50400799435896;12.589283397706764;13.152407048557349;11.647898915362603;11.983936361901344;8.645318199974996;8.283213007366799;12.086315777383145;13.729730897571162;11.764222090280796;14.032461470153269;7.091995323158222;18.82176772642535;5.60129379125574;10.571806333150299;4.0;VALOR
