Alimentos;;T.ESPAÑA;TIENDA TRADICIONAL;ECONOMATO/COOPERATIVA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;TIENDA CONGELADOS;HERBORISTERIAS;VENTA A DOMICILIO;FARMACIAS;PESCADERIAS;CARNICERIA/CHARCUT;MERCADILLOS/AMBULANTES;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;RESTO CANALES;E-COMMERCE;Nivel;Hoja
ACEITUNA ENV.C/HUESO;;83642.54499999998;1633.5291399999996;348.303215;11775.707800000002;66229.03600000001;51308.755000000005;14920.280299999999;66.130291;21.330161;0.0;36.936908;7.025333;205.932509;0.0;135.948407;0.0;13.947583999999999;0.0;723.7062000000001;0.0;71.97277;1574.8053200000002;1972.25178;2.0;VALOR
ACEITUNA ENV.S/HUESO;;63498.584;374.31590000000006;67.841723;10280.7025;49519.09800000001;37851.414;11667.685400000002;9.671467;12.20935;0.0;14.939384;0.0;15.72179;0.0;32.755430000000004;0.0;19.896843999999998;5.70301;90.665108;0.0;12.64046;980.00944;2249.03476;2.0;VALOR
ACEITUNA ENV.RELLENA;;134580.491;2199.67736;399.03263300000003;19892.297;106490.94300000001;84470.82200000001;22020.115999999995;43.124384;7.0001359999999995;0.0;85.327426;99.54269;102.44282699999998;45.773083;90.38645699999998;0.0;87.35718999999999;50.594057;1199.1789720000002;0.0;60.263546999999996;1812.5615099999998;3594.6077000000005;2.0;VALOR
RESTO ACEITUNAS;;85532.31400000001;38946.21400000001;918.3085540000001;2450.8360000000002;8606.303399999999;7654.780299999999;951.5228100000002;0.0;51.88252000000001;0.0;367.332174;315.59432300000003;1185.1795;11343.314299999998;20831.599000000002;0.0;167.994871;298.4663;10023.825900000002;17243.702038;763.2800240000001;4508.7485;384.28039;2.0;VALOR
TOTAL VINOS;;1112667.9999999998;84463.536;9064.5693;196534.65;718367.4500000002;570489.06;147878.384;1874.895107;561.7110879999999;16.991220000000002;8631.6681;103.404197;1366.79143;88.00209000000001;2159.9506199999996;26.86699;517.940149;71918.009;2485.52784;229.26869;8413.508;60443.549999999996;26431.861000000004;1.0;VALOR
MENOS 75 CL;;15231.4903;680.161912;37.111470000000004;2934.2718;10700.0589;9995.3056;704.7542500000001;0.0;22.52511;0.0;0.0;9.018137000000001;34.723388;0.0;22.52367;0.0;18.390700000000002;334.49054200000006;35.817367000000004;0.0;0.0;566.2037650000001;313.68099200000006;2.0;VALOR
75 CL;;928323.12;57143.114;5471.013199999999;176875.78000000003;608198.36;475371.35;132826.993;774.2359010000001;539.185978;16.991220000000002;6746.55084;39.365168999999995;869.9792499999999;88.00209000000001;1046.8948699999999;26.86699;344.072819;49839.634000000005;1145.6609500000002;56.51256;4173.53914;46691.107;22879.119099999996;2.0;VALOR
1 LITRO;;80603.083;4230.30339;827.2125770000001;8502.0016;60159.174;50098.41999999999;10060.7518;5.93337;0.0;0.0;447.424174;0.0;54.531179;0.0;394.164967;0.0;138.71449;3135.86451;273.980774;0.0;544.10585;4196.2482899999995;1696.6138999999996;2.0;VALOR
BOTELLA;;24365.815;1984.837638;597.865;984.8852399999998;18721.459;18234.68;486.77897;0.0;0.0;0.0;111.67162400000001;0.0;16.228816000000002;0.0;331.19162;0.0;108.21560000000001;1242.9186100000002;233.345533;0.0;238.42535;956.646597;770.0263190000001;3.0;VALOR
CARTON;;51027.452;345.15904800000004;154.94033299999998;7150.1503999999995;41040.55499999999;31563.277;9477.278699999999;5.93337;0.0;0.0;14.526444;0.0;38.30236;0.0;45.96160799999999;0.0;30.498890000000003;9.650813;40.635233;0.0;0.0;1395.52925;926.58768;3.0;VALOR
OTROS 1 LITRO;;5209.81822;1900.30673;74.40709;366.96586;397.15883;300.46459000000004;96.69423;0.0;0.0;0.0;321.22607;0.0;0.0;0.0;17.011741;0.0;0.0;1883.29499;0.0;0.0;305.6805;1844.0724299999997;0.0;3.0;VALOR
MAYOR 1 LITRO;;88510.364;22409.956;2729.2319100000004;8222.5804;39309.854999999996;35023.986;4285.8676;1094.7257100000002;0.0;0.0;1437.6925700000002;55.020889999999994;407.55753400000003;0.0;696.36718;0.0;16.762150000000002;18608.023600000004;1030.068662;172.75612999999998;3695.8631;8989.9809;1542.44825;2.0;VALOR
BOTELLA;;29954.698000000004;7817.210199999999;620.1600199999999;2008.0323099999998;12929.3579;10442.302399999999;2487.054;0.0;0.0;0.0;1387.26437;0.0;81.23773399999999;0.0;183.54744;0.0;16.762150000000002;6844.106110000001;538.0278920000001;0.0;1774.51971;2845.27776;572.876968;3.0;VALOR
CARTON;;1418.62246;0.0;15.4614;0.0;1386.04308;1386.04308;0.0;0.0;0.0;0.0;17.117990000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;VALOR
BAG IN BOX;;10515.514799999999;1920.7848199999999;273.65077999999994;3180.8327600000002;3354.1451;3043.8634;310.28171;1094.7257100000002;0.0;0.0;0.0;0.0;8.808997999999999;0.0;0.0;0.0;0.0;640.1753899999999;56.96592;0.0;0.0;1657.2495900000001;128.850877;3.0;VALOR
OTS.MAYOR LITRO;;46621.528999999995;12671.9599;1819.9597199999998;3033.7153;21640.309999999998;20151.777;1488.53209;0.0;0.0;0.0;33.31021;55.020889999999994;317.510808;0.0;512.81973;0.0;0.0;11123.7413;435.07484999999997;172.75612999999998;1921.3434000000002;4487.45395;840.720403;3.0;VALOR
T.VINOS CON DOP+IGP;;899229.94;62063.547;6590.609;176116.08;573793.81;449919.74;123874.061;580.66773;160.67901;0.0;4381.780943;39.365168999999995;831.13202;69.383288;1533.50385;0.0;424.82162900000003;54256.379;1541.09583;56.51256;5872.2992;47107.388999999996;23178.554500000006;2.0;VALOR
VINOS CON DOP;;827318.73;50080.058000000005;4985.6506;164280.04000000004;538297.8300000001;422440.19999999995;115857.63399999999;436.4478;160.67901;0.0;4201.847853;39.365168999999995;793.0731499999999;19.0407;639.18679;0.0;268.028454;44404.153000000006;778.4956199999999;12.85884;3729.8767400000006;42314.069;19397.4683;3.0;VALOR
VINOS TRANQUILOS;;645672.7600000001;35317.630999999994;4445.4919;131981.248;425349.20999999996;329195.74;96153.47799999999;273.96593;132.032192;0.0;3139.6648929999997;14.41151;518.621208;19.0407;366.187697;0.0;162.662449;31536.422700000003;627.13182;0.0;2310.86893;28595.375399999997;14514.24;4.0;VALOR
TRANQUILO NACIONA;;633919.1900000001;33797.91299999999;4445.4919;129404.655;417965.75999999995;325473.74;92492.018;273.96593;132.032192;0.0;3139.6648929999997;14.41151;518.621208;19.0407;366.187697;0.0;162.662449;30823.398699999998;627.13182;0.0;2310.86893;28337.863800000003;14497.9112;5.0;VALOR
TRANQUILO EXTRANJ;;11753.6037;1519.71935;0.0;2576.58927;7383.459899999999;3722.001099999999;3661.45867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;713.02399;0.0;0.0;0.0;257.506235;16.329069999999998;5.0;VALOR
TRANQUILO TINTO;;451734.61;27125.035499999998;3748.3369000000002;95660.302;286509.72;220097.34000000003;66412.368;13.76636;42.952547;0.0;3014.9282230000003;0.0;350.910848;0.0;235.82439999999997;0.0;119.11148;24533.7353;385.93954399999996;0.0;1581.4279000000001;22248.093699999998;11846.7933;5.0;VALOR
TRANQUILO BLANCO;;173736.03;7200.41098;672.4550559999999;32457.796000000002;124073.73800000001;97790.629;26283.106;245.99462;89.07964;0.0;124.73675100000001;14.41151;152.58260099999998;19.0407;130.363297;0.0;38.770499;6055.87176;241.192273;0.0;614.99796;6156.8361;2416.0294400000002;5.0;VALOR
TRANQUILO ROSADO;;20202.133;992.18748;24.699849999999998;3863.1505999999995;14765.795300000002;11307.7835;3458.0101999999997;14.20495;0.0;0.0;0.0;0.0;15.12773;0.0;0.0;0.0;4.780476999999999;946.815315;0.0;0.0;114.44295;190.44084500000002;251.41703;5.0;VALOR
ESPUM(IN.CAVA)+GAS;;133237.246;13702.408899999999;415.81416699999994;23587.1673;77769.25;63196.382;14572.8746;156.32862;6.121708;0.0;1023.28387;21.521819999999998;68.620532;0.0;266.62451699999997;0.0;87.73200999999999;12295.9226;145.64273000000003;0.0;1419.0074399999999;11648.178269999999;3672.11924;4.0;VALOR
ESPUMOSOS(IN.CAVA;;132927.968;13702.408899999999;415.81416699999994;23542.6684;77531.511;62988.242;14543.266599999999;156.32862;6.121708;0.0;1023.28387;21.521819999999998;68.620532;0.0;266.62451699999997;0.0;87.73200999999999;12295.9226;145.64273000000003;0.0;1419.0074399999999;11626.625769999999;3666.65474;5.0;VALOR
GASIFICADOS;;309.267028;0.0;0.0;44.498983;237.75064400000002;208.14294400000003;29.6077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.552926;5.464479;5.0;VALOR
VINOS DE AGUJA;;4451.2052;73.141857;4.046034;1262.51996;2744.38771;2313.18031;431.207594;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.35799800000001;0.0;0.0;0.0;244.11535300000003;122.993933;4.0;VALOR
VINOS LICOROSOS;;43957.524999999994;986.8751100000002;120.298685;7449.105999999999;32434.965;27734.891000000003;4700.0716;6.15322;22.52511;0.0;38.89954;3.431839;205.831416;0.0;6.374574;0.0;17.633995;509.4491580000001;5.7209970000000006;12.85884;0.0;1826.4037699999994;1088.11645;4.0;VALOR
VINOS CON I.G.P.;;68082.189;11782.5221;1604.95865;11557.492400000001;32258.092999999997;25456.95;6801.1446000000005;144.21992;0.0;0.0;179.93303999999998;0.0;38.05887;50.342594000000005;894.317065;0.0;156.79318;9651.268;762.6002520000001;43.65372;2142.42301;4774.44168;3688.32726;3.0;VALOR
OTROS VINOS DOP/IGP;;3829.0053;200.96061;0.0;278.534609;3237.8748;2022.5930099999998;1215.28178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.96061;0.0;0.0;0.0;18.878415;92.75647999999998;3.0;VALOR
V.DESALCOHOL.DOP/I;;1154.2496500000002;200.96061;0.0;146.5737;806.71535;727.4399500000001;79.27542;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.96061;0.0;0.0;0.0;0.0;0.0;4.0;VALOR
T.VINOS SIN DOP/IGP;;213438.1;22399.994000000002;2473.9595299999996;20418.576;144573.65;120569.33099999999;24004.305;1294.2275069999998;401.03209999999996;16.991220000000002;4249.886454;64.039027;535.659365;18.618807;626.44683;26.86699;93.118492;17661.631599999997;944.4320170000001;172.75612999999998;2541.209189;13336.154600000002;3253.3082;2.0;VALOR
NACIONAL;;183411.77999999997;12177.8563;1409.53124;19975.809;133420.78;112004.185;21416.588;1294.2275069999998;401.03209999999996;16.991220000000002;3699.462044;9.018137000000001;224.794479;18.618807;196.149994;26.86699;85.43859300000001;8543.3161;742.5224969999999;0.0;619.865859;8968.5207;3121.3415999999993;3.0;VALOR
EXTRANJERO;;9882.651;80.32271;0.0;283.78286699999995;9178.3507;6675.137900000001;2503.2122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61.07113;0.0;0.0;0.0;208.22886699999998;131.966522;3.0;VALOR
OTROS VINOS;;20143.6738;10141.8152;1064.4284010000001;158.9825;1974.5191800000005;1890.0138800000002;84.50538;0.0;0.0;0.0;550.42441;55.020889999999994;310.864885;0.0;430.29682;0.0;7.6799;9057.244700000001;201.90951;172.75612999999998;1921.3434000000002;4159.4046;0.0;3.0;VALOR
TINTO;;108653.51999999999;13996.5848;1536.3744480000003;8547.065499999999;70512.398;60018.61800000001;10493.78;1124.7804700000002;182.2873;16.991220000000002;3539.259052000001;9.018137000000001;377.433224;2.9187570000000003;494.084171;0.0;64.40559;10848.264799999999;426.124277;145.9073;1979.268889;6813.386;1580.3623500000003;3.0;VALOR
BLANCO;;82019.356;5797.1526;599.5395689999999;9501.9735;58372.236000000004;48222.142;10150.093;169.44683;218.7448;0.0;706.2779449999999;38.96816;152.024507;0.0;132.362634;26.86699;28.712902000000003;4242.647800000001;517.0900550000001;26.848830000000003;479.94217;5217.2190200000005;1318.16752;3.0;VALOR
ROSADO;;19752.9715;2597.8810800000006;313.77222;1577.10771;13689.051899999999;10415.8559;3273.1965;0.0;0.0;0.0;2.379663;16.05273;6.2016350000000005;15.70005;0.0;0.0;0.0;2570.7200800000005;1.217794;0.0;81.99822999999999;1189.1455799999999;285.934539;3.0;VALOR
OT.VINOS SIN DOP/IG;;3012.2545600000003;8.37592;24.273305999999998;792.4295529999999;1999.95857;1912.7232700000002;87.235353;0.0;0.0;0.0;1.9695799999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;116.40367199999999;68.843836;3.0;VALOR
V.DESALCOH.SIN D/I;;2931.74536;8.37592;24.273305999999998;792.4295529999999;1999.95857;1912.7232700000002;87.235353;0.0;0.0;0.0;1.9695799999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.894472;68.843836;4.0;VALOR
BEBIDAS DERIVADAS VI;;144020.285;5798.784000000001;964.001714;26311.711;101038.69099999998;79197.184;21841.5074;44.56075;0.0;10.34405;225.26331699999997;33.54535;233.73408;0.0;116.12358499999999;0.0;21.77214;3944.3285499999997;456.803759;0.0;131.9834;5504.411800000002;4045.4456999999998;1.0;VALOR
VERMOUT;;90662.47600000001;5177.4051500000005;680.9851799999999;18249.21;60100.967000000004;46739.147;13361.8199;10.588959999999998;0.0;10.34405;117.9431;33.54535;226.31369;0.0;116.12358499999999;0.0;0.0;3907.1296500000003;408.014489;0.0;131.9834;3521.8653000000004;2682.1202500000004;2.0;VALOR
SANGRIA;;4173.948200000001;58.632942;14.02747;871.8748900000002;2846.0317999999997;1952.5086900000001;893.52295;33.97179;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.959612;0.0;0.0;0.0;13.884849999999998;369.496492;2.0;VALOR
TINTO DE VERANO;;25963.0084;333.6380250000001;61.710719000000005;3705.017029999999;20169.9964;15763.947500000002;4406.048989999999;0.0;0.0;0.0;13.699575;0.0;7.420389;0.0;0.0;0.0;5.021604;0.0;23.257665;0.0;0.0;1082.54845;596.3971899999999;2.0;VALOR
BEB.DERI.SIN ALCOHOL;;21256.101;223.93302;188.718352;2757.8206600000003;16983.2982;14133.2156;2850.08072;0.0;0.0;0.0;93.620642;0.0;0.0;0.0;0.0;0.0;16.750536;31.315645999999997;25.531623999999997;0.0;0.0;644.0295409999999;364.682371;2.0;VALOR
CERVEZAS;;1377635.51;12531.512999999997;6129.010799999999;315372.64;943379.2100000001;755746.88;187632.34;201.80198699999997;199.56682599999996;0.0;997.375744;6.499357;258.71758600000004;22.70489;290.65145400000006;8.064795;291.764458;4022.0586;664.105885;0.0;132.434395;53708.6;45361.961;1.0;VALOR
CERVEZA CON ALCOHOL;;1152172.3;10313.4394;4530.7778;266010.72000000003;789538.04;628939.24;160598.827;194.313481;175.309269;0.0;604.480076;6.499357;221.76949;22.70489;228.10217500000002;8.064795;279.40209;3256.76043;447.108737;0.0;132.434395;45782.653000000006;35237.057;2.0;VALOR
CERVEZA SIN ALCOHOL;;225463.15000000002;2218.0735;1598.23237;49361.926999999996;153841.177;126807.668;27033.526;7.488506999999999;24.257554999999996;0.0;392.89566700000006;0.0;36.948100000000004;0.0;62.54928099999999;0.0;12.362366;765.298193;216.99719000000002;0.0;0.0;7925.949499999999;10124.9047;2.0;VALOR
CERVEZA ARTESANALES;;1780.9697600000002;67.45752;0.0;518.620869;960.67991;500.160521;460.519413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67.45752;0.0;0.0;0.0;22.285562;211.92599199999998;2.0;VALOR
SIDRAS;;47894.854999999996;687.594801;203.999117;13112.3264;31237.424;24351.166;6886.2593;0.0;31.522516;0.0;26.943611;0.0;22.623348;0.0;0.0;0.0;26.550243000000002;562.6766700000001;6.799208;0.0;247.7973;1302.69152;1076.0797499999999;1.0;VALOR
SIDRAS SIN ALCOHOL;;2569.0587100000002;0.0;0.0;865.49396;1562.7906899999998;1454.57762;108.213172;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.606416000000003;110.167406;2.0;VALOR
T.BEBIDAS ESPIRITUOSA;;409817.46;11916.6968;1414.54731;104026.301;253307.44;208377.6;44929.816999999995;0.0;0.0;0.0;671.1199999999999;26.49873;123.62852000000001;294.56179999999995;205.76206100000002;0.0;113.41328;6419.260040000001;116.20762;0.0;86.545192;28983.007999999994;9117.265399999998;1.0;VALOR
BRANDY;;38039.64199999999;379.66584;110.57926;7324.882199999999;27730.594999999998;24217.499;3513.0958000000005;0.0;0.0;0.0;0.0;0.0;0.0;268.3501;7.058131;0.0;0.0;305.33074999999997;0.0;0.0;0.0;1402.81886;822.7493499999999;2.0;VALOR
WHISKY;;104856.74200000001;1680.4672099999998;187.48755999999997;25560.340000000004;66991.102;51968.729999999996;15022.3704;0.0;0.0;0.0;180.83303999999998;0.0;0.0;0.0;0.0;0.0;18.820490000000003;966.77127;0.0;0.0;0.0;8368.734600000002;1887.76899;2.0;VALOR
GINEBRA;;80280.246;4045.3037000000004;154.70595000000003;23307.8513;43872.467000000004;37369.555;6502.911099999999;0.0;0.0;0.0;54.26934;0.0;0.0;0.0;0.0;0.0;29.19497;886.91802;0.0;0.0;72.56774;6783.6669999999995;1989.4108299999998;2.0;VALOR
RON;;51295.132;727.1688300000001;159.08634;14888.846200000002;30393.324;25315.788000000004;5077.5355;0.0;0.0;0.0;100.97019999999999;0.0;0.0;0.0;0.0;0.0;0.0;301.00785;0.0;0.0;0.0;3578.8684999999996;1446.8681900000001;2.0;VALOR
ANIS;;21800.074;659.26513;159.05611;4067.4230000000007;15185.7988;13511.5898;1674.20995;0.0;0.0;0.0;38.3308;0.0;0.0;0.0;103.7288;0.0;0.0;146.06985;84.48734999999999;0.0;0.0;1320.45142;369.74751200000003;2.0;VALOR
OTR.BEB.ESPIRITUOSAS;;113545.66;4424.82376;643.632255;28876.964999999997;69134.15;55994.456999999995;13139.694499999998;0.0;0.0;0.0;296.71663;26.49873;123.62852000000001;26.211759999999998;94.97513000000001;0.0;65.39782000000001;3813.1625399999994;31.72027;0.0;13.977446;7528.466700000001;2600.721;2.0;VALOR
COMBINADS&DERIVADOS;;12288.925000000001;190.62935000000002;49.257563;4069.9175899999996;6871.4562;5020.3673;1851.089274;0.0;0.0;0.0;0.0;0.0;29.71313;0.0;0.0;0.0;0.0;132.41965;0.0;0.0;0.0;618.82312;488.84031;1.0;VALOR
COMB&DERIV.SIN ALC;;6519.4443;5.205501;24.501609000000002;2078.56414;3985.50843;3218.0306299999997;767.477701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.563498;0.0;0.0;0.0;267.468058;158.196409;2.0;VALOR
VINAGRE;;59226.04000000001;993.6950399999998;239.434831;12287.9521;42645.45900000001;34237.653;8407.8047;0.0;294.501802;0.0;10.448653;1.3805830000000001;18.64047;0.0;36.830474;0.0;39.81989;35.16619;258.669167;0.0;43.498337;1679.5197600000001;1326.0340899999999;1.0;VALOR
VINAGRE DE VINO;;20692.693;430.51047;74.67760200000001;3559.102;15682.009199999997;12791.901899999999;2890.1068999999998;0.0;2.097616;0.0;6.594526;1.3805830000000001;1.76111;0.0;31.858473;0.0;39.81989;35.16619;112.741512;0.0;33.423964;525.83945;380.536655;2.0;VALOR
VINAGRE BALSAMICO;;25488.265;179.846797;56.899028;5523.139899999999;18527.634;14507.9675;4019.6668000000004;0.0;2.4572510000000003;0.0;3.334638;0.0;16.879360000000002;0.0;4.971997999999999;0.0;0.0;0.0;96.335109;0.0;10.074373;584.4341000000001;602.90373;2.0;VALOR
OTROS VINAGRES;;13045.0821;383.337747;107.8582;3205.709;8435.8169;6937.785900000001;1498.03132;0.0;289.94693499999994;0.0;0.519489;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.592547;0.0;0.0;569.24614;342.593685;2.0;VALOR
TOTAL ZUMO Y NECTAR;;370433.26999999996;4462.3183;758.39714;55536.055;293096.07999999996;225606.86;67489.231;9.527402;819.9967899999999;6.88827;253.029277;5.217143;209.908819;4.4046959999999995;129.456215;117.23917099999998;73.479468;224.51165100000003;1442.3918399999998;26.096310000000003;83.215753;5739.907799999999;10473.768;1.0;VALOR
ZUMO FRUTA REFRI/EXP;;121198.965;987.4589900000001;4.015416;15551.653999999999;100498.58000000002;69919.376;30579.206;0.0;127.14581100000001;0.0;20.235402;0.0;0.0;4.4046959999999995;0.0;115.67565999999998;26.457687999999997;62.143944000000005;550.34916;26.096310000000003;0.0;1092.3397100000002;3014.1813;2.0;VALOR
ZUMO CONCENTRADO;;57964.734000000004;774.6964100000001;52.598918;8399.998399999999;45945.903000000006;33062.27099999999;12883.6326;0.0;491.08032;6.88827;13.707909;0.0;44.23144;0.0;104.64146;0.0;13.771107;0.0;16.06015;0.0;81.04029;807.0280500000001;1889.7612299999998;2.0;VALOR
Z.C.NARANJA Y MEZCL;;7261.2269;31.359126;1.428419;1236.0833000000002;5610.0443000000005;3618.4428000000003;1991.6014999999998;0.0;4.214352;6.88827;0.0;0.0;0.0;0.0;0.0;0.0;3.364067;0.0;6.573852;0.0;20.367939999999997;70.018665;291.925103;3.0;VALOR
Z.C.MELOCOTON Y MEZ;;13717.4159;64.68944499999999;3.0917559999999997;1724.6424999999997;11168.4869;7635.8931;3532.5930999999996;0.0;17.5637;0.0;9.267700999999999;0.0;0.0;0.0;0.0;0.0;10.40704;0.0;5.499186;0.0;0.0;142.47308600000002;604.765651;3.0;VALOR
Z.C.PIÑA Y MEZCLAS;;13041.1943;122.87861799999999;32.9699;764.05836;11599.641300000001;10626.2714;973.36905;0.0;11.072149999999999;0.0;4.440208;0.0;3.152092;0.0;104.64146;0.0;0.0;0.0;0.0;0.0;0.0;57.947169;459.259365;3.0;VALOR
Z.C. OTROS;;23944.896000000004;555.76922;15.108843;4675.2142;17567.732;11181.6623;6386.0685;0.0;458.23013;0.0;0.0;0.0;41.07935;0.0;0.0;0.0;0.0;0.0;3.987113;0.0;60.67235;536.58909;533.8108900000001;3.0;VALOR
NECTARES;;132511.282;1890.2441499999998;351.0406;22501.235;100864.977;85019.029;15845.950099999998;0.0;16.583925999999998;0.0;113.33661500000001;0.0;124.143879;0.0;2.714077;1.5635109999999999;11.89901;129.222727;760.484396;0.0;2.175463;2914.4285000000004;3873.8648999999996;2.0;VALOR
NEC.LIGHT O S.AZUC.;;94406.46;683.7986199999999;223.6879;15008.499399999999;73086.244;61334.91199999999;11751.3336;0.0;10.077729999999999;0.0;59.966851999999996;0.0;86.928694;0.0;2.714077;0.0;11.89901;113.75199699999999;52.932674;0.0;0.0;2402.9691;2941.2955999999995;3.0;VALOR
ZUMOS DE HORTALIZAS;;4258.8692;32.3204;2.930445;621.1583800000001;3419.220300000001;3143.1897;276.03063399999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.54452599999999;82.694989;2.0;VALOR
ZUMO Y NECTAR RESTO;;54499.407999999996;777.598318;347.81174899999996;8462.0094;42367.4079;34462.9939;7904.410679999999;9.527402;185.18665099999998;0.0;105.749361;5.217143;41.533499000000006;0.0;22.100688;0.0;21.351661;33.145;115.498166;0.0;0.0;825.566657;1613.2668179999998;2.0;VALOR
HORCHATAS;;43227.45910000001;662.794237;153.15798399999997;6092.857539999999;34457.937;27282.7811;7175.15461;9.527402;185.18665099999998;0.0;36.807685;5.217143;24.786782000000002;0.0;17.440605;0.0;0.0;0.0;112.164601;0.0;0.0;554.4017399999999;1269.501058;3.0;VALOR
ZUMOS ENRIQUECIDOS;;117933.641;1320.8357899999999;111.017946;13751.8592;98795.58799999999;81943.942;16851.648;0.0;20.798278;0.0;23.395319;0.0;2.4109059999999998;0.0;104.64146;0.0;13.771107;0.0;731.086174;0.0;20.367939999999997;773.07447;3137.5072;2.0;VALOR
Z.E.CON CALCIO;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;VALOR
Z.E.CON VITAMINAS;;114671.988;1314.32959;104.676616;13022.1327;96322.896;80974.25099999999;15348.647799999999;0.0;14.292081999999999;0.0;23.395319;0.0;2.4109059999999998;0.0;104.64146;0.0;13.771107;0.0;731.086174;0.0;20.367939999999997;756.15518;3108.0335;3.0;VALOR
Z.E.CON CAL.Y VIT.;;91.702073;0.0;0.0;28.218322;63.483751999999996;63.483751999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;VALOR
Z.E.CON OTROS;;3169.95611;6.506196;6.34133;701.5076299999998;2409.20829;906.20857;1502.99964;0.0;6.506196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.919297999999998;29.473526;3.0;VALOR
TOTAL PATATAS;;1328225.658;230516.00662000003;7303.601159000001;148364.2365;769969.1639999999;604462.352;165506.81970000002;2057.1595490000004;1119.2364069999999;0.0;7389.5329440000005;262.10239800000005;3051.329451;28466.427822999995;34986.112986;60.869671999999994;2306.105557;162.14227699999998;174399.161965;56973.714;13115.064485;42174.91868;23952.979270000003;1.0;VALOR
PATATAS FRESCAS;;831729.4699999999;221667.2;6296.9607000000005;66995.574;388107.97000000003;309419.45999999996;78688.504;84.223641;1005.68723;0.0;5604.8712000000005;197.12042300000002;2333.8128500000003;28301.799999999996;34644.632;0.0;1151.039397;82.23494;173138.47;56973.714;12699.314900000001;32075.379;13006.686400000002;2.0;VALOR
PATATAS CONGELADAS;;63865.03800000001;2059.8760199999997;110.089399;6749.1285;51586.414000000004;38945.812;12640.6037;1868.7866;8.140388000000002;0.0;1102.9254799999999;25.697864000000003;77.263611;0.0;16.261495;0.0;22.20176;0.0;11.284545;0.0;2.343355;742.0572799999999;1512.2027699999999;2.0;VALOR
PATATAS PROCESADAS;;432631.15;6788.9306;896.5510600000001;74619.534;330274.77999999997;256097.08000000002;74177.712;104.149308;105.40878900000001;0.0;681.7362639999999;39.284110999999996;640.25299;164.62782300000003;325.219491;60.869671999999994;1132.8644;79.90733700000001;1249.40742;0.0;413.40622999999994;9357.4824;9434.090100000001;2.0;VALOR
PATATAS FRITAS;;414491.56;6693.6471;844.2851700000001;71129.232;316860.19000000006;244915.51000000004;71944.669;104.149308;90.50910200000001;0.0;676.1373639999999;39.284110999999996;638.28775;164.62782300000003;325.219491;60.869671999999994;1132.8644;79.90733700000001;1206.48804;0.0;413.40622999999994;9138.872299999999;8571.184;3.0;VALOR
T.HORTALIZAS FRESCAS;;5003081.2;1229075.91;16733.428799999998;410166.62000000005;2489281.5;1966874.2;522407.27999999997;1552.14209;4780.418699999999;11.628466999999999;11127.466200000003;1220.37475;4744.439200000001;207783.45;234563.28;31.099879;5020.1991;279.82167;925875.9599999998;443019.4199999999;39342.177;86402.478;70148.79500000001;1.0;VALOR
TOMATES;;1115347.44;298598.91000000003;3534.9679;86783.60299999999;522675.13;404664.01000000007;118011.11899999999;80.201893;702.05252;1.1333440000000001;2580.7655299999997;243.28292599999997;978.74838;52516.601;49058.498;11.794091;786.188394;29.900068;234792.18000000005;109002.31079999999;9715.2055;18066.9526;11873.0451;2.0;VALOR
