Alimentos;;T.ESPAÑA;CATALUÑA;ARAGÓN;ILLES BALEARS;COMUNITAT VALENCIANA;REGIÓN DE MURCIA;ANDALUCÍA;COMUNIDAD DE MADRID;CASTILLA - LA MANCHA;EXTREMADURA;CASTILLA Y LEÓN;GALICIA;PRINCIPADO DE ASTURIAS;CANTABRIA;PAIS VASCO;LA RIOJA;C. FORAL DE NAVARRA;CANARIAS;Nivel;Hoja
.TOTAL ALIMENTACION;;99.973;99.97;99.959;99.981;99.979;99.942;99.976;99.968;99.959;99.994;99.982;99.987;99.991;99.986;99.987;99.922;99.931;99.965;0.0;VALOR
T.HUEVOS KGS;;97.173;98.025;98.17;97.056;98.452;98.414;97.64;98.3;96.655;91.378;95.693;91.061;95.922;97.479;97.927;91.965;98.443;96.255;1.0;VALOR
T.HUEVOS UNDS.;;97.173;98.025;98.17;97.056;98.452;98.414;97.64;98.3;96.655;91.378;95.693;91.061;95.922;97.479;97.927;91.965;98.443;96.255;1.0;VALOR
TOTAL HUEVOS GALLINA;;97.01;97.951;97.937;97.066;98.435;97.948;97.465;98.164;96.453;90.661;95.34;90.665;95.931;97.479;97.868;90.565;98.449;96.148;2.0;VALOR
OTRAS AVES;;16.654;21.135;25.219;18.547;15.467;16.005;20.75;12.947;10.732;12.686;15.566;12.856;6.525;1.619;25.2;19.813;8.144;9.06;2.0;VALOR
MIEL;;36.114;41.095;29.412;50.439;35.497;35.712;35.958;38.982;31.661;26.08;33.871;28.638;34.385;31.995;25.763;31.651;31.038;49.161;1.0;VALOR
GRANEL;;11.264;11.841;20.515;10.051;13.087;12.192;9.456;13.775;11.103;12.67;15.889;15.611;15.044;9.289;8.233;7.35;19.959;4.172;2.0;VALOR
ENVASADA;;29.146;34.197;19.964;45.956;27.841;27.917;29.483;32.968;26.008;20.666;23.36;18.352;22.277;28.367;20.573;27.328;24.401;44.782;2.0;VALOR
TOTAL CARNE;;99.855;99.745;99.891;99.977;99.968;99.207;99.925;99.951;99.928;99.991;99.916;99.934;99.981;99.961;99.851;99.889;99.136;99.203;1.0;VALOR
CARNE CERTIFICADA;;83.48;84.021;85.61;76.894;83.299;86.854;83.484;81.606;85.905;84.098;84.969;88.362;87.58;84.539;84.308;82.153;80.575;73.924;2.0;VALOR
CARNE FRESCA;;99.197;99.123;99.34;98.306;99.483;98.368;99.427;99.261;99.699;99.956;99.507;99.135;98.514;97.5;98.893;99.828;98.5;98.133;2.0;VALOR
SALCHICHAS FRESCAS;;36.399;49.104;60.557;24.166;31.997;51.282;33.781;30.97;48.194;47.292;42.321;26.864;34.564;35.786;37.973;51.52;41.892;6.711;3.0;VALOR
CARNE VACUNO;;91.551;92.519;92.781;88.155;91.317;86.969;88.906;94.354;91.692;86.505;94.101;92.074;91.859;90.539;94.57;94.737;93.198;89.731;3.0;VALOR
TERNERA;;87.493;89.893;87.815;84.837;86.897;84.592;84.446;89.729;86.69;81.913;90.845;90.685;89.691;87.955;89.999;90.187;92.071;80.232;4.0;VALOR
AÑOJO;;56.198;47.822;51.571;47.272;60.202;54.135;56.155;71.011;65.918;53.037;53.134;28.336;46.26;61.332;66.551;52.536;59.9;73.339;4.0;VALOR
MAYOR;;31.739;32.313;40.288;32.914;32.771;30.53;26.986;36.983;30.264;25.429;38.239;21.099;17.829;34.246;40.48;29.834;41.9;38.907;4.0;VALOR
CARNE POLLO;;97.93;97.755;98.262;95.941;98.197;97.277;98.61;98.187;98.808;99.293;98.091;97.536;97.567;95.427;98.03;97.55;97.361;94.972;3.0;VALOR
POLLO ENTERO;;64.163;62.533;67.481;62.0;71.212;70.876;67.867;59.952;74.089;68.156;64.053;65.241;58.922;51.57;65.869;63.787;65.574;39.264;4.0;VALOR
POLLO FILETES;;81.222;81.656;80.527;77.074;79.496;82.296;83.656;86.54;86.061;75.599;80.101;74.269;84.341;74.9;79.332;75.092;73.709;73.849;4.0;VALOR
POLLO POR PIEZAS;;96.183;96.488;97.697;94.337;97.701;94.741;97.333;95.547;98.386;97.785;96.373;94.147;95.123;90.883;95.596;97.322;96.269;90.976;4.0;VALOR
CARNE CONEJO;;44.864;54.806;47.024;41.588;55.252;47.869;34.14;42.518;48.192;42.57;48.042;43.667;43.041;41.48;49.915;62.688;52.59;27.655;3.0;VALOR
CARNE OVINO/CAPRINO;;48.019;50.807;66.349;47.522;57.015;53.438;37.279;54.779;58.35;42.702;55.745;33.919;47.067;35.291;57.834;65.17;60.516;20.284;3.0;VALOR
CORDERO;;45.205;46.669;64.51;46.104;54.982;51.238;35.425;52.733;55.059;38.498;53.635;31.768;42.089;28.491;56.839;64.868;56.462;11.549;4.0;VALOR
CABRITO;;8.248;14.642;9.94;4.954;7.621;10.204;4.178;7.523;7.989;3.441;5.39;7.059;13.464;9.016;10.063;5.81;12.061;8.685;4.0;VALOR
OTRO OVINO/CAPRINO;;2.918;4.321;6.624;0.76;1.214;2.486;3.251;2.241;3.889;3.569;6.252;1.045;1.259;6.166;2.27;9.149;1.361;5.878;4.0;VALOR
OVINO/CAPRINO ENTE;;8.017;5.249;10.4;9.092;4.238;5.99;5.385;11.731;11.435;10.239;13.353;13.061;5.428;5.435;14.346;19.06;14.17;3.483;4.0;VALOR
OVINO/CAPRINO PIEZ;;46.026;49.895;66.117;46.456;56.515;52.572;35.463;52.237;56.105;38.244;50.684;30.199;45.748;32.85;56.886;57.803;54.983;17.868;4.0;VALOR
CARNE CERDO;;96.734;96.341;96.239;93.153;97.49;97.299;97.844;95.485;98.553;98.393;97.553;96.377;95.87;96.113;96.748;99.481;98.169;93.214;3.0;VALOR
CARNE CERDO ADOBAD;;66.487;57.946;66.068;46.457;64.352;64.94;65.4;79.278;80.262;73.389;79.832;59.966;66.977;69.698;75.386;73.746;64.464;46.509;4.0;VALOR
CARN.CERDO IBERICO;;30.794;29.897;32.103;22.83;26.699;33.727;38.951;35.351;27.668;36.064;32.35;22.498;31.822;18.128;35.818;34.464;25.257;11.676;4.0;VALOR
CARNE DESPOJOS;;46.66;48.926;50.593;40.419;49.547;47.506;48.754;45.369;54.668;52.017;53.992;42.598;56.143;44.577;43.924;48.0;44.48;17.644;3.0;VALOR
DESPOJOS CERDO;;32.143;38.335;36.286;23.556;33.535;32.284;34.492;30.374;39.421;39.613;40.488;28.945;32.454;32.155;25.891;34.575;23.929;4.616;4.0;VALOR
DESPOJOS CORDERO;;8.3;9.23;14.911;9.298;11.79;8.819;4.833;10.595;9.262;7.854;14.082;1.935;3.416;8.376;7.713;22.996;17.404;0.289;4.0;VALOR
DESPOJOS POLLO;;22.165;22.214;18.863;20.261;33.669;30.737;24.76;22.46;35.206;28.641;16.852;11.032;12.604;16.691;16.434;10.243;17.36;10.957;4.0;VALOR
DESPOJOS TERNERA;;18.353;22.597;21.444;11.276;15.01;13.398;13.176;18.484;16.754;11.831;28.503;23.14;33.249;21.35;28.425;24.735;28.147;8.061;4.0;VALOR
DESPOJOS OT.PROCED;;5.054;7.742;4.794;3.11;8.045;4.673;4.354;3.386;1.821;1.935;7.544;3.11;4.977;2.053;4.192;10.812;7.608;2.172;4.0;VALOR
OTRAS CARNES FRESCA;;89.163;89.293;89.116;82.441;93.014;92.835;88.964;90.057;89.356;88.347;91.786;83.59;88.294;87.704;90.082;86.794;93.759;81.125;3.0;VALOR
AVESTRUZ;;1.33;2.062;2.446;0.0;2.062;0.0;1.372;0.682;1.057;0.0;0.697;1.548;0.595;3.322;2.022;0.0;0.0;0.0;4.0;VALOR
PAVO;;72.201;74.037;77.044;56.215;74.337;77.991;70.397;74.637;73.633;72.465;74.286;68.717;64.727;80.179;79.244;68.212;84.639;58.167;4.0;VALOR
OTRAS AVES;;34.574;38.872;42.509;32.999;40.903;41.846;33.585;34.113;41.205;27.62;33.778;23.158;30.97;22.996;34.652;27.024;42.817;18.185;2.0;VALOR
CARNE CABALLO;;5.125;7.711;2.383;1.515;10.008;4.818;5.788;4.347;3.689;3.993;5.287;2.866;2.557;7.839;4.423;2.151;7.156;1.308;4.0;VALOR
CARNE CONGELADA;;47.935;45.373;39.332;50.389;51.81;53.212;56.533;44.411;56.417;49.874;40.984;30.5;34.023;32.008;32.858;51.872;41.167;78.719;2.0;VALOR
C.CONG.POLLO;;34.163;28.873;30.677;35.991;35.185;40.634;41.722;32.123;43.241;41.771;28.272;18.155;20.932;17.942;20.484;38.438;15.605;71.442;3.0;VALOR
C.CONG.CERDO;;20.756;19.025;13.799;15.206;23.158;27.097;25.724;17.192;25.457;20.9;19.363;11.765;16.68;10.915;13.071;15.708;23.025;45.446;3.0;VALOR
C.CONG.VACA;;7.618;8.2;5.817;3.008;7.174;9.486;7.669;5.816;6.82;5.066;7.03;8.798;5.459;10.467;6.988;5.193;3.825;27.375;3.0;VALOR
RESTO CARNES CONG.;;15.974;16.86;14.952;17.634;18.011;21.284;16.571;13.976;23.907;11.275;16.082;7.216;10.347;11.251;9.619;19.432;18.405;32.838;3.0;VALOR
C.CONG.CABALLO;;0.145;0.382;0.572;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.056;0.0;0.0;0.0;0.0;0.0;0.575;0.0;4.0;VALOR
SALCHICHAS CONGELAD;;0.385;0.229;0.0;0.34;0.255;0.347;0.177;0.027;0.685;0.0;1.075;0.0;1.761;0.0;0.0;0.0;0.0;4.068;3.0;VALOR
CARNE TRANSFORMADA;;99.613;99.355;99.681;99.719;99.853;98.71;99.864;99.836;99.799;99.697;99.808;99.401;99.339;99.86;99.202;99.877;98.544;99.093;2.0;VALOR
JAMON CURADO+PALETA;;91.938;90.91;91.232;90.223;93.836;93.614;93.19;92.045;92.888;87.944;93.418;92.169;89.52;89.52;91.592;94.834;88.629;87.721;3.0;VALOR
JAMON C.+P.ENTERO;;36.972;39.748;43.141;24.913;39.456;40.745;38.244;35.009;49.999;28.246;37.498;37.697;37.128;26.639;34.293;43.874;35.362;20.476;4.0;VALOR
JAMON C.+P.LONCHA;;90.109;88.648;89.439;88.886;92.285;92.005;91.273;90.41;90.638;86.922;90.886;90.089;88.113;88.956;90.153;88.056;86.655;87.423;4.0;VALOR
JAMON CURADO NORMAL;;88.367;85.01;89.637;88.032;91.398;91.827;89.936;87.926;90.426;84.757;89.516;90.124;86.711;87.516;86.833;90.541;86.098;84.196;3.0;VALOR
JAMON C.N.ENTER/PI;;29.434;29.566;39.826;23.63;34.255;36.508;26.675;26.365;42.12;20.68;33.652;33.494;29.195;22.429;27.761;27.463;35.431;16.723;4.0;VALOR
JAMON C.N.LONCHA;;86.271;82.641;87.296;86.163;89.88;89.889;87.866;86.102;87.518;83.901;86.549;87.783;85.813;86.267;83.669;83.981;83.332;83.592;4.0;VALOR
JAMON IBERICO;;38.604;43.391;33.444;33.008;35.925;34.77;38.572;46.472;33.092;36.594;32.319;25.009;40.421;35.749;49.075;29.872;44.195;38.935;3.0;VALOR
JAMON IBE.ENTER/PI;;10.793;10.806;6.135;6.577;7.255;10.423;16.357;13.781;16.047;9.533;9.216;4.515;12.514;8.268;13.422;15.017;2.664;6.332;4.0;VALOR
JAMON IBE.LONCHA;;34.933;40.729;30.088;30.011;33.19;30.748;32.182;41.518;27.897;30.373;30.394;23.69;37.13;33.093;47.189;27.423;43.461;36.701;4.0;VALOR
PALETA CURADA NORM.;;25.242;29.908;25.95;17.592;20.338;25.325;24.117;25.732;22.096;18.817;23.047;20.269;27.949;25.573;41.908;33.821;27.081;20.627;3.0;VALOR
PALETA C.N.ENTR/PI;;3.854;5.237;4.917;0.302;3.44;3.727;3.06;3.585;2.511;1.332;2.035;6.834;11.951;5.881;7.738;16.823;0.0;1.583;4.0;VALOR
PALETA C.N.LONCHA;;22.865;27.238;23.192;17.32;18.354;23.622;22.136;24.206;21.123;17.89;22.256;15.081;17.302;21.012;38.433;23.477;27.081;20.2;4.0;VALOR
PALETA IBERICA;;19.751;30.106;10.956;17.924;14.114;13.684;18.387;22.163;9.092;20.35;13.576;16.509;22.744;23.25;35.523;15.96;15.966;13.245;3.0;VALOR
PALETA IB.ENTER/PI;;3.516;7.39;3.37;1.153;2.356;2.939;3.894;3.014;3.011;4.455;1.445;1.477;3.827;2.281;4.461;2.618;0.0;0.167;4.0;VALOR
PALETA IBE.LONCHA;;17.504;25.855;8.34;17.931;12.562;11.906;15.484;20.018;6.101;16.826;12.9;15.263;19.613;22.275;33.83;14.556;15.966;13.248;4.0;VALOR
HUESOS JAMON CURADO;;18.826;20.278;10.869;17.589;21.077;19.517;21.425;24.577;28.133;16.016;15.804;13.632;19.036;19.689;13.302;24.729;11.75;5.974;3.0;VALOR
LOMO EMBUCHADO N+IB;;54.31;50.753;45.359;44.456;55.053;68.083;54.521;60.2;62.859;58.089;59.801;50.453;58.773;46.803;52.603;41.716;45.502;41.835;3.0;VALOR
LOMO EMB.AL CORTE;;19.593;15.2;14.163;10.847;20.92;34.461;15.845;25.461;29.597;16.726;24.965;18.208;39.713;16.509;17.019;14.525;14.902;14.911;4.0;VALOR
LOMO EMB.ENVASADO;;45.612;43.227;36.388;39.951;46.314;57.638;48.269;50.276;49.693;53.726;46.259;41.352;36.882;40.696;46.807;36.146;35.18;35.502;4.0;VALOR
LOMO EMB.NORMAL;;47.836;43.891;40.631;39.413;51.036;64.296;48.453;50.982;56.618;52.375;53.86;46.903;48.587;38.832;41.582;36.602;37.113;35.991;4.0;VALOR
LOMO E.N.AL CORTE;;14.859;9.019;11.417;11.209;17.906;29.344;13.884;16.569;24.426;8.516;21.849;15.34;31.846;11.866;13.172;12.859;10.856;8.763;5.0;VALOR
LOMO E.N.ENVASADO;;40.689;39.233;33.906;36.126;42.567;55.319;42.627;43.247;44.544;50.201;41.35;39.25;30.742;34.567;36.873;32.773;30.353;31.612;5.0;VALOR
LOMO EMB.IBERICO;;18.336;17.685;12.085;10.883;16.326;23.184;14.715;28.12;25.008;24.545;20.523;10.759;19.183;15.847;26.834;16.163;15.728;11.79;4.0;VALOR
LOMO E.I.AL CORTE;;8.728;9.223;7.486;7.09;7.524;14.302;4.123;17.323;10.221;11.108;9.05;7.161;10.399;4.76;7.902;5.759;7.049;6.818;5.0;VALOR
LOMO E.I.ENVASADO;;11.787;9.436;6.004;6.794;11.105;12.436;11.864;16.666;18.018;18.892;13.202;5.582;11.369;10.677;22.134;7.688;9.713;7.142;5.0;VALOR
OTRAS SALAZONES;;53.083;55.4;57.913;56.899;54.211;61.342;50.711;54.294;70.276;55.51;55.962;52.935;50.006;52.434;46.041;61.14;46.618;28.081;3.0;VALOR
O.SALAZONES AL COR;;25.473;19.288;30.753;30.992;27.072;37.028;24.655;27.25;38.66;29.909;35.043;25.58;19.918;22.617;19.69;30.037;18.902;15.288;4.0;VALOR
O.SALAZONES ENVASA;;40.774;47.769;42.325;47.354;40.052;44.921;37.559;42.356;55.837;43.764;34.492;42.779;41.13;39.287;35.193;46.452;35.409;18.207;4.0;VALOR
TOCINO Y MANTECA;;62.586;68.323;62.317;76.702;74.155;78.807;63.851;64.117;61.861;64.637;52.598;44.015;51.188;55.59;44.443;47.629;42.867;58.016;3.0;VALOR
TOCINO;;11.836;12.013;17.243;14.514;8.476;22.194;16.289;13.663;10.049;12.309;11.966;6.424;13.125;5.286;9.48;26.86;14.749;5.205;4.0;VALOR
CHORIZOS;;80.167;74.744;80.863;66.196;76.482;84.91;80.634;80.419;86.89;75.528;85.614;87.491;84.713;80.554;90.527;79.475;81.728;75.644;3.0;VALOR
CHOR.IBERICO;;33.348;33.939;21.152;20.43;30.044;33.399;33.524;38.027;35.898;36.979;36.008;35.548;26.879;31.123;43.959;24.049;22.935;27.961;4.0;VALOR
CHOR.NORMAL;;76.406;69.467;80.1;60.631;72.842;84.338;75.864;76.663;81.472;64.742;81.8;86.485;83.792;76.076;88.715;75.837;81.296;74.37;4.0;VALOR
CHORIZO DE PAVO;;5.933;6.08;8.053;3.197;6.462;4.516;8.915;4.781;6.922;3.614;3.441;5.104;3.564;0.892;4.862;3.177;6.792;5.981;4.0;VALOR
CHORIZO DE CERDO;;79.336;74.538;80.821;66.261;75.968;84.154;79.131;79.72;85.81;73.915;85.494;86.514;82.362;80.546;90.535;79.479;77.613;73.795;4.0;VALOR
SALCHICHON/SALAMI;;64.189;52.504;57.464;60.516;64.192;78.478;78.059;62.098;74.795;71.757;68.501;59.706;64.678;50.558;53.067;59.385;46.277;65.445;3.0;VALOR
SALCHICHON DE PAVO;;7.39;4.937;8.011;8.401;8.774;8.914;13.189;5.724;9.049;4.631;5.685;5.064;5.839;2.308;3.105;5.329;6.204;6.918;4.0;VALOR
SALCHICHON DE CERD;;62.604;51.18;55.104;59.949;62.057;77.968;76.346;60.484;73.349;69.805;67.149;58.208;62.514;49.351;52.189;57.175;42.555;63.905;4.0;VALOR
FUET/LONGANIZAS;;68.994;84.571;81.438;65.808;78.02;76.757;66.631;67.827;78.015;61.923;59.619;53.877;49.055;47.794;57.065;61.187;56.186;47.172;3.0;VALOR
FUET/LONGANIZ.PAVO;;10.217;16.075;14.952;5.942;10.458;12.295;11.625;7.499;11.843;9.161;6.61;6.748;4.133;2.007;7.043;8.715;9.378;7.863;4.0;VALOR
FUET/LONGANIZ.CERD;;67.323;83.538;79.506;65.615;76.873;75.451;64.486;65.986;76.808;58.599;58.25;51.29;48.962;47.862;54.923;60.664;49.961;44.83;4.0;VALOR
OTROS PROD.CURADOS;;59.663;63.931;65.739;54.769;59.294;65.716;52.223;60.574;63.752;47.724;67.993;59.656;71.545;47.145;62.523;66.967;57.445;49.121;3.0;VALOR
O.PROD.CURAD.CORTE;;26.372;25.319;22.939;20.761;24.226;45.066;21.991;24.502;26.319;14.38;36.853;29.447;50.646;18.338;30.086;33.915;21.649;31.54;4.0;VALOR
O.PROD.CURAD.ENVAS;;48.719;55.665;57.129;44.262;48.054;49.966;41.668;52.34;52.49;41.417;54.17;46.426;48.009;42.539;50.853;57.777;47.905;31.233;4.0;VALOR
SALCHICHAS;;69.955;65.5;70.914;72.185;56.371;68.944;78.003;76.075;74.067;81.038;71.051;71.19;60.095;66.661;63.239;54.961;59.777;73.597;3.0;VALOR
JAMON COCIDO;;83.026;83.123;84.761;82.28;82.331;87.223;81.415;84.955;83.395;80.133;82.274;81.075;89.343;77.664;84.011;82.177;75.111;84.619;3.0;VALOR
J.COC.SIN/BAJO SAL;;13.017;16.709;17.26;14.2;11.758;11.854;12.139;12.688;12.424;8.164;10.177;13.386;13.036;12.443;12.59;13.424;3.241;19.299;4.0;VALOR
PALETA COCIDA;;8.515;11.481;10.351;7.687;4.908;10.543;10.405;6.78;10.677;4.611;9.323;4.704;18.761;10.068;8.851;8.262;9.81;12.857;3.0;VALOR
FIAMBRES;;92.654;91.01;92.413;88.835;92.384;92.432;94.641;94.476;96.076;94.438;93.485;90.196;91.352;87.048;87.98;96.713;92.832;92.621;3.0;VALOR
PAVO;;79.643;73.323;78.527;76.931;77.833;79.311;84.168;84.186;79.442;84.682;80.197;79.456;77.91;79.495;79.381;80.247;82.6;74.646;4.0;VALOR
POLLO;;28.901;27.463;22.049;29.573;26.574;23.065;33.842;33.132;27.183;34.241;29.273;24.606;21.27;28.014;25.867;22.792;21.91;31.259;4.0;VALOR
PROD.A BASE SANGRE;;28.245;24.623;31.509;18.238;26.764;32.691;29.543;33.361;27.533;17.506;34.957;17.043;48.258;44.124;44.566;34.78;32.713;11.538;3.0;VALOR
MORCILLA;;27.402;23.881;31.529;16.516;25.342;31.578;27.622;32.892;27.208;17.506;34.77;16.777;48.258;43.467;44.155;34.78;31.605;11.538;4.0;VALOR
FOIE-GRAS Y PATES;;63.608;65.008;63.092;70.313;66.737;64.622;72.449;64.506;66.706;70.49;58.225;35.494;50.529;51.429;67.684;66.993;57.155;53.432;3.0;VALOR
COCIDOS Y OTROS;;70.655;71.189;73.059;69.432;72.173;71.64;71.649;75.02;76.224;76.471;73.72;61.991;57.537;64.949;63.899;64.118;58.36;66.528;3.0;VALOR
COCIDOS Y O. CORTE;;19.097;16.88;10.587;21.513;16.14;30.483;20.009;19.91;24.891;13.048;22.398;20.221;25.252;8.185;16.906;15.767;13.537;28.285;4.0;VALOR
COCIDOS Y O.ENVASA;;65.806;66.833;71.332;68.062;69.872;62.515;65.897;70.254;71.028;75.074;69.568;55.647;47.678;64.822;57.263;59.818;51.413;58.566;4.0;VALOR
COCIDOS DE PAVO;;8.778;10.246;5.078;4.85;8.49;9.582;7.097;11.233;14.248;5.777;13.16;7.289;9.241;1.644;4.826;4.622;8.367;10.854;4.0;VALOR
COCIDOS DE CERDO;;68.447;68.659;72.365;68.869;71.237;70.911;69.054;73.129;73.91;75.254;71.669;59.457;52.286;64.908;59.724;62.885;52.925;63.788;4.0;VALOR
TOTAL PESCA;;99.364;99.523;99.072;98.822;99.428;99.746;99.526;99.074;99.461;99.64;99.217;99.351;99.905;99.308;99.756;99.552;98.598;98.26;1.0;VALOR
PESCADOS;;96.056;95.507;96.668;95.845;96.552;96.229;96.695;95.781;95.783;96.91;97.026;95.355;97.114;94.377;96.887;96.828;97.905;92.48;2.0;VALOR
PESCADOS FRESCOS;;88.727;88.272;90.706;87.353;89.575;93.687;90.269;88.252;87.731;85.967;89.724;88.915;93.672;86.591;91.038;92.452;93.208;73.688;3.0;VALOR
PESCADOS CONGELADOS;;83.973;80.966;85.232;83.383;86.69;85.84;88.33;85.432;88.509;90.287;82.694;75.243;83.846;82.594;74.268;76.725;84.219;82.059;3.0;VALOR
MERLUZA/PESCAD;;78.03;75.476;78.534;72.143;77.256;76.793;79.892;80.386;83.817;82.429;84.092;78.025;82.176;79.6;77.208;84.835;80.452;57.683;3.0;VALOR
MERLUZA/PESCAD.FRE;;51.197;54.84;52.002;40.465;47.374;54.163;49.065;52.169;58.721;49.006;61.609;58.034;63.408;59.472;53.522;55.978;59.451;15.997;4.0;VALOR
MERLUZA/PESCAD.CON;;57.566;49.286;59.289;52.513;62.1;56.165;64.019;60.845;67.35;69.486;59.311;48.033;55.421;51.241;47.635;62.11;55.165;52.191;4.0;VALOR
SARDINA/BOQUERON;;59.058;55.413;62.286;54.531;58.21;71.152;65.512;58.24;59.764;63.117;59.908;61.162;66.497;56.805;61.676;47.322;63.231;33.085;3.0;VALOR
BOQUERONES FRESCOS;;45.906;40.299;46.082;54.462;46.671;57.343;57.261;48.131;47.706;40.468;44.347;27.437;53.584;50.58;56.464;45.122;48.624;14.447;4.0;VALOR
SARDINAS FRESCAS;;38.9;40.229;39.482;29.152;39.877;50.044;40.434;35.843;39.855;38.427;43.761;53.232;51.443;31.015;24.209;21.731;32.281;26.215;4.0;VALOR
ATUN Y BONITO;;44.476;39.304;48.432;33.404;38.872;47.626;47.234;45.924;40.492;36.692;54.379;38.198;68.641;48.61;52.184;53.378;69.337;44.649;3.0;VALOR
TRUCHA FRESCA;;24.773;22.333;29.234;16.403;25.57;39.505;29.191;26.003;30.526;26.253;28.802;20.44;36.216;31.515;23.366;34.773;24.885;1.783;3.0;VALOR
LENGUADO;;17.53;20.519;7.327;12.819;14.978;18.783;20.528;15.536;25.116;21.582;19.715;14.36;13.647;37.445;17.821;16.05;19.784;15.57;3.0;VALOR
LENGUADO FRESCO;;15.025;17.623;7.717;9.866;11.923;12.716;18.165;13.599;18.393;20.332;17.218;12.492;12.75;37.445;16.933;13.933;13.228;13.438;4.0;VALOR
LENGUADO CONGELADO;;4.086;4.953;1.522;5.36;3.991;6.279;5.545;2.825;6.869;2.517;3.836;2.941;1.269;0.0;2.131;2.114;10.95;3.95;4.0;VALOR
BACALAO;;65.618;65.19;65.216;62.068;69.379;68.313;69.9;61.876;65.517;72.202;68.674;60.338;73.033;62.108;65.966;69.824;67.918;48.105;3.0;VALOR
BACALAO FRESCO;;52.175;48.223;52.404;35.093;54.599;59.753;56.647;52.759;52.91;56.969;56.652;51.038;63.398;56.068;60.329;56.73;60.058;23.656;4.0;VALOR
BACALAO CONGELADO;;37.171;46.273;39.42;48.881;37.92;38.338;41.351;31.561;37.164;48.942;31.967;27.219;29.238;24.447;19.83;32.07;32.872;38.327;4.0;VALOR
BACALADILLA;;36.534;27.814;40.017;18.035;41.837;50.926;45.854;38.415;41.296;44.258;39.764;32.826;47.397;47.248;30.026;18.66;32.597;9.077;4.0;VALOR
CABALLA FRESCA;;27.595;25.881;16.27;13.48;33.214;38.793;30.887;25.81;21.062;26.578;29.258;31.19;33.121;28.231;30.019;14.406;29.341;23.578;3.0;VALOR
SALMON;;66.327;66.871;67.563;61.001;66.584;72.893;67.37;69.331;66.969;66.246;69.727;62.258;63.754;53.458;69.741;71.353;72.646;50.431;3.0;VALOR
SALMON FRESCO;;60.979;57.631;62.344;55.186;60.215;69.491;62.993;65.786;61.849;61.154;67.824;61.116;61.626;53.668;66.969;69.176;66.792;34.412;4.0;VALOR
SALMON CONGELADO;;19.731;25.39;17.027;23.962;20.152;25.741;21.092;19.646;18.764;25.908;15.999;12.054;10.462;11.878;8.179;18.793;16.283;28.635;4.0;VALOR
LUBINA;;43.97;43.364;39.12;35.214;41.908;48.049;40.598;48.828;50.124;42.618;51.714;45.965;53.33;48.554;48.207;54.046;51.571;25.716;3.0;VALOR
DORADA;;50.198;44.714;47.189;51.991;50.054;54.973;54.027;54.114;56.734;47.579;54.483;46.996;57.164;39.939;51.19;48.524;55.637;34.165;3.0;VALOR
RODABALLO;;8.947;11.969;8.299;4.036;5.693;10.865;8.533;11.596;5.097;5.731;13.772;14.989;8.899;9.476;9.998;13.309;10.929;2.441;3.0;VALOR
RAPE;;25.531;33.209;25.613;22.993;25.79;16.314;20.662;23.082;28.111;22.783;26.828;38.153;37.958;21.568;39.915;30.981;13.816;8.374;3.0;VALOR
OTROS PESCADOS;;82.102;76.506;84.796;71.4;83.651;82.5;86.079;80.702;84.228;85.157;86.871;82.084;89.271;77.824;83.086;78.273;87.573;76.783;3.0;VALOR
OTROS PESCADOS FRE;;64.802;61.714;65.17;58.288;62.328;62.701;68.214;64.309;62.971;57.679;72.889;72.161;76.15;52.4;72.499;59.909;74.085;55.918;4.0;VALOR
OTROS PESCADOS CON;;59.053;44.58;66.988;47.871;66.62;64.574;67.288;59.325;69.639;74.324;59.556;48.756;63.499;58.078;54.22;50.284;60.9;56.257;4.0;VALOR
PEZ ESPADA/EMPERDR;;21.47;14.172;15.953;10.611;37.999;34.495;29.474;25.368;33.493;23.494;15.906;14.081;8.758;16.343;9.686;5.114;12.645;5.097;4.0;VALOR
MARISCO/MOLUSCO/CRUS;;90.413;90.415;90.024;85.181;89.936;87.869;92.829;88.994;91.169;92.096;93.35;90.834;92.751;88.027;90.994;96.535;92.482;82.211;2.0;VALOR
MARISCO/MOLUSC CONG;;79.189;79.939;80.438;77.499;81.844;79.489;79.371;76.065;82.673;80.965;80.594;77.366;83.648;76.834;77.68;88.152;87.837;71.914;3.0;VALOR
MARISCO/MOLUSC FRES;;72.167;71.916;71.289;66.94;75.748;74.909;75.732;70.163;76.132;63.215;76.141;78.504;75.874;65.18;72.984;71.419;74.665;44.869;3.0;VALOR
MARISCO/MOLUSC COCI;;62.75;59.605;55.385;48.343;61.849;69.625;70.386;67.66;67.649;70.267;66.641;51.589;52.147;64.801;64.625;65.388;58.321;43.265;3.0;VALOR
ALMEJAS,BERBERECHO;;41.021;43.128;43.259;32.713;34.489;41.234;51.265;39.284;44.015;39.399;43.511;36.849;43.79;46.356;41.367;47.181;42.838;16.895;3.0;VALOR
ALMEJAS CONGELADO;;15.957;18.682;21.355;11.995;11.878;10.374;13.904;18.667;23.44;22.187;20.146;12.827;16.707;19.357;11.639;39.094;27.112;10.598;4.0;VALOR
BERBEREC.CONGELADO;;1.22;1.135;0.0;0.0;3.573;0.0;1.868;2.085;0.873;0.937;0.415;0.0;0.0;0.0;0.0;0.0;0.0;0.616;4.0;VALOR
