Alimentos;;T.ESPAÑA;TIENDA TRADICIONAL;ECONOMATO/COOPERATIVA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;TIENDA CONGELADOS;HERBORISTERIAS;VENTA A DOMICILIO;FARMACIAS;PESCADERIAS;CARNICERIA/CHARCUT;MERCADILLOS/AMBULANTES;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;RESTO CANALES;E-COMMERCE;Nivel;Hoja
MENOS 75 CL;;4587.9406;83.72290000000001;1.484077;828.86591;3423.9735;3234.3993;189.57407500000002;0.0;0.0;0.96446;0.0;0.0;8.763632999999999;2.545817;0.0;2.230984;0.0;68.787101;2.65949;1.483576;0.0;103.288378;141.61221899999998;2.0;VALOR
75 CL;;197485.63;5742.393;949.7236499999997;32679.449000000008;144394.88;109365.483;35029.397000000004;275.84126;69.856767;1174.9499779999999;6.713889;14.638395000000001;166.475255;5.679474;293.48480199999995;5.918992;142.083833;4162.1544;267.297301;226.867061;741.072649;7701.621300000001;3868.9903000000004;2.0;VALOR
1 LITRO;;58966.388;1785.9304799999998;288.144751;7655.804;44725.93;35384.640999999996;9341.2896;18.298617999999998;22.939609;25.955688000000002;0.0;0.0;28.999785999999997;10.31382;66.682477;6.110101;60.912386999999995;1234.97255;187.18630100000001;0.0;54.69578;3480.70201;938.90862;2.0;VALOR
BOTELLA;;8357.792700000002;544.0913840000001;69.11783899999999;598.77919;6773.763;6284.487000000001;489.27609000000007;0.0;11.59694;13.501504;0.0;0.0;7.531606;10.31382;39.660928999999996;0.0;0.0;259.999069;177.57860600000004;0.0;0.0;265.79708;82.428548;3.0;VALOR
CARTON;;47476.367999999995;230.854941;205.57582900000003;7021.9528;37908.9;29071.406;8837.4928;18.298617999999998;11.342669;12.454184;0.0;0.0;19.351611;0.0;27.021546999999998;6.110101;25.338217;1.679866;9.607692;0.0;0.0;1240.14874;856.4801500000001;3.0;VALOR
OTROS 1 LITRO;;3132.22586;1010.98437;13.45109;35.072009;43.266507999999995;28.745589;14.520914999999999;0.0;0.0;0.0;0.0;0.0;2.116569;0.0;0.0;0.0;35.57418;973.293629;0.0;0.0;54.69578;1974.75619;0.0;3.0;VALOR
MAYOR 1 LITRO;;70408.34899999999;15209.4694;4540.72422;5894.933000000001;33788.728;28961.020999999997;4827.7059;311.79587;12.39319;433.59129199999995;0.0;28.11009;150.538963;94.69552;171.78444299999998;0.0;123.64394;13267.4019;754.644763;365.11531999999994;844.46205;7985.783600000001;1250.844711;2.0;VALOR
BOTELLA;;25309.086;5706.8948;1293.7552839999998;819.94848;11768.2584;9377.4005;2390.85863;0.0;0.0;433.59129199999995;0.0;0.0;0.0;94.69552;30.834213000000002;0.0;61.16689;5118.7625;289.56575300000003;309.59478;519.69304;3852.2132399999996;510.438297;3.0;VALOR
CARTON;;891.15544;0.0;0.0;0.0;891.15544;891.15544;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;VALOR
BAG IN BOX;;6633.9922;1242.86256;118.251518;2395.2267399999996;1806.4554799999999;1669.70988;136.74546999999998;311.79587;12.39319;0.0;0.0;0.0;26.567377999999998;0.0;11.763399999999999;0.0;62.477050000000006;609.19313;172.49668;41.27821;0.0;1018.2673299999999;11.650573999999999;3.0;VALOR
OTS.MAYOR LITRO;;37574.116;8259.710799999999;3128.7181100000003;2679.7579699999997;19322.856;17022.756;2300.10197;0.0;0.0;0.0;0.0;28.11009;123.97159299999998;0.0;129.18683;0.0;0.0;7539.4483;292.58227999999997;14.242329999999999;324.76901;3115.30289;728.7558799999999;3.0;VALOR
T.VINOS CON DOP+IGP;;193683.17000000004;9251.2399;3064.11317;32746.606;132682.978;100428.549;32254.44;121.69192100000001;74.994535;790.463698;0.0;14.638395000000001;175.234802;5.679474;327.705371;2.230984;82.025244;7711.6266;465.816984;221.680479;1058.1935949999997;9660.2422;4201.9622;2.0;VALOR
VINOS CON DOP;;167223.0;4334.3637;809.3930999999999;28622.342999999997;122238.32400000001;92380.521;29857.804999999997;121.69192100000001;52.939877;750.320518;0.0;14.638395000000001;114.74987100000001;5.679474;63.878128999999994;0.0;44.338907000000006;3522.8411699999997;158.877494;221.680479;625.590862;6372.6942;3242.6081000000004;3.0;VALOR
VINOS TRANQUILOS;;131902.451;2887.72231;728.88451;22859.183999999997;97000.692;72357.43000000001;24643.262;110.09392299999999;45.807325000000006;640.428988;0.0;0.0;69.112572;5.679474;51.131645999999996;0.0;18.618779;2284.47861;142.93780600000002;219.53709999999998;422.207701;4571.5972;2566.52494;4.0;VALOR
TRANQUILO NACIONA;;129122.341;2858.56493;725.10728;22241.936;94948.645;70873.224;24075.415999999997;110.09392299999999;45.807325000000006;640.428988;0.0;0.0;69.112572;5.679474;51.131645999999996;0.0;18.618779;2255.3212299999996;142.93780600000002;219.53709999999998;422.207701;4531.3112;2528.91721;5.0;VALOR
TRANQUILO EXTRANJ;;2780.1274;29.157339999999998;3.777239;617.25007;2052.0496000000003;1484.20581;567.84388;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.157339999999998;0.0;0.0;0.0;40.285571;37.60768;5.0;VALOR
TRANQUILO TINTO;;86636.972;2027.60124;645.55476;15501.6316;62563.65099999999;46818.373999999996;15745.279900000001;92.043094;34.838846999999994;583.312008;0.0;0.0;65.50046499999999;0.0;51.131645999999996;0.0;6.236969;1524.10731;104.018847;219.53709999999998;98.918372;3341.5733;1655.1858900000002;5.0;VALOR
TRANQUILO BLANCO;;38656.797;730.088364;72.657239;6191.5755;29395.538;21862.221;7533.3163;16.461088;10.968477;57.116959;0.0;0.0;3.612096;5.679474;0.0;0.0;12.38181;633.1607749999998;38.918952;0.0;314.138041;1115.382993;774.6229599999999;5.0;VALOR
TRANQUILO ROSADO;;6608.6903999999995;130.032619;10.67244;1165.9765499999999;5041.501200000001;3676.8357000000005;1364.66546;1.589743;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;127.210489;0.0;0.0;9.15129;114.640268;136.71595200000002;5.0;VALOR
ESPUM(IN.CAVA)+GAS;;23888.605;1263.589586;37.00915;3750.1264;16601.0903;12849.9426;3751.1458999999995;10.85193;7.132553000000001;106.5444;0.0;14.638395000000001;14.537521;0.0;12.746485;0.0;18.277441;1155.01722;8.0543;2.143379;203.383146;1362.1549100000002;562.5648000000001;4.0;VALOR
ESPUMOSOS(IN.CAVA;;23684.201;1261.0027460000001;37.00915;3704.1706999999997;16461.6534;12710.506000000001;3751.1458999999995;10.85193;7.132553000000001;106.5444;0.0;14.638395000000001;14.537521;0.0;12.746485;0.0;18.277441;1152.43039;8.0543;2.143379;203.383146;1354.5661100000002;553.72751;5.0;VALOR
GASIFICADOS;;204.40503999999999;2.586837;0.0;45.954975;139.436989;139.436989;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.586837;0.0;0.0;0.0;7.588939999999999;8.837297000000001;5.0;VALOR
VINOS DE AGUJA;;1486.14366;9.715897;0.6832509999999999;378.198651;1023.82636;673.0098399999999;350.81656100000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.747492;3.968405;0.0;0.0;0.0;68.745988;4.973478;4.0;VALOR
VINOS LICOROSOS;;9945.7952;173.33571700000002;42.81624600000001;1634.8327600000002;7612.7225;6500.140200000001;1112.58285;0.746068;0.0;3.347111;0.0;0.0;31.099780000000003;0.0;0.0;0.0;1.6951969999999998;79.37690800000001;7.885389;0.0;0.0;370.1956990000001;108.54512700000001;4.0;VALOR
VINOS CON I.G.P.;;25360.174000000003;4842.95515;2254.719985;4012.4860999999996;9590.771699999998;7454.688099999999;2136.0836200000003;0.0;22.054660000000002;40.143214;0.0;0.0;60.484930000000006;0.0;263.827243;2.230984;37.686341999999996;4114.86331;306.939525;0.0;432.60273499999994;3264.3658800000003;922.130147;3.0;VALOR
OTROS VINOS DOP/IGP;;1099.99062;73.92161;0.0;111.775274;853.887647;593.3362889999999;260.551426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73.92161;0.0;0.0;0.0;23.18202;37.22405;3.0;VALOR
V.DESALCOHOL.DOP/I;;319.02408399999996;73.92161;0.0;46.867256000000005;165.04631;145.875058;19.171244999999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73.92161;0.0;0.0;0.0;16.221884000000003;16.967032;4.0;VALOR
T.VINOS SIN DOP/IGP;;137765.12999999998;13570.274700000002;2715.96407;14312.448800000002;93650.524;76516.99899999998;17133.527;484.2438379999999;30.195031;844.997713;6.713889;28.11009;179.54284500000003;107.55515700000001;204.246348;12.029093;244.61490300000003;11021.6918;745.9708400000001;371.78539599999993;582.036989;9611.154400000001;1998.39358;2.0;VALOR
NACIONAL;;123526.19600000001;7427.0495;1520.14966;14186.056400000001;89751.52100000001;73229.27100000001;16522.252;484.2438379999999;30.195031;829.471413;6.713889;0.0;64.573434;107.55515700000001;75.05952400000001;12.029093;209.04072300000004;5319.5168;649.6834299999999;352.35656600000004;527.341209;6948.396200000001;1876.3085999999998;3.0;VALOR
EXTRANJERO;;3087.912;13.692803999999999;13.172442;98.694703;2799.327;2192.9909999999995;606.3359799999998;0.0;0.0;0.0;0.0;0.0;3.726092;0.0;0.0;0.0;0.0;9.966711;0.0;0.0;0.0;131.536741;31.488096;3.0;VALOR
OTROS VINOS;;11151.015399999998;6129.532399999999;1182.64205;27.696669999999997;1099.6745300000002;1094.7362100000003;4.938321;0.0;0.0;15.526299999999999;0.0;28.11009;111.243309;0.0;129.18683;0.0;35.57418;5692.208100000001;96.28742;19.428912;54.69578;2531.22066;90.597048;3.0;VALOR
TINTO;;69676.984;8419.8693;1789.873504;6441.6086;45560.933000000005;37728.692;7832.242;399.71531;0.0;767.9993509999999;0.0;28.11009;132.50839;83.49947;156.370459;0.0;114.89463;6803.2394;362.65352399999995;356.05949;91.878402;5465.96664;699.2950199999999;3.0;VALOR
BLANCO;;56846.557;3305.5634999999997;414.67287200000004;7145.2157;40773.53;32655.952000000005;8117.575900000001;84.52851600000001;30.195031;76.99824800000002;6.713889;0.0;47.034455;24.055687;36.57697;12.029093;99.13682700000001;2486.85823;317.98823000000004;15.725905999999998;444.33567100000005;3519.3194000000003;1127.13771;3.0;VALOR
ROSADO;;10475.065600000002;1841.4279800000002;507.59554700000007;622.30029;6670.5344000000005;5486.8271;1183.70712;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.298915000000001;0.0;30.58344;1728.18064;65.32908;0.0;45.822929;625.86797;161.516342;3.0;VALOR
OT.VINOS SIN DOP/IG;;766.5280620000001;3.413636;3.821978;103.322797;645.525039;645.525039;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.413636;0.0;0.0;0.0;0.0;10.444577;3.0;VALOR
V.DESALCOH.SIN D/I;;766.5280620000001;3.413636;3.821978;103.322797;645.525039;645.525039;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.413636;0.0;0.0;0.0;0.0;10.444577;4.0;VALOR
BEBIDAS DERIVADAS VI;;74606.71599999999;960.8874099999999;331.398472;10168.484;58415.128000000004;44014.506;14400.626900000001;10.313005;8.182766;43.908986;2.3664479999999997;0.0;52.96804600000001;11.92576;5.479699;0.0;0.0;610.4481499999999;47.264237;0.0;10.386831;2742.20472;1922.38205;1.0;VALOR
VERMOUT;;21147.567999999996;743.67066;169.09010999999998;3427.7526999999995;15488.513999999997;11614.2679;3874.2447;6.2134350000000005;8.182766;14.693883;2.3664479999999997;0.0;49.956799;11.92576;5.479699;0.0;0.0;588.97485;44.780582;0.0;10.017028;774.2312200000001;507.673538;2.0;VALOR
SANGRIA;;2968.5606999999995;8.796769;0.0;326.36257099999995;2563.2518800000007;1771.45852;791.7931299999999;4.09957;0.0;0.0;0.0;0.0;1.427343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.756448999999996;42.393188;2.0;VALOR
TINTO DE VERANO;;25176.2492;110.88472300000001;89.554848;3567.89979;19320.578899999997;14345.483100000001;4975.09477;0.0;0.0;24.57589;0.0;0.0;1.583904;0.0;0.0;0.0;0.0;21.47325;0.0;0.0;0.369803;1301.2150400000003;761.1710700000001;2.0;VALOR
BEB.DERI.SIN ALCOHOL;;23898.4144;97.53527100000001;72.75351500000001;2174.5214300000002;20550.993300000002;16079.1149;4471.877699999999;0.0;0.0;4.639211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.483653;0.0;0.0;574.659907;423.31295900000003;2.0;VALOR
CERVEZAS;;901047.6599999999;9630.6611;4239.71383;185870.92;636592.25;506140.44999999995;130451.82;37.054107;211.471241;547.4754099999999;1.85136;2.95757;232.485655;30.554449999999996;105.399158;58.708602;169.934954;4964.3240000000005;386.75381000000004;34.274428;21.755518000000002;38419.917;25660.159000000003;1.0;VALOR
CERVEZA CON ALCOHOL;;754460.3200000001;8609.2372;3455.8718400000002;156398.52999999997;533795.47;419370.24999999994;114425.25600000002;33.22294;176.93921600000002;359.4025;1.85136;0.0;208.47529900000004;30.554449999999996;101.828908;58.708602;168.714616;4763.945299999999;332.71961;34.274428;16.405947;32789.183;18971.393;2.0;VALOR
CERVEZA SIN ALCOHOL;;146587.352;1021.42345;783.84183;29472.383;102796.765;86770.188;16026.5782;3.831176;34.532049;188.07289899999998;0.0;2.95757;24.010362;0.0;3.570252;0.0;1.220338;200.378717;54.03417699999999;0.0;5.349571;5630.7371;6688.7651000000005;2.0;VALOR
CERVEZA ARTESANALES;;499.54794;5.177369;0.0;183.704313;302.34211999999997;87.394678;214.947424;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.177369;0.0;0.0;0.0;0.5574969999999999;7.766648999999999;2.0;VALOR
SIDRAS;;15501.229300000003;249.609511;50.100336;3509.9620999999997;10844.5517;8918.2155;1926.33635;0.0;11.915389999999999;7.372082;0.0;0.0;1.9818440000000002;0.0;7.632930999999999;0.0;8.090818;204.77795899999998;3.9344989999999997;4.286582999999999;124.76679;473.76921200000004;236.809642;1.0;VALOR
SIDRAS SIN ALCOHOL;;1203.58851;2.129823;0.0;190.704984;963.5283299999999;959.74123;3.78712;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.57369;35.651642;2.0;VALOR
T.BEBIDAS ESPIRITUOSA;;33984.62699999999;1143.48637;166.250362;7435.3925;22319.822;18119.498;4200.3229;0.0;9.308784000000001;16.027416000000002;0.0;0.0;14.403118;31.749741;17.697153;0.0;5.832711;956.74032;18.50632;0.0;4.16017;2009.52458;858.21458;1.0;VALOR
BRANDY;;3620.8281999999995;89.36966699999999;14.51391;786.1183599999999;2596.8503;2134.4129;462.43728;0.0;0.0;1.001046;0.0;0.0;2.214748;8.048877000000001;0.0;0.0;0.0;65.981748;10.72748;0.0;0.0;74.49831;50.427831999999995;2.0;VALOR
WHISKY;;7204.9153;164.44530899999998;18.211667;1634.8978199999997;4750.55;3726.5877;1023.96248;0.0;2.864078;6.84146;0.0;0.0;4.896553;0.0;3.667984;0.0;1.100223;129.864127;0.0;0.0;0.0;497.44435;132.524486;2.0;VALOR
GINEBRA;;5075.712100000001;56.486169999999994;15.737759000000002;1330.5427399999999;3171.4434;2702.5564;468.88711;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.274851999999996;0.0;0.0;1.321205;285.76400300000006;214.416693;2.0;VALOR
RON;;3668.6530000000002;96.10842;23.683654999999998;914.94395;2241.9735;1851.85725;390.11633;0.0;0.0;0.963121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.545039;0.0;0.0;0.0;263.280281;127.70005599999999;2.0;VALOR
ANIS;;2655.2507;102.9829;27.006873000000002;480.88903999999997;1833.7511899999997;1529.0427399999999;304.708464;0.0;1.177203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.15014;72.64462599999999;0.0;0.0;0.0;167.373571;43.247181;2.0;VALOR
OTR.BEB.ESPIRITUOSAS;;11759.269;634.0939680000001;67.096508;2288.0007;7725.2538;6175.0422;1550.2114;0.0;5.2675030000000005;7.221789;0.0;0.0;7.291812;23.70086;14.029169;0.0;2.582348;564.429876;7.7788379999999995;0.0;2.838965;721.16392;289.898365;2.0;VALOR
COMBINADS&DERIVADOS;;2996.7509199999995;37.414353000000006;20.836565;1014.3392350000001;1627.19394;1251.89784;375.29604;0.0;1.9149200000000002;0.0;0.0;0.0;0.0;0.0;0.88206;0.0;1.256809;32.090949;0.0;0.0;0.0;211.669823;85.297006;1.0;VALOR
COMB&DERIV.SIN ALC;;1166.81014;35.275484000000006;1.425474;255.54583499999998;740.10353;494.72632;245.377153;0.0;1.9149200000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.090949;0.0;0.0;0.0;122.511518;11.948413999999998;2.0;VALOR
VINAGRE;;41102.55900000001;531.95677;97.844567;6462.8258;31464.314;25171.933;6292.381499999999;0.0;102.692675;0.0;0.0;7.133844;21.098408000000003;0.0;20.240132;0.0;6.5559259999999995;41.356848;115.55955600000001;214.015457;117.95875899999999;1416.26581;797.37712;1.0;VALOR
VINAGRE DE VINO;;24572.103;357.98126199999996;37.136511000000006;3498.0660000000003;18952.698999999997;15305.181;3647.5181999999995;0.0;5.121369;0.0;0.0;7.133844;4.584486;0.0;20.240132;0.0;3.665386;41.356848;87.400934;214.015457;114.85631599999999;904.08209;493.26721000000003;2.0;VALOR
VINAGRE BALSAMICO;;4219.5435;18.528674000000002;34.20891;931.51719;3039.5060000000003;2316.8755999999994;722.6305799999999;0.0;0.872861;0.0;0.0;0.0;1.117391;0.0;0.0;0.0;2.8905399999999997;0.0;10.867631;0.0;0.0;71.626547;124.156267;2.0;VALOR
OTROS VINAGRES;;12310.913200000003;155.446819;26.499143000000004;2033.2429;9472.111100000002;7549.8778;1922.2326999999998;0.0;96.698459;0.0;0.0;0.0;15.396531;0.0;0.0;0.0;0.0;0.0;17.290986;0.0;3.102443;440.557185;179.953561;2.0;VALOR
TOTAL ZUMO Y NECTAR;;294705.72;2400.8805;456.2404700000001;41609.394;238894.31000000003;180674.38;58219.94500000001;17.823795;298.15911;27.587609000000004;33.159704000000005;1.953421;179.280421;27.50795;222.22587;2.233999;47.818762;114.98419799999999;879.4658600000001;15.32031;8.017741000000001;4716.8351;6549.6317;1.0;VALOR
ZUMO FRUTA REFRI/EXP;;71667.49399999999;411.542826;22.227898000000003;8657.3328;60367.411;41923.565;18443.841999999997;0.0;48.660672000000005;1.520199;16.827317;0.0;14.955258999999998;0.0;0.0;0.945133;10.334311999999999;76.286886;212.79018299999998;15.32031;0.0;540.81965;1651.31907;2.0;VALOR
ZUMO CONCENTRADO;;56326.854;430.2359379999999;46.216396;7677.713600000001;45840.96600000001;32535.072;13305.892499999998;0.0;116.63043099999999;6.842279;3.391627;1.953421;4.8683510000000005;27.50795;206.84351;1.288866;8.701106;8.604936;12.597106;0.0;0.0;771.3881700000001;1525.9842999999998;2.0;VALOR
Z.C.NARANJA Y MEZCL;;5935.5754;12.648627999999999;11.29177;1140.78641;4431.2761;3324.9752;1106.3006800000003;0.0;3.649014;0.0;0.0;1.953421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;125.06911600000001;214.50353200000004;3.0;VALOR
Z.C.MELOCOTON Y MEZ;;10469.969200000003;13.333343;5.112203;1200.11589;8757.2996;5229.2862;3528.0132999999996;0.0;0.0;0.0;0.0;0.0;2.102638;0.0;0.0;1.288866;0.0;0.0;0.0;0.0;0.0;81.02552099999998;413.08200800000003;3.0;VALOR
Z.C.PIÑA Y MEZCLAS;;13269.646;241.207154;5.415351999999999;1428.9268000000002;11222.893600000001;10554.345;668.54944;0.0;0.0;0.0;0.0;0.0;2.7657130000000003;27.50795;206.84351;0.0;0.0;8.604936;0.0;0.0;0.0;64.240538;279.454141;3.0;VALOR
Z.C. OTROS;;26651.661999999997;163.04682400000004;24.397069000000002;3907.8845999999994;21429.494000000002;13426.464800000002;8003.028399999998;0.0;112.98142599999998;6.842279;3.391627;0.0;0.0;0.0;0.0;0.0;8.701106;0.0;12.597106;0.0;0.0;501.052973;618.9446399999999;3.0;VALOR
NECTARES;;127787.12700000001;1232.1348300000002;312.594462;18715.291;102296.46000000002;83458.13500000001;18838.329;5.266285;47.758234;19.225130999999998;11.292459999999998;0.0;130.84955899999997;0.0;15.382361000000001;0.0;12.978905000000001;11.377865;578.018789;0.0;8.017741000000001;2652.7767999999996;2550.6317000000004;2.0;VALOR
NEC.LIGHT O S.AZUC.;;92585.34599999999;526.27007;195.08578999999997;13449.5052;74498.055;59492.421;15005.6348;3.790159;46.154461;15.06232;4.64647;0.0;130.079449;0.0;6.453474;0.0;2.165745;0.0;46.980131;0.0;1.1277570000000001;1900.0421000000001;2000.1967;3.0;VALOR
ZUMOS DE HORTALIZAS;;3472.3745;1.648303;2.14036;511.3929499999999;2867.4829;2431.9342999999994;435.54847900000004;0.0;0.0;0.0;1.648303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.68561;63.024564000000005;2.0;VALOR
ZUMO Y NECTAR RESTO;;35451.877100000005;325.31852000000003;73.061353;6047.663479999999;27521.995399999996;20325.6622;7196.33292;12.557506;85.10976999999998;0.0;0.0;0.0;28.607255;0.0;0.0;0.0;15.804438;18.714503;76.059826;0.0;0.0;725.1647770000002;758.6718900000001;2.0;VALOR
HORCHATAS;;31597.4315;273.315684;50.873571;5536.66194;24574.6436;17713.2949;6861.348357999999;12.557506;85.10976999999998;0.0;0.0;0.0;28.607255;0.0;0.0;0.0;0.0;4.490472;71.920026;0.0;0.0;419.41334800000004;742.523046;3.0;VALOR
ZUMOS ENRIQUECIDOS;;121831.92300000001;940.410603;102.14249299999999;13480.622299999999;103953.20299999998;85180.046;18773.162;1.722799;9.108119;8.582718;0.0;0.0;0.0;27.50795;208.24618;0.0;8.701106;16.557516;531.5088420000001;0.0;0.0;780.5243399999999;2538.9306;2.0;VALOR
Z.E.CON CALCIO;;21.610873;0.0;0.0;6.474303000000001;5.814567;5.814567;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.322003;3.0;VALOR
Z.E.CON VITAMINAS;;120764.58199999998;935.908383;93.387417;13156.0715;103268.743;84732.43000000001;18536.314000000002;1.722799;9.108119;8.582718;0.0;0.0;0.0;27.50795;208.24618;0.0;8.701106;16.557516;531.5088420000001;0.0;0.0;778.69184;2495.6883;3.0;VALOR
Z.E.CON CAL.Y VIT.;;85.481678;0.0;0.0;64.475998;21.005676;21.005676;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;VALOR
Z.E.CON OTROS;;960.2492699999999;4.502218;8.755077;253.600028;657.6390600000001;420.79301000000004;236.84605700000006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.832557;33.920277999999996;3.0;VALOR
TOTAL PATATAS;;1229376.509;253495.7234;8920.851416;133952.50830000002;647631.579;501838.715;145792.85239999997;1304.5833519999999;406.379265;4059.7817950000003;0.0;172.68632399999996;1705.7426930000001;38523.945485;36430.71669;19.717461;1457.121165;138.27766699999998;200773.62626;60746.262951;18133.61718;43134.656769999994;20777.5832;1.0;VALOR
PATATAS FRESCAS;;855225.3799999999;248381.83999999997;8223.938;74925.131;355640.32;276486.5;79153.805;390.07711700000004;331.476413;2905.0685000000003;0.0;146.54474;1287.7456300000001;38461.232;36180.575;9.460251;841.72052;55.820622;199545.72999999998;60734.066999999995;17845.2404;35438.960999999996;12669.584099999998;2.0;VALOR
PATATAS CONGELADAS;;51395.623999999996;839.2049000000001;21.025626;5394.424800000001;43303.849;33908.115;9395.7334;749.37513;13.764942000000001;202.07756;0.0;9.810174;27.744423000000005;0.0;0.0;0.0;0.0;0.0;18.93896;1.231286;0.0;561.2254200000001;1072.5857500000002;2.0;VALOR
PATATAS PROCESADAS;;64551.101;854.9357;135.177558;10726.5905;49737.481999999996;38288.81999999999;11448.662800000002;33.026221;12.227582;190.52714699999999;0.0;3.266282;78.050528;12.542697;50.028338000000005;2.051442;123.080129;16.491409;241.79146;2.192933;57.675355999999994;1426.8940700000003;1407.08267;2.0;VALOR
PATATAS FRITAS;;54261.484000000004;762.07208;101.096605;8396.7163;42333.36899999999;32341.300000000007;9992.070500000002;33.026221;12.227582;190.52714699999999;0.0;3.266282;78.050528;12.542697;50.028338000000005;2.051442;120.59749899999998;16.491409;181.78139699999997;2.192933;57.675355999999994;1356.54078;1048.74962;3.0;VALOR
T.HORTALIZAS FRESCAS;;2309864.1999999997;575217.8199999998;7782.670900000001;186080.54;1103994.4;858746.63;245247.74999999997;630.8693599999999;1022.4489499999999;2321.957;18.624348;471.15634;1977.3035299999997;123863.372;105817.13799999999;73.886519;1234.1265799999999;131.604381;445504.86;213864.28399999999;22226.200999999997;43159.340000000004;31353.709000000003;1.0;VALOR
TOMATES;;527932.27;145387.35799999998;1893.2016299999998;39742.652;245988.06999999998;192493.56000000003;53494.54000000001;74.946631;213.080342;626.03975;0.0;70.046013;352.85539499999993;31442.012;24610.79;6.36742;265.044683;89.48977;114607.688;41475.6252;5703.19188;9669.3063;6004.7717999999995;2.0;VALOR
CEBOLLAS;;282873.19;74160.118;971.1673799999999;26250.02;132177.957;100570.48199999999;31607.472999999998;115.06127400000001;67.27532500000001;275.55595700000003;0.0;27.063879;225.13545200000002;14612.570200000002;12633.167700000002;10.492299999999998;286.60344699999996;0.0;58428.072;21254.912399999997;3846.2053300000002;5680.6612000000005;3644.0327;2.0;VALOR
AJOS;;29551.71;8550.320099999999;280.62482100000005;2152.129;12049.522500000001;9192.8713;2856.6507999999994;4.350469;11.372218;88.610236;0.0;4.799162;52.753935999999996;1943.5814999999998;1522.5307300000002;0.0;43.452869;3.146004;6624.7477;2931.0865999999996;349.29128299999996;860.69776;345.84601999999995;2.0;VALOR
COLES;;56806.006;13758.4832;265.16740699999997;3566.2769000000008;23485.0033;18451.8343;5033.16983;15.418953;32.582294;64.68085400000001;0.0;0.0;37.930904;2512.55029;2158.55526;0.0;21.189764;0.0;11230.041200000001;10366.9038;590.04133;1508.96196;687.93373;2.0;VALOR
PEPINOS;;93335.524;20670.7953;305.76064;7921.4212;47132.067;37297.199;9834.871000000001;6.297782000000001;34.145048;85.242773;0.812963;13.140963000000001;80.81887900000001;7121.5084;3923.7052;8.345226;6.522591;6.823911;15860.237799999999;6843.138341;684.7415229999999;1578.15195;992.6882299999999;2.0;VALOR
JUDIAS VERDES;;57801.113;19828.7259;191.49660599999999;2992.1211999999996;17359.876;14680.8406;2679.03365;27.023099;35.533871;90.784761;2.516043;36.700073;70.433071;3856.4179;4433.5827;0.0;88.156825;7.893897;14534.6026;11195.9863;734.543054;1030.26834;520.89346;2.0;VALOR
PIMIENTOS;;189398.27;48904.219;833.4325799999998;15221.2526;83955.37599999999;65393.743;18561.635000000002;84.035041;83.51152200000003;189.48220199999997;0.0;34.762704;148.88452199999998;11227.0456;8573.262200000001;0.0;92.561185;3.698728;38496.14400000001;19928.76633;2611.70358;3797.4153;2729.5730000000003;2.0;VALOR
