Alimentos;;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;+ 50 AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;NORESTE;LEVANTE;ANDALUCIA;CENTRO-SUR;CASTILLA Y LEON;NOROESTE;NORTE;T.CANARIAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;Nivel;Hoja
PESCADOS CONGELADOS;;100430.273;23678.340999999997;14194.146999999999;25681.256;14859.570000000002;22016.961999999996;78525.746;8990.048700000001;12914.479399999998;48518.14800000001;51912.127;4512.942;27961.834000000003;34895.274;33060.227999999996;67955.50200000001;18402.849000000002;28805.512;23322.347;29899.569000000003;19231.183;15351.842;19355.454;20576.732000000004;5755.6329000000005;6994.904100000001;6945.194400000001;6219.334200000001;7230.5157;14546.970399999998;40196.647000000004;22780.149;15675.991999999997;2284.9526;4596.799200000001;8990.048700000001;16649.357;12537.9395;7478.116800000001;14381.936400000002;5997.3526;27513.771;3.0;VALOR
MERLUZA/PESCAD;;90754.429;20907.072;12089.0609;23182.792;12390.996000000001;22184.509;74091.91;6588.137900000001;10074.382999999998;40229.781;50524.65000000001;3121.3129;20249.656000000003;32173.396;35210.068999999996;67383.464;17789.271;28818.124;20265.855000000003;23881.179000000004;17598.031;9961.9947;14645.976999999999;20405.509;6546.789899999999;9756.164200000001;9783.4813;2056.4809;5958.566500000001;12906.6127;34536.213;21525.406;15827.630000000001;1520.9864499999999;3029.5521999999996;6588.137900000001;12695.717200000001;11590.9486;6674.1912999999995;14391.313800000002;4488.696099999999;29774.886000000002;3.0;VALOR
MERLUZA/PESCAD.FRE;;52095.18299999998;11356.5398;6956.0549;13096.541899999998;6906.0488000000005;13779.9981;44837.85999999999;2432.8913;4824.4314;21103.625;30991.557999999997;1210.2532199999998;8787.9227;18507.884;23589.121;42097.005000000005;11364.896200000001;18609.097999999998;10882.1938;11238.993;10976.8858;4324.904799999999;7749.249299999999;11293.233799999998;3933.6067999999996;6584.1939;6673.4845;559.623284;3250.1691;7667.0113;19425.331000000002;12343.8131;9408.857699999999;785.50901;1305.3044599999998;2432.8913;5700.777;6876.4607;3639.0083999999997;8960.1296;2250.8278;20144.274;4.0;VALOR
MERLUZA/PESCAD.CON;;38659.25;9550.533;5133.0055;10086.2494;5484.9458;8404.511700000001;29254.049;4155.246900000001;5249.9513;19126.155000000002;19533.092999999997;1911.05941;11461.7311;13665.513299999999;11620.945;25286.457;6424.374900000001;10209.023;9383.6604;12642.1871;6621.147000000001;5637.0896;6896.7272;9112.274599999999;2613.1831;3171.9708;3109.996;1496.8577099999998;2708.3972;5239.602000000001;15110.881000000001;9181.591699999999;6418.773800000001;735.4775900000002;1724.2476000000001;4155.246900000001;6994.940099999999;4714.488;3035.1829;5431.182000000001;2237.8684000000003;9630.612100000002;4.0;VALOR
SARDINA/BOQUERON;;49032.373;10533.2588;6198.6961;11600.1259;6891.8357;13808.456200000002;42193.854999999996;2501.50121;4337.0174;19563.5251;29468.8497;1150.3340900000003;8701.955300000001;17748.3708;21431.712499999998;39180.086;9610.123;17039.641700000004;11204.653199999999;11177.9558;9829.5658;5867.285999999999;10991.7657;9513.4417;2858.26023;4352.00979;5013.44791;606.59584;3749.47678;8001.648300000001;18567.9608;11558.7883;7154.498699999999;623.0023800000001;1648.5288400000002;2501.50121;5423.277400000001;6647.8544;2996.9282400000006;8796.8397;2347.45417;18046.9867;3.0;VALOR
BOQUERONES FRESCOS;;29461.690099999996;6496.385799999999;3645.4970000000003;7126.4845;4092.3651999999993;8100.9586;25252.1501;1547.68476;2661.85556;12138.820099999999;17322.8724;632.75155;5300.838200000001;10740.020799999998;12788.0804;23528.1017;5889.935200000001;9832.576;6813.079;6926.101499999999;5593.6061;3308.64106;7454.607999999999;5952.546199999999;1529.75826;1684.5965900000003;3770.5657500000007;167.368394;1833.58396;4719.1881;10936.091100000001;7459.138099999999;4513.6893;368.16730099999995;873.8858590000001;1547.68476;3346.2724000000003;4268.42721;1833.1657500000003;5111.2462;1436.3290599999998;10676.5115;4.0;VALOR
SARDINAS FRESCAS;;17607.2123;3715.3777999999998;2260.16198;4147.264999999999;2374.53025;5109.8754;15234.6402;863.5414700000001;1509.0281100000002;6727.334099999999;10879.8773;480.75409;2966.2990999999997;6366.9337;7793.2238;14160.1574;3358.3696099999997;6466.526099999999;3964.1709000000005;3818.1436;3905.0780999999997;2360.44352;3235.4831;2957.71;1216.6836999999998;2572.8933999999995;1021.1915;337.72712;1535.56009;2906.3878000000004;6908.1106;3808.8265;2448.326;210.223988;695.33164;863.5414700000001;1844.00301;2135.90385;997.15789;3404.7404;808.9057099999999;6647.403;4.0;VALOR
ATUN Y BONITO;;18814.2255;4647.772499999999;3039.0054499999997;4588.6641;2406.5457800000004;4132.2372;15670.2483;1251.42182;1892.5552799999998;8998.751;9815.4728;724.0656999999999;4261.425399999999;6687.116600000001;7141.616699999999;13828.734199999999;3821.240500000001;5850.4409;4427.329000000001;4715.214500000001;3079.2167;1950.4987599999997;3178.4599000000003;3335.9839;1134.06497;1750.58476;3290.77542;1094.6399099999999;1163.6101400000002;2805.68816;6853.607700000001;5009.0364;2982.2818999999995;486.46535;818.06341;1251.42182;2415.3702200000002;2596.4806400000007;1293.80717;2811.0099600000003;1022.1706999999999;6119.4349;3.0;VALOR
TRUCHA FRESCA;;8838.3461;2236.2136;1327.8153;2039.7839999999999;1078.61966;2155.9136;7315.8108;536.59819;985.9371400000001;4270.3785;4567.9676;241.59720999999993;1966.0561999999998;3314.8051000000005;3315.8875;6630.6924;1927.84191;2365.03;1977.0378999999998;2568.4363;1810.3647000000003;1057.28251;1189.71765;2130.8925;1158.9577100000001;863.6386900000001;590.4442999999999;37.047772;949.88346;1199.82331;3110.785;2044.8699000000001;1532.98434;243.932331;212.10555399999996;536.59819;1262.6038999999998;1263.9604600000002;540.64561;1442.06832;555.0473900000001;2781.3839000000003;3.0;VALOR
LENGUADO;;7137.6257000000005;1688.3794199999998;1088.25895;1849.4218999999998;901.8428599999999;1609.72267;5894.728500000001;590.37701;652.5203700000001;3209.8201;3927.8053999999997;176.703007;1516.2662200000004;2596.7178;2847.9389;5444.6564;1251.2448200000001;2458.1371;1801.8308300000003;1626.4129300000002;1458.25226;714.9321600000001;1755.0113500000002;1452.47143;703.0269800000001;440.001479;372.96133999999995;240.96839899999998;403.68766;1096.79594;2700.1285000000003;1624.61173;1312.40197;128.81375;232.51116199999998;590.37701;894.1513900000001;1053.3490699999998;432.62299;1254.59981;311.347318;2239.8529000000003;3.0;VALOR
LENGUADO FRESCO;;5991.433999999999;1466.2203700000002;897.94508;1565.7098400000002;726.27753;1335.2810800000002;4960.7074;489.71704;541.00938;2754.0979999999995;3237.3358999999996;135.797449;1212.3693;2252.3264000000004;2390.9408;4643.2673;1078.2048900000002;2024.3835299999998;1520.26566;1368.5798;1269.0862000000002;468.78982;1422.01649;1274.48213;638.1437400000001;375.67816899999997;351.02609;192.21127099999998;329.70432400000004;937.1889399999999;2166.7089;1410.6797699999997;1147.15199;83.34168000000001;199.14110699999998;489.71704;762.70124;911.01426;370.02797999999996;1003.5251099999999;285.305284;1886.6601;4.0;VALOR
LENGUADO CONGELADO;;1146.1916999999999;222.158947;190.313876;283.71193000000005;175.565291;274.44172399999997;934.0208;100.65997999999999;111.51096;455.72228;690.4694500000002;40.905563;303.896978;344.39126000000005;456.99792999999994;801.38921;173.039909;433.7535000000001;281.56517199999996;257.83317;189.16619799999998;246.14237600000004;332.99493;177.989258;64.88323600000001;64.323302;21.935290000000002;48.757137;73.983335;159.607006;533.4195;213.93203999999997;165.249856;45.47207;33.370048000000004;100.65997999999999;131.450122;142.334802;62.59501899999999;251.07484399999998;26.042035;353.192843;4.0;VALOR
BACALAO;;49092.89199999999;11272.6202;6814.3874000000005;11894.494499999999;7276.6954000000005;11834.6956;41388.47900000001;2522.3389;5182.0751;21825.023000000005;27267.869;1260.6006099999997;9670.8507;18368.96;19792.481;38161.441000000006;10026.8087;15877.100999999999;11450.8781;11738.1055;9894.189999999999;6684.9934;8429.9033;9674.474699999999;3226.3412999999996;4730.1571;5052.262500000001;1400.57049;3405.6938;7936.3798;18843.076999999997;11807.729299999999;7100.0135;847.2625000000002;1620.6166799999996;2522.3389;6345.701199999999;6811.287600000001;3392.5046;8070.069599999999;2981.2327999999998;16501.879;3.0;VALOR
BACALAO FRESCO;;34130.174999999996;7784.6205;4798.268399999999;8025.5101;5052.3503;8469.4262;29037.318;1587.8899199999996;3504.9691000000003;15032.7128;19097.463;860.99875;6390.1015;13014.3583;13864.719500000001;26879.076;6558.0513;11276.423700000001;8131.677299999999;8164.0242;5728.5303;4805.6914;5601.0178000000005;7123.583500000002;2466.7825;3919.189500000001;4189.839;295.54174;2296.52576;5438.2887;12901.365800000001;8526.4125;4967.5829;544.47919;1086.6842299999998;1587.8899199999996;4327.3057;4909.3737;2461.2050000000004;5865.312700000001;1890.05259;11457.8733;4.0;VALOR
BACALAO CONGELADO;;14962.7169;3487.999400000001;2016.1191000000003;3868.9839000000006;2224.3449;3365.2690000000007;12351.161399999997;934.4493600000001;1677.1060200000002;6792.3117;8170.404400000001;399.60176199999995;3280.7501;5354.602099999999;5927.7621;11282.3646;3468.7569;4600.6763;3319.2011;3574.0818999999997;4165.6594000000005;1879.3022;2828.8853999999997;2550.8909999999996;759.5587199999999;810.96756;862.4234100000001;1105.02863;1109.16815;2498.0912;5941.710499999999;3281.3162;2132.4303;302.78340699999995;533.93262;934.4493600000001;2018.39555;1901.9138999999996;931.29971;2204.7567;1091.18003;5044.004999999999;4.0;VALOR
BACALADILLA;;16943.5616;3708.0407999999998;2317.0278000000003;4056.7693;2623.0495;4238.6747;14664.5038;738.0493799999999;1541.0079300000002;7199.1798;9744.3827;410.66383;3041.4224000000004;6579.0168;6912.458999999999;13491.4762;2854.9992999999995;5859.034199999999;4385.470200000001;3844.0581999999995;2239.6809;3108.6294;3337.4313;3718.9846;1075.93475;2157.623;1194.42989;110.848018;1117.73782;2513.8606;6610.3619;4344.7337;2356.8681999999994;202.703256;667.73464;738.0493799999999;1912.77902;2584.9378000000006;1238.50876;2927.7925;930.0029099999999;5741.0537;4.0;VALOR
CABALLA FRESCA;;10765.697500000002;2249.4303599999994;1647.19877;2511.36563;1266.48796;3091.21399;9339.7322;508.78228299999995;917.1826499999999;4553.752799999999;6211.9441;275.216715;1656.5480600000003;4018.3382;4815.5936;8833.931899999998;2232.3176500000004;4259.3341;2247.42335;2026.62162;2110.31252;1528.58908;2209.5614200000005;1971.7849099999999;580.2769989999999;1056.68252;888.5503700000002;419.93906100000004;643.1854899999998;2069.40132;3944.0995;2471.82876;1637.18172;111.81791700000001;380.6351210000001;508.78228299999995;1202.1024100000002;1162.8671399999998;620.82964;2023.15026;550.246181;4205.2658;3.0;VALOR
SALMON;;55750.455;15857.7268;8865.8446;13340.0857;7417.9922;10268.806399999998;43101.969999999994;4601.5893;8046.8964000000005;30535.896;25214.557999999997;2665.9161000000004;15096.2586;21225.096;16763.185;37988.281;10971.401899999999;16272.526;11990.8242;16515.7029;13682.1787;7776.4103000000005;8336.3414;11934.608699999999;3026.7825000000003;4784.4392;4501.614600000001;1708.0761;2960.4686;8023.609700000001;21205.204;13487.4496;10073.7225;1309.28483;2622.8400000000006;4601.5893;9847.880099999998;6962.7426000000005;4508.7511;8167.6974;3425.3671;14304.3023;3.0;VALOR
SALMON FRESCO;;49479.669;14104.5991;7761.692300000001;11857.5249;6553.563900000001;9202.2887;38164.573000000004;4039.1911;7275.9069;27143.358;22336.313;2280.1021;13237.955200000002;19148.63;14812.981899999999;33961.612;9383.4698;14360.413700000001;10867.864999999998;14867.918300000001;11823.2587;6873.568499999999;7334.3457;10831.6577;2856.8905;4525.6628;4286.27;948.0142999999998;2684.9667000000004;7186.2726;18911.338999999996;11931.1953;8765.8942;1101.66967;2124.0305;4039.1911;8966.908699999998;6253.259499999999;3975.5873;7476.7952000000005;2901.9967999999994;12640.2287;4.0;VALOR
SALMON CONGELADO;;6270.7863;1753.1273999999999;1104.1523399999999;1482.56086;864.42827;1066.51728;4937.398300000001;562.39822;770.98972;3392.541;2878.2454000000002;385.81366;1858.3032999999998;2076.4658999999997;1950.2035000000003;4026.6692;1587.9322300000001;1912.1116000000002;1122.95763;1647.7851000000003;1858.9206000000001;902.84189;1001.99586;1102.95326;169.89215199999998;258.776335;215.34457;760.06171;275.50204;837.3369399999999;2293.8664999999996;1556.2528999999997;1307.8282100000001;207.61497599999998;498.80944;562.39822;880.97183;709.48327;533.1636400000001;690.9023;523.3702599999999;1664.0722000000003;4.0;VALOR
LUBINA;;23303.083;6452.4485;3297.0618999999997;5733.877399999999;3064.9411000000005;4754.752800000001;19310.006;1562.74574;2430.3293000000003;11875.6337;11427.4468;980.8784;5521.4862;8570.4779;8230.238500000001;16800.719000000005;4074.1962000000003;8249.329699999998;5444.6565;5534.898700000001;3981.4082000000003;3092.371800000001;2724.6269;5891.900699999999;1864.35032;2321.8052;2923.3876999999993;503.23072;1826.5428799999997;3274.2863;8470.7752;5853.0158;3878.4611999999993;427.86013599999995;1111.9684599999998;1562.74574;3088.6179;2784.1882;1886.19492;4268.657999999999;1182.9579899999999;6989.889899999999;3.0;VALOR
DORADA;;31786.579000000005;8738.1996;4611.8733999999995;7973.387800000001;4293.635399999999;6169.482200000001;25242.317000000003;2512.4188;4031.8433999999997;16963.999;14822.582300000002;1438.6618199999998;8289.2546;12150.774200000002;9907.8869;22058.662;5548.3871;10070.2982;7405.6317;8762.260699999999;6503.3445;4641.7317;5564.6165;6598.4715;2196.5273;2766.0296999999996;2630.0083;885.84846;1704.7389999999996;4842.0282;12195.1663;7771.504599999999;5273.139800000001;601.148098;1400.19919;2519.8746000000006;5027.9297;4244.1816;2695.8214;5435.410300000001;1880.96485;7981.048;3.0;VALOR
RODABALLO;;3183.0388000000003;712.25888;528.1367;933.91796;458.75387;549.9717760000001;2550.9891799999996;187.669212;444.380831;1446.6685900000002;1736.37038;49.256245;749.2107899999999;1322.97899;1061.59317;2384.57226;575.548714;1079.3972600000002;719.84256;808.2504599999999;536.650132;333.38128400000005;413.716063;550.03694;309.206903;637.2302999999999;298.656153;104.161291;140.866561;538.57114;1265.6668;773.3393899999999;464.5951300000001;57.245027;97.818345;187.669212;511.06792;434.05248;270.54425799999996;589.95139;171.25541600000003;863.4351200000001;3.0;VALOR
RAPE;;12734.655600000002;3409.3258;1413.21057;3472.1115;1386.3659400000001;3053.6430999999993;11139.6104;605.0358400000001;990.0104100000001;5130.7217;7603.934700000001;318.981113;2192.86756;4197.8203;6024.988000000001;10222.8082;3014.0078999999996;4295.8471;2778.669;2646.1324799999998;4634.3947;1451.8844599999998;1383.8034599999999;1333.3332500000001;589.76394;1764.07301;1451.36405;126.03969500000002;623.2838820000001;2150.0856799999997;4815.509000000001;2928.5220700000004;2217.25637;214.971269;365.70012;605.0358400000001;1458.99944;1596.6172000000001;863.98959;1996.15744;650.4151;4982.770799999999;3.0;VALOR
OTROS PESCADOS;;100984.724;22376.181;13833.996899999998;24864.520000000004;13781.519099999998;26128.509;83915.627;6686.238300000001;10382.8633;43235.09000000001;57749.638000000006;3034.7297999999996;21654.123;35189.564999999995;41106.311;76295.878;20890.211000000003;32148.403999999995;22975.313000000002;24970.798;16813.98;10808.261100000002;19327.561999999998;18450.295000000002;7582.5443;14987.623;8674.0514;4340.409;6668.8508;15034.223000000002;40072.009;23750.606;15459.038999999999;1592.84156;3505.3817;6686.238300000001;13386.6533;12416.967;6665.8361;16498.625;5404.0088000000005;34828.176;3.0;VALOR
OTROS PESCADOS FRE;;71274.417;15836.941000000003;9487.4276;17227.682999999997;9137.1306;19585.233;60816.475;4115.9151999999995;6342.0268;28735.636;42538.78200000001;1595.5037499999999;12930.652699999999;25006.799000000003;31741.463;56748.26000000002;16185.418800000001;23461.317;15738.047999999999;15889.63;12707.849199999999;5692.6289;12837.802700000002;12690.6438;5857.275500000001;12827.186099999999;6560.9828;2100.0501;4395.1598;10731.491899999999;27320.412000000004;17383.055999999997;11444.3007;865.15498;2142.7738;4115.9151999999995;8151.373400000001;8506.6171;4460.1077;12069.196899999999;3750.0021000000006;27213.275;4.0;VALOR
OTROS PESCADOS CON;;29710.311;6539.2381000000005;4346.57;7636.837000000001;4644.389999999999;6543.2744999999995;23099.151;2570.3229;4040.8364000000006;14499.457;15210.856000000002;1439.22595;8723.4684;10182.7662;9364.8485;19547.615;4704.791200000001;8687.086;7237.262900000001;9081.169;4106.1332999999995;5115.6320000000005;6489.760999999999;5759.6488;1725.2688000000003;2160.4379;2113.0687000000003;2240.3589;2273.6911;4302.7300000000005;12751.5981;6367.551299999999;4014.7387000000003;727.68671;1362.60793;2570.3229;5235.2774;3910.35;2205.7281;4429.4288;1654.00651;7614.900599999999;4.0;VALOR
PEZ ESPADA/EMPERDR;;6253.245499999999;1686.1688800000002;984.2201399999999;1486.22665;947.3990600000002;1149.23076;5071.4227;443.17353;738.6493800000001;3186.5211;3066.7243;183.74632199999996;1559.90445;2459.485;2050.1097;4509.5949;621.5912000000001;2004.5055000000002;1888.0096999999998;1739.13928;611.0125899999999;1814.5655;1809.9213;1412.14993;156.58602000000002;237.61239500000002;175.574293;35.823637;423.70446000000004;866.01348;2553.1664;1098.37126;1311.9897700000001;91.396183;233.50497;443.17353;992.60526;1165.25927;421.61217999999997;1213.9623100000001;243.175698;1448.5560800000003;4.0;VALOR
MARISCO/MOLUSCO/CRUS;;234505.25999999998;51529.528999999995;32465.638;61338.54600000001;34174.826;54996.727000000006;198543.93999999997;12619.0428;23342.268;104438.753;130066.50499999999;6875.815400000001;48433.017;86332.059;92864.36299999998;179196.41999999998;43998.87300000001;82016.407;54000.84399999999;54489.136000000006;54036.257000000005;31322.398;44044.052;41531.096999999994;14802.3761;25203.843;17602.754399999998;5962.4862;15696.297700000003;37018.697;92478.152;53887.382999999994;35424.739;3722.8493;8656.9201;12619.0428;29250.742;31184.676;16393.225;42987.716;12408.059;77282.036;2.0;VALOR
MARISCO/MOLUSC CONG;;81073.833;17501.841999999997;10590.5314;21142.892;12426.598599999998;19411.966;67932.98999999999;4686.004;8454.8349;36407.653999999995;44666.18200000001;2948.795;18270.231;28581.273;31273.530000000002;59854.807;15014.4247;27696.638;18134.36;20228.41;19863.074;11069.9388;13423.284500000002;15060.649899999999;4721.017699999999;8041.6672;5537.4434;3356.7553999999996;5769.2559;13456.0344;32294.211;17170.03;12384.298300000002;1668.87142;3365.0127;4686.004;10687.200599999998;10810.7903;5319.9083;14205.162900000001;4158.3442;26172.537000000004;3.0;VALOR
MARISCO/MOLUSC FRES;;124858.541;27537.268;17718.892;33123.168000000005;17383.662999999997;29095.550000000003;107479.095;5910.5605000000005;11468.8799;54410.575;70447.965;2744.1967999999997;23192.192999999996;46852.443;52069.707;98922.143;23996.247;44819.435;29386.646;26656.211000000003;29567.381;16593.269;24552.506;19150.208;7884.133700000001;15521.1261;9594.4533;1995.4633000000001;7796.854;19404.883;49665.88799999999;29853.118000000006;18137.797999999995;1503.59556;4056.776;5910.5605000000005;14496.803499999998;16594.9353;8856.7354;23699.942;6434.775099999999;43304.414;3.0;VALOR
MARISCO/MOLUSC COCI;;28572.892;6490.418800000001;4156.2144;7072.479500000001;4364.563999999999;6489.2136;23131.86;2022.4776000000002;3418.5537000000004;13620.525899999999;14952.3664;1182.8238;6970.5923;10898.345700000002;9521.1293;20419.475;4988.2013;9500.3381;6479.836300000001;7604.513999999999;4605.8008;3659.1902;6068.2623;7320.238200000001;2197.2248;1641.04925;2470.8580999999995;610.2669699999999;2130.1854999999996;4157.7798;10518.050299999999;6864.232;4902.6424;550.38226;1235.13103;2022.4776000000002;4066.7383;3778.9489000000003;2216.5813;5082.6122;1814.93931;7805.080800000001;3.0;VALOR
ALMEJAS,BERBERECHO;;17819.875;3903.7435000000005;2443.5312999999996;4437.448799999999;2203.3083;4831.8416;15261.615300000001;875.0362200000001;1683.22197;7400.481000000001;10419.392899999999;488.63116199999996;3279.1998999999996;6659.7814;7392.2612;14052.0436;3445.3393000000005;6383.2264;3937.9555999999993;4053.3525;3792.209;1606.18541;4503.944799999999;3347.5798;948.7887899999998;1898.38484;1571.42073;151.35967300000002;1127.3843699999998;2869.0777000000003;7100.125599999999;3832.5382;2890.7474;244.151783;672.72743;875.0362200000001;2035.44177;2370.9781000000003;1433.5656299999998;3109.7740999999996;797.49095;6280.7068;3.0;VALOR
ALMEJAS CONGELADO;;4429.083299999999;970.9244600000001;532.52595;1000.8363799999998;672.33459;1252.4621399999999;3698.1103;286.521987;444.45093;1859.2105000000001;2569.8726999999994;168.22717699999998;952.0527499999998;1598.3969599999998;1710.4069200000001;3308.8036000000006;753.4796;1542.1456699999999;1031.2671500000001;1102.19103;1015.6740599999999;333.363965;714.27153;1302.58529;234.39283;390.23806;357.00784300000004;81.549711;291.835475;827.8459399999999;1695.33491;774.5442500000001;839.52262;76.730222;239.81654999999998;286.521987;523.36172;595.71615;241.803552;825.65819;165.078373;1474.3965799999999;4.0;VALOR
BERBEREC.CONGELADO;;86.500634;23.785445;14.322923;21.291751999999995;13.097821999999999;14.002684000000002;70.57773700000001;2.9537880000000003;12.969104999999999;59.850545000000004;26.650087;7.744923;25.965571999999998;35.376557000000005;17.413576;52.79013500000001;7.707684;40.135510000000004;16.149824;22.507609;19.023673;33.184484;6.97716;18.079121999999998;4.878754;0.0;0.0;4.357432;2.312252;11.923832;35.724696;11.193456000000001;25.346389000000002;2.238761;13.210388000000002;2.9537880000000003;19.778545;9.610223;4.731178;19.055736000000003;5.468922;9.453084;4.0;VALOR
ALMEJAS,BERB.FRESC;;13304.2894;2909.0337;1896.6824000000001;3415.3207;1517.8759400000004;3565.3768;11492.9279;585.5604299999999;1225.8019399999998;5481.4197;7822.870199999999;312.659086;2301.1817;5026.0077;5664.4411;10690.448900000001;2684.1519000000003;4800.9448;2890.5384999999997;2928.654;2757.5111;1239.63716;3782.6961999999994;2026.9153;709.5171;1508.14669;1214.41293;65.45252200000002;833.2366900000002;2029.30793;5369.0659000000005;3046.8005000000003;2025.8785000000003;165.182822;419.70046;585.5604299999999;1492.3014899999998;1765.65185;1187.03106;2265.0602;626.9436999999999;4796.8575;4.0;VALOR
MEJILLON;;34539.444;6930.7183;5121.3758;9135.5777;4804.5816;8547.1892;29938.793999999998;1715.16218;2885.4857;14921.563699999999;19617.883;725.62474;6306.5371000000005;12679.204400000002;14828.075700000003;27507.281000000003;6891.517200000001;13068.3008;7823.588299999999;6756.0362;9211.9822;5178.7025;4665.8975;5133.1381;2436.773;4750.2281;2626.0353;536.68529;2548.5564;5221.7728;13736.536600000003;8133.889899999998;4898.6867;396.20311999999996;1050.2596199999998;1715.16218;3607.7347;4254.2675;2309.1511;6812.1845;1711.50281;12682.9766;3.0;VALOR
MEJILLON CONGELADO;;1638.0724500000001;390.02150100000006;195.041363;403.29592;288.025909;361.68775000000005;1483.6466;53.278000000000006;101.14782200000002;699.2105;938.86196;71.92235199999999;314.818829;574.4514800000001;676.8797399999999;1251.3313;316.43072199999995;538.26669;374.554947;408.82014000000004;445.17800000000005;174.524672;190.338598;275.96250999999995;78.47143000000003;79.441879;126.01777200000001;268.137612;122.54295200000001;306.137813;631.4426199999999;356.46578999999997;221.48328599999996;70.039828;77.41097100000002;53.278000000000006;169.83503;278.07139799999993;119.810018;226.840067;105.06209199999999;537.7249999999999;4.0;VALOR
MEJILLON FRESCO;;32901.371;6540.6965;4926.3346;8732.2813;4516.5554999999995;8185.501100000001;28455.149999999998;1661.88431;2784.3379000000004;14222.351799999997;18679.021299999997;653.70242;5991.7181;12104.753900000002;14151.195300000001;26255.95;6575.086800000001;12530.033599999999;7449.033100000001;6347.216199999999;8766.8042;5004.1778;4475.5589;4857.175899999999;2358.3014;4670.7866;2500.0175;268.547674;2426.0134899999994;4915.635;13105.094500000001;7777.4238;4677.2033;326.16328999999996;972.8486;1661.88431;3437.8997;3976.1963000000005;2189.3411000000006;6585.344599999999;1606.4405499999998;12145.251499999998;4.0;VALOR
CALAMARES,PULPO;;43306.51700000001;10316.542100000002;5863.772000000001;11182.357600000001;6423.0451;9520.8011;35913.856;2523.5896;4869.073;20331.951;22974.57;1431.8486;9297.173799999999;16317.261999999999;16260.234;32577.497000000003;7480.841999999999;14173.980900000002;10692.509299999998;10959.187500000002;10669.187499999998;5747.894299999999;7408.316000000001;7340.5434;2478.2189;4816.649300000001;3129.4635;1716.24458;2392.5774;7144.440299999999;16957.656;10175.890300000001;6635.954299999999;751.74324;1602.6786900000002;2523.5896;6303.0006;6133.9131;3008.8547000000003;7701.651199999999;1961.5076000000001;13319.5804;3.0;VALOR
CALAMARES CONGELAD;;14917.208;3502.7498;2041.7593;4023.0939999999996;2157.9789;3191.6251;12161.7388;955.8676399999999;1799.6008;7143.621799999999;7773.585;582.96571;3564.1464;5506.352400000001;5263.7426;10770.094799999999;2711.4799;4646.4326;3475.7051999999994;4083.5894;4372.0793;2195.3858999999998;2373.9296000000004;2769.8403;628.2549;1046.00245;1010.36227;521.35227;937.72925;2228.3813;5916.243;3306.4193999999998;2528.4339000000004;278.70795;623.57814;955.8676399999999;2332.8329;2039.7439;1044.7531600000002;2489.1699;776.91413;4375.6395;4.0;VALOR
PULPO CONGELADO;;1777.1289699999998;400.94106400000004;242.345522;462.37214000000006;304.409037;367.061072;1441.1112;119.65759899999999;216.35999900000002;905.7160299999998;871.41277;87.172909;405.823354;642.73261;641.39998;1284.1326999999999;240.314222;588.47873;343.684859;604.651056;439.80126699999994;153.809269;229.11319699999999;187.826419;206.88340900000003;323.88601200000005;56.408548;179.40076100000002;83.83781599999999;385.52732599999996;753.15328;393.090051;161.520425;69.63827;54.072435;119.65759899999999;279.28951600000005;250.986073;130.061435;301.749132;57.32482399999999;514.349601;4.0;VALOR
CALAMAR Y PULPO FR;;26612.183;6412.851000000001;3579.6672000000003;6696.8909;3960.6574;5962.1151;22311.004999999997;1448.0640200000003;2853.1121999999996;12282.6101;14329.570300000003;761.70998;5327.2038;10168.1768;10355.090200000002;20523.268;4529.0482;8939.067299999999;6873.120000000001;6270.946100000001;5857.3069000000005;3398.6994999999993;4805.273099999999;4382.8766;1643.08077;3446.7608;2062.6929;1015.4914699999999;1371.0102200000001;4530.5319;10288.2589;6476.3804;3946.0000999999993;403.397068;925.02801;1448.0640200000003;3690.8779999999997;3843.1829;1834.0403;4910.7326;1127.26847;8429.5902;4.0;VALOR
GAMBAS/LANGOSTINOS;;76985.837;16480.4919;10419.771500000003;19743.828;11640.249899999999;18701.496799999997;64734.194;4351.789;7899.8531;34115.13;42870.708;2670.7812;16917.692;27172.919;30224.446;57397.363999999994;14713.705700000002;26734.834000000003;17112.287000000004;18425.0118;15559.143499999998;10070.9126;15964.5714;15222.6873;4827.1144;7120.575;6192.850100000001;2027.9841000000001;5372.669;11999.7907;30307.095999999998;17240.52;12065.7628;1412.5500599999998;3030.4819999999995;4351.789;9720.557999999999;10359.150599999999;5195.6393;13515.8688;4452.2046;24947.595000000005;3.0;VALOR
