Alimentos;;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;+ 50 AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;NORESTE;LEVANTE;ANDALUCIA;CENTRO-SUR;CASTILLA Y LEON;NOROESTE;NORTE;T.CANARIAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;Nivel;Hoja
O.PROD.CHOC./CACAO;;724886.76;190947.32;115049.638;180558.95599999998;99771.75299999998;138559.149;491993.30000000005;90196.869;142696.636;404246.29;320640.5;50795.01399999999;264512.71;228967.33;180611.715;409579.06000000006;123932.645;170425.799;171913.876;258614.47000000003;149661.693;95405.04199999999;119540.39099999999;139079.875;43280.06;74646.48;67073.157;36200.112;46145.200000000004;106310.40899999999;295966.38;172657.95799999998;103806.875;20495.1809;42214.448;90196.869;159054.582;80504.94099999999;65342.04499999999;78593.716;38414.329999999994;150070.707;2.0;VALOR
BOMBONES;;204347.976;44663.6995;31320.041400000002;49607.189399999996;27884.211900000002;50872.82930000001;167296.856;15036.7977;22014.312599999997;96188.924;108159.043;9141.8573;49831.259099999996;68439.9655;76934.891;145374.867;51924.786;61421.399999999994;44091.5294;46910.257;46549.519;25871.0343;31421.014199999998;38563.3264;12042.3948;20793.822;19838.3237;9268.5448;10350.075499999999;25946.722;82316.179;50224.070999999996;35510.9279;4718.8732899999995;10044.0676;15036.7977;27360.330499999996;22273.9718;13124.743;29152.099500000004;15185.181600000002;67451.907;3.0;VALOR
SNACKS CHOCOLATE;;169273.923;43508.593;27483.066000000003;44997.676;22662.085;30622.495999999996;105973.04200000002;27759.242000000006;35541.628000000004;98018.41699999999;71255.48900000002;16311.290299999999;70552.207;46128.578000000016;36281.839;82410.413;27942.552000000003;38915.969999999994;40054.974;62360.418;31172.716000000004;21852.4029;30549.040999999997;30267.964999999997;7957.3442;19429.859;15647.675799999999;12396.9123;8228.633100000001;23719.232;72034.59700000001;42588.456;22702.994999999995;6275.5073;12111.6011;27759.242000000006;37444.298;17466.053;15056.158099999999;15258.3684;7739.4738;30163.212999999996;3.0;VALOR
CACAO SOLUBLE;;217376.22999999998;62818.425;35513.338;53444.415;30173.927000000003;35426.123;139703.4;28007.161999999997;49665.678;127484.43299999999;89891.796;14311.6666;85446.032;74017.474;43601.056;117618.52800000002;26813.639000000003;42458.236;56508.91500000001;91595.438;38383.989;26627.902000000002;37900.011;46881.779;15390.891000000003;23270.128;19638.216999999997;9283.3122;16784.927;34103.50299999999;87227.477;50790.09;28470.230000000003;5434.3625999999995;11984.4074;28007.161999999997;56031.997;27439.236000000004;22923.642;22919.604000000003;9244.7843;33391.032;3.0;VALOR
NORMAL;;211244.88999999998;61353.958999999995;34897.111;51965.365999999995;29354.154;33674.312000000005;134659.036;27475.128000000004;49110.734;124445.463;86799.447;13835.2956;83459.37000000001;71784.572;42165.667;113950.231;25724.318999999996;39879.611;55119.477;90521.49500000001;36859.46;25864.939;37198.953;45770.571;15052.757;22739.965;18700.182;9058.0798;15804.659399999999;33300.655999999995;84575.34600000002;49649.62900000001;27914.610999999997;5250.927899999999;11443.6567;27475.128000000004;55298.53;27054.247000000003;22638.643000000004;21186.134000000002;8774.7899;32122.842000000004;4.0;VALOR
LIGHT;;6131.3246;1464.46612;616.22587;1479.0478699999999;819.7726700000001;1751.8120999999996;5044.3461;532.0346400000001;554.9439299999999;3038.9724;3092.3522;476.371022;1986.66172;2232.9019;1435.3898000000004;3668.2921;1089.31887;2578.6225000000004;1389.43945;1073.94408;1524.5312;762.9598399999998;701.0590599999999;1111.2075799999998;338.13525200000004;530.16301;938.0370499999999;225.231704;980.2685099999999;802.8458699999999;2652.1305000000007;1140.46132;555.6185399999999;183.434457;540.75106;532.0346400000001;733.4675799999999;384.98854000000006;284.99871;1733.46651;469.994217;1268.1890700000001;4.0;VALOR
CREMA CACAO UNTAR;;105853.65600000002;33403.383;16764.347999999998;25605.919;14594.94;15485.0698;58099.999;16792.653;30961.007999999998;68903.607;36950.055;9932.985000000002;50294.163;31341.816;14284.6957;45626.513;12531.977499999999;19562.659999999996;24402.556000000004;49356.465000000004;27251.095;14803.5642;16138.494;17975.555999999997;6193.8923;8959.293099999999;9939.3997;4592.3632;8467.965;17840.808;42543.635;23345.970999999998;13655.276699999999;3547.1587999999997;6959.0775;16792.653;32898.037;10364.8408;11949.093200000001;7709.8643999999995;4582.269;11050.6662;3.0;VALOR
ARROZ;;354558.31999999995;94126.806;52567.491;90328.94599999998;52504.995;65030.104999999996;265786.35000000003;36115.454000000005;52656.538;193282.16000000003;161276.17;26940.559;109565.214;125616.648;92435.90999999999;218052.56;67382.005;90914.511;84499.90000000001;111761.918;87391.65;59201.01099999999;59865.531;68219.58399999999;14300.5103;28902.783;23260.474;13416.805;19006.942000000003;49265.769;144571.33;80809.94300000001;60904.35400000001;11309.2987;21282.832000000002;36133.886000000006;62708.73600000001;48498.2;33704.685;42178.030999999995;23208.928999999996;75533.745;1.0;VALOR
LARGO;;37546.011;8139.936400000001;5286.455000000001;10603.070400000002;7201.158899999999;6315.3898;22910.832;7487.9486;7147.2315;21022.306000000004;16523.707;6738.7059;12809.2233;11467.7393;6530.3434;17998.082000000002;4810.183899999999;8044.421200000001;8595.3697;16096.037;7836.0991;4357.5;5301.9542;9151.452200000002;1313.6919;3032.0284;2881.1225999999997;3672.1627000000003;1106.13751;4825.889999999999;14106.7099;9799.342999999999;7707.9306;1213.08238;2310.7481000000002;7506.3811;7445.045300000002;5181.0095;3886.2441999999996;3198.1330000000007;1719.04499;5086.3225999999995;2.0;VALOR
NORMAL;;108368.473;27571.356000000003;14676.8852;25384.587;17074.200999999997;23661.448;83735.954;9216.4728;15416.048999999999;51140.262;57228.216;5212.1452;28967.583000000006;36954.774999999994;37233.97699999999;74188.75;17079.372;30542.874;27146.188000000002;33600.047;24116.778000000002;23452.306999999997;17897.497000000003;19901.586;5249.6825;8603.9354;7994.4015;1152.2901699999998;9090.765500000001;18425.111;44384.158;22215.438;14253.002499999999;1969.9592999999998;4482.8640000000005;9216.4728;19249.581;14578.957300000002;9740.195500000002;14682.501999999999;4544.180600000001;29903.764;4.0;VALOR
VAPORIZADO;;15539.950000000003;3774.1564;2767.9145000000003;3994.1686999999997;2043.0337000000002;2960.6769;10966.239300000001;1725.5802999999999;2848.1306;7678.1299;7861.8204;1184.47985;5207.7942;5480.321199999999;3667.3550000000005;9147.676500000001;1890.59866;3650.2591;4029.8759;5969.216600000001;1423.55085;705.8755000000001;3897.999;2712.2139;821.2713499999999;2495.4339999999993;1067.2782899999997;2416.3271;526.91748;2014.2640999999999;6566.812800000001;4444.6893;1987.2665399999998;139.404606;897.0659700000001;1725.5802999999999;3259.7967000000003;2542.6866;1938.9743;1466.4220799999998;735.1252020000001;2834.8947;2.0;VALOR
P.P.CONSERVA ARROZ;;51776.030999999995;15413.401999999998;8879.396999999999;12053.316400000002;7002.700299999999;8427.216400000001;39089.058000000005;5196.3068;7490.666499999998;34378.759;17397.274;4122.8561;18898.870000000003;19714.192;9040.110900000001;28754.303000000004;13101.042899999999;11791.892699999997;11867.668200000002;15015.426;15446.029999999999;7302.016399999999;8346.049400000002;10889.7376;1949.6817999999998;3074.8864999999996;2941.7365999999997;1825.8916900000002;1338.5275000000001;5287.139999999999;20581.345999999998;13129.7284;11439.2873;3277.3120999999996;4334.136;5196.3068;9535.5432;6573.6654;5017.9310000000005;5010.7992;5481.0516;7349.284199999999;2.0;VALOR
P.P.CONGELADO ARROZ;;49829.045999999995;13213.4486;7400.16;12723.499800000003;7047.3737;9444.562399999999;35931.51700000001;5660.343400000001;8237.184899999998;27758.718;22070.325999999997;4423.3604;16859.192;17981.840000000004;10564.654;28546.493000000002;8385.9266;12057.1777;11162.3027;18223.637000000002;12505.6991;7088.986800000001;11179.916899999998;10494.594700000001;2668.2670000000003;2314.2200999999995;3014.836799999999;562.5234;2771.9713000000006;7126.2953;20167.411;11362.2206;8401.146999999999;1797.8573;4078.2118;5660.343400000001;9329.1738;6971.8613;5019.062600000001;5546.5268;2935.1462;8490.8617;2.0;VALOR
P.P.ARROZ RESTO;;3383.7578000000003;1234.9008500000002;613.8128210000001;619.9639999999999;467.17444900000004;447.9057;2803.8887999999997;267.295709;312.573252;2173.7315099999996;1210.02625;492.094473;1046.7616200000002;970.82851;874.0730099999998;1844.9015699999998;763.3658;795.62484;1226.09557;598.67141;1239.55335;309.820393;372.827281;746.62731;123.47146099999998;176.64539900000003;324.03632999999996;90.77625800000001;162.516571;548.312118;1296.5692099999999;796.278477;580.08141;160.878775;318.919975;267.295709;353.709594;607.2153900000001;327.32579699999997;315.15741;240.957146;792.29786;2.0;VALOR
OTROS TIPOS ARROZ;;88115.069;24779.609999999997;12942.866000000002;24950.340000000004;11669.35;13772.9027;70348.864;6561.505800000001;11204.6988;49130.253999999986;38984.812000000005;4766.9175;25775.795000000002;33046.957;24525.399999999998;57572.355;21351.517;24032.263000000003;20472.399999999998;22258.89;24823.944000000003;15984.501200000002;12869.284599999999;14323.3706;2174.4437;9205.6317;5037.0604;3696.832300000001;4010.1032999999998;11038.7541;37468.327999999994;19062.243000000002;16535.6377;2750.80318;4860.885899999999;6561.505800000001;13535.887799999999;12042.8056;7774.9523;11958.4868;7553.4232999999995;21076.319000000003;2.0;VALOR
TOTAL PASTAS;;478331.37000000005;146393.66000000003;78333.107;111235.05600000003;66893.34;75476.19099999999;338465.75;53958.25400000001;85907.33499999999;280725.89;197605.47999999998;44697.114;163507.50000000003;165761.84;104364.908;270126.75;72218.002;118161.86299999998;116220.07;171731.42;134705.648;69112.395;70978.39600000001;90991.94;20304.623000000003;41011.244000000006;32442.546999999995;18784.577;26510.683000000005;71988.072;196249.93999999997;107527.51199999999;76055.15599999999;17437.858;33458.293;53967.899000000005;102671.888;64647.227999999996;48940.51000000001;52313.799999999996;22747.788;82146.11000000002;1.0;VALOR
PASTAS ALIMENTICIAS;;457949.23;140396.57;75041.551;106920.65399999998;64075.93000000001;71514.529;323332.12;52013.951;82603.169;270282.26;187666.99999999997;43226.81;157948.43;158480.38;98293.614;256774.00000000003;69129.184;112777.46100000001;111230.29800000001;164812.30000000005;129811.641;66022.07799999998;68711.556;86560.292;19012.058999999997;38458.322;31330.45;18042.866;25312.100999999995;68330.14600000001;188156.69;103182.80400000002;72967.504;17034.714;32384.923000000003;52023.595;98900.85;61610.346;47205.746;49613.960999999996;21890.960000000003;77284.159;2.0;VALOR
PASTA ALIM.SECA;;356615.26;104582.51299999998;55968.033;83552.257;51841.625;60670.857;250733.44999999998;42030.749;63851.077;200894.07;155721.22;32315.506;121180.186;120611.845;82507.75499999999;203119.6;53135.313;86629.34599999999;86839.09899999999;130011.52900000001;93114.651;53307.18400000001;56133.489;66749.156;16202.125;32088.070999999996;24760.158;14260.457;22084.422999999995;55291.770000000004;147228.2;80334.426;51676.483;11386.6895;22931.774;42040.394;75817.08299999998;46990.784999999996;35776.729;39953.718;16783.742;64934.373;3.0;VALOR
PASTA ALIM.FRESCA;;101333.959;35814.06799999999;19073.519;23368.397;12234.3042;10843.6741;72598.67;9983.200299999999;18752.093;69388.19600000001;31945.769999999997;10911.302500000002;36768.237;37868.562000000005;15785.863000000001;53654.424999999996;15993.872000000001;26148.116;24391.201000000005;34800.78;36696.984000000004;12714.8931;12578.0649;19811.136999999995;2809.9327999999996;6370.2522;6570.292200000001;3782.4073;3227.6763;13038.378700000001;40928.507;22848.384;21291.021;5648.022900000001;9453.1473;9983.200299999999;23083.767;14619.560200000002;11429.0179;9660.244400000001;5107.2192;12349.783400000002;3.0;VALOR
PASTAS ALIM.GRANEL;;2539.3218;769.99089;299.2919079999999;808.1234499999998;342.325561;319.58993499999997;1980.29187;316.151564;242.87823699999998;1410.7835800000003;1128.53808;260.428898;664.7905999999999;839.2582299999999;774.84403;1614.10226;428.6386890000001;767.79313;606.47459;736.4152099999999;896.4560500000001;326.239403;256.571581;419.12858399999993;80.667067;225.03161699999998;244.12497699999994;91.10246799999999;90.29441300000002;327.33283300000005;995.5010200000002;646.82699;479.366498;81.081046;234.951014;316.151564;296.29317000000003;306.049785;184.18400200000002;279.2622120000001;209.51902099999998;631.8299499999999;3.0;VALOR
PASTAS ALIM.ENVASAD;;455409.92;139626.59999999998;74742.258;106112.53500000003;63733.605;71194.93999999999;321351.82;51697.8;82360.29;268871.45999999996;186538.44000000003;42966.380999999994;157283.62000000002;157641.15000000002;97518.769;255159.89;68700.545;112009.667;110623.825;164075.9;128915.177;65695.83799999999;68454.985;86141.16299999999;18931.392;38233.29;31086.320999999996;17951.763000000003;25221.806;68002.814;187161.18999999997;102535.97999999998;72488.13900000001;16953.632999999998;32149.973000000005;51707.444;98604.54900000001;61304.29499999999;47021.564;49334.7;21681.442;76652.327;3.0;VALOR
PASTAS PARA RELLENAR;;20382.125;5997.0935;3291.556;4314.4032;2817.4093000000003;3961.6615;15133.6521;1944.3031;3304.1683000000003;10443.622899999998;9938.500399999999;1470.3039399999998;5559.082700000001;7281.4409;6071.296699999999;13352.737000000001;3088.8178000000007;5384.410400000002;4989.7712;6919.124;4894.0174;3090.3182;2266.8412;4431.6503;1292.5661599999999;2552.9221000000002;1112.09704;741.71123;1198.5849899999998;3657.9278;8093.2569;4344.701599999999;3087.6521999999995;403.14563599999997;1073.3702300000002;1944.3031;3771.0428;3036.8827;1734.76351;2699.8377600000003;856.82787;4861.950000000001;2.0;VALOR
AZUCAR;;138477.696;31077.360999999997;17577.176;35189.503;22588.417;32045.223;106565.374;12492.0789;19420.207;67334.735;71142.945;8687.017300000001;39189.607;46266.314;44334.740999999995;90601.062;25446.188999999995;41002.327000000005;32615.457000000002;39413.70599999999;26709.73;19243.737999999998;22163.948;25144.921000000002;8314.211699999998;16308.038500000002;12435.8623;8157.229700000001;11675.4903;23966.136;55257.774999999994;29906.030999999995;17672.246;3015.1857999999997;6709.5986;12497.6629;21405.385000000002;17136.423899999998;10756.8827;22444.978000000003;8268.662499999999;36242.901;1.0;VALOR
EDULCORANTES;;63861.26;13699.519500000002;9487.8803;16148.403899999998;8806.070800000001;15719.389000000001;54218.738999999994;4102.62;5539.903499999999;30438.311999999998;33422.951;2984.3867999999998;15418.2453;19930.775999999998;25527.852000000003;45458.63;15452.3056;21651.639;13903.7542;12853.564400000003;16098.963;10126.5406;10162.2213;11992.103;2420.282;4947.9626;5322.317;2790.8708999999994;4146.4117;8827.7824;25414.917999999998;15503.7853;9968.360700000001;1905.6902999999998;3227.0365;4102.62;6254.912799999999;7377.5918;4505.9225;11990.940299999998;5122.252600000001;19374.294;1.0;VALOR
STEVIA;;16902.587999999996;2857.6094000000003;2267.6626;5799.6797;2086.55367;3891.0825999999997;14477.042000000001;1053.65695;1371.89095;6715.558799999999;10187.029300000002;666.85267;3459.1626000000006;5122.568000000001;7654.0046999999995;12776.5734;4925.998599999999;4844.1981;3987.0568999999996;3145.3337;5491.5215;1725.14353;3187.4037;3252.1877;671.97959;975.1583;1062.5286800000001;536.66454;710.0586;1968.2369999999999;8588.204;3095.4164;2540.6717;448.22209999999995;570.369654;1053.65695;1666.81996;1824.5274;1356.3924099999997;2492.7437;1132.83388;6357.0218;2.0;VALOR
LEGUMBRES;;308712.20999999996;76344.80200000001;45922.197;71966.27799999999;44524.905;69954.01899999999;246985.37999999998;24319.143999999997;37407.683;144990.053;163722.14099999997;17653.701;73787.967;108570.982;108699.54000000001;217270.53;58722.532;94470.641;71094.244;84424.782;76746.509;39784.624;48203.263000000006;58255.199;16218.2348;26398.346000000005;32940.967000000004;10165.056100000003;18601.3776;47844.25200000001;120055.347;73246.07200000001;48965.14299999999;8011.3837;14900.8705;24319.143999999997;45825.807;37826.964;23424.19;45293.14899999999;16971.898800000003;92138.78700000001;1.0;VALOR
LEGUMBRES SECAS;;168616.448;39035.958;24682.0843;37541.494;25474.631999999998;41882.281;136845.303;12149.199700000003;19621.9413;74813.12400000001;93803.323;8853.907599999999;37381.121;58679.349;63702.07000000001;122381.42;32796.367;52171.947;38125.923;45522.21299999999;25631.914999999997;18211.950899999996;30493.350000000002;35930.902;11210.9947;19097.379399999998;21879.5684;6160.3926;11150.612000000003;27390.153000000002;64577.011;41937.64;23561.035899999995;4150.0294;6948.938699999999;12149.199700000003;23861.136999999995;20917.325199999996;11674.8228;24748.708100000003;9149.5909;55016.704;2.0;VALOR
LEGUMBRES COCIDAS;;140095.74000000002;37308.844999999994;21240.111;34424.782999999996;19050.274;28071.738999999994;110140.05999999998;12169.944100000002;17785.743;70176.922;69918.82899999998;8799.7937;36406.847;49891.643000000004;44997.467;94889.113;25926.163;42298.69;32968.322;38902.57200000001;51114.593;21572.671000000002;17709.914;22324.298999999995;5007.2413;7300.967500000001;11061.399400000002;4004.6627000000003;7450.765200000001;20454.1;55478.344;31308.434;25404.106;3861.3547000000003;7951.931499999999;12169.944100000002;21964.674;16909.641;11749.3692;20544.441000000006;7822.308099999999;37122.088;2.0;VALOR
GARBANZOS;;122924.156;30950.583000000006;18529.9954;29396.002;17059.6759;26987.893;99305.998;9203.3009;14414.852599999998;58358.97;64565.18000000001;6428.588000000001;29012.628000000004;44556.464;42926.471999999994;87482.941;23001.467;38020.695999999996;29062.681999999997;32839.307;30694.204;16844.423;22461.522;22834.385000000002;5917.5192;9762.8699;10667.732899999999;3741.4984000000004;6548.7269;18971.521;48776.304000000004;28597.534;20030.066999999995;3236.8415;6099.037900000001;9203.3009;17794.6201;15634.344800000003;9254.9679;18786.505;6831.6447;36082.886;2.0;VALOR
ALUBIAS;;90967.35600000001;20364.573;13366.518300000002;20035.386;14913.880199999998;22286.996000000003;73920.218;6845.9956999999995;10201.140099999999;39694.08;51273.274000000005;5186.1878000000015;19814.683;31495.192;34471.293;65966.48400000001;17404.1146;30194.20600000001;19778.831799999996;23590.203;21766.983;11129.436800000001;11910.208599999998;17852.4438;5169.3856;8511.6575;11389.9221;3237.3138999999996;6246.6248000000005;14677.660199999998;34507.654;21698.71;13836.707299999998;2005.49175;4060.4078999999997;6845.9956999999995;12304.516699999998;10340.6925;6810.9637999999995;14091.731099999999;5208.1695;29299.383;2.0;VALOR
LENTEJAS;;90563.077;23760.631;13494.5662;21581.745000000003;12124.692500000001;19601.451;69954.01;8071.856099999999;12537.2144;45025.431;45537.65;5776.7493;24171.53;31337.588;29277.212;60614.799999999996;17067.463;25171.191;20997.061;27327.363999999998;23270.616;11424.986100000002;13381.346800000001;17070.512;4802.928400000001;7707.875400000001;9970.1357;2934.6812;5670.236999999999;13688.752300000002;35348.474;21333.324;14522.2941;2456.0081999999998;4569.637599999999;8071.856099999999;15390.772699999998;11545.39;7225.895399999999;11883.2005;4622.433900000001;24797.885000000002;2.0;VALOR
LENTEJAS SECAS;;68621.79800000001;16877.4593;10103.770800000002;16198.0045;9862.024;15580.5419;52725.335999999996;6050.7053000000005;9845.757399999999;32963.801;35657.996999999996;4176.044400000001;18050.311700000002;23787.262;22608.182;46395.441999999995;12700.6766;18787.8018;15669.0639;21464.2544;12089.2183;7817.405099999999;11852.675599999999;14247.0721;4228.6154;7179.294900000001;8690.136700000001;2517.3806000000004;4509.4967;10549.5004;26732.492000000002;17165.3433;9664.969000000001;1739.3881000000001;3023.7913;6050.7053000000005;12175.2139;8936.188400000001;5238.324500000001;8942.948400000001;3327.8055000000004;19187.434400000006;3.0;VALOR
LENTEJAS COCIDAS;;21941.283000000003;6883.169900000001;3390.7940999999996;5383.741399999999;2262.6688;4020.9074;17228.674000000003;2021.1513;2691.4570000000003;12061.627700000001;9879.654;1600.7050799999997;6121.218099999999;7550.3256;6669.0326;14219.359400000001;4366.7835000000005;6383.390899999999;5327.9965999999995;5863.1102;11181.397599999998;3607.5799999999995;1528.67004;2823.4403000000007;574.31296;528.58079;1279.9988400000002;417.3007;1160.74023;3139.2518;8615.9826;4167.9808;4857.3256;716.62001;1545.8462499999998;2021.1513;3215.5598;2609.2016999999996;1987.5702999999996;2940.2526;1294.62841;5610.451;3.0;VALOR
OTRAS LEGUMBRES;;4257.614200000001;1269.0188699999999;531.1165460000001;953.14451;426.6550429999999;1077.6793790000002;3805.1477999999997;197.99041899999997;254.47634999999994;1911.5634200000002;2346.0507599999996;262.176265;789.1263;1181.75034;2024.5613500000002;3206.31165;1249.4904299999998;1084.5447500000002;1255.66718;667.91213;1014.70686;385.77680100000003;450.18806;497.85771;328.40195;415.943574;913.1779499999999;251.56143500000002;135.787992;506.319859;1422.92597;1616.5076099999999;576.0728900000001;313.042215;171.78685;197.99041899999997;335.896943;306.536827;132.364217;531.71188;309.65048700000006;1958.63433;2.0;VALOR
TOTAL ACEITE;;1777271.9;414966.2100000001;239531.20999999996;436903.17;265995.67;419875.79;1438678.4199999997;121507.954;217085.59999999998;793513.5299999999;983758.46;68549.581;406198.65;633841.68;668682.0700000001;1302523.92;339454.27;525306.01;410299.1399999999;502212.62;385554.75000000006;178174.887;323674.81999999995;309863.91;113159.606;204428.41999999998;189257.66;73158.01000000001;98563.25499999999;251780.34000000003;712227.12;435580.38;279120.89;31288.803999999996;63349.848;121515.534;260517.54;237812.28999999995;145157.331;262788.2;92851.875;561990.63;1.0;VALOR
ACEITE 1L;;857995.21;196079.89;115217.232;204314.48;126016.39500000002;216367.23999999996;708187.1499999999;54481.37299999999;95326.70999999999;377320.7;480674.52;33167.56;192072.77;293003.05;339751.87;632754.89;189464.23999999996;248681.69;197667.81000000003;222181.49000000002;190928.83000000002;86795.752;105870.26800000001;130360.44399999999;60702.052;137095.957;117875.663;28366.28;39816.543;122800.40799999998;339588.38;227322.27;128467.603;16116.568000000003;32262.767;54488.95499999999;114676.53100000003;112216.725;68483.95700000001;126559.425;52622.938;280567.35000000003;2.0;VALOR
ACEITE 5L;;649101.5599999999;150997.821;85978.05699999999;162555.324;101105.272;148465.07900000003;511253.05999999994;50674.706;87173.79;289469.20999999996;359632.35;22458.029599999994;150641.473;245502.05;230499.96999999997;476002.03;97117.532;187908.93000000005;148431.805;215643.27000000002;126665.752;67614.50999999998;172139.62999999998;131589.96200000003;38605.263000000006;39922.06300000001;40823.778999999995;31740.615999999995;38872.228;95073.89;261415.19;147273.411;106466.852;9055.420699999999;19223.430999999997;50674.706;105486.322;92882.355;53652.24;96311.19399999999;24224.17;197591.72000000003;2.0;VALOR
TOTAL ACEITES OLIVA;;1440671.18;344106.87;201697.56;349549.37000000005;209006.02000000002;336311.48;1186747.66;88745.176;165178.44;636865.6000000001;803805.73;45664.695;311314.11;518231.45999999996;565461.0599999999;1083692.5;287881.93;434382.7800000001;330849.48;387557.08999999997;318563.83;136527.71899999998;260330.81;256974.41999999998;86703.005;161655.15;161287.68;58628.702000000005;75103.161;200215.25999999998;570530.02;360076.43;234746.44;24184.053999999996;48459.054000000004;88745.176;201970.02;190933.65;114137.30700000002;216750.74000000002;77795.531;477695.76999999996;2.0;VALOR
A.O VIRGEN+V.EXTRA;;794554.7799999999;200437.25;114906.07799999998;194472.72999999998;108118.313;176620.37;649875.32;50577.867;94101.57200000001;359456.32;435098.42;26768.914999999997;175821.18;288281.72000000003;303682.92;591964.65;167334.643;240381.76999999996;176843.89;209994.46000000002;149986.652;78631.31599999999;183505.69;157648.178;42522.886000000006;60360.23299999999;100683.813;21216.003;33693.401999999995;98707.07800000001;313376.6;204756.33000000002;144021.352;14981.7107;27605.694000000003;50577.867;110556.21399999998;104939.43900000003;64131.512;117441.119;44817.579000000005;259503.62;3.0;VALOR
A.O VIRGEN;;130667.953;34091.869;18365.5273;30268.172000000002;18979.689400000003;28962.705;104719.29200000002;9361.2928;16587.3741;60877.94700000001;69790.006;5703.7037;31267.093;47474.054000000004;46223.10600000001;93697.15300000002;23219.966;40738.563;29490.111999999997;37219.315;29292.853;15995.517200000002;19765.305;27861.3871;7162.8877;10503.5213;15899.596;4186.8904999999995;7560.636100000001;17388.042599999997;54172.960999999996;30148.643999999997;21397.672;2677.23965;4301.0908;9361.2928;19160.424;18596.783799999997;9931.547900000001;21333.876799999995;7215.2213999999985;38090.47900000001;4.0;VALOR
A.O VIRGEN EXTRA;;663886.79;166345.399;96540.544;164204.57;89138.631;147657.63899999997;545156.02;41216.575000000004;77514.197;298578.38;365308.41000000003;21065.213;144554.09000000003;240807.63999999998;257459.81999999998;498267.5;144114.684;199643.18999999997;147353.75800000003;172775.13999999998;120693.80299999999;62635.799000000006;163740.38999999996;129786.79;35359.996999999996;49856.709;84784.21499999998;17029.113999999998;26132.767799999998;81319.034;259203.64;174607.698;122623.659;12304.470800000001;23304.603;41216.575000000004;91395.79;86342.647;54199.96400000001;96107.234;37602.357;221413.16999999998;4.0;VALOR
A. OLIVA;;646116.57;143669.619;86791.483;155076.65;100887.69499999999;159691.14;536872.36;38167.308000000005;71076.866;277409.29;368707.28;18895.778000000002;135492.92500000002;229949.74;261778.12999999998;491727.83999999997;120547.276;194001.02999999997;154005.61;177562.63;168577.17;57896.41;76825.13500000001;99326.259;44180.12;101294.90299999999;60603.868;37412.699;41409.764;101508.189;257153.41000000003;155320.074;90725.12800000001;9202.343700000001;20853.361300000004;38167.308000000005;91413.77200000001;85994.232;50005.793999999994;99309.654;32977.951;218192.14;3.0;VALOR
ACEITE DE GIRASOL;;288460.21;60991.65;31697.120000000003;75718.23100000001;46914.670000000006;73138.552;215442.12;27717.823999999993;45300.277;133338.885;155121.34;18928.340999999997;81313.87499999999;97874.08099999999;90343.916;188217.97999999998;45062.956000000006;76327.03800000002;67918.39;99151.832;58282.258;34733.928;52340.485;45168.937;23610.784;37123.94;24542.370899999998;12657.514900000002;21111.599400000003;44105.386;120483.88;64574.29099999999;38185.048;6144.5987;12176.0341;27725.405999999995;51069.079;38875.861;26731.726;39293.337;12275.693199999998;74168.48199999999;2.0;VALOR
ACEITE DE MAIZ;;1348.7320499999998;303.630336;70.589912;189.215454;258.065624;527.23068;1216.12286;44.109016;88.50015800000001;382.948545;965.7835149999999;87.23800999999999;156.579995;499.71767100000005;605.1964139999999;1104.913961;281.63079999999997;489.78361000000007;391.7746;185.543089;72.217254;170.89822;16.12408;84.59514700000001;193.434189;350.64108000000004;229.399333;231.422752;28.269242;193.997885;646.982006;427.3157290000001;52.167207000000005;66.24400999999999;19.90043;44.109016;79.84366;183.55859999999996;80.08046;302.478521;106.29253;466.2248;2.0;VALOR
ACEITE DE SOJA;;212.17442699999998;24.02206;10.03208;39.654072;11.65403;126.812196;184.245679;5.876372999999999;22.052374;70.613173;141.561257;5.876372999999999;22.052374;74.61311099999999;109.63258;184.245679;95.97398;41.374891000000005;44.927127999999996;29.898432999999997;100.205319;17.530403;25.07724;8.841327999999999;13.747949;0.0;9.859849;36.91234;24.02206;85.20845699999998;33.651993999999995;47.375699;21.916222;0.0;0.0;5.876372999999999;16.182841;4.425948999999999;29.224959000000002;35.17771;11.65403;109.63258;2.0;VALOR
