Alimentos;;T.ESPAÑA;TIENDA TRADICIONAL;ECONOMATO/COOPERATIVA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;TIENDA CONGELADOS;HERBORISTERIAS;VENTA A DOMICILIO;FARMACIAS;PESCADERIAS;CARNICERIA/CHARCUT;MERCADILLOS/AMBULANTES;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;RESTO CANALES;E-COMMERCE;Nivel;Hoja
LECHE PASTERIZADA;;94168.74399999999;6007.851200000002;643.9076359999998;12460.7052;66197.128;47620.802;18576.324999999997;0.0;132.63690200000002;0.0;2481.47619;0.0;24.246539;495.51092000000006;172.781079;2697.9566999999997;1025.649942;0.0;137.026261;72.79949;515.6606;3203.6571099999996;2090.04969;2.0;VALOR
LECHE ESTERILIZADA;;2861006.7999999993;20484.145;14603.8113;520367.08999999997;2118012.4;1695843.1;422169.3499999999;279.63239;368.93127300000003;33.186069;5573.9121;32.811447;1024.5422099999998;23.70758;323.00933399999997;536.951386;848.70125;1503.45774;4979.4061;101.31392;662.9837;80315.80900000001;100861.734;2.0;VALOR
LECHE CRUDA;;21206.818999999996;4331.3078399999995;303.62949;81.36717200000001;562.086494;352.488644;209.59782;0.0;0.0;0.0;6751.150000000001;0.0;0.0;17.977790000000002;0.0;4255.313539999999;54.825410000000005;0.0;0.0;4768.7016;3835.35485;471.95263200000005;83.29147;2.0;VALOR
LECHE BOTELLA VIDRIO;;189.66097299999998;29.261478999999998;0.0;67.31261899999998;40.218102;40.218102;0.0;0.0;5.2271540000000005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.443734999999999;0.0;16.59059;0.0;0.0;6.084679;46.784094;2.0;VALOR
LECHE BOTELLA PLAST.;;399777.20999999996;4704.3147;4925.07806;77866.357;267746.41;231752.11000000002;35994.280999999995;0.0;18.919672;3.9337750000000002;124.535999;0.0;450.780422;0.0;38.890515;2510.5487599999997;175.50947;679.4239600000001;142.448988;0.0;0.0;19845.359;24565.166;2.0;VALOR
LECHE CARTON;;2553622.8000000003;20662.989999999998;10322.640300000001;454829.7800000001;1916007.8;1511256.5;404751.41000000003;279.63239;477.421265;29.252294000000003;7930.8527;32.811447;598.008324;519.2185;320.7689;724.3591560000001;771.8418599999999;824.0338300000001;4957.3928;174.11341;1178.64421;63656.825;78339.82999999997;2.0;VALOR
LECHE BOLSA;;1585.9726900000003;1095.4308039999999;0.0;64.358084;414.98343100000005;414.98343100000005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;136.130989;0.0;919.5560239999999;0.0;0.0;0.0;0.0;11.200301;0.0;2.0;VALOR
LECHE ENVASADA;;2955175.5999999996;26491.998;15247.7202;532827.81;2184209.6;1743463.7;440745.7;279.63239;501.568045;33.186069;8055.3886999999995;32.811447;1048.78873;519.2185;495.79037800000003;3234.9077999999995;1874.3510500000002;1503.45774;5116.4324;174.11341;1178.64421;83519.46299999999;102951.792;2.0;VALOR
LECHE ENTERA;;857126.77;10757.2577;2495.6111;169335.33;614535.77;490747.87;123787.897;102.60981399999999;355.146275;3.9337750000000002;3275.3377;13.35979;203.035798;495.51092000000006;205.34918;1895.46648;1192.6768299999999;856.9670000000001;1139.7949799999997;95.30213;888.49813;27264.077;27984.064000000006;3.0;VALOR
LECHE DESNATADA;;735431.87;5494.3447;2029.7756100000001;126053.145;561276.66;462837.87;98438.801;56.089890000000004;2.793638;0.0;1562.74363;0.0;104.685798;0.0;176.386764;188.21117900000002;301.92960999999997;46.18744;1770.62132;38.02841;0.0;14431.2545;24545.917;3.0;VALOR
LECHE SEMIDESNATAD;;1362616.9;10240.3931;10722.3324;237439.34;1008397.05;789878.1100000001;218518.99000000002;120.932687;143.628173;29.252294000000003;3217.3071899999995;19.451656999999997;741.0671669999999;23.70758;114.05446;1151.2301099999997;379.744653;600.30338;2206.0163100000004;40.78287;290.14607;41824.136;50421.807;3.0;VALOR
LECHE DE CABRA;;6615.1644;0.0;0.0;725.0290399999998;5709.729;5518.8314;190.897914;0.0;0.0;0.0;0.0;0.0;0.0;23.70758;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.414040000000002;141.284483;3.0;VALOR
LECHE SIN LACTOSA;;380429.02999999997;849.40452;1142.42388;63449.007;293671.07000000007;233543.8;60127.272000000004;0.0;19.567556;3.9337750000000002;469.412702;0.0;52.608049;0.0;50.285069;30.36037;12.782627999999999;15.128324;400.39052899999996;0.0;0.0;4427.405000000001;16420.2894;3.0;VALOR
LECHE ENRIQUECIDA;;393426.42000000004;1119.5873900000001;966.5956499999999;49778.309;321068.31;276285.31;44782.982;0.0;0.0;0.0;749.3799230000001;13.35979;1.388234;0.0;70.748445;0.0;14.209341;23.77713;49.642061;38.02841;0.0;4625.688300000001;15080.5357;3.0;VALOR
L.ENRQ.CON CALCIO;;179508.62;817.7836199999999;683.3263800000001;22994.233000000004;147487.418;127947.176;19540.232;0.0;0.0;0.0;677.3218;13.35979;0.0;0.0;67.26750100000001;0.0;12.210225000000001;0.0;14.980377;38.02841;0.0;1348.74579;5461.7541;4.0;VALOR
L.ENRQ.CON VITAMIN;;202903.91;301.80364799999995;273.935453;25070.495000000003;165882.02000000002;140731.457;25150.557;0.0;0.0;0.0;72.05807300000001;0.0;1.388234;0.0;3.480944;0.0;1.999116;23.77713;34.661682;0.0;0.0;2619.51336;8684.0973;4.0;VALOR
L.ENRQ.OTROS ADIT.;;11013.9055;0.0;9.333844;1713.5821200000003;7698.877199999999;7606.681799999999;92.19551799999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;657.4292;934.68305;4.0;VALOR
BIFIDUS+FIBRA;;3447.8957999999993;0.0;0.0;680.0599990000001;1718.5294;1635.45688;83.072615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;614.5422990000001;434.76424;5.0;VALOR
RESTO OTROS ADITI;;7566.0095;0.0;9.333844;1033.52229;5980.347859999999;5971.22496;9.122906;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.886901;499.91881000000006;5.0;VALOR
TOTAL OTRAS LECHES;;24245.304;1230.89968;68.489906;4146.0517;17040.165;13282.521099999998;3757.6427;0.0;1.9457650000000002;1159.1038600000002;35.467901000000005;1.4319439999999999;1.224647;0.0;2.841057;0.0;0.0;0.0;13.148323000000001;0.0;0.0;525.5877;1198.6417499999998;1.0;VALOR
LECHE CONDENSADA;;13998.611399999998;43.13488099999999;11.765309;2329.2772999999997;11197.926099999999;8712.9086;2485.0169000000005;0.0;0.0;0.0;17.972257;1.4319439999999999;1.224647;0.0;2.841057;0.0;0.0;0.0;0.389043;0.0;0.0;179.260885;219.27546199999998;2.0;VALOR
LECHE EN POLVO;;6572.664000000001;1162.5759600000001;52.190764;1374.25955;2773.9750999999997;2453.4747;320.50037999999995;0.0;1.9457650000000002;1159.1038600000002;15.425724000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;314.50861;879.7283900000001;2.0;VALOR
LECHE EVAPORADA;;3674.0273999999995;25.188718;4.533821;442.51471000000004;3068.2642000000005;2116.1386;952.12544;0.0;0.0;0.0;2.06992;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.75928;0.0;0.0;31.81818;99.637923;2.0;VALOR
PREPARADOS LACTEOS;;108060.77200000001;236.94324999999995;544.6960699999998;15719.1753;82874.754;74123.998;8750.757599999999;0.0;0.0;17.949180000000002;13.511057000000001;3.074095;1.415612;0.0;27.510326000000003;0.0;1.456489;0.0;1.560612;0.0;4.129518;3074.3045000000006;5593.2579;1.0;VALOR
DERIVADOS LACTEOS;;1502469.6;21444.16;3157.1295;200647.75999999998;1228498.4500000002;938971.84;289526.56;2772.44941;487.50844000000006;13.03558;1966.08923;31.852051999999997;8174.496300000002;978.55198;3677.9657;834.60953;440.28351;65.132657;1221.65236;69.325999;1671.65593;15287.398000000001;28749.132;1.0;VALOR
BATIDOS DE LECHE;;86872.956;220.413704;177.93906;13620.6693;68788.80699999999;57450.493;11338.3151;0.0;6.080161;0.0;41.001691;0.0;7.258526;0.0;5.335743;3.3620229999999998;13.506192000000002;1.519445;50.39035199999999;0.0;6.41826;1613.3192199999999;2404.3889;2.0;VALOR
BATIDOS CON CEREAL;;323.55548999999996;0.0;0.0;15.154754;305.08971;305.08971;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8389629999999997;0.472074;3.0;VALOR
BATIDOS DE YOGURT;;57882.325;27.047278000000002;7.545096;7929.6999;48838.581000000006;37149.58899999999;11688.9895;0.0;5.6474139999999995;0.0;3.465929;0.0;0.0;0.0;0.0;2.7440680000000004;0.0;0.0;0.681465;0.0;0.0;128.99283200000002;946.99467;2.0;VALOR
BATIDO YOG.SIN LACT;;1651.4208800000001;1.649924;0.0;606.24318;1014.6138400000002;985.48209;29.131830000000004;0.0;0.0;0.0;0.24271199999999998;0.0;0.0;0.0;0.0;0.968459;0.0;0.0;0.681465;0.0;0.0;8.011253;20.660118;3.0;VALOR
LECHES FERMENTADAS;;596684.31;2249.3433;1580.45413;82719.538;494370.95000000007;371038.24;123332.717;133.61711599999998;349.45189999999997;13.03558;473.84822899999995;2.9020300000000003;136.65900200000002;17.824934;82.36403699999997;166.08287;98.98981999999998;0.873725;265.03119;0.0;4.539992;3396.7327999999998;11871.080300000001;2.0;VALOR
YOGURT;;413060.08999999997;1437.42742;850.12895;51110.789000000004;348063.14;255856.01;92207.156;8.202662;235.435069;7.185772;361.727934;2.9020300000000003;94.617093;17.824934;72.037595;156.25909000000001;3.276839;0.873725;193.809925;0.0;4.539992;2518.5699999999997;8695.9119;3.0;VALOR
Y.CON ADITIVOS;;113295.213;167.737308;87.84109600000001;13183.5388;97117.272;67102.16599999998;30015.107000000004;0.0;12.618678;3.8769270000000002;33.58292;2.9020300000000003;7.465052999999999;8.024294;26.800697;4.859729;0.0;0.0;26.007694;0.0;0.0;351.59119000000004;2345.63529;4.0;VALOR
Y.SIN ADITIVOS;;299764.86;1269.6903;762.28797;37927.248999999996;250945.87000000002;188753.86;62192.05;8.202662;222.816389;3.308845;328.145019;0.0;87.152037;9.80064;45.236891;151.39937400000002;3.276839;0.873725;167.802252;0.0;4.539992;2166.9788;6350.276500000001;4.0;VALOR
YOGURT NATURAL;;100086.782;550.65317;244.17557;11532.657200000001;84913.367;62507.849;22405.518;0.0;154.728335;3.308845;184.02292999999997;0.0;28.964202999999998;7.635357;5.493367999999999;122.55255100000002;1.63842;0.0;88.683305;0.0;0.0;795.3598599999999;1858.9135;4.0;VALOR
YOGURT SABORES;;83369.31999999999;427.33923000000004;393.44885000000005;10998.167500000001;68896.129;51929.60500000001;16966.524;8.202662;8.960189999999999;0.0;19.160218999999998;0.0;3.568219;2.165283;22.816229;15.012072000000002;1.63842;0.873725;27.806766000000003;0.0;0.0;743.9151700000001;1888.99553;4.0;VALOR
YOGURT FRUTAS;;18693.733;31.360214;12.228172;2082.0663;16165.871000000001;9454.945399999999;6710.9254;0.0;5.7470859999999995;0.0;0.0;2.9020300000000003;1.226007;0.0;0.0;0.0;0.0;0.0;6.619673;0.0;0.0;67.53809199999999;334.66936000000004;4.0;VALOR
YOGURT DESNATADO;;86568.129;113.89729499999999;64.841023;10462.129400000002;73800.548;57225.977999999996;16574.571999999996;0.0;6.1346240000000005;0.0;3.058401;0.0;18.062185;8.024294;15.45648;4.720264;0.0;0.0;11.79756;0.0;4.539992;255.54860999999997;1855.5432000000003;4.0;VALOR
YOGURT ENRIQUECIDO;;5641.280900000001;82.28790599999999;6.510509999999999;1742.7850799999999;3459.5405000000005;2735.0345;724.50589;0.0;23.226796999999998;0.0;8.392726;0.0;9.920656;0.0;6.175917;4.290625;0.0;0.0;8.662128;0.0;0.0;70.322463;271.44184999999993;4.0;VALOR
OTROS;;118700.826;231.88976300000002;128.924881;14292.985;100827.706;72002.59700000001;28825.111999999997;0.0;36.638025;3.8769270000000002;147.093661;0.0;32.875819;0.0;22.095595;9.683586;0.0;0.0;50.240503000000004;0.0;0.0;585.8859100000001;2486.3484;4.0;VALOR
YOGURT SIN LACTOSA;;13123.751;62.710495;36.810223;3168.0258;9130.626400000001;8136.931;993.69536;0.0;48.269954000000006;0.659759;0.0;0.0;0.0;0.689272;0.0;0.0;0.0;0.0;2.3564560000000006;0.0;0.0;88.900369;635.98636;4.0;VALOR
L.F.CON BIFIDUBACTE;;106121.23700000001;522.18879;320.745292;16769.577999999998;86342.278;66825.79800000001;19516.481;125.414456;70.890091;0.0;106.67429800000002;0.0;10.627595;0.0;10.326443999999999;8.781826999999998;20.452075999999998;0.0;37.877318;0.0;0.0;401.31726999999995;1658.4626099999998;3.0;VALOR
O.LECHES FERMENTADS;;77502.999;289.726986;409.5798470000001;14839.172999999999;59965.524;48356.429000000004;11609.094300000002;0.0;43.126751000000006;5.849808;5.44601;0.0;31.4143;0.0;0.0;1.041948;75.26090599999999;0.0;33.343938;0.0;0.0;476.84546;1516.7057800000002;3.0;VALOR
LECHE FERM. SIN LACT;;13781.916000000001;119.86014599999999;36.810223;3348.4898;9526.8479;8532.3173;994.5303200000001;0.0;104.38297399999999;0.659759;0.0;0.0;0.0;0.689272;0.0;0.0;0.0;0.0;2.3564560000000006;0.0;0.0;93.95541999999999;655.2619000000001;2.0;VALOR
MANTEQUILLA;;17298.95;79.75254799999999;36.596146;2875.0196999999994;13481.224700000002;9592.6202;3888.6048000000005;0.0;9.559314;0.0;3.068566;0.355077;15.38566;0.54647;6.832191000000001;0.462403;2.4095459999999997;0.0;14.86533;0.0;0.4684;412.73821;409.53408999999994;2.0;VALOR
MANTEQ.ENV.LIGHT;;2316.563;1.7969719999999998;0.0;443.41774;1813.8520999999998;849.76097;964.09121;0.0;0.0;0.0;0.519324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2338359999999997;0.0;0.0;15.370466;41.606297000000005;3.0;VALOR
MANTEQ.ENV.NORMAL;;14982.3869;77.955576;36.596146;2431.6018;11667.3735;8742.8591;2924.5137000000004;0.0;9.559314;0.0;2.549242;0.355077;15.38566;0.54647;6.832191000000001;0.462403;2.4095459999999997;0.0;13.631492999999999;0.0;0.4684;397.36773000000005;367.92779;3.0;VALOR
QUESO;;348966.50000000006;14718.438999999998;574.63048;47124.797;270989.42;208945.06;62044.35599999999;66.800635;41.642579999999995;0.0;560.61159;13.762138;7832.513900000001;937.9375200000001;3536.5708;500.48986;156.956625;56.948983000000005;728.6089200000001;59.517342000000006;1590.3669899999998;6516.5749000000005;5894.2104;2.0;VALOR
QUESO FRESCO;;95223.79499999998;3384.4451;159.471531;13075.2176;75211.578;55725.47999999999;19486.100000000002;31.611309;13.321746999999998;0.0;112.67384900000002;2.474584;1677.2429000000002;108.899368;774.79424;231.59841899999998;73.60585899999998;24.168139999999998;176.03395500000002;5.517758000000001;196.218002;1403.3285299999998;1566.44473;3.0;VALOR
Q.FRESCO LIGHT;;26886.729;302.0092399999999;31.159255;3671.721000000001;22216.907999999996;16802.728;5414.1788;0.0;1.485392;0.0;4.275366;0.367108;95.214523;1.655877;55.361641000000006;99.41731499999999;0.0;0.352632;4.39612;0.0;0.0;173.11030199999996;485.89209;4.0;VALOR
Q.FRESCO SIN SAL;;402.1810100000001;29.097469999999998;10.237535000000001;63.574481999999996;267.208;246.63988000000003;20.568128;0.0;0.7074969999999999;0.0;0.0;0.0;15.770807000000001;0.0;0.0;0.0;0.0;0.0;0.611426;0.6907949999999999;0.0;14.106857;17.265862000000002;4.0;VALOR
Q.FRESCO BAJO SAL;;3388.0910999999996;764.1318300000001;10.46173;340.53209000000004;2063.3483;1930.7732;132.5749;0.0;0.177421;0.0;27.158759000000003;0.819142;426.57502999999997;1.984142;272.53002;0.0;2.242417;2.041359;26.904734;4.826963;41.181121;103.51877099999999;30.947498;4.0;VALOR
Q.FRESCO CALCIO/VI;;4024.9236;1.38361;3.305176;315.28708000000006;3656.4475;3547.3049000000005;109.142633;0.0;1.38361;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.031405;46.46871599999999;4.0;VALOR
QUESO FUNDIDO;;33911.602999999996;928.9998;51.77765599999999;4574.8942;27169.118000000002;21962.988;5206.129;3.9105369999999993;3.7369569999999994;0.0;6.086297;0.0;532.86171;7.099661;184.65867100000003;0.24715299999999998;7.068266;0.6315729999999999;54.301500000000004;0.0;0.7503289999999999;428.89448;743.98315;3.0;VALOR
QUESO TIERNO;;24197.551;504.51991;17.750322;2573.6313;20294.18;12248.129100000002;8046.0505;0.0;1.708386;0.0;51.993401999999996;0.0;178.279557;67.300655;85.766662;15.62739;0.0;0.0;7.274502;0.0;24.093893;218.39004800000006;445.6935399999999;3.0;VALOR
QUESO SEMICURADO;;97151.136;5731.9201;168.84469300000003;12790.8367;73323.089;59468.441;13854.648000000001;19.767634;9.328793;0.0;121.12724999999999;10.528835;3023.4988000000003;375.78850199999994;1568.1098;157.50908199999998;43.14651699999999;16.561131;301.44757000000004;19.406165;782.1444740000002;2277.4737999999998;1560.5119;3.0;VALOR
QUESO CURADO;;17288.274999999998;850.1272099999999;18.333925;2259.3411;13093.231099999999;10361.115800000001;2732.114;0.0;1.31384;0.0;23.75887;0.0;584.38873;128.077971;128.650406;6.963341;0.7224389999999999;8.301957;18.330275;12.80979;164.421851;559.68343;178.490045;3.0;VALOR
QUESO DE BOLA;;8506.7824;434.19243000000006;14.081959;737.10283;6813.848600000001;6418.0651;395.78360000000004;0.800215;1.848548;0.0;3.7301889999999998;0.0;277.72966;21.696694;111.75041;3.479559;6.792871;0.0;20.74828;0.0;65.48346599999999;246.86642300000005;169.77977800000002;3.0;VALOR
Q.EMMENTAL+GRUYERE;;4303.0864;139.19699699999998;2.0644940000000003;554.50254;3506.2406;2178.7052;1327.5352699999999;0.0;0.0;0.0;1.967226;0.0;73.742699;0.934449;52.141282;0.0;0.0;0.0;0.0;0.0;0.0;19.025366;79.154966;3.0;VALOR
QUESO TIPO AZUL;;4050.0397;87.596511;32.826717;537.41096;3245.0569;2195.9707;1049.08596;3.972416;1.1786440000000002;0.0;0.14366099999999998;0.0;33.230677;23.090214;39.15725199999999;1.043474;1.6315629999999999;0.0;3.5390770000000003;1.7711839999999999;8.581737;57.943963;55.618083999999996;3.0;VALOR
OTROS TIPOS QUESO;;64334.233;2657.4393;109.479172;10021.860100000002;48333.083;38386.171;9946.911699999999;6.738515;9.205659;0.0;239.130843;0.758719;1451.53936;205.049937;591.5420999999999;84.02141;23.989112000000002;7.286182;146.93378099999998;20.012436;348.673232;1304.96855;1094.53459;3.0;VALOR
QUESO LECHE CABRA;;25891.81;3373.4749;77.96935799999999;3790.5816;16757.382999999998;13904.6705;2852.7127;0.0;4.992818;0.0;34.84560999999999;1.8984429999999999;1627.1888599999997;247.78676099999996;974.7847399999999;107.306645;77.875362;19.420401;193.86348800000002;7.558242999999999;431.0688;877.12239;294.01666900000004;3.0;VALOR
QUESO LECHE OVEJA;;25883.591999999997;2777.5681000000004;115.53418399999998;3627.375200000001;16852.036;14106.421999999999;2745.6157;7.364927999999999;0.712503;0.0;101.488992;0.15810400000000002;1644.5376700000002;326.424176;628.06588;95.18584899999999;26.103899000000002;12.521108;44.206368;31.497743000000003;604.2529400000001;1157.59815;289.815021;3.0;VALOR
QUESO LECHE VACA;;37674.738;2870.1333999999997;65.389504;4874.392699999999;28118.176000000003;22246.023;5872.153399999999;12.592590000000001;1.856757;0.0;29.006428;0.0;1638.74232;95.12575700000001;568.04574;37.190926000000005;15.148013;7.631179;209.583258;13.227229000000001;167.393931;982.5694599999999;459.32178;3.0;VALOR
QUESO LECHE OTROS;;259516.34999999998;5697.260799999999;315.73746;34832.448;209261.82;158687.97000000003;50573.87500000001;46.843112999999995;34.0805;0.0;395.27056000000005;11.705591;2922.0451999999996;268.60077;1365.67451;260.806418;37.829361;17.376295;280.95580999999993;7.234118;387.651225;3499.2850000000008;4851.0569000000005;3.0;VALOR
QUESO SIN LACTOSA;;5749.338500000001;154.285968;3.274804;1122.6017299999999;4212.7249;3323.119999999999;889.6051000000001;0.0;0.9158099999999999;0.0;3.6164880000000004;0.0;75.46809199999998;9.26023;70.16515199999999;0.0;0.0;0.0;2.4932540000000003;0.0;0.642751;83.67608999999999;159.255498;3.0;VALOR
HELADOS Y TARTAS;;158478.48500000002;3114.8145400000003;119.61256499999999;13892.8256;136498.8;102110.795;34388.0027;2570.5228500000003;17.172878;0.0;832.8502299999999;11.051179999999999;55.58311800000001;21.602548;2.346181;2.518339;86.60311700000001;5.163549;24.614741000000002;9.808654;7.056672999999999;1306.03587;2675.07885;2.0;VALOR
HELADOS;;138927.154;2504.20688;72.80536599999999;12636.044600000001;119481.805;88146.87999999999;31334.9285;2114.17021;16.053009000000003;0.0;743.68001;8.551352;33.263098;21.602548;2.346181;2.518339;61.161041999999995;5.163549;20.725177000000002;0.0;6.352542;1069.5282189999998;2391.14514;3.0;VALOR
TARTAS;;19551.3228;610.607786;46.807193;1256.7810400000003;17017.0027;13963.928800000002;3053.0732700000003;456.35274499999997;1.119869;0.0;89.17027900000002;2.499828;22.32002;0.0;0.0;0.0;25.442079999999997;0.0;3.889564;9.808654;0.70413;236.50768300000001;283.93361699999997;3.0;VALOR
NATA;;44164.985;210.28182900000004;30.231657000000002;4985.4887;37598.066;29990.995;7607.072999999999;1.261095;9.095104000000001;0.0;7.358788;0.9546290000000001;12.119712999999999;0.0;7.26451;21.410449;46.590955000000015;0.0;40.698091;0.0;3.691927;462.36026000000004;867.50412;2.0;VALOR
NATILLAS;;35451.388999999996;102.912892;133.69834699999998;5518.007;28910.970000000005;22737.553000000004;6173.4167;0.0;5.819904000000001;0.0;3.332517;0.0;6.466714999999999;0.0;0.0;0.0;0.0;0.626951;22.346926;0.0;0.771707;236.76386100000002;544.9332300000001;2.0;VALOR
FLANES PREPARADOS;;40449.926999999996;247.98946999999995;88.04757599999999;5512.030299999999;33475.69;25793.906000000006;7681.783;0.0;4.519449;0.0;4.251268;0.0;28.517476000000006;0.0;18.572736000000003;91.22037100000001;0.0;0.0;37.86109400000001;0.0;2.488819;349.22606999999994;770.2030699999998;2.0;VALOR
CUAJADAS;;8908.3444;29.255406;8.019334;1388.1145000000001;7248.6003;6014.928;1233.67222;0.0;1.620875;0.0;0.889586;0.0;16.526578;0.0;0.507814;0.0;2.506372;0.0;2.5283360000000004;0.0;0.0;46.585281;186.87990700000003;2.0;VALOR
CREMA DE CHOCOLATE;;14009.0396;56.313781999999996;16.783506;2719.4988999999996;10572.0997;8212.781200000001;2359.3183;0.0;1.2617129999999999;0.0;18.002938999999998;0.0;0.687898;0.0;0.0;2.671475;0.0;0.0;5.685546;0.0;2.650884;163.04259199999998;460.6478800000001;2.0;VALOR
CREMA CATALANA;;1210.22376;22.249323999999998;0.582825;122.074539;1053.28972;961.13945;92.15021000000002;0.0;0.0;0.0;0.393082;0.0;0.32369099999999995;0.0;0.0;20.340295;0.0;0.0;1.585338;0.0;0.0;2.771326;8.863134;2.0;VALOR
POSTRES CON NATA;;12429.342500000002;11.489676;7.146694999999999;1517.73303;10632.284400000002;7068.994;3563.2895000000003;0.0;0.713116;0.0;0.0;0.0;0.0;0.0;0.0;1.075796;1.371777;0.0;0.829557;0.0;0.0;14.514746;246.17447999999996;2.0;VALOR
OT.DERIVADOS LACTEOS;;79662.843;353.85801000000004;375.84198599999996;10722.2678;66039.643;51904.773;14134.8725;0.247925;34.924;0.0;17.014982;2.826997;62.454123;0.6405460000000001;18.171802;22.231583;31.349092;0.0;25.925496000000003;0.0;53.20223299999999;637.7379;1462.63729;2.0;VALOR
OT.DERIVD.SIN LACTS;;5707.4904;24.284704999999995;11.676199;1378.3476;4104.3561;2674.7286;1429.6277400000001;0.0;6.734168;0.0;1.711106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.940691;136.173994;3.0;VALOR
PAN;;1281474.38;425919.62;5298.7508;86505.588;706366.91;533627.0499999999;172739.85000000003;381.778465;1677.49204;303.217371;22742.215999999997;160.49724500000002;2483.1800000000003;1539.1502100000002;6804.986500000001;24.244652;380270.5;609.42316;11558.412400000001;459.487307;881.83169;19436.551;12324.300700000002;1.0;VALOR
PAN FRESCO/CONGELADO;;1010204.0200000001;423758.73;4866.289600000001;47766.145000000004;485679.80999999994;360714.13;124965.692;365.279821;1513.98562;287.56784;22648.31;160.12250100000003;2324.4685;1531.4813899999997;6717.026900000001;21.057275999999998;379844.0;594.75592;11325.847199999998;450.34058600000003;801.4112899999999;16587.188;6114.283899999999;2.0;VALOR
PAN RESCO/CONG.GRAN;;609247.73;376850.25;4090.3899499999993;9314.32;180519.91999999998;112206.81;68313.127;309.105611;444.69348;231.17564199999998;20850.399000000005;123.002381;1624.2969800000003;1027.39583;6049.711299999999;4.7779;341024.63999999996;538.78203;8484.8969;382.00633;680.6526830000001;12556.237099999998;2976.1333999999997;3.0;VALOR
PAN RESCO/CONG.ENV.;;400956.28;46908.494999999995;775.8993999999999;38451.82699999999;305159.88;248507.29;56652.569;56.174202;1069.29219;56.392209;1797.9124199999999;37.120122;700.1714800000001;504.08563;667.3158299999999;16.279376;38819.37499999999;55.973890999999995;2840.9506;68.33425399999999;120.758659;4030.9519999999998;3138.1506;3.0;VALOR
PAN FRESCO INTEGRAL;;129148.714;49578.43600000001;248.816103;6657.9017;65166.83;37918.587;27248.243;37.14957;611.5967090000001;4.405884;2559.0610799999995;30.476151;118.75402199999999;385.68686;1883.88224;3.4171069999999997;44746.93800000001;35.508154000000005;864.6960999999998;4.406255;21.805646;3430.8203999999996;1094.9505;3.0;VALOR
PAN FRESCO NORMAL;;881055.2899999999;374180.31;4617.473400000001;41108.246;420512.98;322795.54000000004;97717.45;328.13025000000005;902.38887;283.16195899999997;20089.25;129.64637;2205.7144399999997;1145.7945100000002;4833.1447;17.640169;335097.07;559.2477799999999;10461.151399999999;445.93433600000003;779.605647;13156.367900000001;5019.3333;3.0;VALOR
PAN FRESCO SIN SAL;;43674.466;23254.301000000003;188.763762;2681.1001;15838.558599999998;12498.5161;3340.0422;2.192608;176.12130000000002;30.02766;845.85964;12.34606;25.870446;80.23089999999999;589.237381;1.388833;20600.823999999997;20.603415000000002;602.16022;0.0;0.0;645.3822659999998;140.26992799999996;3.0;VALOR
PAN INDUSTRIAL;;271270.39999999997;2160.8672;432.4613300000001;38739.442;220687.1;172912.95;47774.161;16.49865;163.50631599999997;15.649543;93.90332699999999;0.374743;158.711468;7.668851;87.95933399999998;3.1873760000000004;426.49978;14.667239000000002;232.56480900000003;9.146662000000001;80.42040800000001;2849.362;6210.0162;2.0;VALOR
PAN INDUSTRIAL FRES;;189960.64;954.2276899999999;215.41914999999997;28172.410999999996;154560.51;118571.629;35988.884999999995;2.885025;62.750741;1.987339;54.056096;0.0;81.197138;2.689598;47.714914;0.0;85.134054;7.7161740000000005;102.657679;7.280118000000001;77.896361;1630.16188;4285.9834;3.0;VALOR
PAN IND.F.INTEGRAL;;16044.636999999999;72.376661;15.092991;4996.9584;10240.971499999998;9574.3845;666.5867999999999;0.0;10.307160999999999;0.0;1.4576969999999998;0.0;6.471605;0.0;1.5055450000000001;0.0;0.9526549999999999;0.0;22.925687;6.128792000000001;6.613736;174.83973999999998;530.19599;4.0;VALOR
