Alimentos;;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;+ 50 AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;NORESTE;LEVANTE;ANDALUCIA;CENTRO-SUR;CASTILLA Y LEON;NOROESTE;NORTE;T.CANARIAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;Nivel;Hoja
LOMO EMB.NORMAL;;47.836;54.492;47.219;48.804;46.851;41.563;45.978;51.966;57.173;49.968;45.298;43.68;49.942;52.63;42.367;47.68;36.761;45.75;53.914;58.542;42.988;53.894;48.453;52.348;53.86;47.419;40.03;35.991;40.891;47.92;48.841;49.203;45.841;35.293;43.911;51.966;58.826;60.483;52.699;49.824;39.96;40.429;4.0;VALOR
LOMO E.N.AL CORTE;;14.859;18.088;15.636;14.443;13.472;12.75;14.238;20.621;17.399;15.367;14.364;14.314;14.976;18.714;12.171;15.579;8.201;14.587;18.119;20.607;9.358;20.348;13.884;17.278;21.849;20.263;12.087;8.763;13.857;15.184;15.478;15.371;12.637;6.529;10.128;20.621;19.889;24.898;13.972;19.082;11.207;10.916;5.0;VALOR
LOMO E.N.ENVASADO;;40.689;45.468;40.176;42.283;41.015;34.704;38.841;44.319;50.137;43.149;37.731;39.371;43.481;44.14;35.204;39.797;32.457;38.099;45.945;49.632;38.198;45.283;42.627;44.328;41.35;36.707;35.067;31.612;33.295;41.034;41.387;41.928;39.603;32.989;39.763;44.319;50.91;48.931;46.374;40.366;34.432;34.075;5.0;VALOR
LOMO EMB.IBERICO;;18.336;19.16;19.326;17.62;17.448;18.771;19.211;17.167;16.012;17.381;19.675;14.717;15.227;19.79;22.528;21.069;16.999;21.113;18.189;17.02;15.869;17.216;14.715;26.693;20.523;13.275;22.173;11.79;17.852;14.837;16.897;19.736;24.611;7.925;16.975;17.167;16.114;19.292;19.38;21.468;17.234;22.572;4.0;VALOR
LOMO E.I.AL CORTE;;8.728;9.537;9.285;8.944;7.074;8.521;9.302;7.8;7.233;8.082;9.543;4.865;7.43;9.184;11.418;10.235;7.162;10.27;9.03;9.888;8.604;8.2;4.123;15.02;9.05;7.675;7.041;6.818;6.236;7.688;8.205;7.873;14.262;2.867;9.341;7.8;8.129;11.13;7.454;10.958;5.723;11.359;5.0;VALOR
LOMO E.I.ENVASADO;;11.787;12.138;13.112;11.347;11.467;11.874;12.311;10.509;10.355;11.303;12.542;8.436;9.451;13.19;13.922;13.517;11.288;13.557;12.163;10.0;8.42;11.338;11.864;16.814;13.202;7.24;17.311;7.142;13.228;8.871;10.597;13.819;14.677;5.134;9.859;10.509;10.23;11.647;13.976;13.728;13.112;13.791;5.0;VALOR
OTRAS SALAZONES;;53.083;58.878;51.623;53.662;52.686;48.527;52.004;54.899;60.804;52.533;54.195;53.133;51.475;57.624;52.562;55.192;37.319;55.072;61.305;61.962;55.93;55.535;50.711;57.696;55.962;52.082;48.366;28.081;57.048;59.728;54.102;47.181;52.119;31.363;49.947;54.899;62.372;67.635;57.841;60.698;35.434;50.923;3.0;VALOR
O.SALAZONES AL COR;;25.473;26.925;21.834;27.262;23.955;25.941;25.958;23.981;25.201;23.575;28.214;17.326;21.499;28.332;29.235;28.755;17.83;27.637;30.791;27.544;22.229;29.122;24.655;29.629;35.043;23.897;20.729;15.288;29.107;33.309;25.642;20.768;24.291;14.181;19.335;23.981;26.691;35.763;23.15;32.085;13.934;29.081;4.0;VALOR
O.SALAZONES ENVASA;;40.774;46.736;41.102;40.824;41.308;34.951;38.933;44.868;51.359;41.681;39.992;50.007;41.404;44.236;37.186;40.85;26.773;41.68;46.543;51.384;47.003;40.781;37.559;45.293;34.492;42.303;36.723;18.207;42.961;43.459;42.529;36.399;40.017;21.311;41.691;44.868;52.258;50.814;47.402;45.617;27.169;35.504;4.0;VALOR
TOCINO Y MANTECA;;62.586;67.569;67.847;62.029;62.82;55.294;62.481;61.124;64.791;65.079;59.654;64.89;64.28;65.797;57.841;61.901;56.94;64.132;64.73;65.763;68.363;75.155;63.851;63.661;52.598;46.142;45.847;58.016;56.261;59.418;61.68;63.346;69.266;64.966;66.268;61.124;65.05;70.663;64.633;65.645;58.862;57.37;3.0;VALOR
TOCINO;;11.836;10.351;10.423;12.33;11.71;14.23;12.439;8.539;10.964;10.432;14.212;6.807;9.072;13.778;14.386;13.882;10.364;13.332;12.613;11.731;12.575;11.285;16.289;12.125;11.966;8.401;11.113;5.205;13.346;11.185;10.191;12.607;16.152;6.791;6.058;8.539;10.824;15.627;13.094;16.278;8.941;14.251;4.0;VALOR
CHORIZOS;;80.167;83.024;78.603;79.814;77.625;80.451;78.808;82.622;87.459;79.32;81.234;65.846;81.279;85.036;78.543;81.902;68.628;81.692;85.415;87.882;74.642;78.313;80.634;81.24;85.614;86.646;86.627;75.644;78.859;78.601;81.555;80.74;77.852;55.577;72.471;82.622;88.623;87.255;86.519;88.034;71.128;77.862;3.0;VALOR
CHOR.IBERICO;;33.348;36.745;32.708;34.484;29.498;31.921;33.891;30.642;32.868;33.35;33.477;21.411;30.502;38.635;34.107;36.443;25.288;36.94;38.852;33.859;30.401;30.754;33.524;37.46;36.008;33.005;36.668;27.961;24.533;31.432;34.483;33.577;35.268;16.254;28.917;30.642;35.273;39.44;35.632;44.456;27.512;32.943;4.0;VALOR
CHOR.NORMAL;;76.406;80.13;74.225;76.291;74.26;75.725;74.636;80.607;84.968;75.893;77.06;63.455;78.27;81.571;73.302;77.585;63.511;77.855;82.332;85.338;69.97;75.346;75.864;76.347;81.8;85.658;84.469;74.37;74.067;75.35;77.619;77.859;73.07;51.309;68.656;80.607;85.978;84.305;83.119;84.6;67.315;72.473;4.0;VALOR
CHORIZO DE PAVO;;5.933;6.662;4.189;5.848;6.13;6.47;5.702;6.976;6.804;6.377;5.404;4.696;6.291;7.392;4.41;5.962;4.714;5.906;6.57;6.968;5.994;6.06;8.915;5.139;3.441;4.592;4.391;5.981;4.923;7.374;5.873;5.859;5.333;3.493;6.413;6.976;6.687;7.401;5.599;7.647;6.644;4.206;4.0;VALOR
CHORIZO DE CERDO;;79.336;82.424;77.597;79.044;76.669;79.509;77.955;81.727;86.834;78.313;80.619;64.25;80.408;84.344;77.752;81.165;67.257;81.085;84.423;87.546;74.482;77.748;79.131;80.354;85.494;85.282;85.971;73.795;78.833;77.026;80.573;80.202;77.352;55.095;70.579;81.727;88.044;86.793;85.519;87.812;69.557;76.995;4.0;VALOR
SALCHICHON/SALAMI;;64.189;68.423;62.098;65.26;63.453;60.722;61.795;68.981;76.296;63.917;64.543;47.402;65.412;69.738;62.001;66.026;50.268;62.988;72.389;75.402;54.033;67.248;78.059;65.707;68.501;61.091;52.181;65.445;62.566;64.876;65.736;63.474;61.521;34.053;51.064;68.981;77.019;74.656;69.392;71.691;58.206;59.229;3.0;VALOR
SALCHICHON DE PAVO;;7.39;7.528;6.393;7.992;7.369;7.331;6.933;9.622;8.945;7.375;7.414;6.716;8.596;7.782;6.356;7.017;5.571;7.157;9.356;8.445;5.735;8.808;13.189;6.263;5.685;5.26;3.713;6.918;6.891;7.674;7.42;7.417;7.329;5.252;7.164;9.622;7.857;9.081;8.033;8.749;6.74;6.113;4.0;VALOR
SALCHICHON DE CERD;;62.604;67.146;60.414;63.185;61.739;59.518;60.218;67.43;74.747;62.119;63.222;45.148;63.789;68.09;60.602;64.505;48.359;61.172;70.899;74.361;52.648;65.454;76.346;64.069;67.149;59.409;50.685;63.905;62.223;62.424;64.311;61.871;59.912;31.906;48.878;67.43;75.698;73.839;67.902;69.84;56.232;57.645;4.0;VALOR
FUET/LONGANIZAS;;68.994;74.734;71.244;68.965;67.02;63.402;65.602;77.664;84.201;70.597;67.084;67.068;73.164;71.664;63.543;67.673;56.697;66.899;75.487;81.537;82.257;77.724;66.631;69.304;59.619;52.467;55.896;47.172;69.167;70.316;69.83;64.835;71.788;58.867;62.336;77.664;84.732;76.691;77.403;69.453;55.297;61.953;3.0;VALOR
FUET/LONGANIZ.PAVO;;10.217;11.568;10.484;10.274;9.554;9.443;9.048;17.063;13.574;11.455;8.704;9.001;12.389;10.969;7.619;9.364;7.659;9.516;12.199;12.558;14.783;10.822;11.625;8.585;6.61;5.96;6.768;7.863;10.561;10.793;10.579;8.998;10.668;9.264;10.482;17.063;12.562;10.492;11.912;9.62;8.581;7.714;4.0;VALOR
FUET/LONGANIZ.CERD;;67.323;73.225;69.456;67.562;65.081;61.488;63.91;75.828;82.851;68.954;65.376;65.715;71.361;70.131;61.87;66.062;54.6;65.366;74.015;80.14;81.191;76.535;64.486;67.43;58.25;50.599;53.56;44.83;67.117;68.982;68.248;63.061;69.871;55.403;61.359;75.828;83.765;75.793;75.107;67.697;53.861;60.129;4.0;VALOR
OTROS PROD.CURADOS;;59.663;64.572;57.97;59.13;57.134;58.259;59.093;60.309;63.818;59.072;60.435;53.537;58.346;64.454;59.072;61.853;50.803;61.106;63.963;64.967;63.226;60.657;52.223;59.792;67.993;63.254;59.747;49.121;62.585;59.511;59.126;59.616;60.196;46.667;52.474;60.309;63.013;70.261;63.557;66.875;48.855;58.905;3.0;VALOR
O.PROD.CURAD.CORTE;;26.372;27.605;26.425;25.088;24.453;27.909;27.299;24.075;22.801;24.624;28.611;19.144;22.352;30.454;28.637;29.616;21.837;28.591;29.803;26.634;24.445;28.577;21.991;23.707;36.853;35.818;26.986;31.54;24.082;28.391;25.427;28.039;25.615;17.381;18.683;24.075;22.654;36.293;27.858;33.876;22.789;27.595;4.0;VALOR
O.PROD.CURAD.ENVAS;;48.719;52.529;47.381;48.864;47.257;46.754;47.657;51.412;54.41;48.998;48.396;47.576;48.805;52.568;46.365;49.55;40.95;49.065;52.349;54.757;54.656;48.443;41.668;51.117;54.17;46.88;49.621;31.233;51.417;47.471;49.112;47.295;50.194;40.371;44.635;51.412;54.021;56.579;52.021;53.677;38.321;46.503;4.0;VALOR
SALCHICHAS;;69.955;76.706;70.408;70.359;68.747;63.297;64.772;85.856;89.53;73.074;66.029;78.602;79.18;70.705;57.824;64.464;53.162;66.86;78.241;86.8;67.006;59.015;78.003;76.226;71.051;67.986;62.48;73.597;64.396;72.208;69.652;71.325;68.677;61.213;70.572;85.856;89.055;78.16;82.9;67.923;52.618;55.834;3.0;VALOR
JAMON COCIDO;;83.026;87.321;83.07;82.559;81.731;80.237;82.46;84.286;86.12;83.196;82.826;75.391;81.422;87.207;83.204;85.271;75.645;84.415;87.092;86.756;83.275;83.39;81.415;84.102;82.274;83.583;81.46;84.619;80.876;84.545;82.086;83.34;84.288;65.061;78.695;84.286;86.681;90.288;87.029;88.328;77.056;82.067;3.0;VALOR
J.COC.SIN/BAJO SAL;;13.017;15.94;14.329;11.411;11.822;11.962;12.788;13.455;14.433;13.804;12.056;7.909;11.874;16.319;11.806;14.142;9.462;13.546;15.282;14.729;16.484;11.797;12.139;11.995;10.177;13.192;10.636;19.299;11.539;11.321;14.762;12.161;12.42;6.808;9.705;13.455;13.835;19.438;14.557;16.516;10.173;11.618;4.0;VALOR
PALETA COCIDA;;8.515;9.605;7.707;6.793;9.135;9.515;8.874;8.75;7.209;8.112;9.223;5.798;6.637;10.874;9.212;9.969;6.499;8.8;9.053;10.442;10.68;6.081;10.405;7.126;9.323;8.54;8.606;12.857;7.532;7.695;9.04;7.901;9.702;1.135;5.352;8.75;7.912;13.795;9.474;10.575;8.887;9.226;3.0;VALOR
FIAMBRES;;92.654;94.45;93.72;92.307;91.87;91.059;91.677;94.879;96.993;93.537;91.528;93.283;94.202;94.133;89.692;92.004;86.932;93.482;94.615;96.759;90.994;92.397;94.641;94.804;93.485;90.53;89.49;92.621;92.423;92.235;92.878;92.819;92.368;86.442;94.147;94.879;96.999;96.878;94.491;94.698;88.178;89.186;3.0;VALOR
PAVO;;79.643;84.983;82.445;78.809;78.597;74.174;77.921;84.955;86.551;83.605;74.59;84.742;84.171;81.976;71.504;76.975;71.145;79.952;83.486;86.273;74.443;78.155;84.168;83.235;80.197;79.004;80.092;74.646;79.247;81.625;78.577;80.004;80.08;77.734;85.347;84.955;86.814;87.126;83.187;82.331;74.842;69.462;4.0;VALOR
POLLO;;28.901;32.292;32.406;29.159;27.01;24.376;27.461;35.882;34.037;32.462;24.546;35.708;33.681;31.012;21.104;26.229;24.764;27.252;32.448;33.06;26.959;25.834;33.842;32.006;29.273;23.584;25.247;31.259;25.59;26.692;28.386;29.825;32.316;29.377;31.66;35.882;35.0;33.673;29.094;31.367;29.319;20.028;4.0;VALOR
PROD.A BASE SANGRE;;28.245;27.96;28.353;30.465;26.095;27.669;29.347;23.063;26.193;25.555;31.763;16.131;23.476;32.623;31.817;32.22;23.508;32.697;29.386;27.638;24.804;27.811;29.543;30.403;34.957;26.238;41.614;11.538;25.543;29.485;27.016;30.286;28.43;15.672;22.765;23.063;27.497;32.176;27.153;36.715;24.434;31.958;3.0;VALOR
MORCILLA;;27.402;27.434;27.064;29.46;25.603;26.709;28.453;22.33;25.479;24.825;30.758;14.788;22.909;31.669;30.781;31.231;23.126;31.211;28.611;27.002;24.067;26.394;27.622;30.023;34.77;25.985;41.083;11.538;24.553;28.598;26.06;29.62;27.616;14.906;21.564;22.33;26.816;31.061;26.577;35.471;24.314;30.873;4.0;VALOR
FOIE-GRAS Y PATES;;63.608;66.465;64.79;63.941;62.068;60.725;62.996;63.306;68.434;63.7;63.517;61.322;61.438;69.8;61.219;65.685;55.673;65.164;66.796;68.762;65.314;66.295;72.449;65.663;58.225;39.958;63.434;53.432;63.862;65.797;63.244;62.591;63.943;50.187;57.287;63.306;69.462;72.509;65.525;71.177;59.865;60.127;3.0;VALOR
COCIDOS Y OTROS;;70.655;75.895;73.809;70.435;68.888;65.042;67.516;80.2;84.034;73.126;67.658;77.304;76.343;72.964;61.851;67.348;55.667;70.694;78.538;83.28;71.25;72.029;71.649;75.435;73.72;60.664;63.116;66.528;71.454;69.744;72.025;68.645;70.884;62.101;74.055;80.2;84.251;82.974;80.208;72.336;55.78;59.889;3.0;VALOR
COCIDOS Y O. CORTE;;19.097;19.276;19.4;19.543;19.251;18.908;19.693;19.509;17.171;18.266;20.343;14.589;16.988;22.385;19.691;21.083;14.143;21.658;21.272;20.134;16.168;19.21;20.009;20.112;22.398;21.7;14.814;28.285;20.825;19.77;18.478;20.095;18.589;11.717;16.367;19.509;17.584;29.259;17.256;26.427;13.436;18.921;4.0;VALOR
COCIDOS Y O.ENVASA;;65.806;71.897;69.684;64.8;64.062;59.676;61.773;78.168;81.98;69.197;61.609;76.257;73.12;67.424;54.757;61.116;50.056;64.37;74.012;80.325;67.584;68.328;65.897;70.966;69.568;53.317;57.634;58.566;65.591;65.635;67.443;63.193;65.965;60.31;70.884;78.168;81.66;77.42;77.656;63.962;49.923;52.503;4.0;VALOR
COCIDOS DE PAVO;;8.778;9.193;8.732;7.521;9.55;9.768;9.345;6.034;6.881;8.098;9.715;7.035;7.243;10.541;9.149;9.747;7.41;9.899;9.179;8.767;8.887;8.719;7.097;11.058;13.16;7.685;4.817;10.854;7.398;6.562;9.024;10.294;9.257;8.08;8.155;6.034;7.776;12.912;9.356;11.617;7.015;8.808;4.0;VALOR
COCIDOS DE CERDO;;68.447;73.957;71.659;68.61;66.49;62.208;64.97;78.82;83.045;71.234;65.04;76.696;74.812;70.639;58.52;64.569;52.664;67.956;76.533;82.165;69.188;71.137;69.054;73.534;71.669;57.358;59.636;63.788;68.743;67.62;69.967;66.501;68.316;60.892;72.894;78.82;83.225;81.304;78.805;68.377;52.771;56.544;4.0;VALOR
TOTAL PESCA;;99.364;99.506;99.328;99.464;98.907;99.428;99.367;99.333;99.509;99.251;99.514;98.615;99.351;99.558;99.724;99.639;99.014;99.458;99.357;99.658;99.399;99.497;99.526;99.226;99.217;99.523;99.492;98.26;99.048;99.509;99.435;99.186;99.418;97.777;98.985;99.333;99.678;99.861;99.195;99.801;99.021;99.71;1.0;VALOR
PESCADOS;;96.056;97.689;95.294;95.666;94.54;96.258;96.077;96.204;96.532;95.169;97.292;89.74;95.655;97.207;98.387;97.765;93.736;96.357;97.076;97.351;95.705;96.485;96.695;95.911;97.026;95.873;96.685;92.48;93.766;97.318;96.244;95.468;96.018;86.5;93.207;96.204;97.488;98.275;95.272;98.645;93.426;98.382;2.0;VALOR
PESCADOS FRESCOS;;88.727;92.354;87.612;88.064;84.696;89.076;89.274;87.38;88.979;87.623;90.577;77.614;87.378;91.29;93.651;92.347;85.538;90.162;89.373;90.279;88.514;90.464;90.269;87.889;89.724;90.34;90.814;73.688;86.56;89.93;88.432;88.104;90.047;73.167;84.251;87.38;90.091;92.726;87.988;94.421;84.17;93.835;3.0;VALOR
PESCADOS CONGELADOS;;83.973;87.222;82.595;83.186;84.349;82.321;83.28;87.227;86.455;82.757;85.562;79.307;83.794;85.577;85.467;85.523;76.359;84.495;87.732;89.146;81.775;86.496;88.33;86.65;82.694;77.82;77.461;82.059;81.942;85.63;84.522;82.789;83.599;70.512;79.636;87.227;88.348;90.923;84.394;88.287;75.284;84.45;3.0;VALOR
MERLUZA/PESCAD;;78.03;82.028;75.666;76.622;74.692;79.324;77.66;80.76;79.378;75.011;81.895;68.43;73.889;80.29;84.053;82.117;70.886;80.1;79.586;82.858;75.513;77.156;79.892;81.354;84.092;79.239;78.694;57.683;74.386;78.605;77.499;77.594;80.747;56.26;68.354;80.76;81.254;81.766;78.27;84.385;66.409;84.133;3.0;VALOR
MERLUZA/PESCAD.FRE;;51.197;55.713;50.023;49.162;44.597;54.56;53.054;46.369;47.937;47.022;57.222;29.476;43.266;54.895;63.649;58.918;46.338;55.146;52.776;51.656;52.905;48.823;49.065;53.162;61.609;59.61;54.954;15.997;44.859;55.262;49.501;50.123;55.496;25.079;34.369;46.369;51.654;58.552;47.763;60.255;41.847;63.66;4.0;VALOR
MERLUZA/PESCAD.CON;;57.566;62.078;57.118;55.507;57.321;55.928;55.784;66.8;62.756;56.997;58.359;57.22;58.704;59.359;56.191;57.838;47.151;58.079;61.639;66.573;50.977;60.851;64.019;63.208;59.311;50.15;50.65;52.191;61.516;57.115;57.109;57.473;57.962;43.75;54.041;66.8;65.313;62.93;59.937;62.773;44.857;55.128;4.0;VALOR
SARDINA/BOQUERON;;59.058;63.151;56.102;56.646;55.323;62.614;61.226;48.8;58.252;54.176;66.2;37.417;51.773;63.867;72.135;67.614;52.072;62.632;62.671;61.069;56.207;61.037;65.512;59.08;59.908;62.491;59.798;33.085;58.443;62.523;58.333;59.281;57.593;35.954;40.822;48.8;60.486;70.23;55.304;71.265;46.406;72.286;3.0;VALOR
BOQUERONES FRESCOS;;45.906;49.219;45.214;43.898;44.045;47.194;47.351;39.906;46.745;42.475;51.327;22.786;41.652;50.635;56.046;52.971;38.239;48.667;49.552;49.903;42.41;48.957;57.261;47.17;44.347;35.276;53.155;14.447;41.804;47.017;45.929;46.045;46.318;31.241;28.354;39.906;48.85;58.645;43.878;55.878;32.855;55.76;4.0;VALOR
SARDINAS FRESCAS;;38.9;44.267;35.679;37.012;35.06;41.632;41.089;32.829;34.488;35.344;44.587;26.171;33.335;41.797;49.541;45.275;32.863;45.223;43.523;35.014;38.883;41.968;40.434;36.79;43.761;52.696;25.992;26.215;33.054;43.926;38.456;38.229;38.882;24.751;30.332;32.829;36.235;44.661;35.485;51.436;28.26;50.067;4.0;VALOR
ATUN Y BONITO;;44.476;53.875;46.366;43.119;38.972;39.225;45.776;40.974;42.24;43.171;46.277;34.79;38.022;50.042;48.876;49.432;36.588;48.723;46.327;47.535;39.782;40.746;47.234;43.457;54.379;45.901;54.3;44.649;45.56;44.041;42.431;45.996;47.695;23.254;41.854;40.974;45.063;50.368;46.24;53.244;34.949;49.124;3.0;VALOR
TRUCHA FRESCA;;24.773;27.505;30.118;25.766;22.716;19.77;24.555;27.119;28.416;25.963;24.034;27.844;25.274;28.755;23.661;26.214;18.896;25.523;28.49;28.356;22.354;28.196;29.191;26.712;28.802;25.059;24.966;1.783;17.242;27.56;25.476;23.528;26.09;19.716;24.272;27.119;29.037;31.481;27.314;29.956;21.711;22.779;3.0;VALOR
LENGUADO;;17.53;20.438;16.649;17.387;17.239;16.085;18.076;18.432;15.921;15.975;19.589;12.183;14.187;18.484;22.119;20.204;14.409;18.247;19.84;18.935;17.827;15.783;20.528;17.429;19.715;14.087;20.454;15.57;13.773;22.466;16.188;16.328;20.308;9.121;10.351;18.432;17.602;22.566;14.066;21.758;12.33;20.934;3.0;VALOR
LENGUADO FRESCO;;15.025;17.623;14.97;15.312;13.605;13.456;15.593;15.111;13.656;14.021;16.51;9.128;12.369;16.23;18.944;17.494;13.026;15.348;16.808;15.93;15.384;12.068;18.165;14.69;17.218;12.532;18.962;13.438;10.105;17.457;14.168;14.863;17.737;7.507;9.161;15.111;15.606;19.507;12.094;17.968;11.768;18.086;4.0;VALOR
LENGUADO CONGELADO;;4.086;4.826;3.885;3.527;6.057;3.423;4.242;4.414;3.12;3.504;4.781;3.994;3.12;4.318;4.828;4.55;2.682;4.509;4.871;5.341;4.427;4.474;5.545;3.567;3.836;2.342;3.088;3.95;6.253;6.32;3.821;2.538;5.531;4.667;1.441;4.414;3.977;4.437;5.004;6.005;1.415;4.464;4.0;VALOR
BACALAO;;65.618;69.788;63.641;64.396;63.245;65.787;67.285;64.078;61.081;61.663;70.889;51.279;56.875;70.953;75.831;73.271;59.715;68.828;66.939;68.017;64.855;69.151;69.9;63.804;68.674;64.162;65.861;48.105;65.079;69.213;64.942;64.388;66.021;35.282;48.047;64.078;64.817;76.846;60.666;75.862;59.43;75.443;3.0;VALOR
BACALAO FRESCO;;52.175;58.823;48.992;51.352;49.299;51.37;53.559;53.101;51.283;49.366;56.631;39.92;45.819;57.583;60.735;58.998;44.806;57.217;53.591;54.226;47.341;55.682;56.647;53.007;56.652;54.729;58.896;23.656;48.672;55.927;52.23;50.641;52.582;26.918;43.228;53.101;52.027;62.11;50.349;62.614;43.855;60.371;4.0;VALOR
BACALAO CONGELADO;;37.171;40.032;34.305;35.273;37.932;38.06;38.827;33.201;30.827;33.32;41.858;25.331;29.582;39.401;46.126;42.641;33.918;39.253;37.467;38.701;45.641;37.967;41.351;34.704;31.967;27.814;23.601;38.327;42.587;41.807;36.185;34.307;37.886;18.375;21.924;33.201;34.669;47.249;32.028;42.651;32.067;45.505;4.0;VALOR
BACALADILLA;;36.534;41.051;33.032;35.853;34.343;38.105;37.663;41.785;36.064;34.195;40.874;34.44;31.176;41.762;43.242;42.205;28.936;40.664;39.117;39.415;28.297;43.752;45.854;39.222;39.764;37.184;31.77;9.077;35.671;39.1;37.425;33.805;37.174;19.265;28.216;41.785;37.57;46.806;35.549;46.637;28.213;42.32;4.0;VALOR
CABALLA FRESCA;;27.595;30.43;27.316;29.386;24.681;26.092;29.066;26.06;25.97;25.24;31.448;21.884;21.977;30.546;34.638;32.125;22.353;33.438;27.563;28.854;23.125;34.245;30.887;24.856;29.258;31.724;27.327;23.578;25.95;28.406;27.768;27.916;26.851;19.559;22.833;26.06;26.947;31.517;29.412;35.154;19.045;34.515;3.0;VALOR
SALMON;;66.327;74.907;68.916;65.386;62.072;59.803;66.36;66.577;67.12;67.309;65.19;52.97;66.764;69.716;67.056;68.461;60.458;66.813;68.491;70.676;66.269;67.917;67.37;68.345;69.727;62.688;67.844;50.431;65.353;66.924;65.057;66.014;70.723;53.119;59.818;66.577;69.156;73.675;67.753;73.459;58.887;66.641;3.0;VALOR
SALMON FRESCO;;60.979;70.101;63.169;60.614;56.893;53.434;60.782;62.753;62.705;62.446;59.403;48.266;62.044;65.238;60.63;63.041;53.988;61.806;63.19;66.204;57.954;62.046;62.993;64.379;67.824;61.262;64.915;34.412;59.849;61.471;59.594;60.508;65.907;45.829;55.234;62.753;64.714;68.062;62.603;69.441;53.605;60.651;4.0;VALOR
SALMON CONGELADO;;19.731;22.622;21.285;18.084;18.915;18.673;19.67;21.601;19.198;20.129;19.295;20.656;19.1;19.916;20.446;20.156;18.764;18.975;21.444;20.497;24.085;20.929;21.092;19.917;15.999;11.608;10.279;28.635;15.716;17.033;19.575;20.156;23.662;17.613;18.707;21.601;18.715;24.191;21.235;19.594;17.692;19.433;4.0;VALOR
LUBINA;;43.97;52.726;43.536;44.677;38.119;39.007;44.625;43.704;44.355;44.106;44.551;41.829;40.907;47.904;47.58;47.569;36.558;48.624;45.304;47.476;41.697;43.221;40.598;48.298;51.714;48.12;48.87;25.716;43.45;48.177;41.43;44.634;45.818;29.718;42.997;43.704;47.675;50.445;43.327;53.614;33.096;46.874;3.0;VALOR
DORADA;;50.198;58.504;51.662;49.149;43.864;46.361;50.2;52.268;51.291;50.13;50.649;43.395;48.14;54.594;51.947;53.281;42.241;52.68;51.186;56.143;45.88;50.87;54.027;53.829;54.483;49.971;49.999;34.165;44.038;53.186;49.478;50.387;51.643;31.96;49.335;52.268;54.016;59.046;48.063;58.188;40.859;51.389;3.0;VALOR
RODABALLO;;8.947;10.212;8.387;9.355;8.569;8.28;9.493;9.25;5.756;8.345;9.687;3.786;5.983;10.258;11.004;10.615;7.546;10.15;9.623;8.764;10.192;6.775;8.533;8.978;13.772;13.11;9.98;2.441;8.269;8.935;8.68;8.256;11.486;3.622;5.389;9.25;6.745;12.449;9.927;11.939;3.292;11.109;3.0;VALOR
RAPE;;25.531;30.163;25.407;24.422;19.38;26.498;27.09;20.037;21.823;23.162;29.025;10.63;18.495;29.27;32.434;30.576;20.177;31.79;23.756;26.443;30.968;23.741;20.662;23.547;26.828;38.013;31.916;8.374;29.333;27.611;25.416;23.462;26.201;7.057;15.919;20.037;23.605;31.69;24.298;34.562;16.7;32.998;3.0;VALOR
OTROS PESCADOS;;82.102;85.911;78.456;81.759;79.506;82.78;82.88;80.566;80.611;79.271;85.967;71.529;77.871;85.582;88.418;86.882;75.545;84.16;84.487;85.197;77.078;83.375;86.079;81.972;86.871;84.167;82.607;76.783;83.992;86.064;81.928;80.825;79.936;61.716;73.416;80.566;83.857;90.007;80.843;89.702;74.974;87.697;3.0;VALOR
OTROS PESCADOS FRE;;64.802;69.871;62.597;64.391;60.424;64.873;66.586;64.502;60.369;62.275;69.271;55.272;58.349;69.741;74.978;71.979;59.107;68.411;68.612;64.544;61.697;62.388;68.214;63.101;72.889;73.163;68.691;55.918;58.127;69.924;64.422;64.224;64.255;43.354;54.072;64.502;63.64;72.116;62.573;76.143;56.928;74.629;4.0;VALOR
OTROS PESCADOS CON;;59.053;63.773;56.767;58.605;58.2;57.102;58.296;62.574;62.558;57.489;61.07;52.882;58.236;61.858;60.102;61.015;47.826;59.441;64.299;67.681;48.072;66.132;67.288;63.278;59.556;53.059;55.472;56.257;65.224;65.896;59.571;54.898;55.386;39.845;52.411;62.574;66.489;70.407;60.816;63.834;48.617;58.013;4.0;VALOR
PEZ ESPADA/EMPERDR;;21.47;27.407;25.208;19.47;18.714;17.534;21.005;31.289;22.163;21.141;21.942;17.619;21.4;24.508;20.835;22.772;13.373;21.968;25.172;28.397;13.936;37.134;29.474;26.476;15.906;12.465;10.559;5.097;22.833;21.892;20.885;19.086;25.833;11.887;20.425;31.289;25.413;31.048;21.12;24.977;13.661;19.554;4.0;VALOR
