Alimentos;;T.ESPAÑA;TIENDA TRADICIONAL;ECONOMATO/COOPERATIVA;HIPERMERCADO;SUPER+AUTO+GRAN ALMACEN;SUPER+AUTOSER;TIENDA DESCUENTO;TIENDA CONGELADOS;HERBORISTERIAS;VENTA A DOMICILIO;FARMACIAS;PESCADERIAS;CARNICERIA/CHARCUT;MERCADILLOS/AMBULANTES;MERCADOS & PLAZAS;LECHERIAS;PANADERIAS;BAR/BODEGAS;VERDULERIA/FRUTERIA;AUTOCONSUMO (C.PROPIA);COMPRA DIRECTA PRODUCTOR;RESTO CANALES;E-COMMERCE;Nivel;Hoja
MAYOR 1 LITRO;;95213.71299999999;23795.026000000005;3653.1829299999995;8897.7806;42400.770000000004;36726.717;5674.052;581.57216;16.58225;812.301882;0.0;26.175810000000002;175.35088099999996;127.64855;330.68445399999996;0.0;240.17661999999999;20548.460000000003;1323.81368;664.565567;1823.53462;11366.0185;1672.8889579999998;2.0;VALOR
BOTELLA;;36899.38;9335.0565;1432.620604;2297.29638;15533.531699999998;12512.3841;3021.14826;0.0;0.0;812.301882;0.0;0.0;0.0;127.64855;51.761483999999996;0.0;143.1305;8308.302599999999;536.8960999999999;586.148087;1132.92166;4706.216160000001;935.639454;3.0;VALOR
CARTON;;1395.71684;0.0;0.0;0.0;1395.71684;1395.71684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;VALOR
BAG IN BOX;;10209.4492;2019.0314399999997;221.46605;3140.32593;3277.6892;3079.5087000000003;198.180474;581.57216;16.58225;0.0;0.0;0.0;44.09141;0.0;12.35224;0.0;97.04606;791.40454;396.75865;58.47821;0.0;1464.91318;27.544868;3.0;VALOR
OTS.MAYOR LITRO;;46709.171;12440.935999999998;1999.0962499999998;3460.1585000000005;22193.832999999995;19739.107999999997;2454.72335;0.0;0.0;0.0;0.0;26.175810000000002;131.259475;0.0;266.57073;0.0;0.0;11448.753700000001;390.15894000000003;19.93927;690.6129599999999;5194.88969;709.70453;3.0;VALOR
T.VINOS CON DOP+IGP;;910203.27;49230.703;5355.571599999999;182810.72;572587.0199999999;457540.37000000005;115046.64399999997;661.227029;381.350599;7505.592960000001;0.0;109.46903999999999;1177.02286;37.86316;1280.4936;10.48529;378.99916199999996;41584.19700000001;1660.435;944.89291;6582.9573900000005;59806.21199999999;25341.8049;2.0;VALOR
VINOS CON DOP;;840747.8;39040.9753;4321.668100000001;171077.16000000003;539140.08;432168.2500000001;106971.819;661.227029;316.23233899999997;7456.253990000001;0.0;109.46903999999999;870.480299;37.86316;478.15051200000005;0.0;257.81604200000004;33603.1228;980.45614;944.89291;5428.612375000001;50688.59000000001;22611.7689;3.0;VALOR
VINOS TRANQUILOS;;642066.47;26957.659200000002;3954.1719000000003;135389.33500000002;416345.86;329453.42;86892.444;574.645469;257.538889;5946.56387;0.0;0.0;573.047689;37.86316;377.5493620000001;0.0;94.21095;23007.584;910.44292;922.0592;3612.467065;33624.913;15275.632000000001;4.0;VALOR
TRANQUILO NACIONA;;631173.71;26574.779300000002;3934.8860000000004;132522.239;409114.29000000004;324778.78;84335.522;574.645469;257.538889;5946.56387;0.0;0.0;573.047689;37.86316;377.5493620000001;0.0;94.21095;22624.7045;910.44292;922.0592;3612.467065;33357.990999999995;15150.583400000001;5.0;VALOR
TRANQUILO EXTRANJ;;10892.7983;382.87975;19.28585;2867.09026;7231.5721;4674.6462;2556.9261699999997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;382.87975;0.0;0.0;0.0;266.92276;125.048443;5.0;VALOR
TRANQUILO TINTO;;437606.78;20107.1112;3598.0218999999997;98167.50200000001;273700.37000000005;216724.05999999994;56976.347;433.83968000000004;214.031621;5245.98427;0.0;0.0;524.390179;0.0;377.5493620000001;0.0;43.58836;16816.7062;618.57171;922.0592;1124.0813600000001;24469.1662;10272.473999999998;5.0;VALOR
TRANQUILO BLANCO;;182713.94000000003;6236.912;297.806848;33379.234;126827.26;100230.622;26596.641;127.02792300000002;43.507271;700.5785900000001;0.0;0.0;48.657583;37.86316;0.0;0.0;50.622589999999995;5595.60116;291.87122;0.0;2425.934305;8339.03314;4469.318499999999;5.0;VALOR
TRANQUILO ROSADO;;21745.802;613.63665;58.343239999999994;3842.5966000000008;15818.2237;12498.765;3319.4571999999994;13.77787;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;595.27453;0.0;0.0;62.45149000000001;816.71263;533.838072;5.0;VALOR
ESPUM(IN.CAVA)+GAS;;147818.704;11079.941769999998;281.114116;26113.5746;85761.19;70902.661;14858.535199999998;83.64711;58.693439999999995;1500.9421000000002;0.0;109.46903999999999;150.695095;0.0;100.60114;0.0;137.62525;9939.6815;46.71204;22.83371;1816.14561;14483.701000000001;6759.25431;4.0;VALOR
ESPUMOSOS(IN.CAVA;;147224.28399999999;11066.662469999997;281.114116;25939.392200000002;85399.193;70540.65400000001;14858.535199999998;83.64711;58.693439999999995;1500.9421000000002;0.0;109.46903999999999;150.695095;0.0;100.60114;0.0;137.62525;9926.4022;46.71204;22.83371;1816.14561;14467.478;6730.52903;5.0;VALOR
GASIFICADOS;;594.41003;13.279290000000001;0.0;174.18056;362.00209;362.00209;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.279290000000001;0.0;0.0;0.0;16.222794999999998;28.725279999999998;5.0;VALOR
VINOS DE AGUJA;;5172.401599999999;35.238929999999996;3.543645;1148.6483399999997;3700.7844999999998;2672.9275;1027.8567699999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.31166;15.92727;0.0;0.0;0.0;265.040961;19.14546;4.0;VALOR
VINOS LICOROSOS;;45690.21;968.1364239999999;82.838234;8425.5946;33332.226;29139.238;4192.9863000000005;2.934378;0.0;8.747764;0.0;0.0;146.737461;0.0;0.0;0.0;6.668162000000001;639.932256;23.301133999999998;0.0;0.0;2314.92913;557.73733;4.0;VALOR
VINOS CON I.G.P.;;64755.192999999985;9436.487700000001;1033.903704;11167.760600000001;30415.462000000003;23064.226;7351.2384999999995;0.0;65.118228;49.33934;0.0;0.0;306.54257;0.0;802.34297;10.48529;121.18314000000001;7227.845700000001;679.97883;0.0;1154.3445959999997;8975.08974;2522.8019799999997;3.0;VALOR
OTROS VINOS DOP/IGP;;4700.282139999999;753.2338;0.0;565.785158;3031.49623;2307.91502;723.581299;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;753.2338;0.0;0.0;0.0;142.53387;207.232503;3.0;VALOR
V.DESALCOHOL.DOP/I;;2525.682812;753.2338;0.0;367.27572;1140.54142;1067.71708;72.82435000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;753.2338;0.0;0.0;0.0;119.02293;145.60886;4.0;VALOR
T.VINOS SIN DOP/IGP;;224731.77000000002;25237.391000000003;3515.32229;26617.257999999994;146442.88;122627.80200000001;23815.073;960.499229;57.263552000000004;2275.3370489999998;98.46949000000001;26.175810000000002;404.52063300000003;167.71796999999998;402.855643;19.989442;478.67821000000004;20228.7646;1516.9508700000001;700.147657;1290.9155900000003;14735.557999999999;3749.2488000000003;2.0;VALOR
NACIONAL;;197085.43;15086.287600000001;1948.7437200000002;26091.317;135772.9;113836.84000000001;21936.057000000004;960.499229;57.263552000000004;2225.0310489999997;98.46949000000001;0.0;227.51447299999998;167.71796999999998;136.28491400000001;19.989442;428.87301;10768.134900000001;1409.09016;659.462057;1225.2807000000003;10372.389;3536.316099999999;3.0;VALOR
EXTRANJERO;;10272.508200000002;140.34068;35.061825999999996;492.07166499999994;8936.644;7070.7313;1865.91294;0.0;0.0;0.0;0.0;0.0;52.16529;0.0;0.0;0.0;0.0;88.17539;0.0;0.0;0.0;576.81265;91.577614;3.0;VALOR
OTROS VINOS;;17373.812400000003;10010.760900000001;1531.51694;33.868449999999996;1733.3285400000002;1720.22404;13.10449;0.0;0.0;50.306050000000006;0.0;26.175810000000002;124.84084000000001;0.0;266.57073;0.0;49.80521;9372.4562;107.86078;40.6856;65.63494;3786.3566999999994;121.35510000000002;3.0;VALOR
TINTO;;113075.24600000001;15782.363599999999;2105.982391;12431.819;70683.07500000001;60043.04999999999;10640.0225;794.8268700000001;0.0;1888.1117800000004;0.0;26.175810000000002;234.708935;96.8594;318.177104;0.0;211.97064000000003;12798.006300000001;743.66374;665.372627;163.40298;7818.05669;1440.20551;3.0;VALOR
BLANCO;;90568.948;7536.757799999999;597.6486150000001;11647.984999999999;61909.827;50957.945999999996;10951.879299999999;165.672299;57.263552000000004;387.22532900000004;98.46949000000001;0.0;169.81168;70.85857;59.523058000000006;19.989442;200.64728300000002;5728.1709;670.0586;34.77503;1023.86069;5666.148800000001;1693.86547;3.0;VALOR
ROSADO;;18968.347;1878.89693;802.7726759999999;1836.85179;12496.931199999999;10273.7588;2223.17189;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.15548;0.0;66.06024000000001;1663.2181999999998;103.22851;0.0;103.65184;1251.35308;597.88852;3.0;VALOR
OT.VINOS SIN DOP/IG;;2119.224346;39.37036;8.918804;700.600396;1353.0458;1353.0458;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.37036;0.0;0.0;0.0;0.0;17.289167;3.0;VALOR
V.DESALCOH.SIN D/I;;2119.224346;39.37036;8.918804;700.600396;1353.0458;1353.0458;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.37036;0.0;0.0;0.0;0.0;17.289167;4.0;VALOR
BEBIDAS DERIVADAS VI;;155462.124;3930.3504000000003;1057.27959;29637.292999999998;108069.037;87007.453;21061.590299999996;71.15749;77.55122;162.88943;8.282566999999998;0.0;301.076458;80.1998;44.01464;0.0;0.0;2560.65423;427.310781;0.0;129.68521199999998;7788.1424;4607.2538;1.0;VALOR
VERMOUT;;99484.16799999999;3656.1998000000003;867.0524200000002;21273.2894;65108.481;52904.52;12203.960900000002;47.159819999999996;77.55122;127.28978;8.282566999999998;0.0;280.059145;80.1998;44.01464;0.0;0.0;2539.18093;421.592181;0.0;128.72664999999998;5341.2264;2901.7012000000004;2.0;VALOR
SANGRIA;;4282.1705;44.57597;0.0;917.2674830000001;3230.1474;2281.3126300000004;948.8346;23.99767;0.0;0.0;0.0;0.0;16.937549999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.715505;50.464294;2.0;VALOR
TINTO DE VERANO;;27265.929700000004;114.785165;117.35321399999998;4067.37401;20488.2366;16133.826899999998;4354.408780000001;0.0;0.0;30.187244;0.0;0.0;4.079753;0.0;0.0;0.0;0.0;21.47325;0.0;0.0;0.958562;1500.3351499999999;946.69999;2.0;VALOR
BEB.DERI.SIN ALCOHOL;;22847.5347;114.789454;72.87392299999999;2879.2107;18572.876099999998;15341.6519;3231.2237100000007;0.0;0.0;5.412413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.71861;0.0;0.0;773.7238070000001;428.64827999999994;2.0;VALOR
CERVEZAS;;1468884.54;16864.0732;7687.041799999999;338939.59;992688.7699999999;798736.56;193952.26;71.75564;436.316953;1056.11627;1.1112449999999998;5.915140999999999;376.155643;52.348569999999995;172.817611;125.24638;308.613381;9059.8856;779.2714199999999;74.9578;36.14308;62587.751000000004;48897.58699999999;1.0;VALOR
CERVEZA CON ALCOHOL;;1222796.68;14933.210299999999;6236.925;284957.69999999995;826659.6000000002;656554.9500000001;170104.68000000002;67.17671800000001;363.05737600000003;670.4468199999999;1.1112449999999998;0.0;319.397496;52.348569999999995;169.030981;125.24638;304.951809;8704.409899999999;681.0909399999999;74.9578;27.160297;53527.922;35656.390999999996;2.0;VALOR
CERVEZA SIN ALCOHOL;;246087.71000000002;1930.86194;1450.1173050000002;53981.894;166029.17799999999;142181.608;23847.574999999997;4.578921;73.259521;385.66945;0.0;5.915140999999999;56.758143000000004;0.0;3.786631;0.0;3.661572;355.475798;98.18045100000002;0.0;8.982787;9059.827500000001;13241.1946;2.0;VALOR
CERVEZA ARTESANALES;;1839.23079;44.87081;0.0;774.16503;992.24081;295.27449299999995;696.9662999999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.87081;0.0;0.0;0.0;2.207537;25.746526999999997;2.0;VALOR
SIDRAS;;45911.387;472.16847;160.40888099999998;11293.497500000001;31594.579999999998;25538.284;6056.2917;0.0;56.243410000000004;21.146238;0.0;0.0;7.415631;0.0;19.69296;0.0;19.51959;327.325558;11.18678;17.43228;218.25818;1328.21734;805.6815799999999;1.0;VALOR
SIDRAS SIN ALCOHOL;;3165.75003;6.957236;0.0;597.5249899999999;2425.62648;2413.64178;11.985045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.105106;107.536743;2.0;VALOR
T.BEBIDAS ESPIRITUOSA;;418466.71;15502.662400000001;2205.38529;105186.22;253214.98;210662.51;42552.46800000001;0.0;264.190509;318.27284;0.0;0.0;166.44714;428.52365;494.99700000000007;0.0;67.69784;12747.143999999998;110.8191;0.0;61.571495999999996;30169.168;11379.9243;1.0;VALOR
BRANDY;;40198.168999999994;1949.50592;121.5275;9083.9671;27008.448;23062.428999999996;3946.0193999999997;0.0;0.0;10.78494;0.0;0.0;16.47834;144.8798;0.0;0.0;0.0;1679.9210600000001;99.22919999999999;0.0;0.0;1002.35794;876.6991299999999;2.0;VALOR
WHISKY;;104694.308;4506.82622;305.33831;28074.416;60550.947000000015;48809.53;11741.417200000004;0.0;163.3345;184.58742;0.0;0.0;88.14011;0.0;182.8749;0.0;14.53842;3656.72289;0.0;0.0;0.0;9042.6322;2029.5632199999998;2.0;VALOR
GINEBRA;;77754.757;993.9723200000001;300.33685999999994;21943.408000000003;46058.689000000006;39901.272999999994;6157.4159;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;701.33728;0.0;0.0;36.805;5356.589;3064.9551300000003;2.0;VALOR
RON;;52569.198000000004;1537.40168;406.73681999999997;13728.892699999999;29968.227;25284.516;4683.7096;0.0;0.0;18.54688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1496.0209800000002;0.0;0.0;0.0;4779.5377;2129.85711;2.0;VALOR
ANIS;;23770.038999999997;960.0435600000002;241.2549;4308.6641;16285.3093;14023.578;2261.7316;0.0;6.062149000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.18047;638.9266500000001;0.0;0.0;0.0;1616.23481;358.53114999999997;2.0;VALOR
OTR.BEB.ESPIRITUOSAS;;119480.242;5554.91265;830.1909360000002;28046.879;73343.373;59581.198;13762.172999999999;0.0;94.79386;104.353573;0.0;0.0;61.82871;283.64385000000004;312.12210000000005;0.0;23.97895;4574.215109999999;11.58993;0.0;24.766496;8371.8153;2920.3189500000003;2.0;VALOR
COMBINADS&DERIVADOS;;19405.062400000003;588.36623;185.215467;6978.1381;10169.8891;8979.9421;1189.9469300000003;0.0;4.924917000000001;0.0;0.0;0.0;0.0;0.0;10.40801;0.0;5.141331;565.0353399999999;0.0;0.0;0.0;1083.71643;399.73552;1.0;VALOR
COMB&DERIV.SIN ALC;;7545.5109;572.81689;10.181959999999998;2425.34105;3965.30833;3472.63327;492.67526599999997;0.0;4.924917000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;565.0353399999999;0.0;0.0;0.0;521.8575780000001;50.005447;2.0;VALOR
VINAGRE;;62668.294;1154.8663400000003;172.07693399999997;12224.471399999997;44853.1;36145.895;8707.2054;0.0;494.571003;0.0;0.0;7.133845;49.884060000000005;0.0;22.50733;0.0;20.507331;66.103655;235.52466700000002;108.111357;74.363605;2459.98722;1621.3158999999996;1.0;VALOR
VINAGRE DE VINO;;21023.030000000002;379.972077;64.559564;3409.226599999999;15868.604200000003;13131.423299999999;2737.1808;0.0;3.050672;0.0;0.0;7.133845;4.814013;0.0;22.50733;0.0;4.7760869999999995;66.103655;87.142685;108.111357;63.626053000000006;687.57768;441.35212400000006;2.0;VALOR
VINAGRE BALSAMICO;;25915.315;152.19155;75.51862200000001;5206.591200000001;19148.21;14886.050099999997;4262.1618;0.0;4.342604000000001;0.0;0.0;0.0;13.408700000000001;0.0;0.0;0.0;15.731244;0.0;93.873145;0.0;0.0;521.02833;811.7728300000001;2.0;VALOR
OTROS VINAGRES;;15729.949100000002;622.70274;31.998749999999998;3608.6531;9836.284399999999;8128.421399999999;1707.8626000000002;0.0;487.177733;0.0;0.0;0.0;31.661347;0.0;0.0;0.0;0.0;0.0;54.508826;0.0;10.737552;1251.3812899999998;368.19079400000004;2.0;VALOR
TOTAL ZUMO Y NECTAR;;398832.10000000003;5981.7733;799.48868;59872.24800000001;315142.37;241684.09;73458.27;31.916862;1414.6236;40.63761099999999;360.95974;5.450586;231.39190300000004;37.13513;294.65063;17.270238999999997;128.061062;285.113626;2236.8326;13.22653;28.043409;7470.0612;9447.122899999998;1.0;VALOR
ZUMO FRUTA REFRI/EXP;;131486.283;1437.4570599999997;37.796943000000006;16079.090000000002;109870.28000000001;78115.391;31754.885000000002;0.0;385.85749;4.254915;154.12139;0.0;45.177967;0.0;0.0;15.122129999999999;48.306308;191.24772499999997;494.97249300000004;13.22653;0.0;1116.1529799999998;2928.0351;2.0;VALOR
ZUMO CONCENTRADO;;63414.032999999996;1090.4719;62.542571;10611.979299999999;48676.888000000006;35127.822;13549.0662;0.0;592.12762;6.387879;42.78665;5.450586;7.065348;37.13513;269.011;2.148109;13.191711;32.416709999999995;36.51207599999999;0.0;0.0;1010.7635399999999;1917.8661200000001;2.0;VALOR
Z.C.NARANJA Y MEZCL;;7781.2431;21.292384000000002;14.928261;1975.4433500000002;5397.7867;4216.864100000001;1180.9227000000003;0.0;11.871504999999999;0.0;0.0;5.450586;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;112.44635;259.346222;3.0;VALOR
Z.C.MELOCOTON Y MEZ;;13071.297400000001;20.146400999999997;7.466494;1520.6102099999998;10823.6433;6513.5747;4310.0681;0.0;0.0;0.0;0.0;0.0;3.469921;0.0;0.0;2.148109;0.0;0.0;0.0;0.0;0.0;113.756073;585.6744369999999;3.0;VALOR
Z.C.PIÑA Y MEZCLAS;;15738.397299999999;328.744152;6.227013;2192.53746;12690.4022;11823.346500000001;867.05708;0.0;0.0;0.0;0.0;0.0;3.595427;37.13513;269.011;0.0;0.0;32.416709999999995;0.0;0.0;0.0;77.43406900000001;405.91602100000006;3.0;VALOR
Z.C. OTROS;;26823.096000000005;720.28905;33.920797;4923.388199999999;19765.054;12574.0377;7191.0171;0.0;580.2561199999999;6.387879;42.78665;0.0;0.0;0.0;0.0;0.0;13.191711;0.0;36.51207599999999;0.0;0.0;707.1269699999999;666.9293700000001;3.0;VALOR
NECTARES;;143958.51;2615.0523300000004;474.09755000000007;22088.393;111343.34599999999;93118.659;18224.683;6.200569999999999;80.34853799999999;29.994816999999998;147.56879999999998;0.0;132.754406;0.0;25.63963;0.0;27.893246999999995;28.660776;1560.5172300000002;0.0;28.043409;4166.164900000001;3213.4130999999993;2.0;VALOR
NEC.LIGHT O S.AZUC.;;100004.899;559.64076;240.337828;14765.407;79256.943;66000.16500000001;13256.7764;4.134187;45.803908;23.056967999999998;4.41384;0.0;130.713706;0.0;6.2485;0.0;2.187635;0.0;62.74551200000001;0.0;2.9890790000000003;2648.9395;2507.5886999999993;3.0;VALOR
ZUMOS DE HORTALIZAS;;4665.632299999999;16.48303;5.992846;660.36102;3793.9452999999994;3273.6489;520.296428;0.0;0.0;0.0;16.48303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67.791509;121.05861599999999;2.0;VALOR
ZUMO Y NECTAR RESTO;;55307.649;822.309167;219.058772;10432.426200000002;41457.914300000004;32048.576800000003;9409.33915;25.716289000000003;356.28990999999996;0.0;0.0;0.0;46.394203;0.0;0.0;0.0;38.669801;32.788394;144.83074800000003;0.0;0.0;1109.1886;1266.7502099999997;2.0;VALOR
HORCHATAS;;49207.89430000001;711.667505;144.453235;9554.4088;36907.0201;27980.8985;8926.12252;25.716289000000003;356.28990999999996;0.0;0.0;0.0;46.394203;0.0;0.0;0.0;0.0;8.486681;136.004672;0.0;0.0;657.854004;1232.48242;3.0;VALOR
ZUMOS ENRIQUECIDOS;;136268.633;2185.8482;175.528479;15614.141;114042.19;95362.333;18679.853000000003;2.067094;9.018295;11.069336999999999;0.0;0.0;0.0;37.13513;272.67198;0.0;13.191711;64.15672900000001;1497.8778759999998;0.0;0.0;1105.89137;3096.8263999999995;2.0;VALOR
Z.E.CON CALCIO;;60.464226;0.0;0.0;18.127119;16.28164;16.28164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.055466;3.0;VALOR
Z.E.CON VITAMINAS;;133167.892;2160.7457;164.146645;14861.290299999997;111856.53799999999;94092.50700000001;17764.028;2.067094;9.018295;11.069336999999999;0.0;0.0;0.0;37.13513;272.67198;0.0;13.191711;64.15672900000001;1497.8778759999998;0.0;0.0;1103.21607;2973.7646999999997;3.0;VALOR
Z.E.CON CAL.Y VIT.;;84.01862299999999;0.0;0.0;63.406088;20.612544;20.612544;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;VALOR
Z.E.CON OTROS;;2956.2369000000003;25.102529999999998;11.381836;671.3162299999999;2148.7548;1232.93076;915.8239799999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6753069999999997;97.00634300000002;3.0;VALOR
TOTAL PATATAS;;1558732.9440000001;263206.20180000004;9201.692007000001;180408.3927;898596.9650000001;708265.2179999999;190331.74500000002;2769.750221;566.364155;4605.048211;0.0;263.749774;2165.923745;35242.852824;39855.559395000004;24.825217000000002;1974.34259;208.36570200000003;202238.23537999997;72793.00551300001;18642.928885;46209.117419999995;29826.739;1.0;VALOR
PATATAS FRESCAS;;978329.9700000001;253740.77;8137.852000000001;86830.52600000001;451154.8900000001;360259.95;90894.932;447.907357;383.0546039999999;2800.2479;0.0;197.117781;1370.46985;35184.468;39459.446;8.413677;862.71504;49.16694;200278.89;72764.53699999998;18129.6771;34056.172;15530.8184;2.0;VALOR
PATATAS CONGELADAS;;101853.984;2248.2092000000002;48.875406999999996;10507.8557;84821.905;67217.918;17603.989;2018.2153999999996;33.790701;854.023016;0.0;46.085164999999996;63.81423500000001;0.0;0.0;0.0;0.0;0.0;39.36871;2.659237;0.0;1074.9260199999999;2295.5322;2.0;VALOR
PATATAS PROCESADAS;;478548.99000000005;7217.222599999999;1014.9646;83070.01099999998;362620.1699999999;280787.35000000003;81832.82400000001;303.62746400000003;149.51885000000001;950.7772950000001;0.0;20.546828;731.63966;58.384823999999995;396.11339499999997;16.411540000000002;1111.62755;159.19876200000002;1919.97667;25.809275999999997;513.251785;11078.0194;12000.3884;2.0;VALOR
PATATAS FRITAS;;457153.75999999995;7034.777100000001;942.2132099999999;78772.524;346814.55000000005;267872.95;78941.62;303.62746400000003;149.51885000000001;950.7772950000001;0.0;20.546828;731.63966;58.384823999999995;396.11339499999997;16.411540000000002;1102.8642899999998;159.19876200000002;1791.0522899999999;25.809275999999997;513.251785;10840.6931;11200.752400000001;3.0;VALOR
T.HORTALIZAS FRESCAS;;5450598.3;1251039.95;16081.8599;458214.89;2780717.8;2205480.4000000004;575237.45;1430.5747399999998;2868.1207999999997;5008.281499999999;46.568322;1328.3100600000002;4893.295999999999;232399.88;248202.09;122.83666;2881.8806399999994;222.546926;942249.59;481353.45999999996;44547.828;100091.12000000001;81143.397;1.0;VALOR
TOMATES;;1203918.46;311503.18999999994;3674.0289999999995;94285.237;585533.18;462906.87999999995;122626.31599999999;148.521817;539.8741699999999;1198.1849699999998;0.0;211.40814099999997;942.8231799999999;57930.613999999994;57854.64300000001;9.505068999999999;694.0233969999999;110.84371999999999;238699.84;101341.29839999999;10976.5642;22285.262899999998;15191.009399999999;2.0;VALOR
CEBOLLAS;;508913.97000000003;121441.34100000001;1549.0725900000002;48743.592;256663.55000000002;199839.15;56824.40799999999;187.464012;129.98092;451.95838999999995;0.0;51.195028;423.53592100000003;20606.685999999998;21355.332;10.377559999999999;404.98489200000006;0.0;94641.849;37218.425;5446.456499999999;9760.609500000002;7032.2646;2.0;VALOR
AJOS;;142485.58000000002;37667.913;1101.2366;12881.210700000001;63743.375;49566.39;14176.985099999998;23.003906999999998;65.297707;460.613338;0.0;23.932201;225.329334;7567.230900000001;7119.6855000000005;0.0;185.04487600000002;11.01101;28723.446;12423.638200000001;1106.50402;3640.4798;1893.3670800000002;2.0;VALOR
COLES;;83848.725;20498.280900000005;366.459655;5904.8805999999995;35857.358;28746.237;7111.1225;23.330583999999998;51.417125;95.813438;0.0;0.0;73.17692600000001;3605.1506;3500.39151;0.0;34.583482;0.0;16417.314700000003;13343.2423;862.4758879999999;2272.3124;1042.7529599999998;2.0;VALOR
PEPINOS;;161694.442;37921.767;473.1204670000001;12935.173900000002;82985.821;64946.795999999995;18039.0252;9.637440999999999;66.17919900000001;175.612278;0.8024629999999999;29.110579;159.355599;11363.0403;7200.385300000001;14.153013000000001;10.684719;12.551548;29004.903;9717.36197;1138.7052870000002;3115.7421;1868.0924900000002;2.0;VALOR
JUDIAS VERDES;;240841.7;82937.32199999999;780.5677370000001;12000.589199999999;70085.554;61245.895000000004;8839.6602;112.82614899999999;207.18333500000003;327.809742;9.874972;203.75106899999997;290.695614;13297.595;19148.933;0.0;476.4991200000001;31.17214;59302.30499999999;52001.1159;3028.1721000000002;3954.18177;2428.7914499999997;2.0;VALOR
PIMIENTOS;;463957.39;111968.948;1981.67334;38764.887;222224.96;172956.77000000002;49268.19;222.53452100000004;237.112793;462.34385199999997;0.0;100.444187;416.56860400000005;20606.219;20691.902;0.0;225.943978;5.027507;86480.313;45799.314300000005;5965.81091;8942.116699999999;7241.1461;2.0;VALOR
CHAMPIÑONES+O.SETAS;;257191.44;44670.71100000001;369.17358300000006;21480.597999999998;172377.38999999998;137995.04799999998;34382.352;73.76274;54.870341;28.651324000000002;0.0;57.638068;141.86581099999998;7542.0365;10369.8325;8.687563;26.722555;12.1631;32852.187;3032.91355;271.948429;4180.8955;3237.1237;2.0;VALOR
LECHUGA/ESC./ENDIVIA;;519855.2900000001;64282.708;876.26031;52509.102000000006;332285.65;265910.17;66375.463;61.656155999999996;187.91345;260.9665;2.597226;181.97881599999997;320.188242;12658.461299999999;12888.922999999999;9.068848;171.69636099999997;7.757231000000001;47727.352000000006;41010.62699999999;3071.4754000000003;5782.348000000001;7117.682699999999;2.0;VALOR
ESPARRAGOS;;75809.20599999999;20086.7209;12.922531999999999;7352.066600000001;38189.490999999995;31255.825000000004;6933.666699999998;22.11275;65.053844;20.685372;0.0;23.406249000000003;113.93159599999998;3249.2371900000003;4312.66039;0.0;2.787926;0.0;14597.634600000001;4006.8758199999997;378.001097;1475.089035;1038.1238700000001;2.0;VALOR
VERDURAS DE HOJA;;164602.99199999997;29058.8718;197.96384199999997;11127.4593;75837.197;60733.364;15103.8334;10.24492;65.836016;106.99224299999997;0.0;53.651625;144.206145;7216.0724;6499.327900000001;8.220690000000001;11.488064999999999;3.457528;20586.672899999998;33623.4728;1031.31056;3608.7556300000006;2794.9165000000003;2.0;VALOR
