Alimentos;;T.ESPAÑA;CATALUÑA;ARAGÓN;ILLES BALEARS;COMUNITAT VALENCIANA;REGIÓN DE MURCIA;ANDALUCÍA;COMUNIDAD DE MADRID;CASTILLA - LA MANCHA;EXTREMADURA;CASTILLA Y LEÓN;GALICIA;PRINCIPADO DE ASTURIAS;CANTABRIA;PAIS VASCO;LA RIOJA;C. FORAL DE NAVARRA;CANARIAS;Nivel;Hoja
OTROS AHUMADOS;;31845.940000000002;4954.182499999999;778.2760309999999;226.60810400000003;4444.919;1325.8569900000002;7398.2997;4395.039100000001;1458.6374700000001;559.781702;1374.06303;2629.12524;340.98178699999994;248.001742;1386.2347949999998;11.117629999999998;101.54042000000001;213.27289000000002;3.0;VALOR
OTRAS CONS.PESCADO;;580348.63;102354.22300000001;21113.114;11613.401000000002;56515.632999999994;17338.0463;90742.704;80985.521;20042.189;12288.764299999999;32808.477999999996;34418.427;11927.4406;6914.722399999999;56560.901000000005;4048.5167;9395.1754;11281.4021;3.0;VALOR
BOQUERONES;;38113.24599999999;6301.4489;1323.51046;855.7697199999999;3477.1322000000005;1739.1554;4566.5579;9803.024800000001;2260.1067000000003;512.7299029999999;1858.04299;906.30241;400.42761999999993;275.52884;2029.10652;205.45824299999998;959.6923300000001;639.250613;4.0;VALOR
PESCADO SALADO;;124614.632;25287.247999999996;4084.5217399999997;1282.3499499999998;13040.523;5297.233560000001;16431.2229;13253.673100000002;4624.51381;2458.2706399999997;8752.76141;12466.4073;2279.803271;1428.461951;7401.407099999999;730.870867;1700.4670999999998;4094.8966600000003;4.0;VALOR
SUSHI;;36507.322;6681.6581;1555.59992;2038.1873100000003;3978.7600999999995;1354.087647;6708.3338;5102.6549;825.2967400000001;661.45565;1604.36573;1884.85812;393.45282;195.439445;1712.5718000000002;445.91016099999996;243.26085300000003;1121.4277619999998;4.0;VALOR
TOTAL LECHE LIQUIDA;;2505834.6;343986.87;72420.05600000001;47190.04699999999;239928.99999999997;69986.456;389288.4099999999;354776.94000000006;134009.99599999998;74234.60300000002;185324.71000000002;184574.44999999998;79693.366;30543.273;144257.91999999998;19025.071000000004;38414.846000000005;98178.59;1.0;VALOR
LECHE PASTERIZADA;;91665.284;21754.810000000005;2296.1598099999997;1560.18364;5227.080399999999;3010.8726999999994;10557.2066;16376.114;3152.7112;540.123688;3802.8405;7975.314000000001;2180.94816;1234.8304099999998;7329.915800000001;332.614004;1325.342107;3008.2142000000003;2.0;VALOR
LECHE ESTERILIZADA;;2396706.7;320160.76000000007;70007.52100000001;45573.462999999996;234607.36000000002;65695.91200000001;377818.82999999996;337480.57;130822.65199999999;73542.49;172046.02000000002;175209.13999999998;76860.19;29194.316;136757.75199999998;18690.634;37068.751000000004;95170.37599999999;2.0;VALOR
LECHE CRUDA;;17462.590400000005;2071.2939899999997;116.376687;56.398486000000005;94.56849;1279.67065;912.3866099999999;920.2747830000001;34.629540000000006;151.98727;9475.8703;1389.965391;652.2276300000001;114.129366;170.235206;1.82212;20.753880000000002;0.0;2.0;VALOR
LECHE BOTELLA VIDRIO;;606.7823599999999;39.560193;0.0;63.875800000000005;0.0;0.0;155.004552;63.634221999999994;30.737429999999996;0.0;11.802200000000001;0.0;0.0;0.0;80.175128;0.0;0.0;161.99289;2.0;VALOR
LECHE BOTELLA PLAST.;;360564.37;53528.649;7661.8714;7323.360099999999;38603.073;15210.228399999998;45028.17800000001;56198.65;25824.138;8007.228700000001;15228.303699999999;25250.526000000005;12748.748;5699.5172;22235.32;3607.3147;2792.3597999999997;15616.937400000003;2.0;VALOR
LECHE CARTON;;2126038.3;288347.36;64641.807;39746.412;201231.38;53496.555;342308.00999999995;297335.42;108120.50300000003;66075.38699999999;160608.75;157933.93;66292.391;24729.627;121772.18699999999;15415.933;35582.99700000001;82399.661;2.0;VALOR
LECHE BOLSA;;1162.5621199999998;0.0;0.0;0.0;0.0;0.0;884.8637600000001;258.963184;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.735222999999998;0.0;2.0;VALOR
LECHE ENVASADA;;2488372.0999999996;341915.57;72303.68000000001;47133.648;239834.43;68706.78400000001;388376.07;353856.67000000004;133975.374;74082.61500000002;175848.86;183184.47;79041.13900000001;30429.146;144087.68;19023.249000000003;38394.092000000004;98178.59;2.0;VALOR
LECHE ENTERA;;720497.4;97103.31099999999;23082.603;15240.376399999997;56516.700999999994;18041.436999999998;120522.46699999999;99553.704;43277.279;22722.204;56428.522;44329.243;18787.473999999995;8948.2791;51892.009999999995;6935.4313999999995;12407.5881;24708.781;3.0;VALOR
LECHE DESNATADA;;616243.32;79807.642;14170.0036;11293.6419;66004.21899999998;15680.6271;70069.45;93949.52299999999;29011.595999999998;12770.514599999999;42699.708;55364.531;28015.454999999998;10522.0902;37407.934;4973.151800000001;12772.119900000002;31731.133;3.0;VALOR
LECHE SEMIDESNATAD;;1151631.3099999998;165004.62000000002;35051.072;20599.629;117313.53899999999;34984.721;197784.14;160353.44;61686.50200000001;38589.895;76720.63;83490.69900000001;32238.21;10958.773200000003;54787.73700000001;7114.6644;13214.384000000002;41738.677;3.0;VALOR
LECHE DE CABRA;;10377.8354;1382.6710999999998;14.269586;283.09483;1528.40564;1346.76079;2533.1717;1357.82049;37.761871;33.431779999999996;805.14886;183.975447;51.628551;149.80793;39.313187;16.70484;38.753235000000004;575.1153;3.0;VALOR
LECHE SIN LACTOSA;;354702.02999999997;60338.17;10458.6964;6601.7053;35748.117;13426.2891;54823.320999999996;46744.546;16691.870000000003;7441.900899999999;18759.787;29961.267999999996;10420.641200000002;2277.3221000000003;15202.6003;1450.7127099999998;4552.752299999999;19802.344;3.0;VALOR
LECHE ENRIQUECIDA;;358804.07;48097.606999999996;10303.2415;7237.382100000001;56230.831000000006;12991.824700000001;69773.064;51610.035;19835.0791;7646.746299999999;16528.6754;19094.45;9088.620600000002;3076.5483999999997;12434.5921;1604.90789;4857.1461;8393.3281;3.0;VALOR
L.ENRQ.CON CALCIO;;167056.25999999998;18454.087;4220.3295;3723.3681;32485.618000000006;5712.6776;32280.020999999997;24845.534;10698.0638;4055.9460000000004;6723.6932;7123.1294;1947.36889;1833.9787900000001;4537.2942;952.36387;2074.4862;5388.3014;4.0;VALOR
L.ENRQ.CON VITAMIN;;179805.11;28478.058;5645.6613;3446.5996999999998;20271.769;7170.313499999999;35287.638;25513.419;8310.7534;3245.2455;9715.0379;11748.863299999999;6125.0005;1229.21142;7819.6350999999995;647.539699;2774.9722899999997;2375.3946100000003;4.0;VALOR
L.ENRQ.OTROS ADIT.;;11942.705400000003;1165.46076;437.25115800000003;67.414246;3473.4429999999998;108.83264100000001;2205.40396;1251.081028;826.26473;345.55484700000005;89.94310600000001;222.458442;1016.251199;13.358047999999998;77.663589;5.004227;7.687582;629.63215;4.0;VALOR
BIFIDUS+FIBRA;;4286.0443;51.39278;169.72125;55.88941;2315.2151999999996;68.71046000000001;485.33639999999997;212.48428199999998;523.2271;312.54502700000006;0.0;76.475146;0.0;0.0;15.04753;0.0;0.0;0.0;5.0;VALOR
RESTO OTROS ADITI;;7656.66;1114.06796;267.529915;11.524836;1158.2279259999998;40.122181000000005;1720.0674700000002;1038.5966979999998;303.03760900000003;33.009819;89.94310600000001;145.98329199999998;1016.251199;13.358047999999998;62.616059;5.004227;7.687582;629.63215;5.0;VALOR
TOTAL OTRAS LECHES;;159259.54;17304.749600000003;3244.92019;2949.1868999999997;17368.189;4875.274800000001;37042.129;22720.278000000002;6534.7162;4846.7329199999995;11334.6424;9230.8403;2120.02756;1087.13021;5180.5103;2768.89585;1763.9673699999998;8887.3456;1.0;VALOR
LECHE CONDENSADA;;41697.39;4776.2731;712.1751200000001;1384.61708;6145.8968;2084.2311;7828.383099999999;4381.2527;1822.05794;749.31467;1836.4829599999996;2202.8774;873.4255;420.45067;1453.0119799999998;110.565767;472.210637;4444.1631;2.0;VALOR
LECHE EN POLVO;;106399.595;10730.904199999999;2214.31838;1346.43629;9808.1134;2437.1877299999996;27260.908;16364.3678;4462.9617;3793.7958200000003;9041.9523;6466.5438;1085.7261899999999;556.218233;3259.4135300000003;2609.416069;1110.78719;3850.5432000000005;2.0;VALOR
LECHE EVAPORADA;;11162.554100000001;1797.5723000000003;318.42688;218.13347399999998;1414.1818200000002;353.85613;1952.8363;1974.6598999999999;249.69635499999998;303.621453;456.20511999999997;561.41912;160.87578100000002;110.46138199999999;468.08485100000007;48.913886;180.969623;592.63986;2.0;VALOR
PREPARADOS LACTEOS;;140930.09;19541.816000000003;4224.906599999999;3363.7852;21626.130999999998;7195.0707;33436.340000000004;18477.137000000002;3716.792;2416.3212;4429.1052;7136.0276;3350.2655999999997;73.257682;5074.019;443.13113899999996;881.8790250000001;5544.109999999999;1.0;VALOR
DERIVADOS LACTEOS;;6243980.600000001;1117688.42;163702.88999999998;160097.47;689213.1000000001;195319.46000000002;1044427.5200000001;807700.7400000001;235339.67000000004;140660.266;304127.37;404392.48;176253.85000000003;69160.488;301565.86000000004;37665.831;77751.837;318913.27;1.0;VALOR
BATIDOS DE LECHE;;137079.65;25289.134000000002;3757.6071000000006;4584.9563;16491.389;5143.152;34055.297;14360.022500000001;7731.7474999999995;2528.3163999999997;5923.3316;3970.3058;4689.223300000001;661.9823100000001;4327.022499999999;560.35015;689.7505899999999;2316.0613000000003;2.0;VALOR
BATIDOS CON CEREAL;;516.3615;61.016447;23.903503;0.0;170.73037399999998;24.932969999999997;87.43759;96.539724;11.301938000000002;7.9582820000000005;11.09031;3.271047;5.407764;8.489985;1.486736;0.0;0.0;2.794827;3.0;VALOR
BATIDOS DE YOGURT;;104180.508;16226.386100000002;2385.2477;3144.2974;9704.3358;3186.468;19320.896999999997;13665.257800000001;4158.3685000000005;3089.3686000000002;4835.0217999999995;6215.9172;2389.9204999999997;1296.3721799999996;5522.791300000001;510.60804;1410.6676299999997;7118.5833999999995;2.0;VALOR
BATIDO YOG.SIN LACT;;6858.8139;1094.7428800000002;65.538222;205.68310400000001;513.678451;240.876712;1631.58105;1061.32831;391.05441600000006;137.547979;118.34054;307.32318599999996;423.180999;92.043196;177.32323999999997;3.040871;115.82357999999999;279.70698300000004;3.0;VALOR
LECHES FERMENTADAS;;1454274.1;258343.63999999998;38116.874;34910.867;128568.54599999999;34873.128;234801.66;183703.90000000002;48990.25400000001;34563.238;83667.35;113524.122;52114.76200000001;21249.499999999996;93879.46600000001;9754.386400000001;23977.476000000002;59235.107;2.0;VALOR
YOGURT;;860416.3600000001;163102.74;22966.051;19224.148;70882.35999999999;20998.245000000003;143380.6;107880.027;30200.179;21795.555999999997;47562.172;66482.682;27817.811999999998;11597.677399999999;51632.395;5882.3;13319.744999999999;35691.685;3.0;VALOR
Y.CON ADITIVOS;;293036.53;51029.59700000001;7598.770600000001;7249.067099999998;22663.527000000002;5847.649600000001;54545.56999999999;36493.212999999996;10944.283300000001;8092.5984;16411.89;22081.39;9984.841499999999;3535.1499999999996;17597.501;1250.28552;4007.451399999999;13703.7681;4.0;VALOR
Y.SIN ADITIVOS;;567379.8099999999;112073.13299999997;15367.279999999999;11975.0805;48218.835999999996;15150.598;88835.03;71386.822;19255.895;13702.9593;31150.283;44401.293000000005;17832.970999999998;8062.528399999999;34034.895;4632.0145999999995;9312.293499999998;21987.914;4.0;VALOR
YOGURT NATURAL;;177853.36000000002;39896.876000000004;5840.267500000001;3899.6467;13856.453;4186.3063;25332.716999999997;19909.869;5040.0501;3906.3633;11661.308700000001;13266.5237;7438.187500000001;2825.0461;10921.582600000002;1334.61856;3210.0914000000002;5327.4492;4.0;VALOR
YOGURT SABORES;;146157.84;19410.482;3345.6184999999996;2534.141;12190.589899999999;4530.1045;29603.744;17392.726000000002;6758.336900000001;5310.2583;9421.3531;11555.327999999998;3428.7255999999998;1713.8098900000002;7811.606;1221.7895800000001;2283.2907;7645.9375;4.0;VALOR
YOGURT FRUTAS;;49691.139;9744.5574;1256.9438299999997;1394.42079;2915.1051999999995;848.8129299999999;8721.3206;5794.335;1784.2037999999998;1699.6481899999999;2758.2706000000007;4363.0743;1179.72884;588.1283499999998;3846.7247000000007;174.919457;598.638909;2022.30393;4.0;VALOR
YOGURT DESNATADO;;158983.0;29769.409;3862.9221;3179.6408;14794.958;3402.4247000000005;25562.399999999998;20403.079999999998;4485.6947;3891.8818;6569.125000000001;16282.142;5012.5015;1506.1718400000002;9792.9638;455.86164;1631.51435;8380.3034;4.0;VALOR
YOGURT ENRIQUECIDO;;29357.000999999997;8727.5488;702.86022;1490.69854;2935.3157;737.6323400000001;3795.8682999999996;3312.3022;712.83415;224.56163399999997;1185.34632;1195.19759;1300.873;269.27027300000003;1654.32089;89.035303;455.128957;568.2063019999999;4.0;VALOR
OTROS;;298374.02;55553.862;7957.4382;6725.599;24189.936999999998;7292.965400000001;50364.549000000006;41067.727;11419.0573;6762.844300000001;15966.768999999998;19820.416999999998;9457.795;4695.2518;17605.197;2606.0755;5141.0809;11747.4836;4.0;VALOR
YOGURT SIN LACTOSA;;47995.939999999995;10473.3475;1492.7101599999999;1463.9602699999998;3696.6445;948.9104000000001;6813.708500000001;7038.2667;1535.10519;1692.4464300000002;2822.9822;1899.7634;1238.70747;248.02399099999997;3114.7368;200.012989;1264.45634;2052.15594;4.0;VALOR
L.F.CON BIFIDUBACTE;;308066.82;50104.66;6823.672300000001;5851.749900000002;33226.869000000006;7439.993699999999;48866.075000000004;40031.14;9964.2418;6492.514599999999;16499.069;23704.609;13201.8308;4626.220600000001;21111.948;2072.7844999999998;5418.673199999999;12630.7873;3.0;VALOR
O.LECHES FERMENTADS;;285791.06;45136.242;8327.151100000001;9834.969900000002;24459.313000000002;6434.889100000001;42554.993;35792.72699999999;8825.833799999999;6275.166499999999;19606.108;23336.832;11095.1198;5025.599200000001;21135.122;1799.3015599999999;5239.0555;10912.633199999998;3.0;VALOR
LECHE FERM. SIN LACT;;51816.422;10683.4018;1498.3484700000001;1898.45735;3820.3978;969.79214;8278.0159;7477.4599;1641.67019;1755.4889300000002;2868.3154999999997;1956.9982000000002;1243.64839;320.861441;3835.2798;234.320197;1281.80767;2052.15594;2.0;VALOR
MANTEQUILLA;;160298.82;27591.574000000004;3013.1260999999995;3424.8222;14103.4988;4359.0188;33115.912;20529.659;4179.205800000001;3464.449;6483.002600000001;10255.3403;5357.8965;1536.74701;8725.4967;1387.27862;2128.42988;10643.3382;2.0;VALOR
MANTEQ.ENV.LIGHT;;22266.354;3379.5788999999995;534.5820199999999;230.490172;2061.6844;609.488919;4349.3471;3799.8082999999997;775.7401400000001;481.825075;705.5296199999999;1583.75843;625.3992400000001;221.648046;1637.2272799999998;64.676222;88.21516799999999;1117.35337;3.0;VALOR
MANTEQ.ENV.NORMAL;;138032.43699999998;24211.995000000003;2478.544;3194.3322;12041.814400000001;3749.5299999999997;28766.565;16729.8535;3403.4656999999997;2982.6238999999996;5777.473;8671.5824;4732.4975;1315.0991;7088.269500000001;1322.60248;2040.21448;9525.984999999999;3.0;VALOR
QUESO;;3004905.4;545390.0700000001;77236.13399999999;78468.44700000001;360480.3;103896.69999999998;480802.73;395000.6500000001;109684.05299999999;66269.672;137603.75;188644.65;79722.712;31596.776;122476.821;16929.878999999997;31863.895000000004;178838.16999999998;2.0;VALOR
QUESO FRESCO;;577620.47;97908.03;15184.0993;9594.1467;69811.905;19118.686999999998;86666.63299999999;80227.031;18867.381000000005;16749.919;26785.978;32361.498;19831.015;7261.3168000000005;26830.536;3696.8924;6839.1044;39886.329000000005;3.0;VALOR
Q.FRESCO LIGHT;;116937.30500000001;20755.412;3185.1398;2008.6456;13074.104700000002;2936.5015999999996;17239.465;18352.205;4966.9340999999995;2534.9757999999997;6132.106;8320.9089;3750.6772;1054.65331;5739.3273;761.0079999999999;1320.3819699999997;4804.8436;4.0;VALOR
Q.FRESCO SIN SAL;;3232.4442;1511.0969800000003;210.86825900000002;103.68256899999999;97.42387599999999;2.093728;660.4161899999999;126.97433199999999;10.912308;49.885718000000004;152.82675;98.361008;89.063517;0.0;93.99776200000001;10.74284;11.44731;2.6510990000000003;4.0;VALOR
Q.FRESCO BAJO SAL;;27689.824999999997;5016.551399999999;1559.6851199999999;525.452328;2880.0866000000005;1395.13997;2001.4595500000003;5041.7108;1004.3939400000002;261.722703;1575.99912;879.83289;1993.58682;368.096135;740.45892;503.9043699999999;107.75218899999999;1833.99134;4.0;VALOR
Q.FRESCO CALCIO/VI;;10253.4709;966.1988699999999;202.31834499999997;147.336886;1422.5076199999999;298.843976;1682.45703;1079.6063699999997;514.01245;449.458609;649.0428;940.8503499999998;398.04911000000004;118.46047700000001;642.60922;23.931841999999996;325.151657;392.63543999999996;4.0;VALOR
QUESO FUNDIDO;;235750.06000000003;31572.293;6457.576999999999;2906.4527;21326.318;8441.8508;37029.715000000004;33152.524000000005;10145.7463;8649.3882;14922.653100000001;22088.378000000004;9401.358699999999;2120.5638;10732.5646;1422.20655;3362.679;12017.809599999999;3.0;VALOR
QUESO TIERNO;;205831.02000000005;39918.424;4874.2892999999995;5262.6535;28510.983;8505.5934;29614.875000000004;26567.118;11146.755100000002;2976.5951999999993;6579.8565;17032.0966;4241.8512;1763.2854000000002;6762.3202;1312.88393;1730.0832299999997;9031.3555;3.0;VALOR
QUESO SEMICURADO;;996952.9199999999;180871.7;26117.14;40754.57000000001;123434.252;31546.179;152844.11;127292.85200000001;32978.151;17638.1079;45677.702999999994;58120.083;22631.438000000002;10920.752299999998;36699.987;5521.262199999999;12118.699499999999;71786.006;3.0;VALOR
QUESO CURADO;;193349.09000000005;29409.165;6306.9516;3214.7976;25283.491;6651.527799999999;40581.317;29663.485999999997;10777.863299999999;3896.3086000000003;8459.9003;7176.909900000001;6067.113100000001;1901.0184300000003;7355.1248;1505.1009300000003;1391.71024;3707.3107999999997;3.0;VALOR
QUESO DE BOLA;;88445.24899999998;16765.4741;1941.6198700000002;1199.36296;13581.243499999999;5261.661;15819.843999999997;7089.0414;2247.80259;1289.1644299999998;4200.9877;7774.968000000002;1959.31258;678.2210799999999;2773.1807;289.895226;322.218034;5251.253000000001;3.0;VALOR
Q.EMMENTAL+GRUYERE;;38676.558;10666.469500000001;1176.17916;815.4297200000001;6379.7494;1132.4118899999999;5245.732099999999;5469.7567;872.2284500000001;426.53869000000003;820.5165700000001;1750.8014300000002;553.44038;178.193856;1373.47896;70.778457;533.13171;1211.7198600000002;3.0;VALOR
QUESO TIPO AZUL;;51107.429000000004;11078.7201;1387.14852;1156.9813100000001;5048.8489;1460.41036;8544.2404;6696.1440999999995;1747.98576;1024.37509;2039.1037000000001;1796.94837;4112.6377999999995;1036.13202;1683.94159;408.68867;392.89970100000005;1492.2218899999998;3.0;VALOR
OTROS TIPOS QUESO;;617172.49;127199.819;13791.1293;13564.0507;67103.517;21778.375999999997;104456.263;78842.712;20900.137999999995;13619.273299999999;28117.057;40542.973000000005;10924.5442;5737.2914;28265.675000000003;2702.1686999999993;5173.3681;34454.159;3.0;VALOR
QUESO LECHE CABRA;;307476.11999999994;65355.15099999999;5966.837100000001;9197.1481;39668.263;13014.342600000002;43008.734;28548.977;7678.799299999999;7949.9027;9565.676500000001;8826.4377;5845.434;2318.1061;11513.404599999998;1058.29535;1463.5815900000002;46497.031;3.0;VALOR
QUESO LECHE OVEJA;;325425.31;60754.813;9202.893100000001;5649.2609;28968.954;8493.015899999999;64705.20000000001;46786.19500000001;20382.877;8815.3942;17717.4146;11576.1643;8191.2193;2356.7843700000003;17491.5314;2560.3730100000002;4125.298400000001;7647.951599999999;3.0;VALOR
QUESO LECHE VACA;;350782.39;58740.54500000001;7564.6115;15420.6496;35388.138000000006;11859.0758;40069.619999999995;36939.474;9082.2167;6328.6218;10365.6867;63900.597;12654.920900000001;3421.23994;9727.3806;1111.1895499999998;1868.82673;26339.612999999998;3.0;VALOR
QUESO LECHE OTROS;;2021221.6;360539.59;54501.795;48201.387;256454.96;70530.264;333019.16000000003;282726.0;72540.15800000001;43175.753;99954.98000000001;104341.456;53031.139;23500.644000000004;83744.49200000001;12200.0183;24406.186;98353.569;3.0;VALOR
QUESO SIN LACTOSA;;63336.982;11603.0884;1134.63906;1349.5449;8073.8583;1868.44757;10048.6152;10590.1578;3113.5208;1694.87192;2533.8394;4260.9828;1776.9695;378.91931999999997;1958.7338199999997;105.938628;520.68544;2324.1664299999998;3.0;VALOR
HELADOS Y TARTAS;;655486.7100000001;122808.273;18948.678;18192.315000000002;80895.549;20904.3525;108944.106;88531.149;32241.8522;14262.4206;28717.9786;36756.3111;11264.874899999999;4641.653020000001;26622.7542;4287.9188;8475.1351;28991.455;2.0;VALOR
HELADOS;;554298.01;103211.14300000001;15988.8257;15929.5016;68447.987;16882.4709;94029.15580000001;74681.591;26820.048300000002;11999.586800000001;23882.414500000003;31899.607599999996;9447.685800000001;3723.96268;20595.0084;3898.48842;7393.9169999999995;25466.617;3.0;VALOR
TARTAS;;101188.75500000002;19597.117000000002;2959.8506;2262.8145;12447.5563;4021.8805999999995;14914.956899999997;13849.563100000001;5421.805399999999;2262.8334199999995;4835.5641000000005;4856.7044;1817.1900799999999;917.6904;6027.7458;389.430271;1081.218761;3524.8359999999993;3.0;VALOR
NATA;;151105.122;28233.939;4069.5088;4540.5898;16578.327;4680.6648;25724.012000000002;18638.033000000003;6258.5767000000005;3870.8587;8317.2385;10456.771799999999;4363.4173;1390.26769;6061.7136;1157.9211;1720.09451;5043.183;2.0;VALOR
NATILLAS;;91776.31;12984.285899999999;2435.9905;1854.17881;9416.706199999999;3685.1612000000005;18632.721;11166.669599999997;4095.976;2284.2927999999997;4323.3167;4312.5823;2258.9112800000003;1101.82608;5126.7338;542.68081;1601.15284;5953.122;2.0;VALOR
FLANES PREPARADOS;;117029.416;24402.374000000003;3426.1553;2749.0697000000005;15719.937999999998;3115.498;21115.59;11834.437;4224.3382;2664.5164000000004;5260.4296;7491.5096;3346.7141;1083.15723;6411.171999999999;337.739112;1187.74042;2659.044;2.0;VALOR
CUAJADAS;;25226.057;3021.4626000000003;1509.89008;339.15549999999996;2038.87641;672.10165;1761.02748;4322.898;553.44157;732.6193599999999;2709.2918;475.70353000000006;300.93896099999995;301.169379;3805.4314000000004;410.2185829999999;1701.6858399999999;570.1424499999999;2.0;VALOR
CREMA DE CHOCOLATE;;34704.452000000005;3855.3997000000004;1080.55003;728.67401;2778.2453;1279.90526;7488.1676;3188.595999999999;1714.78718;770.64813;2420.0847;2956.7048;954.9205000000002;531.85734;2228.4551;204.45679499999997;449.68566;2073.3143600000003;2.0;VALOR
CREMA CATALANA;;6972.6045;1654.4408099999998;143.687957;100.60320299999998;1030.0205099999998;120.01387700000001;1273.40796;890.8542699999999;156.318852;184.60110099999997;176.00850800000003;308.42499000000004;72.08434399999999;64.552699;442.40685;21.283989999999996;45.036788;288.85756399999997;2.0;VALOR
POSTRES CON NATA;;35426.094;5094.203300000001;799.33838;557.56176;3577.4125999999997;797.0187699999999;6381.8041;3531.8973999999994;1924.0498800000003;687.5586199999999;2256.3903999999998;2790.2090999999996;1911.0582000000002;678.93274;2576.3259000000003;280.345857;387.55487000000005;1194.43174;2.0;VALOR
OT.DERIVADOS LACTEOS;;265515.18;42793.209;6780.083300000001;6501.9364;27829.976;8606.2793;51010.26499999999;38336.738999999994;9426.708;5287.7002;11434.1844;16233.931;7506.428500000001;3025.694;13359.2978;1280.7642999999998;2113.53265;13988.470100000002;2.0;VALOR
OT.DERIVD.SIN LACTS;;30706.428;4629.609;715.9786399999999;967.1945000000001;3337.3258000000005;902.79458;6073.8841999999995;4704.9885;913.5944000000001;636.81886;1095.56227;1695.8657100000003;423.85529;176.44423400000002;1575.3028800000002;112.22712200000001;400.177729;2344.8039799999997;3.0;VALOR
PAN;;3230266.1999999997;517220.66;83501.45;64953.736;341740.34;89951.46100000001;568062.2999999999;376129.89;151538.33;68502.713;200395.48;235016.99999999997;107977.27199999998;39020.35400000001;188725.64;26008.063000000002;54025.123999999996;117496.55499999998;1.0;VALOR
PAN FRESCO/CONGELADO;;2350060.0;369271.07;60802.39;48074.066;239399.98;64561.354999999996;419246.94000000006;247538.07;114886.20899999999;47291.619;156259.29;189317.96;86460.536;28233.319;142961.04;19773.737;43556.25299999999;72426.16500000001;2.0;VALOR
PAN RESCO/CONG.GRAN;;1426225.8;218839.69999999995;41209.22099999999;27838.724999999995;119551.003;36598.863000000005;253979.34;125135.40699999999;76061.29400000001;23303.189;108610.57099999998;127619.18100000001;65634.583;17999.122;91493.301;15437.998999999998;32594.077999999998;44320.383;3.0;VALOR
PAN RESCO/CONG.ENV.;;923834.08;150431.40000000002;19593.171;20235.342;119848.995;27962.493000000002;165267.61000000002;122402.68400000001;38824.915;23988.429;47648.706999999995;61698.77900000001;20825.953999999998;10234.198100000001;51467.754;4335.7381;10962.1769;28105.782;3.0;VALOR
PAN FRESCO INTEGRAL;;279284.58;45957.234000000004;4913.607;9722.787799999998;28086.383;6935.812800000001;56390.147000000004;32842.960999999996;9998.96;3714.6707;11286.274099999999;24366.533;6167.5063;2581.5227;15923.917;1283.9480600000002;4103.5778;15008.7508;3.0;VALOR
PAN FRESCO NORMAL;;2070775.2000000002;323313.82999999996;55888.784;38351.279;211313.6;57625.541;362856.81000000006;214695.10000000003;104887.24700000002;43576.947;144973.01000000004;164951.41;80293.02900000001;25651.794;127037.15099999998;18489.788;39452.675;57417.413;3.0;VALOR
PAN FRESCO SIN SAL;;97893.69100000002;11585.394199999999;1711.79373;10384.6748;15721.485;2597.3522;14741.671999999999;6112.5229;2928.0872000000004;1322.4209;4958.2602000000015;14906.944000000001;1616.6729400000002;1242.04738;3146.4874;302.870175;1821.8020099999999;2793.2031700000002;3.0;VALOR
PAN INDUSTRIAL;;880206.39;147949.59;22699.059999999998;16879.667999999998;102340.35399999999;25390.112;148815.38;128591.82700000002;36652.12;21211.096000000005;44136.18499999999;45699.066999999995;21516.743;10787.034200000002;45764.59100000001;6234.326299999999;10468.8698;45070.380000000005;2.0;VALOR
PAN INDUSTRIAL FRES;;504182.48;78930.16799999999;12970.479399999998;9470.2034;51089.520000000004;13577.9745;75801.39;82597.21399999999;23787.958;13108.617999999999;28874.029000000002;28899.340999999997;13312.7176;6752.7127;27679.529999999995;3559.5586999999996;6010.024799999999;27761.061000000005;3.0;VALOR
PAN IND.F.INTEGRAL;;44285.352;6713.3852;1096.16408;768.3438799999999;4589.5743999999995;925.60369;3770.1205999999997;7462.5079000000005;1697.01003;831.47858;2211.7022;3171.0496;1194.6376599999999;578.64465;3226.2121;185.42160900000002;1497.9396500000003;4365.5534;4.0;VALOR
PAN IND.F.NORMAL;;364135.52999999997;56417.376000000004;9536.6655;6856.418600000001;37496.306000000004;9728.778;58229.729999999996;59550.845;16678.476000000002;9776.1995;21619.217;20985.826999999997;10550.260800000002;4661.4998000000005;19949.162000000004;2636.8327000000004;3228.4623;16233.480000000001;4.0;VALOR
PAN IND.F.S/CORTEZ;;95761.60899999997;15799.405;2337.6488000000004;1845.441;9003.6394;2923.5927;13801.5412;15583.860999999999;5412.4703;2500.9381;5043.110000000001;4742.463;1567.81851;1512.56827;4504.1539999999995;737.30425;1283.62306;7162.027599999999;4.0;VALOR
PAN IND.F.ENRIQUEC;;233753.41000000003;34852.576;6872.7675;5308.5369;24639.759;5726.9085000000005;34385.071;40980.312;9675.478200000001;5235.3883000000005;12218.5792;14036.7451;7035.5823;3319.0477;14258.403999999999;1716.7933900000003;3323.4352;10168.043599999999;4.0;VALOR
PAN INDUSTRIAL SECO;;376023.89;69019.41699999999;9728.579999999998;7409.464400000002;51250.833000000006;11812.1347;73013.999;45994.619;12864.1641;8102.4786;15262.1567;16799.728;8204.0245;4034.3215999999998;18085.061;2674.7679000000003;4458.8445;17309.321999999996;3.0;VALOR
