Alimentos;;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;+ 50 AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;NORESTE;LEVANTE;ANDALUCIA;CENTRO-SUR;CASTILLA Y LEON;NOROESTE;NORTE;T.CANARIAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;Nivel;Hoja
ACEITE DE ORUJO;;12988.8875;2831.7103700000002;1276.0210900000002;3856.2250000000004;1726.79583;3298.1362999999997;10479.105;940.67637;1569.1067699999999;5574.9449;7413.9443;998.5368699999999;2912.63933;4677.4241;4400.2886;9077.714;2050.92335;3759.328;3152.0511;4026.5857;1984.5074;1394.4888600000002;3439.2913;2646.67288;952.0655499999999;1186.43338;749.6320999999998;635.7971440000001;793.3374230000001;2104.9291900000003;5722.0848000000005;2864.7019299999997;1503.8351599999999;152.63940300000002;743.1577689999999;940.67637;1610.5056;2819.43399;1388.0299000000002;1579.61906;610.78245;3144.0438;2.0;VALOR
MARGARINA;;23008.518;4987.3006000000005;3125.1745;5415.4238;3649.4437;5831.174499999999;16671.3;2307.5228;4029.6940000000004;11413.464999999998;11595.0513;1605.4486;7091.2516;7708.784800000001;6603.0322;14311.817;3998.8389000000006;6007.2371;5606.672;7395.769;3978.3871;2459.8668;6753.848800000002;4382.5189;1020.3336000000002;1783.6149999999998;1710.0111000000002;919.9358100000001;1123.71332;3575.1758;9398.423399999998;5767.9554;3143.2491;598.3510200000001;1212.24475;2307.5228;4269.2618;2738.6807999999996;2184.1102;2960.0918;1336.82403;5401.4299;1.0;VALOR
M.LIGHT;;3806.3993;697.19752;553.2970100000001;919.6911499999999;548.5317299999999;1087.68194;2843.0673;314.14115;649.1909900000002;1952.7405999999996;1853.6589000000001;195.42533;1206.8049;1204.3250200000002;1199.84427;2404.1692;751.8387299999999;1076.83024;862.2994599999998;1115.43085;800.9210700000001;512.66772;766.2334799999999;854.88777;223.75213000000002;289.49437;225.361979;133.080915;198.134239;482.63067;1716.7111999999997;852.09377;556.82948;192.76699000000002;165.96421400000003;314.14115;659.0723399999999;444.11925;377.69627;539.6306400000001;220.74753999999996;892.2610600000002;2.0;VALOR
M.BAJA EN COLESTEROL;;1057.4094499999999;218.98548000000002;91.453699;203.59042;91.31366800000002;452.06623999999994;985.8254599999999;20.051139000000003;51.532894000000006;427.08621;630.3232899999999;11.238098999999998;178.175471;251.92875999999995;616.06719;867.9959299999999;424.30579;307.55212;183.47646699999999;142.07512400000002;201.07242;128.42979499999998;199.94820799999997;182.278284;59.82215699999999;133.90985199999997;133.14185;18.806932;35.7809;183.96800100000002;386.16595;317.20273000000003;134.291912;28.498438999999994;64.08228600000001;20.051139000000003;79.264004;116.720399;44.57186699999999;114.65958099999999;34.724264999999995;554.83748;2.0;VALOR
M.ENRIQUECIDA;;19302.315000000002;4204.9483;2643.982899999999;4561.8362;3157.7828;4733.764299999999;13721.324300000002;2043.3835;3537.6075000000005;9689.179600000001;9613.1348;1435.1350900000002;6205.1778;6462.771899999999;5199.229600000001;11662.0027;3097.8875;4983.810199999999;4815.477900000001;6405.138799999999;3215.7336000000005;2050.4093999999996;6119.1522;3651.1593999999996;825.9620199999999;1300.1358500000001;1313.5266600000002;826.23506;924.95262;2937.7371000000003;7913.3144;4843.5065;2682.8039;499.34177000000005;1044.6721699999998;2043.3835;3804.2081999999996;2314.8472;1791.9493999999997;2468.5443;1095.44869;4239.9193000000005;2.0;VALOR
ACEITUNAS;;110212.15900000001;27509.239;15413.249099999997;27103.471999999998;16598.518;23587.689000000002;88375.68599999999;7602.0191;14234.460900000002;54013.157;56199.01000000001;4967.541199999999;27600.600000000002;40339.825;37304.2;77644.026;21300.043;34625.417;25814.253000000004;28472.450999999997;28364.093999999997;17091.692;19609.247000000003;20882.906;5271.840800000001;7248.054600000001;8249.326;3495.0049999999997;6135.3968;17045.2753;45073.441;25113.342;16844.709;2808.3963;5920.5513;7602.0191;17198.396;13604.179000000002;7736.4196;17599.736999999997;6063.456499999999;31679.011999999995;1.0;VALOR
ACEITUNA ENV.C/HUESO;;29553.822;7186.2341;4398.7762;7965.219599999999;4208.5122;5795.0776;24132.388;1622.6757999999998;3798.7566;15788.443;13765.379599999998;1434.4982300000001;7672.757199999998;11515.7575;8930.808;20446.566000000003;5605.0445;9852.2665;6632.392100000001;7464.1163;8281.4456;4269.009900000001;6114.1936000000005;5316.6408;1075.44182;1360.8386800000003;2160.0401;976.2094500000001;1685.67438;3861.024;11660.7874;7019.7132;5326.6214;872.00534;1811.6990000000003;1622.6757999999998;4778.7643;3758.8194000000003;2430.9471;5336.6273;1743.6723;7198.609100000001;2.0;VALOR
ACEITUNA ENV.S/HUESO;;22402.068000000007;5406.699899999999;3614.6630000000005;5171.088699999999;3264.7329;4944.8831;17198.915;1978.9918;3224.1619;11782.028800000002;10620.0391;1446.0344900000002;6416.155000000001;8065.126399999999;6474.751900000001;14539.8798;4763.485199999999;6104.8727;4898.907899999999;6634.8017;4168.6965;2323.7335999999996;4025.1075;5336.4456;1456.7569400000002;2098.2117000000003;1625.7574399999999;1367.3587799999998;1350.61571;3012.5834;9068.8907;5247.2044000000005;3722.7735;721.73772;1484.7545;1978.9918;3877.2608;2659.7925999999998;1814.0629000000001;3118.1315;1498.9281700000001;5248.408;2.0;VALOR
ACEITUNA ENV.RELLENA;;38959.763999999996;11076.0203;5439.2537;8959.438900000001;5628.9741;7856.0749000000005;29619.607000000004;3097.2255000000005;6242.933900000001;20417.463;18542.303;1864.64424;11356.6181;13682.349100000001;12056.1507;25738.501;7122.7668;11036.4826;8894.5591;11905.955100000001;11767.8695;6093.105900000001;4745.551399999999;6408.4697;1871.8943000000002;3338.4244;3790.0837;944.36486;2464.9764;5932.164400000001;15872.688;9139.182799999999;5550.7511;1092.87116;2249.0962999999997;3097.2255000000005;7294.7609;4954.6251;3014.5377000000003;5117.3721;2079.4508;10059.8234;2.0;VALOR
RESTO ACEITUNAS;;19296.5153;3840.2844;1960.5549000000003;5007.7232;3496.29848;4991.6526;17424.7784;903.1261000000001;968.60842;6025.223399999999;13271.2893;222.36441400000004;2155.0679999999998;7076.5913;9842.4889;16919.0807;3808.7481000000002;7631.794000000001;5388.3937000000005;2467.5775000000003;4146.084199999999;4405.8413;4724.3939;3821.3494;867.7475200000001;450.579895;673.44463;207.071986;634.1304899999999;4239.503299999999;8471.075;3707.2402;2244.5642000000003;121.782204;375.00160000000005;903.1261000000001;1247.6081000000001;2230.94088;476.87193999999994;4027.6067999999996;741.4050399999999;9172.169699999999;2.0;VALOR
TOTAL VINOS;;331448.28;78290.139;38848.153000000006;86435.06200000002;49504.561;78370.39;291254.87;11623.7425;28569.685999999998;138755.08399999997;192693.21999999997;7596.417200000001;57090.975;127081.982;139678.92500000002;266760.91;74949.87700000001;126176.85399999999;69218.35600000001;61103.216;88489.47;41360.169;60705.36;51409.413;14783.8217;30575.339999999997;30475.331999999995;13649.398900000002;18893.988;52497.517;141190.723;73227.924;45638.15699999999;5847.8323;11857.6547;11623.7425;36219.824;39112.661;20214.75;58241.032999999996;27362.546999999995;120968.25499999999;1.0;VALOR
MENOS 75 CL;;4587.9406;1099.4046199999998;555.17972;1039.39792;684.3384699999999;1209.61981;3829.6459000000004;308.86115;449.43368;2147.7255;2440.2149999999997;196.27208;1114.01655;1675.1219;1602.53042;3277.6521000000002;1287.8887700000002;1493.42069;960.8061399999998;845.82494;835.24973;943.6865799999998;933.2023300000001;977.9405899999999;160.81590599999998;368.42721;181.54566;187.07266900000002;142.78961900000002;412.54515;1859.3172;1380.8958200000002;792.3926000000001;154.772054;283.27521;308.86115;495.71320000000003;604.82895;249.417697;787.51955;413.9835099999999;1289.56931;2.0;VALOR
75 CL;;197485.63;45977.695;27474.149999999998;53236.21399999999;29617.336;41180.234000000004;172751.02;7343.6984;17390.917999999998;88993.48600000002;108492.133;4840.974999999999;35947.502;73511.586;83185.57199999999;156697.15000000002;46147.628000000004;74127.699;40590.776;36619.53200000001;54359.146;25451.285999999996;30914.845999999998;28981.454000000005;7078.2884;20645.752;18436.900999999998;11617.9539;6946.4448999999995;25929.052999999996;87725.424;45925.72699999999;30958.986000000004;3905.0713;7931.685000000001;7343.6984;20543.886;24445.276;12565.093599999998;33655.008;16959.453;70136.457;2.0;VALOR
1 LITRO;;58966.388;12783.651200000002;5261.3457;14059.504799999999;10165.317799999999;16696.566000000003;49871.86;2599.6178;6494.909500000001;23952.715;35013.668999999994;1938.00873;10984.700200000001;23271.185999999994;22772.491;46043.67600000001;12336.4207;20178.993000000002;12956.981399999999;13493.992100000001;9772.015;6154.9353;15979.187;12366.3349;3159.9645999999993;4547.2294999999995;5380.4710000000005;1606.24834;3180.1433;9991.3155;24497.772999999997;13036.5219;8260.6326;770.4241200000001;1917.5605000000003;2599.6178;8390.358400000001;6734.5435;3511.3349000000003;10793.2988;3866.3818;20382.863999999998;2.0;VALOR
BOTELLA;;8357.792700000002;1543.1311;808.4821099999999;2176.5171;1678.2014000000004;2151.46091;7490.803199999999;294.52594899999997;572.46374;3014.1637999999994;5343.6287999999995;178.877548;1024.4567299999999;3029.2946;4125.1637;7154.458599999999;2148.6356;2711.7165;2355.4312200000004;1142.00954;841.61038;1597.13738;2462.9471;1105.97841;299.25541400000003;633.18421;785.9614600000001;631.718262;399.1209799999999;1214.4713999999997;3434.021;2747.6964000000003;562.48291;93.128291;169.138639;294.52594899999997;690.40703;846.3361;627.7440200000001;1465.7651899999998;363.341744;3807.4057;3.0;VALOR
CARTON;;47476.367999999995;10584.7803;4042.6243999999997;10805.3143;7898.3652999999995;14145.281700000001;39350.45;2296.009;5829.906499999999;20280.588;27195.781000000006;1734.72549;9829.4861;19242.988999999998;16669.163999999997;35912.156;9841.5865;14931.118999999999;10500.1524;12203.5084;7967.2755;4415.8132;13088.580800000002;9998.298499999999;2749.4334;3852.8067;4458.725100000001;945.4327999999999;2752.9527700000003;8420.969200000001;19753.963;9998.605399999999;6549.8752;677.2957900000001;1643.2077900000002;2296.009;7607.411999999999;5739.5485;2879.8790000000004;8823.278199999999;3212.4377999999997;14597.295699999999;3.0;VALOR
OTROS 1 LITRO;;3132.22586;655.7389069999999;410.23915700000003;1077.67372;588.75099;399.82319700000005;3030.60384;9.082747;92.539362;657.965545;2474.26031;24.405638000000003;130.75778200000002;998.901048;1978.16138;2977.06249;346.197472;2536.1573500000004;101.397228;148.47397999999998;963.1298400000001;141.98479100000003;427.65813499999996;1262.0572460000003;111.275736;61.23862200000001;135.784585;29.097201;28.069365;355.875249;1309.787602;290.219374;1148.274461;0.0;105.21402;9.082747;92.539362;148.658829;3.711935;504.25537600000007;290.60229200000003;1978.16138;3.0;VALOR
MAYOR 1 LITRO;;70408.34899999999;18429.39;5557.4778;18099.9427;9037.568599999999;19283.971;64802.358;1371.5655499999998;4234.4236;23661.148999999998;46747.198000000004;621.16148;9044.7528;28624.086;32118.344999999994;60742.433;15177.942099999998;30376.746;14709.791499999998;10143.868299999998;23523.058000000005;8810.2599;12878.126800000002;9083.684200000002;4384.7522;5013.9296;6476.4131;238.12196699999998;8624.6103;16164.6036;27108.204999999998;12884.782799999999;5626.1443;1017.5645199999999;1725.1343399999996;1371.5655499999998;6789.8654;7328.0117;3888.9044999999996;13005.204500000002;6122.728999999999;29159.365999999998;2.0;VALOR
BOTELLA;;25309.086;6536.3761;1551.02147;7178.260000000002;3707.1597299999994;6336.2669;22149.516;867.8828000000001;2291.68536;9395.704000000002;15913.381500000001;272.012107;4470.6861;11166.049299999999;9400.335700000001;20566.388000000003;3555.2344799999996;11796.992400000001;5858.0916;4098.764;5329.6763;2752.81141;4132.681600000001;4666.083;1769.03953;2056.9934030000004;4370.610009999999;231.18847899999997;5540.273860000001;3930.4589999999994;8965.0631;4149.2311;2724.0564;77.57329;1046.42948;867.8828000000001;2565.3781;2694.8192700000004;2100.8354799999997;6701.9148;1231.296401;8022.954100000001;3.0;VALOR
CARTON;;891.15544;46.59348;92.48252;448.50492;100.66243399999999;202.912102;878.7839899999999;0.0;12.371459999999999;250.920073;640.2353299999999;0.0;167.91024;259.591005;463.65416;723.24515;159.23040999999998;430.97939;83.688247;217.257424;0.0;0.0;794.3393099999998;0.0;0.0;96.81612000000001;0.0;0.0;0.0;246.61233;582.4679699999999;43.658247;18.416964;0.0;0.0;0.0;44.444399999999995;139.68093299999998;0.0;192.766547;159.23040999999998;355.03316;3.0;VALOR
BAG IN BOX;;6633.9922;1083.69129;637.4950649999998;2442.03094;917.2160899999999;1553.55882;6193.8834;114.56542999999999;325.543669;2122.32053;4511.6718;47.417854;545.9728179999998;2009.1799199999998;4031.4216;6040.6017999999995;1657.0181039999995;3374.9354;897.86377;704.175212;737.6597;273.506869;2125.28417;830.4673660000001;222.28642900000003;1683.55396;761.2335700000001;0.0;55.241800000000005;723.10561;4367.502799999999;1112.443596;375.698429;0.0;172.16862;114.56542999999999;471.87480800000003;327.99585199999996;45.492371999999996;1462.06378;172.344284;3867.4873000000002;3.0;VALOR
OTS.MAYOR LITRO;;37574.116;10762.726299999998;3276.47891;8031.147899999999;4312.530500000001;11191.230399999999;35580.174999999996;389.11716;1604.8229099999999;11892.203600000003;25681.910999999996;301.73147000000006;3860.1839000000004;15189.264299999999;18222.935999999998;33412.198000000004;9806.4591;14773.836;7870.1476;5123.6708;17455.7211;5783.9421999999995;5825.821099999999;3587.1337000000003;2393.426381;1176.5659699999999;1344.5695500000002;6.9334880000000005;3029.0946000000004;11264.4272;13193.172099999998;7579.4490000000005;2507.9721000000004;939.9912099999999;506.53631;389.11716;3708.1681999999996;4165.515799999999;1742.5762300000001;4648.4596;4559.8578;16913.892;3.0;VALOR
T.VINOS CON DOP+IGP;;193683.17000000004;44839.448;26816.845;52753.52099999999;28068.771;41204.587;171378.68;6059.0605;16245.414;82859.93899999998;110823.226;4089.1578;32317.981999999996;72551.699;84724.33499999999;157276.03000000003;46733.67800000001;72889.745;39227.847;34831.901999999995;52991.769;25884.597;34106.28;27363.095;6620.8345;17847.957;17903.783;10964.8538;6970.360399999999;26810.554999999997;86294.23400000001;45240.827;28367.193000000007;3326.4827;7118.4337;6059.0605;19545.631999999998;23042.976000000002;12366.168300000001;32405.393000000004;16750.4551;73068.568;2.0;VALOR
VINOS CON DOP;;167223.0;38809.72900000001;23606.552000000003;45448.854999999996;24756.206;34601.664;147996.943;5462.6158000000005;13763.441600000002;72905.31;94317.692;3500.5368999999996;29110.965;62261.409999999996;72350.093;134611.489;39319.448;64075.420999999995;33591.085999999996;30237.047999999995;47376.511000000006;21233.418;26629.859000000004;23964.818;5718.839;15765.339799999998;16328.54;10205.6797;5798.3349;22195.615;74504.60900000001;38935.833999999995;25788.611999999997;2837.4223;6554.315599999999;5462.6158000000005;16473.394399999997;20828.118;10276.7251;29136.738000000005;14043.834900000002;61609.842000000004;3.0;VALOR
VINOS TRANQUILOS;;131902.451;30544.043999999998;19078.987999999998;35544.895000000004;19205.722;27528.811999999998;116395.31599999999;4448.0539;11059.0842;57998.701;73903.75600000001;2645.8164;23274.058;48582.210999999996;57400.373999999996;105982.576;30979.021;49466.598;27270.398;24186.440000000002;35074.517;17872.104400000004;17914.682;19680.723;4623.393400000001;14302.6493;13081.8429;9352.5433;4414.839000000001;16609.064;58486.053;31340.336999999996;21052.164;2138.6413;5280.4307;4448.0539;13265.910100000001;17011.186;7951.5033;22094.175000000003;11141.1156;48571.441;4.0;VALOR
TRANQUILO NACIONA;;129122.341;30004.903;18835.413;34900.55500000001;18399.639;26981.822999999997;114001.28300000001;4352.8468;10768.200200000001;56967.764;72154.56700000001;2586.1258;22848.848;47458.71799999999;56228.638;103687.34999999999;30397.079999999998;48512.041999999994;26338.101000000006;23875.108;34118.814;17649.9928;17285.977;19447.703999999998;4568.109;13995.320300000001;12754.402299999998;9302.015;4348.4313;16307.905000000002;57075.689;30691.229;20699.076;2073.16468;5211.989;4352.8468;13004.159300000003;16441.512099999996;7783.137000000001;21737.764000000003;11030.205699999999;47487.554000000004;5.0;VALOR
TRANQUILO EXTRANJ;;2780.1274;539.14028;243.575437;644.33905;806.08321;546.989594;2394.0370999999996;95.207336;290.883194;1030.93704;1749.1907199999998;59.690611000000004;425.210558;1123.49058;1171.7358800000002;2295.2264299999997;581.94265;954.55486;932.2994100000001;311.33067199999994;955.70436;222.113537;628.70625;233.02001099999998;55.284435;307.330056;327.4407529999999;50.528195999999994;66.407609;301.160318;1410.36485;649.10826;353.08647;65.476476;68.441851;95.207336;261.751168;569.6739600000001;168.366517;356.41256999999996;110.910899;1083.88681;5.0;VALOR
TRANQUILO TINTO;;86636.972;19651.001999999997;13141.7242;22343.521999999997;13296.0823;18204.639;76581.91899999998;2841.94857;7213.095700000001;37071.853;49565.117000000006;1428.85661;15156.930799999998;31963.530000000006;38087.654;70051.182;19092.329;32145.468;18832.54;16566.630299999997;20596.725000000002;11861.898899999998;14234.0677;11907.5529;2901.6056;10291.2896;8425.5913;6418.2361;2979.5006;10413.142000000002;38882.592000000004;20828.694999999996;13533.038700000003;1058.96586;3617.5946999999996;2841.94857;9055.1224;11796.9587;4614.1374;15322.269199999999;6327.702599999999;32002.271;5.0;VALOR
TRANQUILO BLANCO;;38656.797;9792.6773;4801.306;11281.937699999999;4766.6204;8014.2564999999995;33726.178;1511.09841;3419.5216;18041.804;20614.994999999995;1111.49198;7543.9894;13855.4854;16145.831;30001.318;10228.4803;14576.982000000002;7112.5083;6738.829000000001;11509.985400000001;5110.825599999999;3263.8041;7044.123800000001;1639.53428;3586.8587999999995;3706.6545999999994;2795.0098000000007;1069.17214;5418.0052;16763.259000000002;8730.1613;6676.201599999999;1053.48712;1537.32613;1511.09841;3744.2969999999996;4295.6876;2882.9826000000003;5340.1094;4325.505499999999;13966.3051;5.0;VALOR
TRANQUILO ROSADO;;6608.6903999999995;1100.3637199999998;1135.9577;1919.4345;1143.01611;1309.91799;6087.217100000001;95.006967;426.466187;2885.0445999999993;3723.6456;105.467802;573.13742;2763.1957999999995;3166.8891;5930.084900000001;1658.21174;2744.1483000000003;1325.3509400000003;880.9791500000001;2967.8064;899.3812500000001;416.80936799999995;729.04476;82.25356199999999;424.50035;949.5972700000001;139.297308;366.166162;777.9163899999999;2840.2030000000004;1781.4819799999998;842.92276;26.188263;125.509984;95.006967;466.490699;918.5392199999999;454.38351;1431.79709;487.90766;2602.8669;5.0;VALOR
ESPUM(IN.CAVA)+GAS;;23888.605;5444.5262;3130.6814;6407.1914;3879.6937999999996;5026.5128;21287.2368;701.2143599999999;1900.15519;10439.7255;13448.8791;600.58071;4083.0022999999997;9412.0141;9793.007300000001;19205.021099999998;6027.317499999999;9848.9644;4202.4608;3809.8611;10186.949900000001;2555.3384;3308.1732999999995;3061.8478000000005;876.0049600000001;1056.96228;2268.6548300000004;574.67346;1042.60803;4132.1067;10372.7297;5135.773;3205.3878;533.6331700000001;923.3272200000001;701.2143599999999;2243.3258699999997;2643.7681;1441.08086;4905.1254;2153.0549300000002;8344.0743;4.0;VALOR
ESPUMOSOS(IN.CAVA;;23684.201;5405.1389;3111.7828;6353.7522;3862.8828999999996;4950.6435;21119.1241;690.4201999999999;1874.65679;10289.844799999999;13394.3551;595.2393;4042.1072999999997;9278.5052;9768.347000000002;19046.8523;6004.03;9788.841199999999;4115.326999999999;3776.0010999999995;10148.2291;2537.4074;3272.0869;3032.3098;875.0385600000001;1053.20408;2191.2513200000003;574.67346;1035.38154;4111.338400000001;10248.2627;5108.8667000000005;3180.3502;525.11905;916.54618;690.4201999999999;2217.8419599999997;2640.024;1364.2275000000002;4870.4137;2138.28096;8321.3258;5.0;VALOR
GASIFICADOS;;204.40503999999999;39.386934;18.898660999999997;53.438679;16.811132;75.869619;168.112508;10.794119;25.498402000000002;149.88046300000002;54.524575;5.341403;40.894705;133.50905;24.659867000000002;158.168917;23.28817;60.12347100000001;87.13344300000001;33.859947;38.721270000000004;17.931214;36.086691;29.537878999999997;0.9663390000000001;3.7582109999999997;77.403425;0.0;7.226485;20.76807;124.466996;26.905934000000002;25.037546000000003;8.51412;6.78102;10.794119;25.484185;3.7441060000000004;76.85329200000001;34.711878;14.774054;22.74826;5.0;VALOR
VINOS DE AGUJA;;1486.14366;535.53568;132.58340500000003;493.83038;155.39490700000002;168.799277;1272.03169;57.036525999999995;157.075325;1001.7642000000002;484.37952000000007;31.428665000000002;419.57264;681.02497;354.11736800000006;1035.1424200000001;336.120353;421.0813;198.841271;530.100766;327.8229099999999;114.494862;271.620832;237.02518499999996;19.223934;19.303584999999998;433.9727;62.679581;66.576908;347.199508;665.80503;270.7858039999999;135.776423;52.898576000000006;131.94497;57.036525999999995;124.850671;145.20832;371.63689;176.70251400000004;107.93930399999999;317.925877;4.0;VALOR
VINOS LICOROSOS;;9945.7952;2285.6247;1264.2993;3002.9364;1515.3971499999998;1877.5382;9042.3578;256.31093;647.12689;3465.1176;6480.678100000001;222.710805;1334.33121;3586.1639999999998;4802.5897;8388.7541;1976.9872000000003;4338.777700000001;1919.38135;1710.64957;1787.2214800000002;691.47509;5135.3834;985.22218;200.21695500000004;386.42563;544.06843;215.782522;274.31113700000003;1107.2428;4980.0199;2188.9366000000005;1395.2852599999999;112.24954600000001;218.61254599999995;256.31093;839.3044199999999;1027.9539899999997;512.5039;1960.7360000000003;641.72541;4376.3991;4.0;VALOR
VINOS CON I.G.P.;;25360.174000000003;5755.4357;3099.6014600000003;7073.1537;3063.4240999999997;6368.5594;22561.728300000002;531.60137;2266.8453999999997;9398.847399999999;15961.326400000002;541.5783869999999;2895.2866;9929.409800000001;11993.900800000001;21923.3098;7143.392;8451.8861;5475.2087;4289.688;5267.1342;4499.6239000000005;7237.8282;3284.5895;879.9761199999999;2026.9579400000002;1453.6336999999999;710.431043;1143.1947900000002;4375.5515000000005;11410.7603;6072.906199999999;2357.7635800000003;442.548111;545.389679;531.60137;2885.6139999999996;2129.6542;1958.0175800000002;3142.9465999999998;2608.7988600000003;11115.6042;3.0;VALOR
OTROS VINOS DOP/IGP;;1099.99062;274.282804;110.69156400000001;231.51406000000003;249.13997300000003;234.362268;820.020559;64.84314599999999;215.12694299999998;555.7843060000001;544.206352;47.042799;311.730789;360.87109399999997;380.34600299999994;741.217154;270.836281;362.43282700000003;161.556194;305.16536599999995;348.12236399999995;151.557884;238.592419;113.687073;22.019529999999996;55.659211;121.607967;48.744217;28.830280000000002;239.39003099999996;378.86395600000003;232.08891800000004;220.81746399999997;46.511922999999996;18.728281;64.84314599999999;186.625261;85.20550700000001;131.425428;125.70596200000001;97.820239;343.124903;3.0;VALOR
V.DESALCOHOL.DOP/I;;319.02408399999996;34.647611;7.65089;110.66504999999998;88.637774;77.422762;297.23350400000004;16.098277;5.692303;48.240121;270.78396499999997;8.775299;13.015281;55.428435;241.80507799999998;297.23350400000004;127.56567100000001;127.84093000000001;29.010889;34.606598;241.527195;27.025133;19.156615000000002;11.50475;0.818035;0.85266;5.488197;12.6515;0.0;64.403906;123.29453900000001;44.23706;87.088567;0.0;0.0;16.098277;7.977609000000001;21.063416;12.264501;18.711842;11.120925;231.78751799999998;4.0;VALOR
T.VINOS SIN DOP/IGP;;137765.12999999998;33450.692;12031.3069;33681.54;21435.791;37165.801999999996;119876.17400000001;5564.682599999999;12324.2723;55895.14000000001;81869.99499999998;3507.2596;24772.996000000003;54530.278;54954.60399999999;109484.87599999997;28216.200999999997;53287.112;29990.507;26271.311999999998;35497.700999999994;15475.573;26599.081;24046.319999999996;8162.9863;12727.3811;12571.550299999999;2684.543;11923.6273;25686.962;54896.483;27987.097999999998;17270.964;2521.3494000000005;4739.221100000001;5564.682599999999;16674.192000000003;16069.683999999997;7848.581499999999;25835.638999999996;10612.090400000001;47899.691000000006;2.0;VALOR
NACIONAL;;123526.19600000001;29782.876999999997;10658.135799999998;31105.697000000007;19585.157000000003;32394.341;106657.65100000001;5262.6368;11605.919799999998;50889.718;72636.492;3269.8928000000005;22837.808;49792.418;47626.088;97418.50400000002;24085.506;47335.153;27378.227;24727.322000000004;28138.997000000003;14154.591999999999;24482.186999999994;21853.839;7889.372800000001;12392.6744;12046.774300000001;2567.7720999999997;11303.298;22224.638000000003;49680.67599999999;24622.083;15695.511;1639.7123900000001;4423.6195;5262.6368;15960.644000000002;14924.585000000001;7291.445600000001;23268.281000000003;9706.9278;41048.354;3.0;VALOR
EXTRANJERO;;3087.912;903.6876799999999;233.87150000000003;883.8575400000001;436.12962;630.3653899999999;2420.8734999999997;187.87367299999997;479.16450999999995;1573.76279;1514.14893;156.476306;979.5971999999999;1053.26378;898.57444;1951.83831;625.8820099999999;1010.1916299999999;608.9449500000001;842.8931200000001;757.7350799999999;420.18734;728.7405600000001;504.92269000000005;87.053765;164.511345;312.804847;111.95619000000002;202.84132199999996;460.75281000000007;1472.02565;527.02539;425.26660999999996;153.41934;231.511479;187.87367299999997;531.33963;387.34856;201.995307;401.40955999999994;171.391735;821.62245;3.0;VALOR
OTROS VINOS;;11151.015399999998;2764.1280699999998;1139.299141;1691.98702;1414.50329;4141.097000000001;10797.654199999999;114.172149;239.18812000000003;3431.65852;7719.3559000000005;80.89044;955.5867099999998;3684.5985;6429.938900000001;10114.5375;3504.8132600000004;4941.769499999999;2003.3343;701.0980500000001;6600.9696;900.7924600000001;1388.15435;1687.55689;186.559617;170.19466;211.9719;4.814851;417.48721;3001.5705100000005;3743.78105;2837.9914;1150.18415;728.2176199999999;84.09016;114.172149;182.20836000000003;757.7511499999999;355.14092;2165.94909;733.770872;6029.7142;3.0;VALOR
TINTO;;69676.984;15934.3621;5844.8153;17203.694;11310.740899999999;19383.373;62454.787000000004;2060.27893;5161.9187999999995;26784.200000000004;42892.78400000001;982.1154;10280.633700000002;29809.365;28604.871;58414.234000000004;14258.546799999998;27927.536;16048.8691;11442.031900000002;20951.072000000004;8346.7199;11104.1005;9437.0942;5453.5355;7145.857499999999;6137.8428;1100.75943;6671.2844000000005;13623.888800000002;28234.337000000007;13277.4766;7869.998500000001;887.02256;1843.7040299999999;2060.27893;8356.1036;7686.3773;3624.639899999999;14429.1396;5918.4613;24871.258;3.0;VALOR
BLANCO;;56846.557;15141.580000000002;5238.273499999999;13459.5493;7904.8767;15102.2778;47407.130999999994;3092.2679;6347.1569;23934.108;32912.447;2272.69275;12599.160499999998;20313.357000000004;21661.344;41974.701;10692.309300000003;20729.176;12432.482399999999;12992.5858;11460.676000000001;5921.655500000001;13623.964800000002;11640.358999999999;2341.366;4980.0061000000005;5461.509;1417.01739;4738.092600000001;10222.262900000002;22634.093;11735.439199999999;7516.668100000001;1042.9117899999999;2703.9934000000003;3092.2679;7379.8013;7305.8026;3737.6331999999998;9371.7064;3584.1101000000003;18628.329;3.0;VALOR
