Alimentos;;T.ESPAÑA;CATALUÑA;ARAGÓN;ILLES BALEARS;COMUNITAT VALENCIANA;REGIÓN DE MURCIA;ANDALUCÍA;COMUNIDAD DE MADRID;CASTILLA - LA MANCHA;EXTREMADURA;CASTILLA Y LEÓN;GALICIA;PRINCIPADO DE ASTURIAS;CANTABRIA;PAIS VASCO;LA RIOJA;C. FORAL DE NAVARRA;CANARIAS;Nivel;Hoja
MANTECADOS/POLVORON;;34.673;34.574;36.79;26.268;33.358;34.05;37.159;35.277;33.954;27.068;33.571;33.664;50.32;32.043;36.926;20.856;44.619;32.477;3.0;VALOR
MAZAPANES;;8.96;5.057;13.907;4.593;2.686;4.999;9.432;11.369;13.573;9.739;14.237;5.084;17.472;7.549;11.449;38.158;26.277;7.958;3.0;VALOR
PRD.NAVIDEÑO TURRON;;53.42;57.4;53.569;56.841;56.31;46.787;51.655;46.471;55.309;54.641;53.421;62.01;66.558;30.776;51.817;41.192;52.221;51.377;3.0;VALOR
OTROS PRD.NAVIDEÑOS;;61.573;63.977;63.38;55.706;55.48;55.507;65.825;63.001;61.616;52.807;59.25;59.505;68.055;52.463;60.253;50.454;68.686;63.402;3.0;VALOR
CHOCOLATES/CACAOS/SUC;;98.025;97.835;98.894;95.131;98.118;96.103;98.572;97.449;98.358;98.877;97.866;98.728;99.709;98.474;97.465;96.074;95.572;99.087;1.0;VALOR
CHOCOLATES;;91.083;92.985;91.538;88.598;89.711;91.514;90.776;88.728;93.014;93.164;90.225;91.853;93.743;89.463;92.772;90.973;90.413;91.102;2.0;VALOR
CHOCOLATE TABLETAS;;87.169;88.767;88.291;83.165;84.552;85.999;87.601;83.851;89.402;90.158;86.56;88.285;88.085;86.585;89.629;90.74;89.619;89.484;3.0;VALOR
CHOC.TAB.CON LECHE;;68.343;62.661;70.948;61.17;63.197;65.947;72.961;61.653;74.824;78.814;72.301;77.278;76.1;74.038;66.071;69.271;68.661;75.353;4.0;VALOR
CHOC.TAB.SIN LECHE;;68.31;74.382;72.207;68.489;71.47;67.438;65.784;66.433;64.829;67.425;62.126;62.336;63.106;59.951;77.138;71.56;76.929;62.802;4.0;VALOR
CHOC.TAB.C.ALMENDR;;42.589;39.175;46.47;40.181;38.757;39.446;44.03;39.989;43.03;43.18;41.993;50.347;53.956;44.37;41.981;40.477;39.764;53.557;4.0;VALOR
CHOC.TABLETA OTROS;;84.338;86.672;85.632;78.202;82.034;81.335;83.99;80.827;85.966;87.536;84.585;86.658;85.381;84.159;87.13;89.131;88.264;85.528;4.0;VALOR
TURRON DE CHOCOLATE;;55.267;58.557;59.427;58.359;50.219;54.781;55.746;50.669;55.57;62.586;60.569;61.835;62.089;43.014;57.453;46.606;66.878;39.98;3.0;VALOR
O.PROD.CHOC./CACAO;;93.177;90.675;94.376;91.878;94.005;91.533;95.026;92.142;94.437;93.391;93.732;95.884;93.412;96.891;90.144;93.027;91.732;94.073;2.0;VALOR
BOMBONES;;64.528;65.369;71.924;67.953;61.116;59.93;65.83;63.772;62.313;63.31;69.665;67.865;64.367;62.111;64.389;53.238;59.052;62.786;3.0;VALOR
SNACKS CHOCOLATE;;62.02;56.732;61.325;53.196;59.546;61.164;68.197;58.898;66.239;64.315;61.449;67.106;63.349;64.362;54.094;49.352;62.839;76.942;3.0;VALOR
CACAO SOLUBLE;;60.407;53.125;56.558;57.666;60.737;65.226;62.012;57.767;70.221;72.454;62.378;67.876;63.714;61.91;58.131;65.857;47.581;64.365;3.0;VALOR
NORMAL;;59.24;52.29;54.415;56.678;59.169;63.342;61.285;56.408;68.859;70.351;61.346;67.027;62.689;61.013;56.767;62.505;46.544;63.16;4.0;VALOR
LIGHT;;5.482;4.925;10.476;5.011;5.658;4.333;3.967;7.167;5.806;8.296;3.155;5.746;9.435;2.218;8.021;5.695;7.005;7.05;4.0;VALOR
CREMA CACAO UNTAR;;49.768;52.223;51.048;49.556;50.146;55.322;48.918;42.734;58.925;45.046;51.306;55.896;44.125;55.075;46.712;37.91;48.694;51.459;3.0;VALOR
ARROZ;;93.92;93.855;92.794;91.666;95.027;93.2;94.937;94.387;95.521;94.359;93.089;92.833;97.911;90.458;93.891;92.093;83.444;91.682;1.0;VALOR
LARGO;;29.764;26.956;33.221;28.48;22.851;35.9;28.453;33.389;29.662;28.153;25.359;32.714;33.78;40.255;27.472;15.367;28.652;49.81;2.0;VALOR
NORMAL;;69.947;70.707;69.297;70.628;78.652;67.262;73.294;67.446;80.847;74.373;73.786;65.997;68.468;66.45;69.827;68.266;58.267;37.13;4.0;VALOR
VAPORIZADO;;14.221;7.103;9.503;7.691;6.404;7.109;19.286;12.294;13.401;20.601;14.209;27.203;21.811;17.662;11.922;18.002;7.601;36.139;2.0;VALOR
P.P.CONSERVA ARROZ;;26.81;31.69;27.323;30.984;29.409;30.646;27.378;32.751;16.799;16.244;19.565;22.799;17.205;26.435;22.459;17.132;18.081;21.564;2.0;VALOR
P.P.CONGELADO ARROZ;;29.191;32.422;32.009;17.709;26.701;33.393;40.077;30.745;38.267;34.136;26.604;15.224;14.488;23.027;22.195;23.015;12.796;11.714;2.0;VALOR
P.P.ARROZ RESTO;;3.774;6.357;3.998;5.492;2.124;3.328;3.262;3.665;4.147;2.092;2.789;2.722;1.829;3.385;6.08;3.732;3.681;3.029;2.0;VALOR
OTROS TIPOS ARROZ;;39.243;47.51;34.807;46.453;35.373;44.511;41.245;40.21;31.802;32.611;25.084;38.463;40.751;30.499;39.761;30.145;20.323;44.739;2.0;VALOR
TOTAL PASTAS;;96.725;97.156;97.062;96.583;97.65;96.794;96.9;96.077;98.914;96.391;96.333;95.334;95.93;96.42;96.482;98.709;92.929;96.044;1.0;VALOR
PASTAS ALIMENTICIAS;;96.496;97.008;96.91;95.652;97.44;96.813;96.776;95.767;98.797;96.289;95.818;94.784;95.97;96.136;96.475;98.723;91.697;95.953;2.0;VALOR
PASTA ALIM.SECA;;95.627;95.757;95.108;95.153;96.599;96.685;96.279;94.898;98.4;96.428;94.88;94.488;95.653;90.522;94.792;96.448;91.076;95.258;3.0;VALOR
PASTA ALIM.FRESCA;;40.113;57.474;39.19;45.349;41.511;40.832;35.148;42.089;31.495;28.381;28.518;30.545;28.917;45.374;33.897;31.195;37.473;38.177;3.0;VALOR
PASTAS ALIM.GRANEL;;4.556;5.687;3.069;3.712;4.408;6.674;4.116;4.598;2.4;4.25;3.301;4.485;3.36;7.615;6.3;8.13;9.169;2.86;3.0;VALOR
PASTAS ALIM.ENVASAD;;96.408;96.916;96.82;95.547;97.359;96.689;96.68;95.744;98.776;96.29;95.719;94.765;95.973;96.138;96.166;98.728;90.976;95.882;3.0;VALOR
PASTAS PARA RELLENAR;;27.48;28.087;34.775;34.012;26.76;27.52;21.196;32.352;30.268;26.974;31.445;34.978;27.889;23.441;21.569;29.964;21.967;21.206;2.0;VALOR
AZUCAR;;80.764;75.411;78.347;86.595;80.964;83.154;82.103;77.845;87.904;85.429;81.619;85.188;86.201;80.801;77.244;85.712;78.394;84.258;1.0;VALOR
EDULCORANTES;;38.606;34.808;33.993;35.202;44.35;39.175;44.223;39.023;40.195;38.889;31.225;38.123;44.904;24.505;32.883;19.751;35.665;38.86;1.0;VALOR
STEVIA;;10.296;10.75;6.157;8.994;11.681;8.726;11.752;10.354;9.124;8.355;8.489;8.808;16.57;3.909;9.497;5.733;11.601;10.249;2.0;VALOR
LEGUMBRES;;90.065;92.488;92.657;88.87;89.267;89.077;89.673;90.13;91.81;91.037;87.74;87.164;92.221;85.193;89.77;86.833;94.566;90.003;1.0;VALOR
LEGUMBRES SECAS;;71.534;59.408;63.899;60.359;67.003;71.843;74.013;76.17;78.588;75.296;77.009;75.433;83.868;69.293;80.106;70.93;75.715;75.218;2.0;VALOR
LEGUMBRES COCIDAS;;69.339;82.828;83.429;81.74;74.869;73.39;66.386;67.174;69.22;66.178;57.045;57.273;56.308;61.095;55.734;64.315;59.988;67.006;2.0;VALOR
GARBANZOS;;76.611;79.913;85.573;77.45;78.96;77.582;78.192;76.122;81.158;71.936;69.079;69.699;81.652;72.022;68.653;71.095;75.033;74.83;2.0;VALOR
ALUBIAS;;61.14;66.967;65.279;51.515;60.353;67.588;57.592;62.03;68.222;55.945;59.973;52.333;60.288;64.66;63.562;49.545;63.828;61.214;2.0;VALOR
LENTEJAS;;71.859;74.628;77.257;66.505;69.724;68.683;68.403;72.001;73.452;70.506;72.379;71.33;78.579;73.994;77.969;75.449;73.891;74.717;2.0;VALOR
LENTEJAS SECAS;;61.281;50.374;57.084;47.743;53.355;59.001;63.965;64.791;67.012;63.909;67.534;66.424;76.839;65.244;73.864;67.577;61.587;64.215;3.0;VALOR
LENTEJAS COCIDAS;;22.845;43.784;40.414;34.947;28.049;24.999;14.04;19.228;14.712;12.285;13.323;11.252;8.896;19.682;13.743;18.965;21.478;19.454;3.0;VALOR
OTRAS LEGUMBRES;;3.981;5.808;1.839;14.553;3.254;6.359;3.215;4.85;3.31;5.888;2.781;3.144;4.096;2.247;3.809;6.416;6.86;3.261;2.0;VALOR
TOTAL ACEITE;;92.735;92.969;90.175;96.69;89.395;87.446;91.072;92.185;91.3;88.131;95.772;97.814;95.65;97.016;95.916;95.079;92.797;96.823;1.0;VALOR
ACEITE 1L;;81.229;80.376;81.176;89.375;76.736;75.17;76.34;79.222;74.928;72.128;89.031;93.282;89.53;90.445;88.977;86.461;87.795;85.012;2.0;VALOR
ACEITE 5L;;45.62;41.184;40.171;48.758;41.131;40.113;57.87;46.282;53.824;58.308;50.243;32.96;35.041;35.848;32.082;29.648;38.886;52.541;2.0;VALOR
TOTAL ACEITES OLIVA;;83.921;86.613;81.574;92.855;74.546;71.603;78.25;85.002;74.174;73.11;90.121;94.198;93.773;91.974;90.389;89.921;86.026;93.613;2.0;VALOR
A.O VIRGEN+V.EXTRA;;68.328;68.372;60.193;62.063;60.649;56.455;69.658;70.816;60.273;59.461;69.405;73.865;76.84;78.426;78.028;68.716;74.211;73.21;3.0;VALOR
A.O VIRGEN;;29.055;33.083;26.007;32.081;28.003;25.768;25.508;27.701;21.731;17.769;31.96;32.167;30.723;41.22;34.793;42.326;33.062;29.47;4.0;VALOR
A.O VIRGEN EXTRA;;62.13;60.847;52.094;52.696;53.133;52.275;64.364;65.644;54.474;55.948;62.034;67.389;70.456;66.127;73.441;64.953;72.205;68.55;4.0;VALOR
A. OLIVA;;56.799;64.737;57.998;78.945;44.333;44.393;40.956;55.092;44.982;40.132;67.488;78.797;73.317;66.215;59.501;51.42;52.458;82.21;3.0;VALOR
ACEITE DE GIRASOL;;63.049;57.569;64.76;68.36;65.078;60.866;65.736;56.237;68.121;64.668;72.899;69.198;60.061;50.272;66.876;69.206;67.685;58.582;2.0;VALOR
ACEITE DE MAIZ;;0.969;0.269;1.597;0.0;0.251;0.562;0.054;0.762;1.194;0.0;2.392;2.46;0.546;0.0;4.441;0.0;0.0;5.108;2.0;VALOR
ACEITE DE SOJA;;0.464;0.615;0.0;6.323;0.213;0.0;0.29;0.0;0.492;0.0;0.062;0.0;0.0;0.0;0.413;0.0;0.0;1.81;2.0;VALOR
OTROS ACEITES VEG;;18.531;18.749;20.005;18.737;24.068;24.465;22.202;13.546;12.015;22.116;19.641;12.739;12.779;11.756;15.023;24.341;29.061;19.897;2.0;VALOR
ACEITE DE ORUJO;;5.79;4.094;4.078;11.324;4.743;9.769;8.325;6.309;5.488;2.392;7.469;7.798;4.275;3.312;3.603;2.93;7.343;6.407;2.0;VALOR
MARGARINA;;52.999;45.932;44.994;52.575;49.993;46.275;64.916;53.244;53.457;63.669;52.521;54.404;55.466;47.122;51.011;43.45;46.135;47.926;1.0;VALOR
M.LIGHT;;16.993;16.741;16.241;16.701;20.048;12.717;15.859;18.034;22.649;17.17;16.694;18.455;12.455;19.014;14.39;15.751;19.948;13.158;2.0;VALOR
M.BAJA EN COLESTEROL;;5.044;4.995;2.182;7.808;3.688;2.658;5.532;5.66;3.996;3.11;5.285;5.373;7.593;4.984;5.742;4.984;8.788;6.225;2.0;VALOR
M.ENRIQUECIDA;;47.248;38.955;38.426;49.254;43.138;41.919;61.799;48.326;47.123;60.025;46.514;46.991;44.518;36.628;41.602;35.852;42.061;44.419;2.0;VALOR
ACEITUNAS;;88.709;90.95;92.711;88.996;89.546;89.673;85.011;89.784;90.443;85.542;91.694;86.039;89.505;87.731;87.372;92.106;93.881;84.94;1.0;VALOR
ACEITUNA ENV.C/HUESO;;47.374;52.933;57.257;56.628;50.807;38.54;50.337;47.414;40.892;39.86;45.129;37.816;34.683;44.202;48.149;43.92;37.049;39.055;2.0;VALOR
ACEITUNA ENV.S/HUESO;;52.79;49.691;51.347;43.23;49.391;42.282;49.209;60.911;58.373;48.341;63.003;53.259;46.651;51.825;50.027;56.829;57.081;63.006;2.0;VALOR
ACEITUNA ENV.RELLENA;;66.113;77.161;73.178;66.078;71.953;77.434;53.966;64.422;65.068;63.476;68.83;59.576;74.18;67.931;65.846;71.947;71.703;50.921;2.0;VALOR
RESTO ACEITUNAS;;24.061;32.006;30.612;19.464;24.999;43.548;23.812;25.177;27.605;31.492;22.534;10.706;17.958;11.204;17.483;21.687;28.34;11.368;2.0;VALOR
TOTAL VINOS;;82.882;81.702;73.513;88.855;76.364;86.396;91.372;82.657;82.163;85.808;81.635;81.329;83.836;81.578;78.332;74.057;73.198;82.057;1.0;VALOR
MENOS 75 CL;;13.169;14.721;8.015;16.722;16.227;26.539;13.974;14.161;12.641;5.265;11.169;8.69;7.125;7.093;11.126;10.355;8.966;10.272;2.0;VALOR
75 CL;;70.305;75.402;64.625;80.95;67.577;66.337;74.137;69.262;58.258;58.624;67.144;69.737;70.939;77.631;68.758;65.954;64.186;72.719;2.0;VALOR
1 LITRO;;39.408;26.726;22.806;32.141;20.869;42.409;59.095;43.954;53.519;62.697;45.701;38.313;42.151;24.179;33.945;24.071;24.725;35.184;2.0;VALOR
BOTELLA;;7.203;6.213;4.133;8.934;4.236;8.568;12.168;5.422;5.226;7.383;5.76;8.512;11.717;9.098;10.512;1.258;3.16;8.966;3.0;VALOR
CARTON;;34.762;21.152;20.435;25.85;17.383;37.363;53.659;41.19;51.691;58.308;42.153;32.132;37.931;17.821;25.92;23.895;21.291;29.461;3.0;VALOR
OTROS 1 LITRO;;1.789;5.45;1.588;3.112;0.672;0.0;1.452;1.629;1.387;0.793;0.265;1.713;0.0;0.0;0.762;0.0;4.449;0.0;3.0;VALOR
MAYOR 1 LITRO;;9.793;12.511;12.801;5.362;7.487;13.216;13.129;9.115;12.258;12.885;8.881;8.666;4.009;8.621;4.902;5.998;9.719;4.721;2.0;VALOR
BOTELLA;;6.019;7.316;8.743;1.621;5.179;8.502;6.611;6.298;7.248;9.23;5.92;7.036;1.388;12.256;3.239;5.177;5.88;5.511;3.0;VALOR
CARTON;;0.269;0.0;0.0;0.0;0.0;0.0;1.238;0.0;0.0;0.0;0.0;0.867;0.0;0.0;0.0;0.0;0.0;0.0;3.0;VALOR
BAG IN BOX;;1.299;0.876;0.471;1.246;1.045;0.448;2.64;1.415;3.004;0.631;1.268;0.408;2.152;1.305;0.448;0.0;4.411;0.458;3.0;VALOR
OTS.MAYOR LITRO;;4.772;8.361;7.952;4.325;4.045;12.006;5.905;3.911;4.208;6.03;2.978;3.724;0.772;1.141;2.872;3.068;5.788;0.636;3.0;VALOR
T.VINOS CON DOP+IGP;;68.542;72.935;62.814;80.207;66.171;66.508;73.267;67.706;55.763;56.886;65.86;64.171;69.994;73.029;68.183;65.53;64.736;70.126;2.0;VALOR
VINOS CON DOP;;66.332;70.657;61.842;78.007;65.215;64.377;70.609;65.89;53.143;53.32;61.516;61.949;67.634;72.139;65.482;65.565;63.405;68.212;3.0;VALOR
VINOS TRANQUILOS;;54.597;58.527;53.063;67.582;56.15;53.173;52.382;55.079;38.6;38.799;48.604;56.368;63.114;61.148;53.097;50.501;54.239;64.335;4.0;VALOR
TRANQUILO NACIONA;;53.711;56.527;51.857;67.2;55.535;52.974;51.744;54.158;38.62;37.865;48.411;55.307;63.17;57.293;52.265;48.689;53.811;64.296;5.0;VALOR
TRANQUILO EXTRANJ;;4.869;8.653;7.577;7.679;4.567;3.516;4.296;4.744;1.026;3.011;1.645;3.521;3.422;9.635;4.648;6.904;6.792;4.1;5.0;VALOR
TRANQUILO TINTO;;42.694;44.187;42.225;54.388;46.648;41.866;43.296;41.148;28.002;28.244;39.164;42.425;50.335;50.957;40.982;32.313;41.433;50.009;5.0;VALOR
TRANQUILO BLANCO;;34.091;40.499;36.248;45.603;33.239;30.776;25.191;39.37;22.986;27.055;26.465;36.512;37.591;35.455;32.63;31.922;38.274;46.972;5.0;VALOR
TRANQUILO ROSADO;;6.595;10.562;11.706;14.729;6.951;9.384;4.908;6.937;2.127;0.621;5.044;4.846;3.489;2.449;5.447;8.938;13.171;4.426;5.0;VALOR
ESPUM(IN.CAVA)+GAS;;31.032;39.799;28.248;43.067;30.104;31.525;33.814;28.571;22.741;22.145;30.357;18.493;28.879;24.201;37.841;46.465;34.726;17.556;4.0;VALOR
ESPUMOSOS(IN.CAVA;;30.875;39.506;28.247;43.075;29.628;31.531;33.723;28.495;22.741;22.155;30.162;18.21;28.879;24.201;37.708;46.465;34.726;17.567;5.0;VALOR
GASIFICADOS;;0.594;1.309;0.341;0.096;1.657;0.418;0.166;0.259;0.0;0.245;0.563;0.335;0.0;0.0;0.231;0.0;0.0;0.539;5.0;VALOR
VINOS DE AGUJA;;3.749;5.42;3.276;4.505;3.576;6.319;2.167;5.02;4.43;4.059;2.792;3.304;1.244;2.277;4.25;16.897;7.504;2.756;4.0;VALOR
VINOS LICOROSOS;;17.383;20.703;18.327;16.857;12.187;9.929;31.509;17.67;11.607;16.786;10.079;9.596;15.002;10.864;11.454;7.805;3.456;11.71;4.0;VALOR
VINOS CON I.G.P.;;16.566;17.736;10.711;18.431;12.516;13.2;21.133;17.378;12.985;24.496;19.107;10.239;25.446;26.472;17.146;6.221;18.699;15.116;3.0;VALOR
OTROS VINOS DOP/IGP;;3.015;2.885;3.767;1.739;3.374;2.425;4.268;2.924;3.181;2.088;2.754;0.931;4.383;4.097;3.933;0.0;0.0;2.735;3.0;VALOR
V.DESALCOHOL.DOP/I;;0.434;0.523;0.0;0.882;0.417;0.0;0.692;0.573;0.184;0.482;0.297;0.136;0.0;1.407;0.0;0.0;0.0;1.074;4.0;VALOR
T.VINOS SIN DOP/IGP;;60.023;54.028;44.594;56.958;48.334;70.439;74.571;62.646;69.479;71.449;62.349;59.31;61.43;51.883;47.734;43.177;42.553;54.715;2.0;VALOR
NACIONAL;;57.408;48.786;42.544;55.542;45.999;69.524;72.192;60.23;68.037;69.875;60.312;57.915;61.458;48.54;46.168;40.518;38.148;52.112;3.0;VALOR
EXTRANJERO;;6.992;9.145;6.702;8.368;6.879;9.17;7.016;7.642;5.945;5.498;6.018;3.836;0.511;8.879;5.152;5.803;6.842;9.901;3.0;VALOR
OTROS VINOS;;2.889;6.209;1.724;1.879;1.483;7.28;5.052;3.931;2.38;3.47;1.214;4.424;0.0;1.141;1.96;3.068;4.449;0.176;3.0;VALOR
TINTO;;22.412;24.75;18.358;18.665;24.879;24.302;25.093;22.403;19.787;22.642;20.432;20.096;18.35;34.227;16.377;11.063;20.539;19.165;3.0;VALOR
BLANCO;;50.974;41.569;37.583;49.18;34.58;63.736;66.637;55.927;62.738;64.433;55.385;51.44;55.25;38.957;38.507;41.197;30.663;48.298;3.0;VALOR
ROSADO;;9.76;12.259;8.678;12.733;9.051;14.006;9.22;9.737;10.529;10.449;11.233;7.142;6.159;9.756;10.19;7.534;7.792;7.586;3.0;VALOR
OT.VINOS SIN DOP/IG;;1.733;1.475;0.94;2.106;0.712;2.696;4.017;1.18;2.892;4.485;1.355;0.566;0.879;0.094;0.0;0.0;1.968;1.842;3.0;VALOR
V.DESALCOH.SIN D/I;;1.713;1.475;0.94;2.106;0.712;1.938;4.017;1.18;2.892;4.485;1.355;0.566;0.879;0.094;0.0;0.0;1.968;1.842;4.0;VALOR
BEBIDAS DERIVADAS VI;;38.372;42.173;36.27;37.34;36.368;40.94;43.295;48.407;38.826;41.191;35.697;31.259;28.624;38.68;28.897;31.86;14.198;14.308;1.0;VALOR
VERMOUT;;18.195;26.973;22.408;25.233;15.066;22.423;11.24;17.753;11.436;9.13;18.95;23.901;18.196;30.668;21.642;31.332;11.404;8.751;2.0;VALOR
SANGRIA;;3.523;6.082;7.896;6.104;5.417;2.095;2.89;2.422;2.836;2.267;1.691;2.305;0.976;4.312;2.97;0.695;0.832;0.822;2.0;VALOR
TINTO DE VERANO;;16.844;11.887;11.246;18.341;16.697;20.465;26.149;26.711;20.754;26.592;11.166;6.165;9.425;12.846;4.915;3.098;3.176;6.083;2.0;VALOR
BEB.DERI.SIN ALCOHOL;;12.898;11.565;12.78;8.094;11.051;11.223;20.597;17.512;15.28;19.656;11.774;6.692;6.92;15.807;4.557;0.0;1.676;3.88;2.0;VALOR
CERVEZAS;;85.441;84.72;86.293;85.27;86.503;89.885;88.858;87.567;88.132;92.473;83.408;80.3;80.106;83.619;77.639;79.279;84.08;77.576;1.0;VALOR
CERVEZA CON ALCOHOL;;79.771;79.893;83.175;78.273;82.996;85.429;83.163;80.821;82.462;88.669;75.634;73.239;74.929;77.784;71.249;66.83;78.907;70.472;2.0;VALOR
CERVEZA SIN ALCOHOL;;45.608;41.815;40.491;46.353;43.302;47.123;46.958;53.965;54.724;55.547;45.364;46.028;36.553;44.148;40.215;33.686;43.011;36.528;2.0;VALOR
CERVEZA ARTESANALES;;2.565;3.856;1.412;1.494;1.881;2.817;3.384;2.782;3.532;5.846;1.121;0.944;1.98;2.993;1.987;0.339;2.32;0.344;2.0;VALOR
SIDRAS;;25.798;14.678;21.974;12.335;29.736;42.048;21.314;34.072;30.544;15.39;28.685;30.398;46.298;37.403;24.387;21.37;20.808;30.181;1.0;VALOR
SIDRAS SIN ALCOHOL;;2.287;0.91;3.017;1.036;2.82;6.314;2.003;3.639;1.724;1.241;2.493;5.719;3.819;5.237;0.337;0.0;0.217;1.748;2.0;VALOR
T.BEBIDAS ESPIRITUOSA;;43.878;44.884;40.216;45.725;41.729;49.115;50.626;39.823;42.936;40.511;41.486;46.828;46.426;44.698;39.232;46.351;49.096;36.73;1.0;VALOR
BRANDY;;10.526;16.063;14.777;12.705;10.767;14.61;7.593;7.856;10.457;4.421;7.885;14.623;17.088;8.49;8.184;11.84;18.458;4.343;2.0;VALOR
WHISKY;;10.049;10.763;8.728;16.897;9.986;7.169;12.56;9.71;13.145;8.748;8.741;8.874;11.36;10.519;5.054;9.654;7.687;7.358;2.0;VALOR
GINEBRA;;12.267;10.517;11.854;15.923;12.756;15.708;16.484;11.634;13.274;20.407;11.753;10.128;8.025;10.73;8.168;6.357;14.526;8.069;2.0;VALOR
RON;;8.989;6.923;4.334;8.149;8.837;10.864;13.475;8.995;9.778;11.045;9.925;7.094;4.399;16.993;7.082;5.245;2.482;9.901;2.0;VALOR
ANIS;;6.893;5.657;5.138;8.704;5.468;9.736;10.699;3.77;5.256;6.205;6.034;13.476;18.522;1.678;5.302;7.596;2.446;4.191;2.0;VALOR
OTR.BEB.ESPIRITUOSAS;;24.848;26.995;24.914;24.888;22.549;29.15;26.832;25.739;22.492;20.584;24.34;20.463;18.266;24.646;28.093;33.583;20.757;23.143;2.0;VALOR
COMBINADS&DERIVADOS;;8.588;8.927;5.774;8.817;5.714;14.157;13.105;9.426;8.64;9.453;6.791;4.359;5.824;10.776;4.367;2.459;2.78;9.653;1.0;VALOR
COMB&DERIV.SIN ALC;;4.731;5.285;4.163;2.981;3.511;9.8;7.132;4.789;4.636;6.754;3.861;2.088;3.596;5.407;1.863;0.0;2.77;4.132;2.0;VALOR
VINAGRE;;74.826;73.729;76.876;72.379;69.42;81.04;75.51;74.06;74.772;74.452;82.565;73.515;82.474;78.154;81.331;78.839;78.419;66.805;1.0;VALOR
VINAGRE DE VINO;;50.264;49.909;51.811;54.237;46.353;52.458;52.854;47.767;55.296;52.68;61.575;49.83;40.339;45.34;52.987;54.597;49.909;39.175;2.0;VALOR
VINAGRE BALSAMICO;;28.876;37.111;32.11;27.785;26.352;24.023;19.665;26.61;29.481;28.278;33.715;27.542;41.352;36.051;35.094;37.971;43.375;23.452;2.0;VALOR
OTROS VINAGRES;;31.434;27.37;34.795;25.182;30.322;38.334;36.208;29.988;23.584;30.763;29.786;30.39;38.633;31.531;34.854;33.393;33.046;35.347;2.0;VALOR
TOTAL ZUMO Y NECTAR;;75.405;79.514;75.35;78.16;81.601;71.427;75.518;76.064;77.984;80.298;72.065;68.641;66.989;65.945;63.189;68.443;64.559;76.911;1.0;VALOR
ZUMO FRUTA REFRI/EXP;;36.233;39.49;43.846;40.253;29.795;22.518;32.794;45.474;38.237;33.386;36.501;31.668;28.632;38.063;35.585;34.919;29.666;39.384;2.0;VALOR
ZUMO CONCENTRADO;;33.144;35.59;31.97;35.902;30.433;36.187;37.68;29.961;32.416;39.969;32.182;32.649;27.891;36.419;24.546;28.226;32.387;33.572;2.0;VALOR
Z.C.NARANJA Y MEZCL;;6.799;8.977;6.444;3.05;4.851;4.611;6.701;7.888;9.061;9.209;6.7;7.755;5.083;7.348;4.289;6.656;13.761;3.969;3.0;VALOR
Z.C.MELOCOTON Y MEZ;;12.623;14.337;13.959;20.973;10.359;12.229;15.686;8.963;12.256;19.519;13.081;13.957;10.166;5.189;6.845;6.318;8.129;13.354;3.0;VALOR
Z.C.PIÑA Y MEZCLAS;;12.534;11.22;10.247;12.619;13.436;17.292;16.33;11.065;13.067;20.167;13.064;11.914;11.775;12.578;7.06;9.49;11.735;7.218;3.0;VALOR
Z.C. OTROS;;19.528;20.441;15.764;24.826;18.911;22.329;21.74;17.347;18.906;22.835;17.142;17.854;17.232;26.448;16.089;16.945;10.599;26.397;3.0;VALOR
NECTARES;;47.358;50.921;45.863;52.508;43.934;43.358;49.783;42.956;49.863;58.694;46.892;49.319;45.24;39.519;37.634;37.153;39.174;56.423;2.0;VALOR
NEC.LIGHT O S.AZUC.;;40.079;40.526;33.801;45.979;38.107;40.739;43.128;36.181;45.028;48.835;40.684;41.187;38.147;32.935;31.715;30.455;33.629;49.291;3.0;VALOR
ZUMOS DE HORTALIZAS;;4.389;6.123;5.45;1.767;3.573;3.606;6.6;4.845;3.646;3.159;2.659;1.567;1.701;0.502;3.503;4.953;4.868;3.298;2.0;VALOR
ZUMO Y NECTAR RESTO;;31.472;37.784;29.725;43.852;57.804;39.586;22.768;31.48;39.528;19.76;26.322;23.966;9.036;14.294;16.923;18.068;27.375;18.696;2.0;VALOR
HORCHATAS;;26.617;34.027;24.031;41.718;56.973;39.684;19.252;28.105;36.442;17.317;15.503;7.55;5.43;8.686;7.913;6.936;14.345;10.516;3.0;VALOR
ZUMOS ENRIQUECIDOS;;48.402;51.106;46.885;53.275;47.128;45.34;51.559;46.166;49.853;57.082;49.016;45.266;44.518;34.748;42.353;47.067;41.168;50.105;2.0;VALOR
Z.E.CON CALCIO;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;VALOR
Z.E.CON VITAMINAS;;47.545;50.098;46.351;51.017;46.227;44.131;51.043;45.386;49.656;54.982;48.516;44.346;44.538;33.645;41.521;45.142;41.168;48.231;3.0;VALOR
Z.E.CON CAL.Y VIT.;;0.052;0.0;0.0;0.508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.971;3.0;VALOR
Z.E.CON OTROS;;2.944;3.168;2.038;4.169;4.338;3.726;2.368;2.497;2.052;4.437;1.16;3.45;0.785;2.219;4.716;6.627;0.0;5.196;3.0;VALOR
