Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
CALABACINES;40.789;47.154;44.772;39.895;41.398;32.683;41.22;43.091;37.431;42.923;38.584;30.791;39.59;46.121;39.425;32.524;43.642;45.355;42.989;40.671;38.029;40.046;40.354;45.878;38.001;47.318;27.19;42.149;43.091;42.646;49.302;40.984;46.32;35.438;38.358;2.0
OTR.HORTALIZAS/VERD.;72.109;73.934;75.065;70.277;70.782;71.362;73.545;69.931;65.767;70.532;73.994;63.879;67.835;75.083;76.756;69.576;75.199;74.195;69.386;73.262;71.102;72.545;70.28;74.724;71.163;74.318;61.587;66.768;69.931;69.13;77.279;68.372;80.439;67.334;76.438;2.0
BROCOLI;18.325;19.494;21.34;17.297;17.28;17.088;18.195;19.823;18.341;18.008;18.69;13.877;17.28;19.218;19.618;16.554;18.437;20.283;18.696;13.877;19.13;19.639;16.156;19.22;18.442;18.117;12.246;13.876;19.823;17.502;21.931;18.131;20.098;14.07;20.33;3.0
ALCACHOFAS;17.153;14.616;15.318;18.546;14.283;21.354;19.424;11.259;7.753;13.545;21.576;6.319;10.911;16.349;27.374;18.448;21.148;16.913;11.185;20.582;17.966;17.419;14.606;18.41;16.839;17.903;8.693;8.325;11.259;12.041;16.847;12.445;21.758;11.79;27.947;3.0
APIO;11.299;12.258;12.553;12.35;9.368;10.023;12.377;6.416;7.748;10.263;12.583;5.038;9.134;11.984;14.394;13.311;12.034;9.928;9.093;7.296;9.081;12.796;10.554;12.15;10.927;12.172;8.536;7.245;6.416;8.598;12.712;9.733;13.901;11.826;14.41;3.0
COLIFLOR;16.908;17.389;15.619;16.694;16.33;18.258;18.438;11.063;10.927;14.099;20.23;7.559;11.767;18.591;22.863;16.157;18.557;17.499;15.557;19.589;17.043;17.414;15.973;15.869;16.736;17.376;12.22;7.308;11.063;14.131;22.769;13.521;21.369;11.433;22.604;3.0
PUERRO;29.382;31.131;32.404;28.739;28.264;27.492;30.596;27.704;23.532;27.965;31.177;19.182;24.902;33.145;33.145;24.436;34.842;28.438;29.407;25.71;29.324;29.491;29.7;30.043;28.957;30.406;18.569;24.846;27.704;26.642;34.267;25.777;38.378;21.017;33.579;3.0
CALABAZA;16.546;19.551;17.938;15.596;14.686;15.021;16.504;19.567;15.282;16.461;16.661;15.334;15.358;18.545;16.14;13.712;15.819;18.679;19.051;17.654;12.817;17.422;16.786;17.35;16.519;16.577;15.756;12.102;19.567;16.969;24.559;14.9;17.692;10.286;16.119;3.0
CANONIGOS;4.996;6.193;6.339;4.647;5.752;2.86;4.786;3.99;7.063;6.023;3.803;5.163;5.522;5.645;3.748;4.586;4.437;5.611;5.636;2.334;4.73;5.379;4.498;6.03;4.717;5.654;7.264;3.394;3.99;6.893;5.209;7.182;5.41;5.654;3.147;3.0
RABANOS/RABANITOS;3.897;4.205;3.034;5.385;2.692;3.436;4.322;2.007;2.387;3.064;4.845;1.526;2.109;4.952;5.069;4.352;4.824;2.944;3.137;2.095;5.083;3.837;3.158;4.721;3.645;4.484;1.841;1.488;2.007;2.344;5.251;1.822;6.103;4.229;5.132;3.0
