Alimentos;T.ESPAÑA (T.ESPAÑA);CLASE SOCIAL (NIVEL ALTO);CLASE SOCIAL (NIVEL MEDIO-ALTO);CLASE SOCIAL (NIVEL MEDIO);CLASE SOCIAL (NIVEL MEDIO-BAJO);CLASE SOCIAL (NIVEL BAJO);NÑOS EN EL HOGAR (SIN NIÑOS);NÑOS EN EL HOGAR (NIÑOS - 6 AÑOS);NÑOS EN EL HOGAR (NIÑOS 6 A 15 AÑOS);ACTIVIDAD RESPONSABLE DE COMPRA (ACTIVA);ACTIVIDAD RESPONSABLE DE COMPRA (NO ACTIVA);EDAD RESPONSABLE DE COMPRA (- 35 AÑOS);EDAD RESPONSABLE DE COMPRA (35 A 49 AÑOS);EDAD RESPONSABLE DE COMPRA (50 A 64 AÑOS);EDAD RESPONSABLE DE COMPRA (65 Y MAS AÑOS);TAMAÑO DE HOGAR (1 PERSONA);TAMAÑO DE HOGAR (2 PERSONAS);TAMAÑO DE HOGAR (3 PERSONAS);TAMAÑO DE HOGAR (4 Y MAS PERSONAS);TAMAÑO DE HÁBITAT (< 2000 HABIT.);TAMAÑO DE HÁBITAT (2000 A 10000);TAMAÑO DE HÁBITAT (10001 A 100000);TAMAÑO DE HÁBITAT (100001 A 500000);TAMAÑO DE HÁBITAT (+ DE 500000);ÁREAS METROPOLITANAS (AREAS NO METROPOL.);ÁREAS METROPOLITANAS (AREAS METROPOLITANAS);TIPO DE HOGAR (JOVENES INDEPENDIENTES);TIPO DE HOGAR (PAREJ.JOVENES SIN HIJOS);TIPO DE HOGAR (PAREJ.CON HIJOS PEQUEÑOS);TIPO DE HOGAR (PAREJ.CON HIJOS EDAD MEDIA);TIPO DE HOGAR (PAREJ.CON HIJOS MAYORES);TIPO DE HOGAR (HOGARES MONOPARENTALES);TIPO DE HOGAR (PAREJAS ADULTAS SIN HIJOS);TIPO DE HOGAR (ADULTOS INDEPENDIENTES);TIPO DE HOGAR (RETIRADOS);Nivel
NAN;T.ESPAÑA;NIVEL ALTO;NIVEL MEDIO-ALTO;NIVEL MEDIO;NIVEL MEDIO-BAJO;NIVEL BAJO;SIN NIÑOS;NIÑOS - 6 AÑOS;NIÑOS 6 A 15 AÑOS;ACTIVA;NO ACTIVA;- 35 AÑOS;35 A 49 AÑOS;50 A 64 AÑOS;65 Y MAS AÑOS;1 PERSONA;2 PERSONAS;3 PERSONAS;4 Y MAS PERSONAS;< 2000 HABIT.;2000 A 10000;10001 A 100000;100001 A 500000;+ DE 500000;AREAS NO METROPOL.;AREAS METROPOLITANAS;JOVENES INDEPENDIENTES;PAREJ.JOVENES SIN HIJOS;PAREJ.CON HIJOS PEQUEÑOS;PAREJ.CON HIJOS EDAD MEDIA;PAREJ.CON HIJOS MAYORES;HOGARES MONOPARENTALES;PAREJAS ADULTAS SIN HIJOS;ADULTOS INDEPENDIENTES;RETIRADOS;
POLLO POR PIEZAS;60.652;66.752;57.641;60.837;58.766;57.91;58.167;68.28;71.271;60.497;60.972;54.95;62.221;64.773;56.546;45.927;57.715;70.679;71.989;64.614;61.326;60.574;60.194;59.592;60.326;61.552;36.336;53.239;68.28;73.188;72.937;68.487;62.947;45.662;55.373;4.0
CARNE CONEJO;10.218;10.494;7.428;8.251;9.137;14.327;11.4;3.592;7.115;8.434;12.3;4.276;5.207;11.481;15.088;9.599;11.886;11.163;7.932;12.484;12.248;10.724;8.625;8.94;10.174;10.395;3.454;4.228;3.592;7.699;15.528;6.517;15.334;5.603;14.933;3.0
CARNE OVINO/CAPRINO;10.033;7.748;11.634;9.762;8.454;12.026;11.088;4.388;6.861;8.09;12.143;2.676;6.015;10.586;14.653;9.253;11.541;10.884;8.097;11.181;10.188;10.677;8.57;9.803;10.369;9.171;2.32;5.093;4.388;7.133;14.189;8.389;12.171;7.604;14.394;3.0
CORDERO;9.295;7.064;10.549;9.358;7.818;10.983;10.231;3.963;6.613;7.395;11.299;2.677;5.336;9.83;13.674;8.262;11.173;10.378;7.132;12.38;9.536;9.723;7.598;9.405;9.475;8.835;2.32;5.093;3.963;6.402;12.777;7.802;11.842;6.718;13.308;4.0
CABRITO;0.748;0.676;0.932;0.505;0.582;1.066;0.858;0.526;0.141;0.562;0.955;0.111;0.444;0.934;1.02;0.853;0.485;0.497;1.163;0.252;0.528;0.927;0.885;0.491;0.886;0.411;0;0;0.526;0.643;1.564;0.538;0.621;0.28;1.198;4.0
OTRO OVINO/CAPRINO;0.224;0.034;0.421;0.088;0.431;0.271;0.282;0;0.061;0.26;0.184;0;0.302;0.236;0.188;0.363;0.055;0.423;0.092;0.615;0.303;0.277;0.084;0.099;0.256;0.13;0;0;0;0.054;0.724;0;0.336;0.61;0.172;4.0
OVINO/CAPRINO ENTE;0.718;1.036;0.27;0.764;0.447;0.759;0.735;0.071;1.079;0.719;0.692;0.224;0.673;0.572;0.987;0.239;1.245;0.471;0.8;1.753;0.966;0.899;0.272;0.209;0.825;0.431;0;0.27;0.071;0.945;0.563;0.198;1.635;0.215;0.948;4.0
OVINO/CAPRINO PIEZ;9.369;6.721;11.37;9.066;8.019;11.358;10.42;4.297;5.79;7.408;11.512;2.436;5.332;10.077;13.756;9.076;10.35;10.425;7.321;9.492;9.318;9.783;8.368;9.553;9.616;8.738;2.32;4.818;4.297;6.157;13.639;8.146;10.498;7.588;13.549;4.0
CARNE CERDO;67.423;70.822;66.16;69.398;63.588;65.419;66.329;67.158;75.313;65.326;70.032;60.082;64.911;71.656;68.343;51.001;68.636;76.405;76.435;74.022;70.733;68.302;65.46;62.449;68.601;64.63;37.804;58.568;67.158;77.322;81.932;74.765;75.208;48.282;66.139;3.0
CARNE CERDO ADOBAD;17.075;20.023;16.741;16.747;16.813;15.206;16.277;19.73;20.475;18.091;16.114;9.47;18.96;20.301;13.88;10.313;15.281;23.318;21.965;14.287;18.853;16.108;17.901;17.917;16.304;19.028;6.581;13.898;19.73;22.738;26.535;18.54;19.108;10.926;13.429;4.0
CARN.CERDO IBERICO;5.316;6.817;5.214;4.063;6.363;4.821;5.59;3.367;4.749;5.478;5.206;3.555;3.682;6.577;5.852;3.124;6.518;7.5;4.88;7.631;6.564;4.808;4.618;5.911;5.469;5.047;3.139;3.469;3.367;5.538;8.683;4.41;7.699;2.087;5.652;4.0
CARNE DESPOJOS;8.579;7.738;9.052;9.126;8.533;8.763;9.378;3.872;6.811;7.637;9.714;4.733;5.613;10.307;10.707;7.627;8.819;9.938;8.343;16.079;10.011;9.106;6.892;5.817;9.332;6.693;5.608;5.536;3.872;7.769;11.664;5.616;10.449;7.464;11.419;3.0
DESPOJOS CERDO;4.246;4.165;3.616;4.658;4.372;4.098;4.676;1.985;2.81;3.514;4.996;3.296;2.535;5.226;5.03;4.698;3.571;4.249;4.305;6.301;4.631;4.906;3.369;2.488;4.679;3.185;3.166;3.304;1.985;3.434;5.616;2.611;4.106;4.553;5.505;4.0
DESPOJOS CORDERO;1.309;0.557;0.587;1.632;1.114;2.151;1.569;0.114;0.501;0.741;1.886;0.274;0.457;0.917;2.75;1.928;1.367;0.642;0.994;2.052;2.035;1.376;0.644;1.159;1.467;0.891;0;0.799;0.114;0.108;1.378;0.834;1.535;0.552;2.913;4.0
DESPOJOS POLLO;2.901;2.423;3.837;2.879;3.17;2.656;3.038;1.469;3.085;2.734;3.137;1.572;2.198;3.518;3.289;1.923;3.205;4.184;2.662;4.95;4.125;2.854;2.577;1.549;3.25;2.034;2.443;1.454;1.469;3.706;3.665;2.279;4.073;1.411;3.397;4.0
DESPOJOS TERNERA;1.764;1.058;1.707;2.421;2.374;1.235;1.936;0.577;1.379;1.41;2.066;0.337;0.93;2.287;2.308;0.923;2.376;2.236;1.519;3.578;1.982;1.438;2.016;1.013;1.903;1.371;0;0.477;0.577;1.678;2.65;1.442;2.483;1.484;2.254;4.0
DESPOJOS OT.PROCED;0.158;0.283;0.101;0.146;0.227;0.02;0.139;0.16;0.244;0.194;0.119;0;0.087;0.296;0.115;0;0.199;0.309;0.156;0;0.072;0.147;0.088;0.401;0.094;0.295;0;0;0.16;0.081;0.192;0.233;0.438;0;0.136;4.0
